id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
158000,highway,3,0.79,70,dim,foggy,False,True,evening,True,False,2,0.54
158001,highway,2,0.49,25,night,rainy,False,True,morning,False,True,1,0.42
158002,rural,2,0.42,25,dim,clear,True,False,morning,False,True,2,0.09
158003,highway,1,0.49,25,daylight,clear,True,False,morning,False,True,1,0.15
158004,rural,3,0.89,25,dim,foggy,True,True,afternoon,True,True,1,0.43
158005,INVALID_ROAD_TYPE,4,0.03,60,daylight,foggy,False,True,afternoon,False,False,1,0.27
158006,rural,4,0.04,35,night,clear,False,True,afternoon,False,False,2,0.15
158007,urban,2,0.6,60,dim,rainy,False,True,morning,False,True,2,0.46
158008,rural,3,0.65,45,daylight,rainy,False,False,afternoon,False,False,3,0.29
158009,highway,1,0.53,45,night,foggy,False,False,evening,True,False,1,0.43
158010,urban,2,0.68,60,dim,rainy,False,True,morning,True,True,3,0.64
158011,highway,4,0.77,25,daylight,rainy,False,False,evening,True,True,3,0.39
158012,rural,2,0.75,25,night,foggy,True,False,evening,True,True,2,0.58
158013,urban,1,0.33,60,dim,rainy,False,True,evening,False,True,1,0.38
158014,urban,1,0.81,25,night,rainy,True,True,afternoon,True,True,3,0.73
158015,urban,1,0.04,60,daylight,clear,False,False,evening,False,True,1,0.26
158016,urban,3,0.14,35,night,foggy,False,False,morning,True,False,2,0.35
158017,rural,1,0.12,70,daylight,clear,False,True,morning,False,True,0,0.28
158018,urban,3,0.65,45,night,clear,True,False,morning,False,True,1,0.41
158019,highway,3,0.62,70,dim,rainy,False,True,evening,False,True,3,0.54
158020,urban,3,0.58,60,daylight,foggy,True,True,afternoon,False,False,2,0.42
158021,rural,4,0.32,0,daylight,clear,False,True,afternoon,False,True,0,0.17
158022,urban,1,0.02,60,night,rainy,True,False,afternoon,False,True,2,0.38
158023,rural,4,0.11,70,dim,foggy,False,False,afternoon,True,True,1,0.27
158024,rural,1,0.05,25,dim,clear,False,False,afternoon,True,False,1,0.01
158025,rural,3,0.58,25,daylight,foggy,False,False,evening,False,True,1,0.31
158026,urban,3,0.67,35,dim,clear,True,False,afternoon,True,False,2,0.28
