id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
210000,rural,4,0.55,45,night,foggy,False,True,morning,True,True,1,0.64
210001,rural,2,0.82,35,dim,clear,True,False,evening,False,False,2,0.28
210002,rural,1,0.86,35,daylight,clear,False,False,afternoon,False,True,0,0.3
210003,  urban  ,2,0.75,60,dim,  rainy  ,False,True,evening,True,False,1,0.49
210004,rural,4,0.75,35,night,clear,True,True,afternoon,False,False,2,0.45
210005,highway,1,0.56,60,daylight,rainy,False,False,afternoon,True,False,0,0.51
210006,highway,2,0.37,70,daylight,rainy,False,False,  morning  ,True,False,1,0.37
210007,rural,3,0.03,25,daylight,foggy,True,True,evening,True,False,0,0.05
210008,rural,1,0.51,60,night,rainy,False,False,MIDNIGHT,True,False,2,0.58
210009,rural,2,0.12,35,dim,foggy,True,False,morning,True,True,2,0.14
210010,highway,3,0.49,25,dim,clear,True,False,afternoon,True,False,0,0.17
210011,rural,2,0.5,25,  daylight  ,foggy,False,True,evening,False,False,0,0.28
210012,urban,4,0.23,70,night,clear,False,False,evening,False,False,2,0.48
210013,urban,4,0.57,35,daylight,clear,True,False,morning,False,True,1,0.17
210014,urban,1,0.22,70,dim,rainy,True,False,morning,True,False,1,0.28
210015,rural,2,0.33,35,dim,foggy,False,False,afternoon,False,False,0,0.15
210016,urban,4,0.32,45,night,clear,True,False,MIDNIGHT,False,False,2,0.38
210017,rural,3,0.54,60,dim,foggy,False,False,MIDNIGHT,False,False,0,0.57
210018,urban,3,0.32,60,dim,clear,True,False,morning,False,False,0,0.33
210019,urban,2,0.19,60,daylight,clear,True,False,evening,False,False,1,0.28
210020,highway,4,0.07,60,dim,rainy,True,False,evening,False,True,2,0.36
210021,rural,1,0.32,70,dim,  clear  ,False,True,afternoon,True,True,1,0.35
210022,urban,3,0.74,25,daylight,clear,True,False,MIDNIGHT,False,False,2,0.22
210023,urban,4,0.1,25,daylight,rainy,True,True,morning,False,True,2,0.21
210024,highway,2,0.77,25,night,foggy,True,True,evening,False,False,0,0.48
210025,urban,3,0.91,25,night,rainy,True,True,evening,True,True,3,0.66
210026,highway,3,0.05,60,dim,foggy,True,True,evening,False,True,0,0.35
210027,rural,4,0.62,35,night,clear,True,False,morning,True,True,1,0.46
210028,  urban  ,2,0.6,70,daylight,foggy,True,False,morning,True,True,3,0.61
210029,highway,2,0.85,35,daylight,clear,False,False,morning,True,True,1,0.33
210030,highway,2,0.63,35,dim,clear,False,True,morning,False,False,2,0.22
210031,urban,4,0.16,60,night,foggy,True,False,afternoon,False,False,1,0.51
210032,rural,3,0.97,70,  night  ,clear,True,True,afternoon,True,False,3,0.79
210033,urban,2,0.63,70,  daylight  ,foggy,True,False,afternoon,False,False,1,0.52
210034,rural,3,0.52,35,night,rainy,True,False,MIDNIGHT,True,True,2,0.41
210035,highway,4,0.92,35,dim,foggy,True,True,afternoon,False,True,2,0.42
210036,rural,4,0.75,70,dim,  clear  ,True,True,morning,True,True,1,0.4
210037,urban,2,0.9,60,night,clear,True,False,morning,True,True,4,0.76
210038,highway,3,0.17,70,daylight,clear,True,False,morning,True,False,2,0.34
210039,  urban  ,1,0.83,60,daylight,clear,True,True,afternoon,False,False,1,0.58
210040,urban,1,0.04,35,daylight,clear,False,False,evening,False,False,1,0.11
210041,urban,3,0.94,45,dim,foggy,False,False,afternoon,False,False,3,0.45
210042,rural,2,0.19,25,dim,foggy,True,False,afternoon,False,True,1,0.17
210043,urban,3,0.23,25,dim,foggy,True,False,morning,False,False,0,0.19
210044,highway,3,0.44,60,dim,  rainy  ,True,True,morning,False,False,2,0.45
210045,  highway  ,4,0.63,35,dim,clear,True,True,afternoon,True,False,1,0.31
210046,  rural  ,2,0.04,70,daylight,foggy,False,False,morning,False,False,1,0.23
210047,urban,4,0.63,45,daylight,clear,False,True,morning,False,False,1,0.19
210048,highway,1,0.36,25,daylight,rainy,True,True,MIDNIGHT,False,True,1,0.17
210049,rural,1,0.7,60,dim,foggy,True,False,evening,True,True,0,0.44
210050,  urban  ,4,0.32,60,night,clear,False,False,morning,True,False,0,0.67
210051,rural,3,0.93,45,daylight,rainy,True,False,  afternoon  ,True,True,3,0.58
210052,highway,2,0.57,70,daylight,clear,False,False,MIDNIGHT,True,True,1,0.37
210053,urban,4,0.49,35,night,foggy,True,False,MIDNIGHT,False,True,0,0.44
210054,rural,2,0.98,70,dim,clear,True,True,evening,False,False,2,0.45
210055,highway,4,0.41,70,daylight,rainy,False,True,afternoon,True,False,2,0.47
210056,highway,2,0.51,35,dim,clear,True,False,evening,False,False,2,0.09
210057,highway,4,0.32,35,daylight,  foggy  ,False,True,morning,True,False,2,0.22
