id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
58000,urban,3,0.05,35,dim,clear,False,True,afternoon,True,True,1,0.05
58001,highway,3,0.46,60,daylight,rainy,True,True,evening,False,True,0,0.43
58002,urban,2,0.23,45,dim,clear,False,True,afternoon,False,False,2,0.01
58003,urban,3,0.43,60,dim,clear,True,False,afternoon,False,False,2,0.38
58004,urban,2,0.1,45,dim,foggy,True,False,morning,MAYBE,True,2,0.14
58005,highway,2,0.85,60,dim,rainy,True,False,morning,True,False,1,0.49
58006,urban,4,0.06,60,dim,foggy,True,False,morning,True,False,2,0.37
58007,highway,4,0.48,45,daylight,clear,False,True,afternoon,False,True,0,0.06
58008,urban,1,0.87,60,daylight,clear,True,False,evening,True,MAYBE,0,0.44
58009,rural,2,0.63,45,night,rainy,True,True,afternoon,True,True,0,0.49
58010,rural,4,0.58,45,daylight,rainy,False,True,evening,False,True,0,0.26
58011,urban,2,0.47,35,daylight,rainy,True,True,afternoon,False,True,0,0.26
58012,rural,4,0.93,35,daylight,clear,False,False,morning,True,True,2,0.25
58013,urban,3,0.35,35,dim,TORNADO,False,True,evening,False,False,2,0.18
58014,highway,1,0.23,35,daylight,clear,False,True,afternoon,False,True,1,0.12
58015,urban,2,0.24,45,daylight,foggy,True,False,morning,False,True,1,0.22
58016,rural,3,0.64,60,dim,rainy,False,False,evening,False,False,1,0.56
58017,rural,2,0.1,60,dim,clear,MAYBE,False,evening,False,MAYBE,2,0.12
58018,rural,4,0.57,25,night,clear,True,True,evening,False,True,1,0.25
58019,rural,4,0.42,35,daylight,foggy,True,True,morning,True,True,1,0.19
58020,rural,3,0.72,45,dim,foggy,True,True,morning,True,False,3,0.42
58021,urban,2,0.84,60,dim,rainy,True,MAYBE,evening,True,False,0,0.49
58022,highway,1,0.8,25,night,clear,False,False,evening,True,False,1,0.56
58023,highway,2,0.37,25,night,foggy,MAYBE,MAYBE,morning,True,False,0,0.37
58024,highway,2,0.48,35,daylight,TORNADO,True,True,evening,False,False,0,0.09
58025,urban,3,0.06,70,dim,foggy,False,False,evening,True,False,1,0.25
58026,urban,1,0.7,60,dim,foggy,MAYBE,False,morning,True,False,1,0.53
58027,rural,3,0.09,60,daylight,rainy,True,True,morning,MAYBE,True,2,0.34
58028,rural,4,0.57,25,night,foggy,False,False,evening,False,False,4,0.45
58029,urban,4,0.27,70,dim,TORNADO,False,False,afternoon,MAYBE,True,1,0.34
58030,rural,4,0.5,45,daylight,foggy,MAYBE,True,afternoon,True,True,1,0.25
58031,highway,2,0.93,60,night,foggy,MAYBE,MAYBE,afternoon,False,False,0,0.79
58032,highway,1,0.03,25,dim,rainy,True,False,afternoon,True,True,1,0.15
58033,rural,2,0.82,45,dim,foggy,MAYBE,True,morning,MAYBE,True,0,0.38
58034,urban,4,0.24,35,night,rainy,True,False,afternoon,False,True,1,0.2
58035,rural,4,0.43,35,night,clear,True,MAYBE,afternoon,False,False,2,0.37
58036,rural,4,0.34,35,dim,rainy,True,False,evening,True,True,1,0.24
58037,urban,2,0.56,35,night,clear,False,MAYBE,evening,False,True,2,0.44
58038,highway,4,0.55,25,dim,rainy,True,True,morning,True,False,3,0.41
58039,rural,2,0.24,25,dim,foggy,MAYBE,False,evening,False,False,0,0.17
58040,highway,1,0.25,35,night,rainy,MAYBE,True,morning,False,False,0,0.4
58041,urban,3,0.41,35,daylight,rainy,False,False,evening,False,False,1,0.24
58042,urban,4,0.33,45,daylight,rainy,True,False,afternoon,False,False,1,0.18
58043,rural,4,0.51,25,night,clear,True,True,afternoon,True,True,1,0.34
58044,highway,3,0.12,25,night,foggy,False,False,afternoon,False,False,2,0.39
58045,urban,2,0.57,35,night,TORNADO,True,False,afternoon,True,False,1,0.42
58046,highway,1,0.13,25,night,foggy,True,True,morning,False,True,2,0.44
58047,highway,2,0.56,45,daylight,foggy,True,True,afternoon,False,True,2,0.27
58048,highway,3,0.77,70,dim,clear,MAYBE,True,afternoon,True,False,2,0.52
58049,urban,2,0.73,25,dim,clear,True,True,afternoon,False,True,1,0.21
58050,urban,4,0.07,25,dim,foggy,False,True,morning,True,MAYBE,1,0.11
58051,urban,4,0.62,35,daylight,foggy,False,False,afternoon,MAYBE,True,1,0.29
58052,highway,3,0.44,45,dim,foggy,MAYBE,True,morning,False,False,2,0.25
58053,rural,2,0.48,60,daylight,foggy,False,True,evening,True,False,1,0.44
58054,highway,3,0.57,45,daylight,foggy,False,False,evening,False,True,1,0.28
58055,rural,1,0.54,35,dim,clear,True,MAYBE,morning,False,True,1,0.13
58056,rural,4,0.24,35,dim,clear,False,False,evening,True,False,1,0.01
58057,highway,3,0.13,45,dim,clear,True,MAYBE,afternoon,True,True,2,0.13
58058,urban,4,0.23,25,dim,clear,False,False,morning,False,True,1,0.12
58059,highway,2,0.69,45,daylight,TORNADO,True,False,afternoon,True,False,2,0.18
58060,rural,3,0.63,35,daylight,foggy,True,False,morning,True,True,2,0.3
58061,highway,2,0.54,35,daylight,foggy,False,False,evening,True,False,1,0.23
58062,urban,2,0.51,35,daylight,foggy,False,False,evening,False,True,0,0.31
58063,highway,4,0.12,35,dim,foggy,True,False,evening,True,False,1,0.18
58064,rural,1,0.98,25,dim,clear,True,False,afternoon,False,MAYBE,2,0.29
58065,urban,3,0.13,70,dim,rainy,False,True,evening,False,True,1,0.36
58066,urban,2,0.28,45,daylight,clear,False,True,evening,True,False,1,0.14
58067,highway,1,0.25,60,dim,clear,False,True,evening,False,True,1,0.34
58068,urban,3,0.84,35,night,rainy,False,True,evening,True,True,2,0.59
58069,urban,2,0.59,45,night,foggy,True,False,morning,True,True,2,0.46
58070,rural,3,0.14,35,daylight,TORNADO,True,True,evening,True,True,0,0.11
58071,highway,1,0.52,60,night,rainy,True,True,morning,True,False,1,0.73
58072,highway,1,0.36,45,daylight,clear,False,False,morning,False,False,0,0.12
58073,rural,4,0.9,25,daylight,clear,False,MAYBE,morning,True,True,2,0.34
58074,rural,2,0.32,45,daylight,rainy,False,False,evening,False,True,1,0.21
58075,urban,1,0.86,25,daylight,foggy,False,True,evening,MAYBE,False,1,0.42
