id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
313000,highway,1,0.82,35,daylight,clear,False,False,morning,True,False,2,0.3
313001,urban,2,0.37,70,night,clear,False,False,morning,True,True,1,0.5
313002,rural,4,0.71,45,dim,rainy,False,True,morning,False,False,1,0.41
313003,rural,2,0.43,45,dim,rainy,True,False,afternoon,True,True,2,0.25
313004,rural,2,0.52,70,daylight,foggy,False,True,morning,False,False,1,0.51
313005,urban,0,0.25,60,dim,rainy,False,False,afternoon,True,False,1,0.45
313006,rural,3,0.55,60,dim,rainy,True,True,evening,False,True,1,0.47
313007,highway,999,0.2,25,dim,rainy,False,False,evening,True,True,0,0.14
313008,rural,3,0.38,60,dim,clear,True,False,morning,True,False,0,0.32
313009,highway,3,0.73,70,dim,clear,True,True,afternoon,True,False,1,0.44
313010,highway,4,0.87,35,dim,foggy,False,True,afternoon,True,False,1,0.34
313011,urban,2,0.92,45,dim,clear,False,True,evening,False,True,0,0.33
313012,urban,3,0.54,35,dim,rainy,False,True,morning,True,True,2,0.28
313013,rural,3,0.41,25,night,foggy,False,True,morning,True,False,2,0.46
313014,highway,4,0.08,25,night,rainy,True,True,afternoon,True,False,2,0.37
313015,highway,3,0.45,45,dim,rainy,True,True,morning,True,True,0,0.27
313016,urban,1,0.7,25,night,foggy,True,False,evening,False,True,1,0.43
313017,rural,999,0.02,60,dim,rainy,True,True,morning,True,True,1,0.3
313018,rural,4,0.66,60,night,rainy,False,False,morning,True,False,0,0.71
313019,rural,4,0.43,45,dim,rainy,True,False,morning,True,True,2,0.19
313020,rural,3,0.26,45,daylight,foggy,True,True,afternoon,True,True,0,0.26
313021,highway,4,0.1,25,night,clear,False,True,morning,True,False,1,0.34
313022,rural,1,0.82,45,daylight,foggy,True,False,morning,True,True,1,0.31
313023,highway,2,0.29,35,dim,clear,False,False,afternoon,False,True,0,0.06
313024,INVALID_ROAD_TYPE,4,0.21,35,dim,rainy,True,True,afternoon,True,True,1,0.13
313025,urban,4,0.26,60,dim,clear,True,True,afternoon,False,True,1,0.35
313026,rural,0,0.65,60,dim,rainy,False,True,evening,False,False,3,0.61
