id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
382500,urban,1,0.61,70,BRIGHT_NEON,foggy,True,False,morning,False,True,0,0.46
382501,highway,2,0.69,60,BRIGHT_NEON,foggy,False,False,morning,False,True,1,0.59
382502,rural,3,0.86,60,dim,clear,True,True,afternoon,True,True,2,0.37
382503,urban,4,0.29,45,BRIGHT_NEON,foggy,True,True,evening,True,True,1,0.11
382504,urban,3,0.2,70,daylight,foggy,False,False,afternoon,False,True,2,0.3
382505,highway,3,0.54,70,daylight,foggy,True,False,evening,True,False,0,0.53
382506,rural,2,0.51,500,dim,foggy,True,True,evening,False,False,1,0.33
382507,highway,2,0.18,45,BRIGHT_NEON,clear,False,True,afternoon,False,False,0,0.03
382508,urban,4,0.59,60,night,foggy,True,False,morning,False,False,2,0.59
382509,urban,4,0.92,35,dim,foggy,False,False,evening,True,False,2,0.34
382510,rural,2,0.27,-50,night,rainy,False,False,morning,True,False,2,0.39
382511,rural,4,0.25,70,dim,clear,True,False,morning,False,True,2,0.34
382512,urban,4,0.4,60,daylight,rainy,True,True,afternoon,False,True,1,0.43
382513,highway,1,0.77,60,daylight,clear,False,False,evening,False,False,3,0.66
382514,highway,1,0.71,0,dim,clear,False,True,evening,True,False,0,0.51
382515,highway,4,0.03,-50,daylight,rainy,True,True,afternoon,True,True,1,0.41
382516,urban,1,0.38,35,night,rainy,True,False,evening,True,False,0,0.39
382517,rural,4,0.5,25,night,clear,False,False,morning,True,True,0,0.34
382518,rural,4,0.12,60,night,clear,False,False,afternoon,False,False,1,0.47
382519,rural,1,0.11,35,daylight,rainy,False,False,afternoon,True,False,0,0.09
382520,highway,1,0.58,35,night,rainy,True,False,morning,True,False,1,0.51
382521,urban,3,0.35,60,dim,rainy,False,True,afternoon,False,False,0,0.42
382522,rural,4,0.91,45,daylight,rainy,True,True,evening,True,False,3,0.53
382523,urban,2,0.36,25,daylight,foggy,False,False,afternoon,False,False,1,0.21
382524,urban,4,0.9,25,dim,foggy,True,False,evening,False,False,3,0.46
382525,urban,1,0.55,35,dim,foggy,False,True,morning,True,False,2,0.31
382526,highway,4,0.42,45,daylight,clear,False,False,afternoon,False,False,0,0.13
382527,highway,4,0.66,70,dim,clear,False,True,afternoon,True,True,1,0.44
382528,highway,3,0.88,60,night,foggy,False,True,afternoon,True,True,1,0.75
382529,rural,3,0.43,35,daylight,rainy,True,False,evening,False,False,2,0.23
382530,urban,3,0.83,35,night,foggy,False,False,evening,True,True,2,0.55
382531,urban,2,0.9,60,daylight,foggy,True,False,morning,True,False,2,0.6
382532,rural,3,0.72,45,BRIGHT_NEON,rainy,True,False,afternoon,True,False,0,0.37
382533,urban,4,0.67,70,daylight,rainy,True,False,morning,True,False,3,0.66
382534,rural,2,0.39,60,dim,clear,False,True,morning,True,True,2,0.32
382535,rural,3,0.29,0,daylight,foggy,True,True,morning,False,False,1,0.17
382536,rural,4,0.58,45,night,clear,True,True,evening,False,True,2,0.38
382537,highway,4,0.65,25,daylight,rainy,False,False,morning,False,False,2,0.32
382538,highway,2,0.4,45,dim,foggy,False,False,morning,True,False,1,0.19
382539,highway,1,0.55,45,daylight,clear,True,False,morning,False,False,0,0.17
382540,rural,3,0.95,35,daylight,clear,True,False,afternoon,False,False,0,0.32
382541,highway,2,0.83,70,night,clear,False,True,morning,True,False,1,0.57
382542,urban,3,0.73,70,daylight,foggy,True,False,morning,True,True,0,0.49
382543,highway,4,0.79,70,dim,foggy,False,False,afternoon,False,True,3,0.69
382544,highway,1,0.71,60,night,foggy,True,True,morning,True,True,0,0.77
382545,rural,3,0.43,45,daylight,foggy,True,True,morning,False,False,1,0.22
382546,rural,4,0.5,-50,dim,foggy,False,True,afternoon,False,False,2,0.24
382547,rural,1,0.93,60,daylight,foggy,False,False,morning,True,True,0,0.57
382548,rural,4,0.95,25,BRIGHT_NEON,foggy,False,True,afternoon,False,True,3,0.48
382549,rural,2,0.31,25,BRIGHT_NEON,rainy,True,True,evening,False,False,1,0.26
382550,rural,4,0.56,25,dim,foggy,True,True,evening,True,False,2,0.34
382551,urban,1,0.86,60,night,rainy,False,True,morning,False,False,2,0.87
382552,rural,2,0.6,70,daylight,foggy,False,True,morning,True,True,3,0.55
382553,highway,4,0.72,45,night,clear,False,True,afternoon,True,True,1,0.47
382554,rural,2,0.66,500,night,clear,False,False,morning,False,True,3,0.7
382555,urban,3,0.56,70,night,clear,False,True,evening,True,True,0,0.49
382556,rural,1,0.08,45,daylight,foggy,False,True,evening,False,True,1,0.12
382557,rural,2,0.62,35,night,rainy,False,True,afternoon,False,False,1,0.53
382558,highway,2,0.51,70,BRIGHT_NEON,rainy,True,True,evening,False,True,0,0.4
382559,rural,2,0.19,25,daylight,rainy,False,True,morning,False,False,2,0.18
382560,rural,3,0.52,25,daylight,clear,True,True,morning,False,False,0,0.09
382561,highway,2,0.18,25,night,foggy,False,False,evening,False,False,2,0.29
382562,rural,3,0.53,60,night,foggy,True,False,afternoon,True,False,2,0.67
382563,highway,3,0.15,45,dim,foggy,True,True,afternoon,False,False,2,0.14
382564,rural,3,0.49,35,dim,clear,True,False,evening,True,False,1,0.15
382565,urban,1,0.2,60,daylight,rainy,False,False,afternoon,True,False,1,0.35
382566,rural,4,0.1,25,night,foggy,True,True,evening,False,False,2,0.37
382567,rural,1,0.53,35,daylight,clear,True,True,afternoon,True,False,0,0.11
382568,highway,2,0.67,25,daylight,rainy,True,True,evening,False,False,2,0.35
382569,rural,4,0.77,60,night,rainy,False,True,evening,True,False,2,0.82
382570,rural,4,0.88,25,dim,rainy,True,True,morning,False,True,0,0.35
382571,rural,2,0.59,70,night,foggy,False,False,evening,False,False,1,0.72
382572,highway,1,0.14,70,dim,rainy,True,False,afternoon,True,False,2,0.39
382573,highway,4,0.51,35,dim,rainy,True,False,morning,False,True,2,0.19
382574,highway,3,0.88,45,daylight,rainy,False,True,afternoon,False,True,2,0.32
382575,urban,2,0.84,60,dim,rainy,True,False,afternoon,False,False,2,0.58
382576,urban,1,0.74,500,dim,rainy,True,True,evening,False,True,1,0.32
382577,rural,1,0.06,35,daylight,clear,False,True,evening,True,True,1,0.06
382578,urban,2,0.4,60,night,clear,True,False,afternoon,False,True,2,0.59
382579,rural,4,0.38,25,daylight,clear,False,False,evening,False,True,0,0.02
382580,urban,1,0.76,45,night,rainy,False,False,evening,True,True,1,0.49
382581,highway,1,0.34,45,night,rainy,False,False,afternoon,False,True,1,0.4
382582,highway,3,0.41,45,dim,rainy,True,True,evening,True,False,1,0.18
382583,highway,4,0.67,25,daylight,foggy,False,False,morning,False,False,0,0.25
382584,highway,4,0.41,45,dim,rainy,True,True,morning,False,False,2,0.3
382585,urban,1,0.34,60,dim,rainy,True,True,evening,True,False,2,0.37
382586,urban,2,0.7,0,night,rainy,False,False,evening,True,True,3,0.71
382587,urban,4,0.94,60,night,clear,True,False,morning,True,False,1,0.67
382588,urban,4,0.98,35,dim,clear,False,True,afternoon,True,False,0,0.37
382589,highway,2,0.7,25,dim,foggy,True,True,evening,True,False,2,0.45
382590,urban,2,1.0,70,daylight,rainy,False,True,morning,True,True,2,0.41
382591,highway,4,0.15,35,night,clear,True,True,afternoon,True,False,0,0.0
382592,highway,4,0.75,25,dim,foggy,True,True,afternoon,False,False,2,0.45
382593,rural,4,0.01,35,BRIGHT_NEON,rainy,True,False,evening,False,False,1,0.12
382594,highway,1,0.01,45,night,rainy,True,False,morning,False,False,2,0.4
382595,rural,4,0.25,35,daylight,rainy,True,False,afternoon,False,False,1,0.25
382596,urban,2,0.76,45,dim,rainy,True,False,afternoon,False,False,1,0.35
382597,urban,1,0.03,60,dim,foggy,True,True,morning,True,True,0,0.31
382598,highway,1,0.64,25,dim,rainy,False,False,afternoon,False,True,2,0.32
382599,rural,4,0.49,70,dim,foggy,True,False,morning,True,False,2,0.49
382600,rural,1,0.22,35,dim,foggy,True,True,afternoon,True,True,1,0.21
382601,highway,1,0.4,45,dim,rainy,False,False,morning,True,False,0,0.29
382602,rural,4,0.53,60,night,rainy,True,True,morning,False,True,3,0.82
382603,highway,1,0.68,-50,night,foggy,True,False,afternoon,True,False,1,0.56
382604,urban,3,0.31,25,daylight,rainy,False,True,afternoon,False,False,2,0.22
382605,urban,3,0.58,45,dim,rainy,True,False,afternoon,False,False,2,0.26
382606,highway,3,0.22,0,dim,foggy,True,False,afternoon,False,False,0,0.24
382607,rural,4,0.08,45,night,rainy,False,True,evening,False,False,0,0.42
382608,urban,3,0.08,35,daylight,clear,False,True,morning,True,False,0,0.04
382609,highway,1,0.58,70,dim,clear,False,False,morning,True,True,3,0.49
382610,highway,3,0.94,45,dim,foggy,True,False,afternoon,True,False,0,0.37
382611,rural,3,0.79,35,night,clear,False,True,afternoon,False,False,2,0.49
382612,highway,4,0.55,35,dim,foggy,False,False,afternoon,True,False,1,0.28
382613,rural,2,0.76,25,night,rainy,False,True,evening,False,True,0,0.54
382614,rural,1,0.93,25,daylight,foggy,True,True,evening,False,False,0,0.36
382615,urban,3,0.2,70,daylight,rainy,True,True,morning,False,True,0,0.32
382616,highway,2,0.97,60,daylight,clear,True,True,morning,True,True,2,0.57
382617,rural,4,0.82,45,daylight,foggy,False,False,morning,True,True,3,0.43
382618,rural,3,0.03,35,night,clear,True,False,afternoon,False,True,0,0.22
382619,urban,4,0.38,70,dim,foggy,False,True,afternoon,True,True,2,0.51
382620,highway,4,0.75,35,night,clear,False,False,afternoon,False,True,3,0.49
382621,rural,4,0.53,60,night,foggy,False,True,evening,False,False,1,0.65
382622,highway,3,0.06,25,daylight,rainy,False,True,afternoon,False,True,1,0.14
382623,urban,3,0.5,35,daylight,clear,True,True,evening,True,True,2,0.12
382624,rural,3,0.13,35,daylight,foggy,True,True,evening,False,False,2,0.14
382625,highway,2,0.45,70,daylight,clear,False,False,evening,False,True,2,0.35
382626,urban,3,0.28,500,night,rainy,False,False,evening,False,True,1,0.39
382627,rural,4,0.61,45,dim,rainy,True,False,morning,False,True,4,0.47
382628,urban,2,0.79,45,dim,rainy,True,True,morning,False,False,0,0.4
382629,rural,1,0.2,45,BRIGHT_NEON,foggy,False,False,morning,True,True,1,0.24
382630,highway,2,0.24,25,dim,rainy,False,False,evening,True,False,1,0.18
382631,rural,4,0.59,70,night,foggy,True,False,evening,True,True,0,0.68
382632,rural,4,0.78,70,BRIGHT_NEON,foggy,False,False,evening,True,False,2,0.66
382633,highway,3,0.9,-50,dim,foggy,True,True,evening,True,True,3,0.44
382634,highway,3,0.52,500,daylight,rainy,False,True,evening,True,True,1,0.21
382635,urban,2,0.35,60,dim,clear,False,False,evening,False,True,0,0.32
382636,rural,3,0.57,60,night,rainy,False,False,afternoon,False,True,3,0.84
382637,highway,2,0.62,60,dim,foggy,True,True,afternoon,True,True,0,0.58
382638,urban,1,0.02,70,night,rainy,True,True,evening,False,True,1,0.39
382639,urban,1,0.38,35,night,rainy,True,True,morning,True,True,2,0.45
382640,rural,3,0.38,70,daylight,clear,False,False,morning,True,False,2,0.25
382641,urban,3,0.66,45,daylight,foggy,False,False,evening,True,False,1,0.32
382642,urban,1,0.17,35,daylight,foggy,False,False,afternoon,False,False,2,0.06
382643,urban,2,0.68,60,daylight,foggy,True,False,afternoon,False,False,2,0.58
382644,urban,3,0.72,45,dim,rainy,False,True,afternoon,False,False,1,0.43
382645,urban,1,0.28,35,night,rainy,True,False,morning,False,True,2,0.4
382646,highway,2,0.47,35,dim,clear,False,True,morning,True,True,1,0.17
382647,highway,1,0.56,25,daylight,clear,False,True,morning,False,False,1,0.22
382648,highway,2,0.73,25,BRIGHT_NEON,foggy,True,False,morning,True,True,1,0.34
382649,rural,4,0.09,70,daylight,clear,True,True,afternoon,False,False,1,0.26
382650,rural,3,0.51,60,daylight,rainy,True,True,afternoon,True,False,0,0.46
382651,urban,4,0.63,60,dim,foggy,False,True,evening,True,True,1,0.51
382652,urban,2,0.57,500,night,foggy,True,False,morning,True,True,2,0.62
382653,urban,2,0.44,25,BRIGHT_NEON,foggy,False,True,afternoon,True,True,1,0.18
382654,urban,3,0.54,70,dim,foggy,True,False,afternoon,True,False,3,0.55
382655,highway,1,0.22,0,daylight,foggy,True,True,evening,False,False,0,0.13
382656,rural,3,0.46,45,dim,foggy,True,False,morning,True,False,1,0.23
382657,urban,3,0.58,45,BRIGHT_NEON,clear,False,True,morning,False,True,1,0.15
382658,highway,4,0.19,60,daylight,clear,False,False,morning,False,True,1,0.33
382659,urban,4,0.8,45,dim,foggy,True,False,morning,False,False,2,0.3
