id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
430500,highway,999,0.69,45,dim,clear,True,False,morning,True,True,2,0.21
430501,highway,1,0.53,70,night,foggy,True,False,morning,False,False,3,0.73
430502,highway,2,0.42,70,dim,foggy,True,False,afternoon,True,False,0,0.39
430503,highway,2,0.29,25,dim,foggy,True,True,evening,False,True,0,0.15
430504,highway,1,0.27,45,night,foggy,True,True,morning,True,True,1,0.3
430505,highway,3,0.08,60,daylight,rainy,False,True,evening,True,False,2,0.33
430506,rural,3,0.47,25,daylight,clear,True,False,afternoon,True,False,1,0.14
430507,urban,3,0.66,70,night,rainy,False,True,afternoon,True,False,4,0.82
430508,rural,3,0.52,70,daylight,clear,True,True,evening,True,True,3,0.38
430509,highway,4,0.04,60,daylight,rainy,False,False,morning,True,False,2,0.19
430510,highway,1,N/A,70,night,clear,True,True,evening,False,True,1,0.53
430511,urban,1,N/A,45,dim,foggy,True,False,afternoon,True,True,1,0.29
430512,highway,2,0.81,60,dim,rainy,True,True,evening,False,True,1,0.52
430513,highway,-1,0.55,60,night,rainy,False,False,morning,False,False,0,0.74
430514,rural,N/A,0.12,60,daylight,clear,True,True,evening,False,False,1,0.15
430515,highway,0,0.75,60,dim,rainy,True,True,afternoon,False,False,1,0.53
430516,urban,2,0.71,25,daylight,rainy,True,True,morning,True,False,1,0.41
430517,urban,-1,0.7,45,dim,rainy,False,True,evening,False,False,1,0.38
430518,urban,4,0.82,60,daylight,clear,False,False,afternoon,False,False,2,0.46
430519,rural,3,0.11,70,dim,clear,False,False,afternoon,True,True,0,0.29
430520,highway,3,0.53,35,dim,foggy,True,False,afternoon,True,False,2,0.34
430521,rural,-1,0.86,35,dim,rainy,False,True,afternoon,False,True,3,0.51
430522,highway,N/A,0.41,35,night,rainy,False,False,afternoon,True,True,1,0.46
430523,highway,4,0.19,60,dim,clear,True,True,evening,True,True,3,0.2
430524,urban,2,0.43,60,daylight,foggy,True,False,morning,True,True,1,0.48
430525,highway,1,0.06,N/A,night,foggy,False,False,morning,True,False,0,0.27
430526,rural,2,0.51,70,daylight,clear,True,False,evening,False,True,1,0.29
430527,highway,999,0.09,N/A,daylight,clear,True,False,morning,False,True,1,0.07
430528,rural,2,0.05,35,dim,rainy,False,True,morning,False,False,0,0.15
430529,highway,4,0.13,45,daylight,rainy,True,True,evening,True,False,1,0.07
430530,urban,1,0.52,60,dim,rainy,False,False,evening,True,False,1,0.48
