id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
306000,highway,4,N/A,70,night,foggy,True,False,evening,True,True,1,0.48
306001,highway,4,0.49,45,daylight,rainy,False,False,afternoon,True,False,1,0.28
306002,urban,4,0.38,N/A,dim,clear,False,True,evening,False,False,N/A,0.34
306003,urban,3,0.57,25,BRIGHT_NEON,foggy,False,True,morning,False,False,1,0.35
306004,rural,2,0.79,25,dim,rainy,True,True,evening,False,False,1,0.39
306005,urban,3,0.57,35,dim,rainy,True,False,evening,True,True,1,0.23
306006,urban,3,N/A,25,night,foggy,False,True,evening,True,True,3,0.2
306007,urban,3,0.31,45,night,rainy,True,True,evening,True,True,1,0.4
306008,highway,3,0.6,N/A,night,rainy,False,True,afternoon,False,False,1,0.46
306009,rural,1,0.71,45,dim,rainy,True,True,morning,True,False,1,0.39
306010,highway,4,0.1,35,dim,rainy,False,False,evening,True,False,1,0.07
306011,rural,1,0.77,70,daylight,clear,True,True,evening,True,True,0,0.39
306012,rural,1,0.87,70,dim,foggy,False,False,afternoon,True,True,2,0.56
306013,rural,3,0.6,70,night,rainy,False,True,evening,False,False,0,0.64
306014,rural,4,0.75,35,night,foggy,False,False,afternoon,True,True,1,0.49
306015,highway,2,0.86,60,dim,rainy,True,True,afternoon,True,True,2,0.62
306016,rural,1,0.75,25,daylight,rainy,True,True,afternoon,True,False,2,0.32
306017,rural,4,0.93,25,dim,clear,True,False,evening,True,True,1,0.27
306018,rural,3,0.88,70,daylight,clear,True,True,morning,False,True,1,0.5
306019,urban,4,0.73,70,night,foggy,True,True,morning,False,True,4,0.85
306020,rural,2,0.22,45,dim,foggy,True,False,afternoon,False,False,2,0.18
306021,highway,1,0.25,45,night,rainy,True,True,afternoon,True,True,1,0.46
306022,urban,2,0.09,25,dim,foggy,False,False,evening,False,False,1,0.19
