id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
434500,urban,1,0.68,25,dim,foggy,False,False,evening,False,True,1,0.32
434501,urban,1,0.02,45,night,clear,False,True,evening,False,True,1,0.26
434502,highway,1,0.82,70,BRIGHT_NEON,clear,False,False,evening,False,False,1,0.5
434503,highway,2,0.57,70,daylight,foggy,False,False,MIDNIGHT,True,False,0,0.48
434504,rural,2,0.58,60,dim,foggy,True,False,morning,False,True,0,0.52
434505,urban,1,0.72,70,dim,foggy,True,True,afternoon,True,False,3,0.55
434506,highway,2,0.17,60,daylight,clear,False,True,evening,False,False,1,0.36
434507,urban,4,0.92,25,daylight,clear,False,False,evening,True,True,1,0.25
434508,highway,1,0.73,35,night,foggy,False,False,evening,True,True,1,0.51
434509,rural,3,0.01,60,daylight,rainy,False,False,afternoon,False,False,1,0.2
434510,urban,3,0.52,25,dim,rainy,False,False,afternoon,True,False,1,0.27
434511,highway,3,0.76,60,night,rainy,True,True,afternoon,True,False,1,0.67
434512,rural,3,0.22,25,night,clear,True,True,evening,False,True,2,0.21
434513,urban,2,0.13,35,daylight,clear,True,True,evening,False,True,1,0.05
434514,urban,4,0.8,60,dim,foggy,True,False,morning,True,True,1,0.47
434515,rural,1,0.65,45,daylight,rainy,True,False,morning,False,True,2,0.28
434516,rural,3,0.41,25,night,clear,True,False,evening,True,True,1,0.32
434517,highway,3,0.24,70,daylight,clear,False,False,MIDNIGHT,True,True,0,0.24
434518,urban,1,0.67,60,night,clear,True,True,MIDNIGHT,False,False,1,0.58
434519,highway,3,0.88,45,night,foggy,True,False,afternoon,True,True,2,0.62
434520,rural,3,0.89,70,daylight,clear,True,True,morning,True,False,1,0.39
434521,urban,3,0.24,45,dim,foggy,True,True,evening,False,True,1,0.14
434522,rural,4,0.1,60,daylight,foggy,False,False,evening,True,False,0,0.37
434523,rural,2,0.54,25,daylight,clear,False,False,evening,False,False,0,0.17
434524,urban,4,0.74,25,daylight,foggy,False,False,morning,False,False,2,0.33
434525,rural,4,0.4,35,night,rainy,True,True,evening,True,True,2,0.43
434526,urban,4,0.87,45,dim,clear,False,False,morning,False,False,1,0.37
434527,rural,4,0.25,25,night,clear,True,True,MIDNIGHT,False,True,1,0.34
434528,rural,4,0.53,35,night,rainy,False,False,afternoon,True,False,2,0.54
434529,highway,1,0.79,60,daylight,foggy,True,True,evening,False,True,2,0.55
434530,highway,2,0.67,60,daylight,foggy,False,False,MIDNIGHT,True,False,1,0.53
434531,rural,1,0.64,60,daylight,rainy,False,False,morning,False,True,2,0.56
434532,highway,3,0.34,35,daylight,clear,True,True,morning,False,True,1,0.08
434533,highway,4,0.67,60,dim,rainy,True,True,afternoon,False,False,1,0.47
434534,rural,3,0.76,25,dim,rainy,False,False,evening,False,True,3,0.44
434535,urban,3,0.19,70,daylight,clear,True,True,afternoon,False,True,1,0.26
434536,highway,4,0.79,25,dim,clear,False,False,morning,True,True,0,0.26
434537,rural,4,0.07,45,dim,rainy,False,False,afternoon,True,True,0,0.17
434538,urban,1,0.68,25,night,rainy,False,True,MIDNIGHT,True,False,1,0.62
434539,rural,1,0.19,25,daylight,rainy,True,True,morning,False,False,0,0.16
434540,rural,4,0.67,35,dim,foggy,False,True,evening,True,False,0,0.28
434541,rural,3,0.65,25,night,foggy,False,False,evening,True,False,0,0.51
434542,urban,4,0.21,45,daylight,clear,False,False,MIDNIGHT,False,True,1,0.07
434543,highway,1,0.99,60,daylight,clear,True,True,afternoon,True,False,0,0.5
434544,rural,2,0.57,45,daylight,clear,False,False,afternoon,False,False,1,0.19
434545,rural,1,0.68,25,night,rainy,True,True,morning,True,True,0,0.48
434546,rural,3,0.33,35,dim,rainy,False,False,evening,False,False,2,0.19
434547,urban,1,0.12,45,BRIGHT_NEON,rainy,False,True,morning,False,False,2,0.11
434548,urban,4,0.43,35,night,foggy,True,True,afternoon,True,False,2,0.39
434549,highway,1,0.38,60,daylight,rainy,False,False,afternoon,True,True,0,0.4
434550,rural,1,0.74,25,dim,rainy,True,False,morning,False,True,0,0.38
434551,urban,4,0.61,35,BRIGHT_NEON,clear,False,True,evening,False,False,1,0.43
434552,rural,3,0.63,45,daylight,clear,True,True,afternoon,True,True,2,0.16
434553,rural,2,0.58,60,daylight,rainy,True,False,MIDNIGHT,False,True,0,0.45
434554,highway,2,0.7,70,dim,foggy,False,False,evening,False,False,1,0.57
434555,rural,1,0.55,25,night,foggy,True,False,evening,True,False,3,0.59
434556,highway,4,0.89,25,daylight,clear,True,False,evening,False,True,0,0.32
434557,rural,2,0.67,35,dim,clear,False,True,afternoon,True,False,1,0.29
434558,urban,2,0.55,35,daylight,rainy,False,True,evening,False,True,1,0.29
434559,urban,4,0.31,70,daylight,clear,False,True,evening,False,True,0,0.27
434560,rural,2,0.52,70,daylight,rainy,False,False,morning,False,False,2,0.44
434561,highway,4,0.74,45,dim,foggy,True,True,afternoon,False,False,1,0.44
434562,highway,4,0.68,60,daylight,clear,True,False,morning,True,False,3,0.46
434563,highway,2,0.06,35,daylight,clear,True,False,morning,False,True,2,0.09
434564,urban,2,0.22,60,dim,foggy,False,False,evening,False,True,1,0.2
434565,rural,2,0.32,25,daylight,foggy,False,True,evening,True,True,1,0.22
434566,highway,2,0.08,60,dim,clear,True,False,morning,True,True,1,0.26
434567,rural,2,0.66,60,daylight,rainy,False,True,evening,False,False,1,0.44
434568,urban,1,0.01,35,dim,foggy,False,True,afternoon,False,True,1,0.07
434569,urban,1,0.73,70,daylight,foggy,True,False,morning,False,True,0,0.54
434570,rural,3,0.39,60,BRIGHT_NEON,clear,False,True,evening,True,True,2,0.46
434571,highway,2,0.7,70,daylight,foggy,False,False,morning,False,False,2,0.53
434572,urban,1,0.1,25,night,clear,True,False,MIDNIGHT,False,True,3,0.2
434573,highway,4,0.3,25,daylight,foggy,False,True,afternoon,False,False,2,0.11
434574,highway,3,0.44,70,dim,rainy,False,False,evening,False,False,1,0.48
434575,highway,2,0.89,35,daylight,rainy,False,True,afternoon,True,False,0,0.31
434576,urban,3,0.94,25,BRIGHT_NEON,clear,False,True,evening,False,True,2,0.37
434577,rural,3,0.97,60,night,foggy,False,True,MIDNIGHT,True,False,0,0.76
434578,urban,1,0.74,60,night,foggy,True,False,afternoon,False,False,0,0.69
434579,highway,1,0.75,60,night,rainy,False,True,afternoon,False,True,1,0.76
434580,urban,4,0.15,45,night,foggy,False,True,afternoon,True,True,1,0.24
434581,rural,2,0.38,70,daylight,foggy,False,False,afternoon,True,True,1,0.4
434582,urban,1,0.27,45,night,clear,False,False,morning,True,True,1,0.34
434583,highway,1,0.8,45,dim,clear,False,False,MIDNIGHT,True,False,1,0.25
434584,urban,3,0.62,35,night,foggy,False,False,afternoon,False,True,2,0.51
434585,urban,2,0.87,70,BRIGHT_NEON,clear,True,True,morning,False,False,1,0.45
434586,urban,1,0.91,70,night,foggy,True,True,afternoon,True,False,4,0.92
434587,urban,4,0.68,60,night,clear,True,True,afternoon,True,True,1,0.65
434588,rural,2,0.61,45,dim,rainy,True,True,morning,False,False,1,0.28
434589,highway,1,0.53,70,night,clear,False,True,afternoon,False,True,3,0.69
434590,highway,3,0.08,35,dim,foggy,True,True,evening,True,False,1,0.13
434591,rural,1,0.36,35,daylight,clear,True,False,afternoon,False,False,0,0.09
434592,rural,1,0.22,60,BRIGHT_NEON,clear,False,False,morning,False,True,0,0.21
434593,urban,3,0.04,45,night,rainy,True,True,evening,False,False,2,0.36
434594,urban,4,0.49,60,daylight,rainy,True,False,afternoon,True,True,1,0.54
434595,highway,2,0.14,60,daylight,foggy,False,True,morning,True,False,1,0.38
434596,urban,4,0.13,60,dim,rainy,False,False,morning,True,True,0,0.26
434597,rural,1,0.36,45,night,foggy,True,False,afternoon,False,True,2,0.39
434598,rural,1,0.85,25,daylight,clear,False,False,evening,True,False,0,0.37
434599,rural,1,0.86,35,BRIGHT_NEON,rainy,False,False,morning,True,False,3,0.51
434600,rural,2,0.66,35,night,rainy,True,True,morning,True,True,1,0.43
434601,urban,2,0.56,35,night,clear,True,True,evening,False,True,0,0.4
434602,urban,1,0.59,25,dim,rainy,True,True,evening,False,True,0,0.28
434603,rural,1,0.37,70,dim,foggy,True,True,afternoon,True,False,1,0.49
434604,highway,2,0.37,35,dim,rainy,True,False,evening,True,False,1,0.17
434605,rural,1,0.1,60,dim,foggy,True,True,evening,False,True,1,0.36
434606,highway,4,0.72,60,dim,clear,False,False,evening,False,True,1,0.43
434607,rural,1,0.25,35,dim,rainy,False,False,evening,True,True,1,0.23
434608,highway,2,0.34,70,daylight,rainy,True,False,afternoon,False,True,1,0.37
434609,rural,3,0.16,45,daylight,clear,False,True,evening,False,False,0,0.03
434610,urban,1,0.91,35,night,foggy,False,False,morning,True,False,2,0.57
434611,urban,3,0.03,45,dim,foggy,True,False,afternoon,False,True,2,0.07
434612,urban,4,0.89,35,daylight,foggy,True,False,evening,True,True,1,0.37
434613,rural,4,0.75,60,night,rainy,True,False,evening,True,False,4,0.84
434614,rural,1,0.6,45,dim,foggy,True,False,afternoon,True,False,2,0.27
434615,highway,3,0.27,25,dim,rainy,True,True,MIDNIGHT,True,False,0,0.14
434616,highway,4,0.08,70,dim,clear,True,True,afternoon,False,False,2,0.24
434617,rural,1,0.42,35,daylight,rainy,False,True,evening,True,True,1,0.26
434618,urban,2,0.18,25,night,clear,False,True,evening,True,False,1,0.29
434619,rural,2,0.59,70,night,rainy,False,False,morning,True,True,2,0.64
434620,highway,1,0.46,70,dim,foggy,False,False,afternoon,False,True,2,0.4
434621,rural,3,0.49,25,daylight,foggy,False,True,afternoon,True,True,2,0.17
434622,rural,2,0.29,60,dim,clear,False,False,evening,True,False,1,0.3
434623,rural,2,0.28,35,night,clear,False,True,evening,False,False,2,0.36
434624,urban,4,0.8,25,daylight,foggy,True,True,morning,False,True,3,0.44
434625,highway,1,0.16,35,daylight,foggy,True,False,morning,False,False,1,0.19
434626,highway,4,0.92,45,dim,clear,True,True,evening,False,True,0,0.3
434627,rural,2,0.96,35,night,clear,False,False,morning,True,False,2,0.5
434628,urban,4,0.03,60,daylight,foggy,False,False,MIDNIGHT,False,False,0,0.24
434629,rural,4,0.32,45,dim,clear,False,True,morning,False,True,0,0.03
434630,rural,4,0.67,25,BRIGHT_NEON,foggy,False,False,morning,True,False,1,0.33
