id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
416000,rural,1,0.17,25,daylight,clear,False,False,morning,False,True,0,0.06
416001,highway,4,0.27,60,daylight,clear,True,False,  evening  ,False,False,1,0.19
416002,rural,3,0.94,25,daylight,clear,False,False,morning,True,False,1,0.37
416003,rural,3,0.96,60,daylight,foggy,False,True,evening,False,True,1,0.52
416004,rural,2,0.62,35,dim,clear,True,True,morning,False,False,2,0.22
416005,highway,2,0.31,25,daylight,foggy,True,False,afternoon,False,False,1,0.22
416006,urban,2,0.57,70,daylight,foggy,False,True,evening,False,True,3,0.54
416007,highway,2,0.79,70,daylight,foggy,True,False,morning,True,False,1,0.49
416008,highway,1,0.61,45,  night  ,foggy,True,True,evening,False,False,2,0.43
416009,urban,1,0.63,35,  night  ,rainy,True,True,morning,True,True,2,0.41
416010,rural,2,0.33,45,daylight,rainy,False,False,afternoon,False,False,1,0.29
416011,rural,1,0.8,35,daylight,foggy,False,False,evening,False,False,0,0.33
416012,rural,4,0.68,60,night,foggy,False,False,afternoon,False,False,3,0.87
416013,  urban  ,3,0.84,70,  dim  ,clear,True,False,morning,False,False,1,0.4
416014,urban,2,0.5,25,  dim  ,clear,False,True,morning,True,False,1,0.07
416015,rural,3,0.8,35,daylight,clear,False,False,evening,False,False,1,0.33
416016,urban,1,999.0,60,night,clear,False,False,morning,True,True,1,0.57
416017,highway,4,0.69,25,night,clear,False,False,afternoon,True,True,1,0.46
416018,highway,1,0.3,70,dim,rainy,True,False,evening,True,True,2,0.42
416019,rural,2,0.02,70,daylight,clear,True,True,morning,True,True,2,0.25
416020,highway,3,0.68,35,daylight,rainy,True,True,morning,True,True,0,0.3
416021,urban,3,0.03,25,night,clear,False,False,afternoon,True,True,1,0.21
416022,rural,2,0.31,45,daylight,foggy,True,False,afternoon,False,True,2,0.23
416023,urban,1,0.73,70,night,foggy,True,True,evening,True,False,1,0.79
416024,highway,3,0.33,35,dim,foggy,True,False,  morning  ,True,False,0,0.22
416025,rural,3,0.12,60,night,foggy,True,False,morning,True,False,0,0.46
416026,rural,1,0.07,45,night,rainy,False,False,afternoon,False,True,0,0.23
416027,highway,3,0.58,25,  night  ,foggy,True,True,afternoon,True,False,1,0.57
416028,rural,1,0.67,45,daylight,foggy,False,True,afternoon,False,False,2,0.32
416029,urban,3,0.09,35,daylight,clear,False,False,afternoon,True,False,1,0.07
416030,highway,2,0.76,45,daylight,foggy,True,False,morning,True,False,3,0.42
416031,  rural  ,3,0.56,70,  dim  ,foggy,False,True,evening,False,False,2,0.42
416032,urban,2,0.58,70,dim,clear,True,False,afternoon,False,False,1,0.35
416033,highway,3,0.39,60,dim,clear,False,False,afternoon,False,True,1,0.44
416034,rural,1,999.0,25,dim,clear,False,True,morning,False,False,0,0.26
416035,  highway  ,4,0.25,45,night,rainy,True,False,afternoon,True,True,1,0.34
416036,rural,3,0.22,35,daylight,clear,True,False,morning,False,True,0,0.09
416037,rural,2,0.63,60,dim,foggy,True,False,afternoon,False,True,1,0.49
416038,urban,4,200.0,35,dim,foggy,True,False,evening,False,False,2,0.35
416039,urban,3,0.96,25,  dim  ,foggy,False,True,evening,True,True,0,0.41
416040,highway,2,0.38,70,dim,  foggy  ,False,True,evening,False,False,0,0.41
416041,highway,1,0.84,45,daylight,foggy,True,False,morning,False,False,0,0.36
416042,urban,2,0.88,60,dim,  clear  ,True,False,evening,True,False,1,0.5
416043,rural,3,0.66,60,night,rainy,True,False,afternoon,False,False,2,0.63
416044,highway,4,0.52,25,daylight,foggy,False,True,afternoon,True,True,0,0.28
416045,highway,2,0.25,35,night,rainy,False,False,morning,False,True,2,0.35
416046,rural,3,0.85,25,dim,rainy,True,False,morning,True,False,1,0.32
416047,highway,4,0.08,70,daylight,foggy,False,True,morning,True,True,2,0.25
416048,highway,1,0.8,60,night,rainy,True,False,afternoon,True,False,0,0.73
416049,highway,1,0.39,70,daylight,rainy,True,True,morning,False,False,2,0.37
416050,highway,4,0.14,25,night,rainy,False,False,morning,True,False,0,0.31
416051,rural,2,0.01,60,dim,clear,True,True,morning,False,False,1,0.18
416052,urban,2,0.16,25,dim,clear,False,True,morning,True,True,0,0.02
416053,urban,3,0.31,25,dim,foggy,False,False,  morning  ,True,False,0,0.22
416054,urban,4,0.32,25,dim,rainy,True,True,evening,False,True,1,0.16
416055,urban,3,0.34,45,dim,rainy,False,False,morning,False,True,0,0.18
416056,rural,1,0.2,35,dim,clear,False,True,morning,True,True,0,0.05
416057,highway,1,0.98,25,daylight,clear,True,False,morning,False,True,1,0.2
416058,  rural  ,4,0.43,60,daylight,clear,False,True,morning,False,False,1,0.27
416059,urban,1,0.55,60,night,clear,True,True,evening,True,True,2,0.54
416060,rural,1,0.69,35,night,clear,True,True,afternoon,True,True,0,0.39
416061,highway,3,0.36,45,night,clear,True,True,evening,False,False,0,0.29
416062,urban,1,999.0,35,  daylight  ,rainy,False,False,morning,True,False,1,0.25
416063,highway,4,0.43,45,night,clear,True,True,afternoon,False,True,1,0.33
416064,urban,4,0.36,45,daylight,clear,False,False,morning,True,False,0,0.13
416065,highway,3,0.3,70,  dim  ,foggy,True,False,evening,True,False,2,0.2
416066,rural,1,0.75,35,night,foggy,False,True,evening,False,True,1,0.56
416067,rural,3,0.58,25,daylight,foggy,True,False,morning,False,False,2,0.31
416068,highway,3,0.6,25,daylight,rainy,False,True,evening,True,True,1,0.36
416069,rural,3,200.0,70,dim,clear,True,True,evening,False,False,1,0.16
416070,highway,2,0.01,25,night,rainy,True,True,afternoon,True,True,0,0.32
416071,highway,2,0.37,45,night,clear,False,True,  evening  ,False,True,2,0.32
416072,highway,4,0.53,70,dim,foggy,True,True,morning,True,True,1,0.44
416073,rural,1,0.46,35,dim,foggy,False,False,morning,True,True,2,0.3
416074,urban,4,0.24,25,night,clear,True,True,evening,True,True,1,0.0
416075,urban,4,0.01,35,dim,foggy,True,True,evening,False,True,1,0.05
416076,rural,4,0.1,60,  daylight  ,foggy,False,True,afternoon,False,False,0,0.28
416077,urban,4,0.56,45,daylight,foggy,False,True,evening,False,True,1,0.31
416078,highway,1,0.82,45,dim,foggy,True,False,evening,False,True,1,0.35
416079,urban,4,0.1,70,night,foggy,False,False,evening,False,True,1,0.4
416080,urban,4,0.65,35,  daylight  ,foggy,True,True,afternoon,False,True,1,0.29
416081,highway,2,0.9,25,dim,clear,False,True,evening,False,True,0,0.25
416082,urban,1,0.06,45,daylight,clear,False,False,evening,True,True,0,0.04
416083,urban,1,0.39,60,dim,clear,False,False,afternoon,False,True,2,0.31
416084,highway,1,0.98,35,daylight,clear,False,False,morning,False,True,2,0.37
416085,highway,1,0.88,35,daylight,clear,True,False,afternoon,True,True,0,0.35
416086,urban,2,0.89,25,dim,  rainy  ,True,True,morning,True,False,2,0.31
416087,urban,3,0.45,35,daylight,foggy,True,True,evening,True,True,0,0.27
416088,highway,3,0.72,45,daylight,rainy,False,False,morning,True,True,2,0.33
416089,urban,1,0.68,70,dim,foggy,False,False,afternoon,False,False,2,0.49
416090,highway,2,0.77,60,dim,rainy,True,True,morning,False,True,2,0.58
416091,highway,4,0.25,35,dim,foggy,True,False,evening,True,True,1,0.06
416092,rural,4,0.14,60,night,clear,True,True,morning,False,False,1,0.51
416093,  rural  ,1,0.45,25,daylight,foggy,True,False,morning,True,True,2,0.13
416094,highway,1,0.86,25,night,clear,False,True,evening,True,True,1,0.5
416095,rural,4,0.25,60,daylight,clear,False,True,evening,False,False,2,0.33
416096,highway,4,0.41,45,night,rainy,True,True,evening,False,True,0,0.38
416097,  rural  ,2,0.12,70,daylight,foggy,True,False,evening,True,False,0,0.41
416098,urban,2,0.42,35,daylight,clear,True,False,afternoon,False,False,0,0.08
416099,highway,4,0.07,45,daylight,foggy,True,True,afternoon,False,False,1,0.13
416100,urban,2,0.71,60,daylight,foggy,False,False,morning,True,False,3,0.65
416101,highway,1,0.66,70,night,  foggy  ,True,False,afternoon,True,True,2,0.68
416102,urban,1,0.13,45,night,foggy,True,True,evening,False,False,1,0.26
416103,rural,3,-45.0,45,dim,foggy,True,False,morning,False,False,2,0.26
416104,rural,4,0.39,25,night,rainy,True,True,afternoon,True,True,1,0.51
416105,rural,3,0.73,35,night,clear,True,False,morning,True,False,0,0.4
416106,rural,1,200.0,35,dim,clear,True,False,evening,False,True,0,0.06
416107,highway,3,0.03,35,dim,clear,True,True,afternoon,False,True,1,0.02
416108,rural,1,0.57,45,daylight,rainy,False,True,afternoon,False,False,1,0.3
416109,rural,4,0.13,60,daylight,clear,True,False,afternoon,True,False,0,0.0
416110,urban,3,0.24,35,night,rainy,False,True,morning,False,True,2,0.39
416111,highway,4,0.74,60,daylight,foggy,True,True,morning,True,True,1,0.49
416112,highway,2,0.51,25,dim,clear,False,True,evening,True,True,2,0.17
416113,highway,3,0.59,60,daylight,foggy,True,True,morning,False,True,1,0.51
416114,urban,1,0.7,45,night,rainy,False,False,morning,True,True,2,0.37
416115,urban,4,0.21,60,daylight,clear,False,False,afternoon,True,False,1,0.09
416116,highway,2,0.46,35,dim,clear,False,False,evening,False,False,1,0.07
416117,rural,2,0.17,70,dim,clear,False,False,evening,True,False,2,0.24
416118,rural,2,0.7,35,dim,foggy,True,False,evening,False,False,2,0.38
416119,urban,1,0.15,35,night,foggy,False,False,  afternoon  ,False,False,2,0.36
416120,highway,4,0.04,35,dim,rainy,False,True,afternoon,False,True,2,0.17
416121,  rural  ,4,0.03,25,dim,rainy,True,True,evening,False,False,1,0.17
416122,urban,2,200.0,70,daylight,  clear  ,False,True,evening,True,True,3,0.57
416123,  highway  ,4,0.98,45,dim,rainy,False,True,  afternoon  ,False,True,3,0.55
416124,urban,1,0.31,35,daylight,foggy,True,True,morning,False,True,0,0.15
416125,rural,4,0.35,70,daylight,foggy,False,False,afternoon,False,True,2,0.55
416126,rural,3,0.33,45,daylight,foggy,True,True,afternoon,True,False,0,0.18
416127,rural,2,-45.0,60,daylight,clear,True,False,afternoon,True,True,0,0.21
416128,highway,4,0.17,70,daylight,rainy,False,False,afternoon,True,False,2,0.4
416129,urban,2,0.46,45,night,foggy,True,False,evening,False,True,2,0.43
416130,rural,1,0.76,35,daylight,foggy,False,False,evening,False,True,1,0.32
416131,urban,1,0.65,45,night,rainy,False,False,morning,True,False,3,0.63
416132,urban,1,0.74,45,  daylight  ,foggy,False,False,afternoon,False,False,1,0.33
416133,rural,4,0.4,70,night,clear,True,True,morning,True,True,2,0.64
416134,highway,4,0.76,60,night,clear,True,True,morning,True,True,3,0.74
416135,rural,4,0.22,45,daylight,foggy,False,False,morning,False,False,0,0.15
416136,urban,1,0.59,25,night,foggy,False,False,evening,False,True,2,0.46
416137,highway,2,0.75,70,dim,clear,True,False,morning,False,False,1,0.35
416138,rural,1,0.39,25,daylight,rainy,True,True,evening,True,False,1,0.24
416139,urban,3,0.1,70,daylight,rainy,True,True,afternoon,False,True,0,0.43
416140,highway,3,0.79,25,dim,foggy,False,False,evening,False,False,1,0.37
416141,urban,1,0.7,25,dim,foggy,False,False,evening,True,True,1,0.38
416142,rural,2,0.25,25,night,clear,False,False,afternoon,False,False,2,0.3
416143,rural,1,0.5,35,dim,rainy,False,True,afternoon,False,True,0,0.2
