id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
457000,urban,1,0.54,35,daylight,clear,False,True,evening,True,False,1,0.15
457001,urban,3,0.75,500,night,foggy,False,False,morning,False,False,0,0.73
457002,urban,2,0.15,25,daylight,rainy,True,True,afternoon,False,True,2,0.19
457003,urban,999,0.53,35,dim,foggy,False,True,afternoon,True,False,2,0.18
457004,highway,4,0.03,25,night,rainy,False,False,morning,False,True,1,0.3
457005,highway,3,0.44,-50,daylight,foggy,True,True,afternoon,False,False,2,0.25
457006,urban,2,0.52,60,night,foggy,False,False,evening,True,True,1,0.73
457007,urban,1,0.12,25,daylight,rainy,True,True,evening,True,False,1,0.18
457008,highway,3,0.01,60,daylight,clear,True,True,morning,True,False,1,0.23
457009,urban,1,0.29,45,night,clear,False,True,morning,True,False,0,0.37
457010,highway,1,0.8,45,night,clear,False,True,morning,True,False,1,0.41
457011,rural,1,0.32,35,dim,clear,True,False,afternoon,True,False,2,0.14
457012,highway,3,0.69,-50,daylight,rainy,False,True,afternoon,False,True,0,0.22
457013,highway,4,0.36,35,dim,clear,True,True,afternoon,True,False,0,0.08
457014,urban,3,0.29,70,dim,clear,True,True,evening,True,False,2,0.27
457015,urban,4,0.31,35,daylight,clear,True,True,morning,True,True,2,0.17
457016,urban,1,0.73,25,dim,rainy,False,True,morning,True,True,2,0.24
457017,rural,3,0.26,0,dim,rainy,False,False,afternoon,False,False,1,0.15
457018,highway,3,0.86,35,daylight,rainy,False,True,evening,True,False,2,0.3
457019,urban,2,0.02,35,night,rainy,False,False,afternoon,False,False,1,0.2
457020,urban,4,0.22,45,daylight,foggy,False,False,afternoon,True,False,2,0.23
457021,rural,3,0.59,60,dim,rainy,False,True,morning,False,False,0,0.62
457022,rural,1,0.56,60,dim,foggy,True,True,evening,True,True,2,0.46
457023,rural,1,0.36,70,daylight,clear,False,True,morning,False,False,1,0.36
457024,highway,2,0.47,35,night,rainy,False,False,morning,False,False,1,0.43
457025,urban,2,0.63,-50,dim,rainy,True,False,afternoon,False,False,1,0.35
457026,urban,3,0.21,70,daylight,rainy,True,True,evening,False,True,2,0.37
457027,highway,2,0.59,45,daylight,clear,True,False,evening,False,True,2,0.12
457028,highway,1,0.23,45,daylight,clear,False,False,evening,True,False,1,0.17
457029,highway,4,0.7,25,dim,foggy,True,False,morning,True,True,2,0.35
457030,rural,0,0.01,60,dim,foggy,False,False,evening,False,True,2,0.34
457031,rural,3,0.72,60,night,rainy,False,False,afternoon,True,True,1,0.73
457032,urban,3,0.47,0,night,foggy,False,True,afternoon,False,True,2,0.47
457033,urban,1,0.76,35,dim,rainy,False,True,morning,False,False,2,0.32
457034,urban,1,0.7,45,night,rainy,True,False,evening,True,False,2,0.52
457035,urban,3,0.57,35,dim,rainy,False,True,morning,True,False,0,0.3
457036,urban,3,0.75,25,dim,foggy,False,False,evening,True,True,1,0.37
457037,rural,2,0.05,25,daylight,foggy,True,False,afternoon,False,False,2,0.09
457038,rural,3,1.0,60,night,clear,False,False,morning,False,False,1,0.79
457039,highway,3,0.39,25,daylight,clear,True,False,evening,False,True,0,0.18
457040,highway,3,0.63,60,dim,rainy,True,True,morning,True,True,2,0.46
457041,highway,1,0.08,45,daylight,rainy,False,False,evening,True,True,2,0.15
457042,rural,1,0.53,-50,daylight,foggy,False,True,morning,False,True,1,0.37
457043,highway,1,0.26,35,dim,foggy,True,False,afternoon,False,True,0,0.18
457044,urban,0,0.9,70,night,foggy,True,True,evening,True,False,0,0.71
457045,urban,4,0.89,35,dim,clear,False,False,morning,True,False,1,0.33
457046,highway,2,0.6,35,daylight,clear,True,False,afternoon,False,True,1,0.21
457047,rural,4,0.79,45,daylight,clear,False,True,afternoon,False,False,1,0.22
457048,rural,4,0.21,70,dim,rainy,False,False,evening,False,False,1,0.31
457049,urban,4,0.27,35,daylight,foggy,True,False,evening,False,False,2,0.11
457050,highway,2,0.58,45,night,clear,True,False,afternoon,False,True,1,0.47
457051,urban,2,0.96,35,dim,clear,True,False,evening,False,False,3,0.42
457052,rural,999,0.24,70,dim,foggy,True,False,afternoon,True,True,2,0.32
457053,highway,3,0.51,70,night,foggy,True,True,evening,True,False,2,0.62
457054,highway,4,0.53,60,daylight,rainy,True,False,afternoon,False,False,2,0.45
457055,urban,4,0.14,35,daylight,rainy,True,False,evening,False,True,1,0.17
457056,urban,2,0.97,35,dim,rainy,False,True,evening,True,True,3,0.51
457057,rural,1,0.45,500,daylight,clear,True,True,morning,True,False,1,0.36
457058,highway,2,0.5,0,daylight,clear,False,True,evening,False,True,1,0.08
457059,urban,2,0.77,60,daylight,rainy,True,False,afternoon,True,True,2,0.57
457060,rural,3,0.29,70,dim,rainy,True,True,afternoon,True,False,1,0.44
457061,rural,2,0.17,45,daylight,clear,False,False,afternoon,False,True,0,0.06
457062,urban,3,0.03,70,daylight,clear,False,True,evening,True,False,0,0.16
457063,highway,2,0.52,45,night,foggy,False,True,afternoon,False,False,1,0.52
457064,urban,1,0.66,35,dim,foggy,True,False,evening,True,False,3,0.37
457065,highway,0,0.67,25,daylight,foggy,True,False,morning,True,True,2,0.29
457066,rural,3,0.71,35,night,rainy,True,True,morning,True,True,1,0.44
457067,rural,2,0.61,500,night,rainy,True,False,afternoon,False,False,1,0.54
457068,rural,3,0.12,500,daylight,clear,False,False,evening,False,False,1,0.18
457069,rural,1,0.03,500,dim,rainy,False,False,afternoon,False,True,1,0.31
457070,highway,3,0.55,70,dim,foggy,True,False,morning,False,False,2,0.59
