id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
493500,rural,2,0.21,70,daylight,  rainy  ,True,False,evening,False,True,2,0.28
493501,  rural  ,4,0.66,70,daylight,foggy,False,True,morning,False,False,2,0.55
493502,rural,4,0.63,25,night,clear,False,False,morning,True,True,2,0.45
493503,rural,1,0.36,60,night,foggy,False,False,afternoon,False,False,2,0.53
493504,  urban  ,2,0.1,60,  daylight  ,rainy,False,True,evening,True,False,0,0.39
493505,urban,1,0.26,60,daylight,clear,False,True,afternoon,True,True,2,0.24
493506,highway,2,0.86,60,night,clear,False,True,morning,True,True,1,0.57
493507,urban,1,0.59,60,daylight,rainy,False,True,afternoon,False,False,3,0.59
493508,rural,1,0.74,60,daylight,  foggy  ,False,False,afternoon,False,True,2,0.5
493509,rural,1,0.85,60,  daylight  ,foggy,True,True,morning,False,True,3,0.61
493510,highway,2,0.62,70,dim,clear,True,False,afternoon,False,False,0,0.4
493511,urban,3,0.33,70,daylight,foggy,False,True,morning,False,False,2,0.46
493512,rural,3,0.77,70,daylight,clear,False,False,evening,False,True,1,0.45
493513,urban,1,0.43,70,dim,rainy,False,False,morning,True,False,0,0.43
493514,highway,3,0.53,45,daylight,rainy,True,True,morning,False,True,1,0.19
493515,  rural  ,4,0.36,45,night,foggy,False,False,morning,False,False,1,0.31
493516,  rural  ,2,0.12,45,daylight,clear,True,True,morning,False,False,1,0.05
493517,urban,1,0.58,60,night,clear,False,False,evening,False,False,2,0.49
493518,highway,2,0.04,60,daylight,foggy,False,False,evening,True,True,0,0.3
493519,rural,2,0.03,25,  daylight  ,foggy,False,False,morning,False,True,2,0.11
493520,urban,1,0.83,35,daylight,  rainy  ,True,True,morning,False,False,0,0.37
493521,urban,3,0.89,60,night,foggy,False,True,afternoon,True,False,1,0.81
493522,urban,4,0.66,70,daylight,clear,False,True,evening,True,False,0,0.35
493523,rural,3,0.44,45,night,rainy,True,True,morning,False,False,2,0.43
493524,  urban  ,1,0.23,25,dim,foggy,True,True,morning,False,True,2,0.19
493525,urban,2,0.24,70,dim,rainy,False,False,afternoon,False,False,1,0.4
493526,rural,3,0.67,45,night,rainy,True,False,afternoon,False,True,2,0.48
493527,urban,2,0.59,60,dim,rainy,False,True,evening,True,False,1,0.44
493528,rural,2,0.81,60,night,clear,False,False,afternoon,False,False,0,0.61
493529,rural,4,0.18,25,daylight,foggy,False,False,morning,False,True,2,0.11
493530,urban,1,0.25,35,night,rainy,False,False,morning,False,False,1,0.42
493531,urban,4,0.04,25,daylight,foggy,True,False,afternoon,False,True,2,0.14
493532,urban,4,0.34,35,night,clear,False,True,morning,False,False,2,0.34
493533,rural,1,0.6,70,night,clear,False,True,morning,False,False,2,0.6
493534,highway,2,0.56,35,night,clear,False,True,evening,False,True,1,0.33
493535,urban,4,0.24,25,daylight,foggy,True,True,morning,True,False,1,0.13
493536,rural,4,0.02,25,night,rainy,False,True,morning,False,True,1,0.23
493537,rural,1,0.91,60,night,clear,False,False,afternoon,True,True,2,0.63
493538,rural,3,0.03,35,  dim  ,foggy,False,False,morning,False,False,1,0.16
493539,rural,2,0.08,25,dim,foggy,False,False,morning,False,False,0,0.17
493540,rural,2,0.85,45,dim,clear,False,False,evening,True,False,1,0.38
493541,urban,2,0.71,35,daylight,rainy,False,True,evening,True,True,2,0.33
493542,urban,2,0.92,45,night,clear,False,False,morning,False,False,3,0.61
493543,  rural  ,1,0.53,25,  daylight  ,  foggy  ,True,False,morning,True,True,2,0.24
493544,highway,3,0.4,25,dim,  foggy  ,False,False,afternoon,False,True,1,0.22
493545,highway,3,0.81,25,dim,  foggy  ,False,False,morning,True,True,3,0.47
493546,urban,4,0.1,60,daylight,clear,True,True,evening,True,False,0,0.3
493547,urban,2,0.56,45,dim,clear,False,False,afternoon,False,True,1,0.21
493548,highway,2,0.38,70,dim,rainy,False,False,morning,False,True,1,0.36
493549,highway,1,0.59,35,daylight,clear,False,False,afternoon,False,False,1,0.18
493550,urban,3,0.06,70,dim,rainy,True,False,  afternoon  ,False,True,2,0.4
493551,urban,4,0.3,35,dim,rainy,False,False,evening,False,False,2,0.17
493552,urban,4,0.47,70,dim,foggy,True,False,evening,True,False,0,0.48
493553,urban,1,0.8,25,dim,foggy,True,False,afternoon,False,True,3,0.48
493554,highway,2,0.04,25,daylight,foggy,True,False,afternoon,False,False,1,0.07
493555,urban,4,0.34,60,  dim  ,clear,False,False,afternoon,False,True,0,0.27
493556,urban,1,0.8,70,night,foggy,False,False,evening,True,False,3,0.72
493557,rural,2,0.02,35,daylight,foggy,True,True,evening,False,False,2,0.22
493558,rural,3,0.02,45,night,foggy,False,True,evening,False,True,2,0.28
493559,highway,2,0.12,60,  dim  ,  clear  ,True,False,  afternoon  ,False,True,0,0.2
493560,rural,1,0.46,35,daylight,  foggy  ,True,True,evening,True,False,0,0.23
493561,rural,1,0.34,35,dim,clear,True,True,afternoon,False,True,0,0.14
493562,rural,2,0.26,45,night,clear,True,False,  morning  ,True,True,2,0.32
493563,rural,1,0.52,35,dim,rainy,False,False,morning,True,False,1,0.25
493564,  urban  ,4,0.37,35,dim,rainy,True,True,evening,False,True,0,0.26
493565,rural,2,0.55,60,dim,rainy,False,False,evening,True,False,0,0.53
493566,urban,1,0.16,25,night,clear,True,False,afternoon,False,False,1,0.18
493567,highway,3,0.51,25,dim,rainy,False,False,morning,False,False,2,0.31
493568,urban,2,0.16,60,daylight,clear,False,False,afternoon,False,True,2,0.31
493569,rural,2,0.76,70,dim,foggy,True,True,evening,False,True,2,0.46
493570,rural,2,0.59,35,night,foggy,True,False,evening,True,True,0,0.54
493571,highway,3,0.45,70,daylight,foggy,True,True,afternoon,False,True,0,0.44
493572,rural,4,0.29,45,dim,clear,True,False,afternoon,False,False,2,0.12
493573,rural,2,0.63,25,daylight,rainy,True,True,  morning  ,False,True,0,0.31
493574,highway,3,0.98,35,daylight,clear,False,True,afternoon,True,True,1,0.34
493575,rural,1,0.39,70,dim,foggy,False,True,evening,True,False,1,0.47
493576,urban,3,0.49,25,daylight,foggy,False,False,morning,False,True,2,0.38
493577,highway,3,0.37,60,daylight,rainy,True,True,  evening  ,True,False,2,0.46
