id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
364500,urban,4,0.08,70,daylight,clear,False,False,afternoon,True,True,2,0.23
364501,rural,3,0.44,70,dim,foggy,False,True,morning,True,True,1,0.38
364502,highway,2,0.33,35,night,rainy,True,True,afternoon,False,True,1,0.37
364503,rural,1,0.15,70,dim,foggy,False,False,afternoon,False,False,0,0.2
364504,rural,3,0.84,45,daylight,rainy,False,False,afternoon,False,True,2,0.4
364505,rural,4,0.91,60,daylight,clear,True,True,morning,False,False,2,0.42
364506,urban,4,0.29,60,daylight,rainy,True,True,morning,False,True,1,0.32
364507,urban,4,0.96,35,daylight,foggy,False,False,morning,True,True,3,0.57
364508,urban,3,0.05,35,dim,TORNADO,True,True,morning,True,True,0,0.14
364509,highway,4,0.83,35,daylight,rainy,False,False,afternoon,True,False,2,0.37
364510,highway,2,0.08,35,night,rainy,True,True,evening,True,False,1,0.37
364511,urban,4,0.61,25,dim,rainy,False,True,morning,True,False,1,0.38
364512,highway,1,0.57,60,daylight,clear,True,False,morning,True,True,2,0.28
364513,highway,1,0.65,70,night,clear,True,True,morning,False,False,1,0.54
364514,highway,1,0.16,35,night,clear,False,False,evening,False,True,1,0.17
364515,highway,3,0.37,25,dim,rainy,True,False,evening,True,False,1,0.17
364516,urban,2,0.83,70,daylight,foggy,True,False,afternoon,True,False,1,0.51
364517,urban,3,0.6,25,dim,foggy,False,False,morning,True,False,0,0.39
364518,urban,1,0.11,45,night,rainy,True,False,evening,False,True,1,0.27
364519,rural,1,0.38,70,daylight,clear,False,False,evening,False,False,1,0.33
364520,highway,1,0.3,25,dim,clear,False,False,evening,True,True,2,0.07
364521,highway,3,0.32,60,dim,rainy,False,False,afternoon,True,False,2,0.41
364522,rural,4,0.53,25,dim,foggy,True,True,morning,True,True,1,0.25
364523,rural,4,0.96,45,dim,TORNADO,True,False,afternoon,False,True,1,0.27
364524,rural,3,0.71,25,daylight,foggy,False,False,morning,False,True,3,0.39
364525,urban,1,0.42,35,dim,foggy,False,False,morning,True,True,0,0.16
364526,rural,3,0.06,-50,night,foggy,True,False,afternoon,False,True,2,0.25
364527,highway,3,0.53,60,dim,rainy,True,True,afternoon,False,False,2,0.44
364528,highway,2,0.1,60,daylight,foggy,False,False,afternoon,False,True,0,0.36
364529,urban,4,0.87,25,dim,clear,False,False,afternoon,False,False,3,0.4
364530,urban,1,0.94,60,dim,clear,False,True,evening,True,False,0,0.59
364531,highway,1,0.43,25,dim,clear,True,False,evening,False,True,0,0.3
364532,urban,1,0.67,60,night,clear,False,False,morning,False,True,1,0.67
364533,urban,3,0.08,45,daylight,clear,True,False,evening,True,True,0,0.05
364534,rural,4,0.24,70,dim,TORNADO,True,True,morning,False,False,1,0.28
364535,urban,2,0.52,35,dim,TORNADO,False,True,morning,True,True,1,0.25
364536,rural,4,0.9,60,night,rainy,True,False,morning,True,True,4,0.84
364537,rural,1,0.96,45,dim,TORNADO,True,True,morning,False,False,0,0.33
364538,highway,2,0.08,35,daylight,foggy,True,True,evening,True,True,1,0.16
364539,highway,4,0.48,70,daylight,foggy,True,False,afternoon,True,True,2,0.47
364540,highway,3,0.52,25,dim,clear,True,False,evening,False,True,0,0.3
364541,rural,2,0.16,0,night,clear,False,True,morning,False,True,2,0.36
364542,urban,3,0.73,70,daylight,foggy,False,True,evening,True,True,2,0.52
364543,rural,1,0.83,25,night,rainy,True,True,evening,True,True,3,0.65
364544,rural,1,0.57,45,night,clear,True,False,afternoon,False,False,2,0.51
364545,highway,1,0.24,60,dim,rainy,False,True,morning,False,False,1,0.2
364546,highway,4,0.72,35,night,foggy,False,True,morning,True,True,1,0.56
364547,highway,1,0.58,45,night,foggy,True,True,afternoon,False,True,1,0.42
364548,highway,3,0.51,25,dim,TORNADO,False,True,afternoon,True,False,0,0.17
364549,rural,1,0.36,60,dim,TORNADO,False,False,evening,False,False,1,0.32
364550,rural,3,0.16,35,night,TORNADO,True,False,evening,False,True,0,0.32
364551,rural,4,0.76,25,dim,foggy,False,False,morning,False,False,0,0.42
364552,urban,4,0.59,-50,dim,clear,False,False,evening,True,False,1,0.12
364553,rural,2,0.45,45,daylight,rainy,False,True,afternoon,True,True,1,0.21
364554,rural,1,0.41,70,daylight,foggy,False,False,morning,False,True,1,0.41
364555,highway,3,0.82,45,daylight,clear,False,False,evening,True,False,1,0.3
364556,rural,1,0.12,500,dim,foggy,True,False,morning,False,True,1,0.35
364557,rural,1,0.09,35,dim,foggy,False,False,afternoon,True,False,0,0.14
364558,rural,4,0.61,25,daylight,TORNADO,True,False,afternoon,False,False,2,0.28
364559,highway,4,0.56,500,night,foggy,False,True,afternoon,True,True,1,0.4
364560,rural,2,0.19,0,dim,clear,False,True,afternoon,True,False,1,0.2
364561,urban,4,0.93,60,night,foggy,False,True,afternoon,True,False,2,0.84
364562,urban,4,0.52,70,night,clear,True,True,evening,True,True,1,0.65
364563,highway,1,0.66,25,daylight,rainy,False,True,evening,True,False,1,0.29
364564,urban,4,0.28,45,daylight,TORNADO,False,True,evening,True,False,0,0.26
364565,urban,3,0.49,45,dim,rainy,True,False,morning,False,True,1,0.33
364566,highway,2,0.33,45,dim,foggy,False,False,morning,True,True,1,0.11
364567,urban,1,0.74,25,daylight,clear,True,False,afternoon,True,False,2,0.23
364568,highway,4,0.39,500,night,rainy,True,False,morning,True,False,2,0.39
364569,highway,3,0.69,45,dim,TORNADO,False,True,evening,True,False,2,0.37
364570,highway,2,0.75,35,daylight,foggy,False,True,morning,True,False,2,0.38
364571,urban,2,0.39,60,dim,rainy,True,False,evening,False,False,0,0.28
364572,rural,4,0.98,25,dim,foggy,False,False,morning,True,False,3,0.47
364573,highway,2,0.63,60,daylight,clear,True,True,afternoon,True,False,1,0.43
364574,rural,1,0.83,35,dim,rainy,False,True,morning,False,False,1,0.32
364575,rural,1,0.54,25,dim,rainy,True,False,evening,True,False,0,0.21
364576,highway,1,0.65,35,dim,foggy,False,True,afternoon,False,False,0,0.28
