id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
157000,urban,3,0.7,N/A,night,clear,False,False,evening,False,False,2,0.62
157001,urban,N/A,0.67,45,dim,rainy,False,False,evening,False,False,3,0.47
157002,INVALID_ROAD_TYPE,N/A,0.18,45,night,rainy,True,True,evening,True,True,0,0.33
157003,highway,1,0.42,60,daylight,clear,True,False,afternoon,True,False,0,0.4
157004,INVALID_ROAD_TYPE,N/A,0.66,45,night,clear,True,False,afternoon,True,False,2,0.41
157005,urban,2,0.95,35,daylight,clear,True,True,afternoon,True,True,N/A,0.43
157006,urban,2,0.89,60,dim,clear,True,True,evening,True,True,1,0.4
157007,rural,3,0.29,45,dim,clear,False,False,afternoon,True,True,1,0.06
157008,highway,4,0.4,25,night,foggy,True,False,evening,True,True,2,0.4
157009,rural,2,0.27,N/A,night,foggy,False,False,afternoon,False,False,1,0.33
157010,rural,3,0.75,25,dim,foggy,True,True,evening,True,True,0,0.34
157011,rural,1,0.38,45,dim,rainy,True,True,evening,True,False,1,0.16
157012,urban,3,0.85,N/A,night,rainy,True,True,evening,False,False,2,0.71
157013,highway,2,0.55,45,daylight,rainy,True,True,morning,True,True,0,0.31
157014,highway,N/A,0.42,70,night,foggy,False,False,afternoon,False,False,1,0.65
157015,urban,3,0.65,60,daylight,foggy,True,True,morning,True,True,3,0.67
157016,rural,1,0.03,60,daylight,foggy,True,True,evening,True,True,0,0.34
157017,rural,3,0.62,25,dim,clear,True,True,morning,False,True,1,0.21
157018,rural,4,0.05,70,dim,foggy,True,False,morning,False,True,1,0.25
157019,INVALID_ROAD_TYPE,1,0.1,60,dim,clear,False,False,morning,True,False,N/A,0.21
157020,rural,1,0.16,70,dim,foggy,False,True,evening,True,True,0,0.28
157021,highway,2,0.36,35,night,clear,True,True,evening,False,False,1,0.34
157022,rural,1,0.79,35,night,foggy,True,False,evening,True,False,2,0.63
157023,INVALID_ROAD_TYPE,3,0.82,70,daylight,clear,True,True,evening,False,False,0,0.4
157024,urban,4,0.78,45,daylight,foggy,False,False,morning,False,False,3,0.35
157025,urban,1,0.7,70,daylight,foggy,True,False,evening,False,True,2,0.41
157026,highway,2,0.88,60,night,foggy,True,False,morning,True,False,1,0.72
157027,rural,3,0.6,70,dim,clear,True,True,morning,True,False,1,0.4
157028,INVALID_ROAD_TYPE,4,0.69,70,dim,clear,False,True,morning,True,True,2,0.45
157029,rural,4,N/A,60,night,clear,True,False,afternoon,True,True,1,0.67
157030,rural,2,0.99,60,dim,clear,True,False,morning,True,False,2,0.45
157031,rural,3,0.04,25,daylight,rainy,False,False,morning,True,False,2,0.14
157032,urban,1,0.62,60,daylight,clear,True,True,afternoon,True,False,1,0.39
157033,INVALID_ROAD_TYPE,3,0.7,35,night,rainy,True,False,morning,False,True,2,0.44
157034,urban,2,0.96,70,dim,rainy,False,False,evening,True,True,4,0.73
157035,INVALID_ROAD_TYPE,4,0.13,60,daylight,rainy,False,False,morning,False,False,N/A,0.36
157036,highway,1,0.0,35,daylight,rainy,False,True,evening,False,True,2,0.14
157037,INVALID_ROAD_TYPE,2,0.22,25,night,rainy,False,True,afternoon,False,True,1,0.35
157038,urban,2,0.42,25,daylight,clear,False,True,evening,False,True,2,0.12
157039,urban,1,0.43,35,daylight,clear,False,False,afternoon,False,False,1,0.03
157040,highway,3,0.25,45,daylight,rainy,False,False,evening,False,True,1,0.24
157041,INVALID_ROAD_TYPE,1,0.99,60,dim,clear,False,False,evening,True,False,2,0.53
157042,rural,1,0.68,70,night,clear,False,True,afternoon,False,False,0,0.6
157043,highway,3,0.63,25,night,foggy,False,True,afternoon,False,False,1,0.49
157044,INVALID_ROAD_TYPE,3,0.39,45,night,foggy,False,True,morning,True,False,1,0.53
157045,INVALID_ROAD_TYPE,2,0.56,45,dim,clear,False,False,afternoon,True,False,2,0.13
157046,rural,4,0.48,70,dim,rainy,True,False,evening,True,True,2,0.41
157047,INVALID_ROAD_TYPE,1,0.51,35,dim,clear,True,False,evening,True,True,0,0.14
157048,urban,4,0.46,60,dim,rainy,True,True,evening,True,False,2,0.46
157049,urban,1,0.18,60,daylight,rainy,True,False,evening,True,False,1,0.35
157050,rural,4,0.55,70,night,foggy,True,True,afternoon,True,False,1,0.65
157051,urban,2,0.33,35,night,foggy,True,True,morning,True,False,0,0.37
157052,highway,2,0.49,25,dim,clear,True,True,evening,False,True,2,0.13
157053,highway,2,0.58,60,dim,foggy,True,True,afternoon,True,False,1,0.44
157054,INVALID_ROAD_TYPE,1,0.6,60,daylight,foggy,False,True,morning,True,True,2,0.58
157055,rural,4,0.21,45,dim,foggy,True,False,afternoon,True,False,1,0.18
157056,highway,3,0.72,35,dim,rainy,True,False,evening,False,True,1,0.37
157057,rural,1,0.86,25,daylight,foggy,False,True,evening,True,False,1,0.39
157058,rural,4,0.73,35,dim,rainy,True,True,afternoon,False,False,2,0.26
157059,rural,3,0.36,60,dim,clear,True,True,evening,True,False,0,0.35
157060,INVALID_ROAD_TYPE,1,0.37,25,night,rainy,False,True,afternoon,True,True,0,0.41
157061,highway,3,0.07,70,night,clear,True,True,evening,True,True,1,0.2
157062,highway,2,0.5,35,dim,foggy,True,False,evening,False,False,2,0.26
157063,INVALID_ROAD_TYPE,1,0.76,60,night,clear,False,False,afternoon,False,True,2,0.68
157064,highway,1,0.66,25,night,clear,False,True,afternoon,False,False,N/A,0.44
157065,rural,1,0.08,45,dim,rainy,False,True,morning,True,True,2,0.09
157066,INVALID_ROAD_TYPE,1,0.56,25,dim,foggy,True,True,afternoon,True,True,1,0.28
157067,urban,4,0.95,60,daylight,rainy,True,True,afternoon,False,True,4,0.66
157068,rural,4,0.75,70,dim,foggy,True,True,morning,True,False,0,0.5
157069,urban,4,0.73,45,dim,rainy,True,False,evening,False,True,N/A,0.32
157070,INVALID_ROAD_TYPE,1,0.37,60,daylight,rainy,True,False,morning,False,True,1,0.4
157071,urban,N/A,0.55,60,night,rainy,False,False,morning,True,False,0,0.64
157072,urban,3,0.19,N/A,dim,rainy,True,False,morning,False,True,2,0.14
157073,urban,3,0.76,60,dim,foggy,True,False,afternoon,False,False,1,0.56
157074,rural,1,0.69,60,dim,foggy,True,False,afternoon,False,True,1,0.59
157075,urban,3,0.42,N/A,night,foggy,False,True,afternoon,False,True,1,0.45
157076,urban,3,0.37,70,dim,rainy,False,False,morning,False,True,1,0.36
157077,highway,4,0.53,35,night,rainy,False,True,morning,False,True,1,0.39
157078,urban,1,0.32,60,daylight,foggy,False,False,afternoon,True,False,2,0.44
157079,rural,3,0.53,35,night,rainy,True,True,morning,False,False,2,0.57
157080,urban,4,0.95,45,daylight,rainy,True,False,morning,True,True,2,0.35
157081,highway,N/A,N/A,25,dim,foggy,False,True,morning,False,False,2,0.41
157082,urban,4,0.65,45,daylight,clear,False,True,morning,False,False,0,0.28
157083,rural,1,0.24,N/A,daylight,rainy,True,True,morning,True,False,1,0.13
157084,rural,4,0.04,35,night,rainy,True,False,morning,True,False,1,0.28
157085,highway,2,0.02,60,dim,foggy,True,False,morning,False,False,2,0.37
157086,highway,3,0.16,60,daylight,clear,False,True,morning,True,True,1,0.33
157087,highway,1,0.48,35,night,rainy,True,False,evening,True,False,1,0.45
157088,rural,3,0.09,35,daylight,clear,False,False,evening,False,False,1,0.07
157089,urban,3,0.69,25,daylight,rainy,True,False,afternoon,True,False,2,0.28
157090,urban,3,0.75,45,night,clear,True,True,afternoon,False,True,0,0.44
157091,highway,4,0.73,70,daylight,foggy,False,False,evening,True,False,0,0.62
157092,rural,2,0.65,35,dim,rainy,False,True,morning,True,False,2,0.23
157093,highway,1,N/A,45,dim,foggy,True,False,afternoon,False,False,1,0.22
157094,highway,3,0.81,70,dim,foggy,True,True,morning,True,True,3,0.62
157095,urban,3,0.05,70,daylight,foggy,False,False,morning,True,False,1,0.3
157096,rural,4,0.37,70,night,foggy,False,False,morning,False,True,0,0.68
157097,urban,2,0.67,N/A,daylight,foggy,True,True,morning,True,True,1,0.25
157098,highway,3,0.28,70,daylight,clear,True,False,morning,False,False,1,0.34
157099,INVALID_ROAD_TYPE,3,0.65,45,night,clear,False,False,evening,True,False,3,0.57
157100,rural,4,0.39,25,night,clear,False,False,morning,True,True,2,0.21
157101,highway,1,0.16,70,dim,rainy,False,False,morning,True,False,1,0.31
157102,highway,4,0.6,60,night,clear,True,False,evening,False,False,1,0.62
157103,urban,4,0.88,35,dim,foggy,True,False,morning,True,False,0,0.38
157104,urban,1,0.87,25,night,clear,False,False,afternoon,True,False,1,0.46
157105,highway,4,0.98,45,night,foggy,True,True,evening,True,True,2,0.61
157106,rural,2,0.55,45,daylight,rainy,False,True,afternoon,False,True,4,0.41
157107,urban,3,N/A,35,night,rainy,False,False,morning,False,True,1,0.43
157108,urban,1,0.8,70,night,clear,True,True,evening,False,False,1,0.71
157109,INVALID_ROAD_TYPE,2,N/A,45,daylight,rainy,True,True,morning,False,True,1,0.23
157110,rural,2,0.95,45,daylight,rainy,True,False,morning,False,True,1,0.32
157111,urban,1,0.85,35,daylight,foggy,True,True,evening,False,True,1,0.35
157112,INVALID_ROAD_TYPE,2,0.88,25,daylight,rainy,True,True,afternoon,False,False,1,0.34
157113,rural,1,0.62,25,daylight,foggy,True,False,afternoon,False,False,3,0.39
157114,rural,3,0.8,25,night,foggy,False,False,morning,True,False,2,0.51
157115,urban,1,0.49,35,daylight,rainy,False,False,afternoon,True,True,2,0.28
157116,highway,4,0.27,60,night,clear,True,True,afternoon,False,True,1,0.4
157117,INVALID_ROAD_TYPE,3,0.72,45,night,foggy,True,True,morning,False,False,3,0.54
157118,rural,2,0.62,25,dim,clear,True,True,evening,True,True,1,0.19
157119,urban,4,0.37,70,dim,clear,True,True,afternoon,False,True,1,0.39
157120,rural,4,0.59,60,night,foggy,True,True,evening,False,False,1,0.62
157121,urban,4,0.45,25,dim,clear,True,True,evening,False,True,2,0.07
157122,urban,4,0.59,45,night,clear,False,False,evening,False,False,1,0.44
157123,rural,2,N/A,25,night,foggy,True,True,evening,True,False,0,0.44
157124,rural,2,0.58,45,night,clear,True,False,afternoon,True,False,0,0.4
157125,rural,3,0.18,60,daylight,foggy,False,False,afternoon,True,True,1,0.34
157126,rural,2,0.4,25,night,rainy,True,True,afternoon,True,True,2,0.37
157127,urban,2,0.62,70,night,foggy,True,True,morning,True,True,2,0.81
157128,rural,2,0.21,70,daylight,foggy,False,True,afternoon,True,False,1,0.37
157129,rural,4,0.34,60,dim,clear,False,True,morning,False,True,1,0.2
157130,highway,3,0.21,70,daylight,rainy,False,False,afternoon,True,True,2,0.44
