id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
307500,rural,1,0.55,35,night,rainy,False,True,morning,True,False,3,0.52
307501,urban,1,0.65,35,night,clear,True,True,afternoon,False,True,2,0.43
307502,urban,1,0.57,60,daylight,foggy,True,False,morning,False,True,1,0.48
307503,highway,3,0.38,0,daylight,clear,True,True,afternoon,True,True,2,0.15
307504,highway,2,0.56,25,night,foggy,False,True,morning,False,False,0,0.51
307505,rural,1,0.58,70,night,clear,True,True,afternoon,False,False,2,0.57
307506,highway,4,0.92,45,night,foggy,False,True,evening,True,False,1,0.45
307507,urban,3,0.74,25,dim,foggy,False,True,afternoon,False,False,1,0.4
307508,highway,4,0.4,45,night,rainy,False,True,afternoon,False,False,1,0.43
307509,highway,1,0.26,500,dim,rainy,False,False,evening,True,True,1,0.2
307510,highway,1,0.88,45,dim,foggy,True,False,morning,False,False,3,0.44
307511,highway,4,0.15,35,daylight,foggy,True,False,evening,True,False,1,0.13
307512,rural,2,0.63,70,daylight,foggy,False,False,afternoon,False,False,0,0.44
307513,urban,3,0.33,45,dim,clear,True,False,evening,True,True,0,0.13
307514,rural,1,0.57,25,night,foggy,False,True,evening,False,False,1,0.43
307515,urban,2,0.04,60,daylight,foggy,True,False,afternoon,False,False,0,0.25
307516,rural,1,0.81,60,dim,clear,False,False,evening,False,True,1,0.48
307517,urban,1,0.01,25,night,clear,False,True,afternoon,True,True,1,0.23
307518,highway,3,0.37,25,night,foggy,True,True,afternoon,False,False,0,0.52
307519,urban,3,0.92,45,night,rainy,False,True,afternoon,True,False,2,0.66
307520,rural,4,0.24,500,daylight,clear,True,True,evening,False,False,1,0.24
307521,rural,1,0.29,45,dim,clear,True,True,afternoon,True,True,1,0.01
307522,urban,2,0.8,60,night,foggy,True,False,afternoon,True,True,0,0.75
307523,rural,1,0.31,25,dim,foggy,True,True,morning,True,True,0,0.12
307524,rural,2,0.42,35,night,rainy,True,False,afternoon,False,False,0,0.41
307525,rural,2,0.18,25,night,clear,True,True,afternoon,False,False,0,0.31
307526,urban,1,0.64,60,night,clear,True,False,morning,False,False,2,0.51
307527,urban,4,0.22,45,night,rainy,False,True,morning,False,False,1,0.37
307528,rural,1,0.05,60,dim,foggy,True,True,evening,True,True,2,0.37
307529,rural,2,0.86,35,dim,foggy,False,True,morning,True,False,1,0.33
307530,urban,3,0.27,70,daylight,clear,False,False,evening,True,True,2,0.36
307531,highway,3,0.43,25,daylight,clear,False,False,evening,True,False,1,0.12
307532,urban,2,0.46,500,dim,rainy,False,False,evening,False,True,1,0.25
307533,rural,3,0.76,60,night,foggy,False,False,afternoon,False,True,2,0.72
307534,urban,2,0.21,25,daylight,foggy,True,False,morning,False,True,2,0.21
307535,urban,2,0.59,25,night,clear,True,True,morning,True,False,3,0.49
307536,urban,2,0.92,0,daylight,rainy,False,True,evening,True,True,3,0.51
307537,rural,1,0.61,70,daylight,clear,False,False,afternoon,True,True,1,0.3
307538,urban,4,0.27,45,dim,rainy,True,True,evening,False,False,1,0.24
307539,rural,2,0.56,45,night,clear,False,True,morning,True,False,2,0.39
307540,urban,4,0.58,500,dim,foggy,True,False,morning,False,True,0,0.26
307541,urban,4,0.1,35,dim,foggy,False,False,afternoon,False,False,2,0.08
307542,urban,4,0.29,25,dim,foggy,True,True,afternoon,True,False,0,0.14
307543,rural,3,0.63,25,dim,rainy,False,True,morning,False,False,0,0.33
307544,highway,1,0.47,45,dim,foggy,True,True,afternoon,False,False,1,0.24
307545,highway,3,0.09,45,night,rainy,False,False,morning,True,True,2,0.23
307546,highway,4,0.82,500,daylight,clear,True,False,afternoon,False,False,0,0.23
307547,urban,1,0.19,25,dim,foggy,True,False,evening,True,False,1,0.17
307548,urban,2,0.23,60,daylight,clear,True,False,afternoon,False,True,1,0.21
307549,rural,2,0.52,25,dim,rainy,True,False,evening,True,True,0,0.29
307550,rural,1,0.31,35,night,clear,True,True,morning,False,True,2,0.29
307551,highway,4,0.35,45,daylight,clear,False,True,afternoon,True,True,1,0.13
307552,rural,3,0.14,25,night,foggy,True,True,afternoon,False,True,1,0.35
307553,urban,3,0.04,500,night,foggy,False,False,afternoon,True,False,1,0.25
307554,rural,2,0.51,25,night,clear,False,True,afternoon,False,True,2,0.31
307555,urban,2,0.58,25,daylight,rainy,True,False,evening,False,True,1,0.3
307556,highway,1,0.86,60,dim,clear,False,True,evening,True,True,1,0.5
307557,highway,4,0.6,35,night,clear,False,True,evening,True,True,1,0.39
307558,highway,1,0.25,35,night,foggy,False,False,morning,True,True,0,0.31
307559,highway,2,1.0,70,night,clear,True,True,morning,True,False,2,0.54
307560,highway,1,0.81,35,dim,rainy,False,True,evening,False,False,1,0.35
307561,urban,4,0.74,60,daylight,clear,True,True,morning,True,True,1,0.35
307562,urban,4,0.67,45,night,clear,True,False,morning,False,True,2,0.42
307563,highway,2,0.9,70,daylight,rainy,False,False,evening,False,True,3,0.61
307564,rural,2,0.71,500,night,clear,True,True,morning,False,True,0,0.63
307565,rural,3,0.09,35,daylight,rainy,True,True,evening,True,True,1,0.14
307566,urban,1,0.52,45,night,foggy,False,False,morning,False,True,1,0.49
