id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
444500,urban,2,0.85,45,dim,clear,False,True,morning,True,True,1,0.24
444501,urban,4,0.55,70,dim,foggy,True,False,evening,True,True,1,0.52
444502,urban,2,0.07,25,daylight,clear,False,False,evening,False,True,1,0.02
444503,rural,1,0.65,35,night,clear,False,False,morning,False,True,1,0.43
444504,rural,4,0.04,60,dim,foggy,True,False,afternoon,False,True,4,0.1
444505,highway,1,0.43,45,night,rainy,False,True,morning,True,False,1,0.43
444506,highway,3,0.24,60,dim,rainy,False,True,afternoon,True,False,1,0.42
444507,urban,4,0.97,70,daylight,foggy,True,True,afternoon,True,False,2,0.56
444508,rural,2,0.15,70,daylight,rainy,True,False,afternoon,False,True,1,0.37
444509,rural,2,0.99,60,night,TORNADO,True,False,evening,True,False,2,0.64
444510,rural,2,0.16,35,dim,TORNADO,False,False,morning,True,False,1,0.17
444511,rural,1,0.88,45,night,foggy,True,False,morning,False,True,3,0.63
444512,rural,3,0.07,60,daylight,clear,False,True,afternoon,False,True,1,0.24
444513,highway,3,0.17,60,dim,clear,False,False,morning,False,False,1,0.29
444514,highway,1,0.5,35,daylight,foggy,True,False,afternoon,False,True,2,0.21
444515,highway,2,0.16,35,night,foggy,True,False,afternoon,True,False,1,0.29
444516,urban,3,0.07,45,daylight,clear,False,False,morning,True,True,1,0.08
444517,urban,1,0.57,35,daylight,rainy,True,False,morning,True,False,1,0.33
444518,urban,2,0.45,70,dim,foggy,False,True,evening,False,True,2,0.45
444519,urban,3,0.67,45,dim,foggy,True,False,evening,True,True,2,0.23
444520,urban,2,0.07,60,daylight,clear,True,False,evening,False,True,3,0.2
444521,urban,3,0.04,25,dim,rainy,True,False,morning,True,True,0,0.19
444522,rural,4,0.89,70,daylight,rainy,False,False,morning,False,True,3,0.7
444523,highway,2,0.52,70,dim,TORNADO,True,False,afternoon,False,False,0,0.42
444524,rural,2,0.34,60,daylight,foggy,False,True,evening,False,True,1,0.37
444525,rural,4,0.9,70,night,foggy,False,True,evening,False,False,4,0.85
444526,rural,3,0.84,70,dim,foggy,False,True,evening,False,False,2,0.55
444527,highway,1,0.37,45,daylight,rainy,False,False,afternoon,False,False,2,0.28
444528,rural,1,0.25,25,dim,clear,True,False,afternoon,True,False,0,0.03
444529,highway,1,0.21,60,daylight,clear,True,False,evening,True,True,2,0.25
444530,highway,2,0.15,70,dim,clear,False,True,morning,False,True,0,0.18
444531,rural,4,0.7,70,night,foggy,True,True,morning,True,False,1,0.66
444532,rural,3,0.49,35,daylight,clear,False,False,morning,False,False,0,0.17
444533,rural,1,0.81,60,dim,foggy,True,False,evening,False,True,2,0.55
444534,highway,1,0.03,45,night,foggy,False,False,evening,True,False,2,0.32
