id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
406000,highway,2,0.52,45,dim,foggy,False,True,evening,False,False,3,0.47
406001,rural,4,0.33,35,night,foggy,True,True,afternoon,True,False,1,0.47
406002,highway,2,0.79,25,dim,foggy,False,False,afternoon,False,False,2,0.34
406003,rural,3,0.56,25,  dim  ,rainy,True,True,  afternoon  ,False,True,2,0.33
406004,urban,3,0.44,35,dim,rainy,True,False,morning,True,True,0,0.23
406005,highway,4,0.24,60,daylight,foggy,False,True,afternoon,False,False,1,0.43
406006,rural,2,0.13,35,daylight,clear,True,True,  afternoon  ,False,False,0,0.06
406007,highway,2,0.63,45,dim,rainy,True,True,afternoon,False,False,1,0.28
406008,rural,1,0.29,35,night,clear,False,True,  morning  ,True,True,1,0.22
406009,rural,4,0.82,25,night,clear,True,True,afternoon,True,True,0,0.49
406010,rural,2,0.1,35,daylight,foggy,False,True,afternoon,False,False,0,0.16
406011,rural,2,0.92,60,daylight,clear,True,False,afternoon,MAYBE,False,1,0.48
406012,urban,1,0.48,25,  night  ,foggy,True,True,evening,True,True,1,0.41
406013,highway,4,0.78,25,daylight,rainy,False,False,morning,False,False,1,0.32
406014,highway,3,0.61,45,dim,rainy,True,True,  afternoon  ,True,True,0,0.36
406015,urban,4,0.03,35,daylight,foggy,MAYBE,True,morning,True,True,1,0.11
406016,urban,4,0.34,70,daylight,clear,False,False,morning,MAYBE,False,1,0.37
406017,highway,4,0.87,25,dim,rainy,False,True,evening,True,False,3,0.51
406018,rural,4,0.03,45,dim,foggy,True,True,afternoon,True,False,1,0.05
406019,rural,3,0.73,70,daylight,clear,True,False,afternoon,True,True,1,0.59
406020,highway,4,0.74,25,daylight,clear,False,True,evening,True,True,0,0.19
406021,rural,4,0.56,35,night,rainy,True,True,evening,MAYBE,False,0,0.44
406022,highway,3,0.37,60,dim,foggy,MAYBE,False,evening,True,False,2,0.39
406023,highway,3,0.67,60,daylight,foggy,False,False,morning,MAYBE,False,2,0.51
406024,highway,2,0.28,70,daylight,foggy,False,False,afternoon,True,True,1,0.2
406025,rural,2,0.48,35,night,foggy,False,False,evening,True,False,0,0.45
406026,highway,4,0.83,25,night,clear,True,True,  evening  ,True,True,1,0.47
406027,highway,4,0.09,70,dim,clear,True,False,afternoon,True,True,1,0.23
406028,rural,2,0.31,60,dim,rainy,True,False,afternoon,False,True,0,0.33
406029,highway,3,0.79,35,night,clear,MAYBE,False,morning,False,False,3,0.62
406030,highway,2,0.52,70,daylight,rainy,MAYBE,MAYBE,evening,True,False,0,0.49
406031,highway,2,0.96,25,dim,foggy,True,True,morning,True,True,2,0.36
406032,urban,1,0.16,60,daylight,foggy,False,True,afternoon,True,True,1,0.4
406033,rural,1,0.01,25,night,rainy,True,False,morning,True,False,2,0.33
406034,urban,3,0.65,60,daylight,foggy,True,True,evening,MAYBE,False,1,0.53
406035,urban,2,0.12,35,night,foggy,True,True,evening,False,True,2,0.41
406036,highway,4,0.15,25,night,foggy,True,False,evening,False,True,0,0.41
406037,  rural  ,2,0.52,60,night,rainy,True,MAYBE,afternoon,True,True,2,0.71
406038,  urban  ,3,0.84,70,daylight,clear,False,MAYBE,afternoon,False,False,1,0.35
406039,highway,1,0.36,70,dim,clear,True,True,evening,False,MAYBE,2,0.28
406040,urban,3,0.37,45,  dim  ,foggy,MAYBE,False,morning,False,False,1,0.18
406041,urban,3,0.08,25,night,clear,True,False,afternoon,False,True,2,0.23
406042,rural,4,0.16,25,night,foggy,False,True,afternoon,True,True,0,0.35
406043,rural,4,0.54,45,dim,clear,True,False,evening,True,False,2,0.09
406044,rural,4,0.62,70,daylight,  rainy  ,True,True,afternoon,MAYBE,True,4,0.46
406045,urban,2,0.55,35,daylight,foggy,False,False,evening,False,True,0,0.22
406046,rural,4,0.07,35,night,foggy,True,False,afternoon,False,False,1,0.32
406047,urban,2,0.55,35,dim,foggy,True,False,morning,True,False,0,0.3
406048,highway,2,0.04,45,night,foggy,True,True,morning,True,True,1,0.4
406049,rural,1,0.99,25,  dim  ,clear,MAYBE,False,afternoon,True,False,2,0.32
406050,rural,2,0.25,25,daylight,foggy,False,True,morning,False,True,1,0.24
406051,rural,3,0.54,45,dim,rainy,False,MAYBE,morning,False,True,2,0.24
406052,urban,1,0.71,35,daylight,foggy,False,True,afternoon,True,False,0,0.25
406053,urban,3,0.82,35,night,clear,True,True,evening,True,False,3,0.52
406054,rural,2,0.55,45,dim,rainy,True,False,  evening  ,False,False,1,0.27
406055,urban,2,0.65,35,dim,clear,False,MAYBE,  evening  ,True,False,1,0.23
406056,highway,1,0.63,70,daylight,foggy,True,MAYBE,afternoon,True,True,2,0.46
406057,urban,1,0.65,35,dim,rainy,True,False,morning,True,True,2,0.24
406058,rural,3,0.98,45,daylight,  foggy  ,True,True,afternoon,True,True,2,0.38
406059,rural,2,0.89,45,dim,clear,False,True,morning,True,True,0,0.28
406060,highway,4,0.75,70,daylight,foggy,True,True,morning,True,True,0,0.52
406061,highway,3,0.1,45,dim,  clear  ,True,True,morning,True,True,1,0.01
406062,rural,4,0.04,35,dim,foggy,True,True,afternoon,False,False,0,0.14
406063,highway,3,0.34,35,dim,foggy,False,False,evening,False,True,2,0.17
406064,urban,2,0.63,35,  daylight  ,rainy,False,True,morning,True,True,3,0.37
406065,highway,2,0.4,45,dim,rainy,False,False,morning,True,False,2,0.25
406066,highway,3,0.34,60,daylight,clear,True,True,afternoon,MAYBE,True,0,0.31
406067,highway,2,0.44,60,dim,rainy,True,True,evening,False,False,0,0.43
406068,rural,2,0.52,60,daylight,rainy,False,False,evening,True,True,1,0.41
406069,rural,4,0.79,35,dim,rainy,True,False,afternoon,True,False,1,0.44
406070,rural,1,0.32,70,dim,  rainy  ,False,True,evening,MAYBE,True,1,0.41
406071,rural,1,0.43,45,night,rainy,MAYBE,True,evening,True,True,2,0.42
406072,rural,4,0.67,25,dim,rainy,False,True,afternoon,True,True,3,0.48
406073,rural,2,0.71,45,dim,foggy,True,True,morning,True,True,1,0.27
406074,urban,4,0.81,60,dim,  clear  ,True,True,evening,True,False,1,0.3
406075,highway,3,0.53,35,night,foggy,False,False,morning,True,False,1,0.37
406076,urban,1,0.94,45,night,rainy,MAYBE,True,morning,True,True,2,0.6
406077,  highway  ,3,0.07,60,daylight,foggy,True,False,afternoon,False,True,1,0.23
406078,highway,1,0.39,35,daylight,foggy,True,False,afternoon,True,False,1,0.21
406079,rural,4,0.05,60,  dim  ,clear,False,True,morning,True,True,1,0.21
406080,urban,4,0.49,60,dim,clear,False,MAYBE,evening,True,False,2,0.31
406081,rural,3,0.02,60,dim,rainy,False,False,morning,False,True,1,0.28
406082,urban,2,0.7,70,dim,foggy,MAYBE,True,morning,True,True,1,0.58
406083,highway,4,0.27,70,daylight,clear,True,True,evening,False,MAYBE,2,0.32
406084,highway,2,0.75,45,night,foggy,True,False,evening,True,False,1,0.51
406085,urban,1,0.03,25,dim,clear,False,False,morning,False,True,2,0.02
406086,urban,1,0.48,45,dim,rainy,True,True,morning,True,False,2,0.29
406087,highway,2,0.76,45,daylight,foggy,True,True,afternoon,False,False,0,0.43
406088,  highway  ,1,0.58,70,dim,clear,True,True,evening,True,True,3,0.51
406089,highway,1,0.43,35,dim,foggy,False,False,afternoon,True,False,1,0.28
406090,  rural  ,3,0.1,70,dim,foggy,False,True,morning,True,False,1,0.22
406091,highway,2,0.84,60,dim,rainy,MAYBE,True,afternoon,False,False,0,0.55
