id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
198000,highway,1,0.04,25,daylight,clear,True,True,morning,True,False,1,0.06
198001,urban,1,0.3,35,night,rainy,True,True,evening,True,False,1,0.39
198002,highway,2,0.74,35,night,clear,False,True,morning,True,False,1,0.45
198003,urban,4,0.79,35,dim,rainy,True,True,evening,False,True,0,0.41
198004,urban,2,0.64,45,night,foggy,False,True,evening,False,True,2,0.58
198005,rural,1,0.58,35,night,rainy,True,True,morning,True,True,2,1.5
198006,rural,2,0.11,45,night,foggy,True,True,morning,False,False,1,0.33
198007,urban,1,0.52,60,dim,clear,False,True,morning,False,False,0,0.44
198008,urban,2,0.43,60,dim,foggy,False,False,morning,True,True,1,0.55
198009,rural,4,0.23,45,daylight,rainy,True,False,evening,True,False,1,0.25
198010,urban,1,0.49,25,dim,rainy,True,True,morning,True,True,0,0.16
198011,highway,4,0.53,35,night,clear,True,False,afternoon,True,False,0,0.36
198012,urban,4,0.16,60,daylight,foggy,True,False,morning,True,False,1,1.5
198013,highway,3,0.3,35,daylight,clear,False,True,afternoon,True,True,2,0.01
198014,urban,1,0.96,25,daylight,clear,True,False,morning,True,True,0,2.0
198015,highway,4,0.46,45,dim,rainy,True,False,afternoon,True,True,2,0.25
198016,rural,2,0.43,60,dim,foggy,True,True,afternoon,False,True,1,0.48
198017,highway,1,0.97,45,dim,rainy,True,True,evening,True,False,3,0.6
198018,rural,4,0.41,25,night,rainy,False,True,afternoon,False,False,0,0.44
198019,urban,2,0.53,60,daylight,rainy,True,False,afternoon,True,True,2,0.34
198020,rural,1,0.65,60,daylight,foggy,False,False,morning,True,True,0,0.41
198021,rural,1,0.03,60,daylight,foggy,False,False,afternoon,True,False,1,0.38
198022,rural,2,0.32,25,night,rainy,False,False,evening,True,False,0,0.26
198023,highway,1,0.01,35,dim,clear,False,False,morning,False,False,1,0.01
198024,highway,1,0.79,70,dim,foggy,True,False,evening,False,True,1,0.5
198025,rural,4,0.2,25,dim,rainy,False,True,morning,False,False,1,0.21
198026,urban,4,0.36,70,night,rainy,False,True,afternoon,False,False,1,0.6
198027,highway,1,0.14,70,dim,foggy,False,True,morning,True,False,0,0.38
198028,rural,2,0.67,35,daylight,clear,True,True,morning,False,True,2,0.17
198029,rural,2,0.76,60,dim,rainy,True,True,morning,False,False,2,0.49
198030,urban,2,0.26,45,night,rainy,True,True,morning,True,False,0,2.0
198031,highway,1,0.22,35,night,clear,True,True,evening,False,True,0,0.28
198032,highway,2,0.13,35,dim,foggy,False,False,evening,False,False,2,0.13
198033,rural,3,0.36,25,daylight,rainy,True,True,evening,False,False,1,0.16
198034,highway,3,0.56,45,daylight,foggy,True,False,afternoon,False,False,1,0.34
198035,rural,2,0.73,60,daylight,rainy,True,False,evening,True,False,0,0.6
198036,highway,4,0.46,45,daylight,clear,False,False,evening,False,True,2,0.13
198037,urban,1,0.19,45,dim,clear,True,True,afternoon,False,False,1,1.5
198038,highway,1,0.46,70,daylight,foggy,False,False,afternoon,True,True,2,0.43
198039,rural,3,0.53,25,night,rainy,False,True,morning,False,True,0,0.48
198040,urban,4,0.19,35,night,foggy,False,False,afternoon,False,True,1,0.4
198041,highway,1,0.13,35,daylight,rainy,False,False,morning,False,False,2,0.08
198042,rural,2,0.21,25,dim,clear,True,False,afternoon,False,True,2,0.07
198043,highway,1,0.54,25,dim,rainy,True,True,afternoon,True,False,1,0.25
198044,rural,3,0.06,60,night,clear,True,True,morning,True,False,1,0.43
198045,urban,4,0.52,70,daylight,clear,True,False,evening,True,True,2,0.35
198046,urban,2,0.57,60,daylight,foggy,False,True,morning,True,True,0,0.51
198047,rural,4,0.88,45,night,rainy,True,False,evening,False,True,3,0.71
