id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
496500,highway,1,0.07,60,dim,clear,False,True,morning,False,False,2,0.25
496501,highway,1,0.1,35,daylight,foggy,True,True,afternoon,True,True,0,0.08
496502,rural,2,0.21,60,night,foggy,True,False,afternoon,False,True,1,0.58
496503,urban,2,0.43,25,night,rainy,True,False,afternoon,False,False,1,0.4
496504,rural,2,0.05,60,dim,rainy,True,True,afternoon,True,True,1,0.32
496505,rural,2,0.15,35,night,clear,True,False,evening,False,True,1,0.25
496506,urban,1,0.37,60,dim,foggy,False,True,evening,True,True,0,0.44
496507,urban,1,0.38,60,daylight,clear,True,True,morning,False,True,1,0.28
496508,urban,2,0.2,45,dim,foggy,False,True,afternoon,True,False,1,0.23
496509,rural,4,0.18,70,dim,clear,True,False,evening,True,True,1,0.31
496510,rural,2,0.39,45,night,rainy,True,False,evening,False,True,2,0.41
496511,highway,3,0.24,35,night,rainy,True,False,evening,True,True,1,0.38
496512,rural,2,0.72,25,night,rainy,True,False,evening,True,True,3,0.64
496513,urban,4,0.49,35,night,rainy,False,True,evening,True,True,1,0.42
496514,highway,3,0.85,25,dim,foggy,False,True,afternoon,True,True,0,0.28
496515,rural,2,0.65,60,night,foggy,True,False,afternoon,False,False,2,0.65
496516,rural,2,0.77,60,dim,foggy,False,False,evening,True,True,3,0.66
496517,highway,3,0.29,25,daylight,rainy,True,False,morning,False,True,1,0.18
496518,rural,2,0.84,60,night,clear,True,False,afternoon,False,True,1,0.77
496519,highway,2,0.63,25,night,clear,False,False,morning,False,False,0,0.44
496520,urban,2,0.89,25,dim,rainy,True,False,morning,False,False,1,0.32
496521,urban,4,0.56,45,dim,foggy,False,True,afternoon,False,False,2,0.38
496522,urban,4,0.52,70,dim,foggy,True,True,morning,True,False,1,0.48
496523,urban,4,0.79,70,daylight,clear,False,True,MIDNIGHT,False,False,0,0.37
496524,urban,1,0.75,35,daylight,foggy,True,False,afternoon,True,False,2,0.43
496525,rural,2,0.33,60,daylight,rainy,True,True,morning,False,False,2,0.39
496526,urban,3,0.96,45,daylight,foggy,False,False,afternoon,True,False,3,0.52
496527,urban,4,0.76,35,night,rainy,True,True,evening,True,False,3,0.56
496528,highway,4,0.52,25,dim,rainy,False,False,morning,True,True,1,0.26
496529,rural,1,0.72,35,daylight,clear,True,True,MIDNIGHT,False,True,1,0.19
496530,highway,1,0.13,45,dim,foggy,False,False,evening,True,True,1,0.21
496531,urban,3,0.27,25,night,foggy,False,False,afternoon,False,True,0,0.43
496532,highway,3,0.74,45,dim,foggy,True,True,morning,False,False,0,0.3
496533,highway,4,0.86,25,daylight,foggy,True,True,evening,True,True,2,0.36
496534,rural,2,0.46,45,daylight,rainy,True,False,evening,True,False,1,0.39
496535,urban,3,0.85,35,night,rainy,True,False,evening,True,False,2,0.54
496536,highway,2,0.62,70,night,clear,False,True,afternoon,True,True,0,0.53
496537,highway,3,0.44,25,dim,foggy,True,True,morning,False,True,1,0.24
496538,highway,4,0.04,25,daylight,clear,False,False,afternoon,True,True,0,0.01
496539,urban,3,0.57,25,dim,rainy,True,False,morning,False,True,0,0.34
496540,rural,4,0.21,35,daylight,clear,False,False,morning,False,False,2,0.02
496541,urban,2,0.52,25,dim,foggy,True,True,morning,True,True,0,0.26
496542,urban,1,0.85,70,daylight,clear,True,False,evening,False,False,0,0.56
496543,highway,4,0.54,25,night,clear,False,True,evening,False,False,4,0.52
496544,highway,3,0.5,25,daylight,rainy,False,True,morning,True,False,1,0.25
496545,rural,4,0.24,35,night,clear,False,True,MIDNIGHT,False,False,1,0.24
496546,urban,2,0.39,70,dim,foggy,True,True,MIDNIGHT,True,True,2,0.44
496547,rural,2,0.58,45,dim,rainy,True,True,evening,False,False,2,0.32
496548,highway,3,0.33,25,night,clear,False,True,morning,True,True,2,0.25
496549,urban,4,0.56,25,dim,rainy,False,True,MIDNIGHT,False,True,3,0.39
496550,urban,2,0.21,45,daylight,foggy,True,False,morning,False,False,0,0.08
496551,rural,1,0.27,35,daylight,rainy,False,False,evening,False,False,1,0.22
496552,urban,2,0.94,45,daylight,foggy,False,False,morning,True,True,1,0.37
496553,rural,2,0.71,35,dim,foggy,False,False,evening,True,False,0,0.27
496554,highway,1,0.51,45,night,clear,False,False,evening,True,True,1,0.3
496555,highway,3,0.96,60,daylight,clear,True,False,afternoon,True,False,3,0.62
496556,rural,2,0.95,35,night,clear,False,True,morning,True,False,2,0.47
496557,rural,4,0.64,35,night,foggy,False,True,evening,True,True,1,0.43
496558,urban,3,0.25,25,night,foggy,False,True,evening,False,True,0,0.4
496559,urban,1,0.63,60,daylight,clear,True,False,evening,False,True,1,0.37
496560,urban,1,0.87,45,daylight,foggy,False,False,evening,True,False,1,0.25
496561,rural,1,0.12,70,daylight,foggy,True,False,morning,False,True,0,0.36
496562,highway,4,0.88,25,daylight,rainy,False,False,morning,False,True,0,0.29
496563,rural,3,0.89,25,dim,foggy,False,False,evening,False,False,3,0.49
496564,rural,2,0.95,35,daylight,clear,False,True,afternoon,True,False,2,0.36
496565,highway,4,0.31,35,daylight,foggy,True,True,morning,False,False,1,0.27
496566,rural,3,0.39,25,night,rainy,True,False,evening,False,False,1,0.38
