id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
494000,urban,3,0.95,35,daylight,clear,False,False,afternoon,True,True,2,0.23
494001,highway,4,0.54,35,dim,foggy,False,True,evening,False,True,3,0.34
494002,urban,4,0.04,70,dim,rainy,True,True,morning,False,False,1,0.31
494003,rural,3,0.34,70,dim,foggy,False,False,evening,True,False,2,0.47
494004,urban,3,0.25,45,daylight,clear,True,False,evening,True,True,1,0.03
494005,rural,4,0.77,45,dim,foggy,True,True,afternoon,True,False,1,0.4
494006,highway,1,0.54,35,night,clear,True,True,morning,False,True,2,0.56
494007,urban,2,0.36,70,dim,clear,False,False,evening,True,False,1,0.23
494008,highway,1,0.22,25,night,rainy,False,True,morning,False,False,1,0.39
494009,highway,1,0.35,45,daylight,clear,True,False,afternoon,False,True,1,0.07
494010,highway,1,0.24,60,daylight,foggy,True,True,MIDNIGHT,False,True,2,0.36
494011,urban,1,0.99,35,dim,foggy,False,True,afternoon,True,False,0,0.33
494012,urban,1,0.73,35,daylight,rainy,False,False,evening,False,False,3,0.47
494013,highway,2,0.52,70,night,foggy,True,True,evening,False,True,1,0.59
494014,highway,3,0.52,45,night,rainy,False,False,afternoon,False,False,1,0.41
494015,highway,4,0.61,60,dim,rainy,False,True,afternoon,False,True,0,0.53
494016,urban,1,0.18,45,dim,rainy,False,False,afternoon,False,True,1,0.22
494017,rural,4,0.55,25,dim,clear,True,True,morning,True,True,0,0.18
494018,rural,1,0.06,45,dim,rainy,False,True,afternoon,True,False,1,0.13
494019,highway,2,0.26,45,dim,rainy,False,False,afternoon,True,True,2,0.07
494020,rural,1,0.34,60,night,clear,True,False,afternoon,False,False,2,0.53
494021,urban,1,0.31,70,night,clear,True,False,evening,False,False,1,0.49
494022,highway,3,0.49,25,night,clear,False,True,afternoon,False,False,0,0.41
494023,rural,4,0.14,70,daylight,clear,True,False,morning,False,False,1,0.21
494024,rural,4,0.59,70,daylight,foggy,False,False,afternoon,True,False,1,0.61
494025,rural,2,0.16,25,dim,rainy,True,False,evening,True,False,2,0.15
