id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
223500,highway,2,0.81,35,dim,rainy,False,True,evening,False,True,3,0.43
223501,rural,4,0.71,45,night,foggy,True,True,morning,False,False,0,0.6
223502,urban,1,0.43,60,dim,foggy,False,False,morning,True,False,1,0.46
223503,rural,2,0.6,35,night,clear,False,False,evening,True,False,0,0.4
223504,urban,1,0.17,35,night,rainy,True,True,morning,True,True,2,0.26
223505,highway,1,0.66,45,daylight,foggy,False,False,morning,False,False,2,0.34
223506,rural,4,0.38,70,night,clear,False,True,morning,True,True,2,0.52
223507,rural,3,0.34,60,night,clear,True,True,evening,True,False,1,0.45
223508,urban,1,0.54,70,daylight,clear,False,True,evening,True,False,2,0.34
223509,urban,4,0.26,35,daylight,rainy,True,True,morning,False,False,0,0.15
223510,highway,4,0.58,70,dim,foggy,True,True,morning,True,False,3,0.62
223511,highway,3,0.37,60,daylight,clear,True,False,evening,True,True,0,0.23
223512,highway,2,0.39,45,night,clear,True,True,morning,True,False,2,0.37
223513,urban,3,0.04,60,daylight,foggy,True,True,morning,True,True,1,1.5
223514,urban,2,0.42,70,dim,foggy,False,False,afternoon,True,True,2,0.43
223515,rural,2,0.47,60,daylight,rainy,False,True,afternoon,True,False,2,0.47
223516,rural,2,0.62,70,dim,foggy,False,True,evening,False,False,1,0.54
223517,urban,1,0.87,45,dim,clear,True,False,morning,False,True,1,0.21
223518,rural,2,0.65,60,daylight,clear,True,True,evening,False,False,1,-0.5
223519,highway,1,0.81,60,daylight,rainy,False,False,afternoon,True,True,2,0.51
223520,urban,1,0.92,35,daylight,rainy,False,True,afternoon,True,False,1,0.38
223521,highway,3,0.35,25,night,clear,True,True,morning,True,True,0,1.5
223522,highway,1,0.51,60,daylight,rainy,True,False,morning,False,True,2,0.45
223523,highway,3,0.77,60,night,rainy,True,True,evening,True,False,0,0.73
223524,rural,1,0.72,45,daylight,rainy,True,False,evening,True,False,0,0.41
223525,urban,2,0.76,70,night,clear,False,False,evening,True,True,0,0.52
223526,highway,2,0.35,60,daylight,foggy,True,False,afternoon,True,True,1,0.31
223527,highway,3,0.61,45,daylight,clear,False,False,afternoon,False,False,0,0.17
223528,urban,1,0.52,60,night,foggy,False,True,evening,True,False,0,0.62
223529,highway,4,0.39,25,night,clear,False,False,afternoon,False,False,1,0.31
223530,highway,4,0.48,45,dim,clear,False,True,evening,True,False,1,0.15
223531,urban,1,0.63,60,dim,rainy,True,True,morning,True,True,0,0.46
223532,rural,3,0.68,45,dim,rainy,True,True,evening,True,False,1,0.42
223533,highway,3,0.7,60,dim,clear,False,False,afternoon,True,True,0,-0.5
