id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
156000,highway,1,0.58,60,daylight,clear,False,True,evening,True,True,3,0.52
156001,rural,3,0.14,60,dim,clear,True,True,  morning  ,True,False,2,0.33
156002,highway,1,0.33,25,night,foggy,True,False,morning,False,False,0,0.47
156003,  highway  ,2,0.39,70,dim,rainy,True,False,morning,True,False,2,0.37
156004,rural,2,0.59,35,night,clear,False,True,afternoon,False,False,3,0.42
156005,rural,4,0.6,25,daylight,foggy,False,False,morning,False,True,2,0.25
156006,rural,1,0.69,70,dim,foggy,True,False,morning,False,False,2,0.42
156007,urban,1,0.29,45,night,rainy,False,False,evening,False,True,2,0.4
156008,rural,1,0.46,70,dim,foggy,True,True,  evening  ,True,True,1,0.43
156009,urban,1,0.3,60,daylight,clear,True,False,evening,True,False,2,0.24
156010,highway,4,0.6,25,night,clear,False,True,morning,True,False,0,0.44
156011,highway,1,0.23,25,night,rainy,True,False,evening,True,False,2,0.37
156012,highway,4,0.65,25,night,clear,True,False,afternoon,True,True,1,0.37
156013,  rural  ,1,0.21,0,dim,foggy,False,False,evening,True,False,2,0.44
156014,highway,3,0.74,45,dim,  clear  ,True,False,morning,False,False,1,0.21
156015,highway,4,0.65,45,daylight,foggy,False,True,  afternoon  ,True,True,1,0.23
156016,rural,2,0.87,45,dim,rainy,True,False,afternoon,True,False,1,0.36
156017,  highway  ,4,0.49,60,daylight,rainy,False,False,afternoon,False,True,0,0.49
156018,urban,4,0.39,60,  night  ,  rainy  ,False,False,afternoon,False,True,2,0.66
156019,urban,2,0.83,35,night,clear,True,False,morning,True,True,2,0.44
156020,urban,4,0.57,35,daylight,foggy,True,False,morning,True,True,3,0.3
156021,  rural  ,3,0.68,35,daylight,foggy,True,False,morning,False,True,0,0.37
156022,highway,4,0.51,60,night,foggy,True,False,  morning  ,True,False,0,0.54
156023,urban,1,0.55,70,dim,rainy,True,True,evening,True,False,1,0.46
156024,urban,1,0.38,60,dim,clear,False,False,afternoon,True,False,1,0.2
156025,rural,3,0.75,25,dim,rainy,False,True,afternoon,True,False,2,0.41
156026,rural,3,0.36,70,dim,rainy,False,False,evening,False,True,1,0.38
156027,highway,2,0.36,35,daylight,foggy,True,False,  afternoon  ,True,False,2,0.27
156028,urban,2,0.32,60,dim,clear,True,True,afternoon,True,True,0,0.31
156029,urban,3,0.77,60,dim,clear,False,False,morning,False,False,0,0.37
156030,highway,1,0.72,45,dim,clear,False,True,afternoon,True,False,0,0.25
156031,highway,1,0.86,60,daylight,foggy,False,True,afternoon,False,False,2,0.54
156032,highway,3,0.14,35,night,foggy,False,True,morning,False,False,2,0.25
156033,  urban  ,1,0.82,25,dim,foggy,True,True,afternoon,True,False,2,0.39
156034,highway,1,0.45,25,daylight,clear,True,True,  afternoon  ,False,False,1,0.18
156035,highway,1,0.59,70,dim,foggy,False,False,morning,False,True,1,0.47
156036,urban,4,0.04,45,night,clear,False,True,evening,True,True,0,0.28
156037,rural,3,0.06,35,daylight,rainy,True,False,afternoon,False,False,2,0.19
156038,rural,3,0.71,35,daylight,foggy,False,True,evening,True,True,0,0.33
156039,highway,2,0.3,45,daylight,clear,False,False,morning,True,False,1,0.11
156040,rural,1,0.22,25,dim,rainy,True,False,evening,False,False,1,0.19
156041,highway,1,0.96,25,daylight,clear,False,False,afternoon,False,True,2,0.32
156042,rural,3,0.16,25,daylight,foggy,True,False,evening,True,False,0,0.11
156043,rural,4,0.54,25,daylight,rainy,False,False,morning,False,False,2,0.24
156044,highway,1,0.04,0,daylight,foggy,True,True,evening,False,True,0,0.19
156045,highway,4,0.71,60,dim,rainy,True,True,afternoon,False,False,0,0.53
156046,urban,2,0.09,60,dim,clear,False,False,morning,True,True,2,0.24
156047,urban,4,0.53,35,daylight,  rainy  ,False,True,afternoon,False,False,1,0.29
156048,urban,1,0.04,25,  daylight  ,clear,True,False,afternoon,True,False,1,0.08
156049,urban,1,0.14,70,dim,rainy,True,True,morning,True,False,1,0.33
156050,rural,2,0.85,45,daylight,clear,False,False,evening,True,False,1,0.3
156051,rural,2,0.07,-50,night,clear,False,True,afternoon,False,True,0,0.48
156052,rural,4,0.82,25,night,foggy,False,False,afternoon,True,False,2,0.54
156053,highway,2,0.95,60,daylight,clear,True,False,morning,False,False,3,0.54
156054,urban,4,0.65,25,night,clear,True,True,afternoon,False,False,2,0.42
156055,urban,1,0.74,25,  dim  ,rainy,False,True,morning,False,False,0,0.43
156056,rural,3,0.8,35,daylight,rainy,False,False,morning,True,True,3,0.52
156057,urban,4,0.74,25,daylight,rainy,True,True,  morning  ,True,True,0,0.27
156058,urban,2,0.04,25,daylight,rainy,True,False,morning,True,True,0,0.09
156059,urban,3,0.87,35,night,clear,False,True,afternoon,True,True,2,0.52
156060,urban,1,0.67,45,night,rainy,True,False,morning,False,True,2,0.43
156061,urban,4,0.4,25,daylight,rainy,False,True,morning,True,False,1,0.19
156062,urban,2,0.06,45,night,clear,False,False,morning,False,True,2,0.21
156063,rural,2,0.14,500,dim,rainy,False,False,evening,False,False,1,0.16
156064,rural,2,0.67,70,dim,foggy,False,False,afternoon,False,True,0,0.43
156065,  highway  ,4,0.29,25,dim,foggy,True,True,morning,False,True,1,0.12
156066,rural,3,0.43,35,dim,foggy,True,False,morning,True,True,2,0.28
156067,highway,4,0.04,35,dim,  foggy  ,False,True,  afternoon  ,False,False,1,0.06
156068,highway,3,0.3,45,dim,foggy,False,False,morning,True,False,2,0.14
156069,highway,3,0.03,60,dim,rainy,False,True,afternoon,False,False,0,0.23
156070,rural,1,0.51,25,dim,clear,True,True,morning,True,True,1,0.16
156071,  rural  ,4,0.57,70,dim,foggy,True,True,morning,False,False,2,0.42
156072,urban,3,0.87,25,daylight,foggy,True,True,evening,True,True,2,0.46
156073,rural,1,0.17,500,dim,  rainy  ,False,False,evening,True,False,2,0.28
156074,urban,2,0.68,60,daylight,clear,False,True,afternoon,False,True,2,0.37
156075,rural,4,0.28,60,daylight,rainy,False,False,morning,False,True,1,0.2
156076,highway,2,0.41,25,night,rainy,True,True,morning,True,True,0,0.43
156077,urban,3,0.43,70,dim,foggy,True,True,afternoon,True,True,2,0.47
156078,rural,4,0.74,35,daylight,clear,False,False,afternoon,False,False,2,0.27
156079,highway,1,0.8,60,dim,clear,True,False,morning,True,False,2,0.44
