id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
425500,highway,1,0.14,60,dim,foggy,True,False,morning,False,False,2,0.31
425501,urban,1,0.36,45,dim,rainy,False,True,morning,True,False,1,0.29
425502,highway,3,0.07,70,night,foggy,True,False,evening,True,False,1,0.4
425503,urban,2,0.02,35,dim,clear,True,False,morning,False,True,2,0.04
425504,rural,1,0.79,60,BRIGHT_NEON,rainy,False,True,afternoon,True,True,1,0.56
425505,highway,2,0.35,35,daylight,clear,False,False,morning,True,False,0,0.13
425506,highway,1,0.52,35,dim,clear,False,False,morning,False,True,1,0.11
425507,urban,3,0.73,45,daylight,foggy,False,True,afternoon,True,True,0,0.37
425508,urban,1,0.28,35,night,rainy,False,True,afternoon,True,False,1,0.32
425509,rural,4,0.37,70,daylight,rainy,True,False,morning,True,True,2,0.42
425510,urban,4,0.65,35,dim,rainy,False,True,evening,False,True,3,0.39
425511,urban,1,0.17,45,night,clear,True,False,evening,False,False,1,0.33
425512,rural,3,0.17,60,daylight,clear,True,False,morning,True,False,2,0.27
425513,rural,3,0.72,70,night,foggy,False,False,morning,True,False,3,0.74
425514,highway,4,0.13,45,daylight,clear,False,False,evening,False,True,0,0.07
425515,urban,3,0.75,25,dim,rainy,True,True,morning,True,True,1,0.37
425516,urban,4,0.08,70,BRIGHT_NEON,rainy,True,True,evening,False,False,2,0.23
425517,rural,3,0.67,45,dim,foggy,False,False,afternoon,True,False,2,0.3
425518,highway,3,0.22,70,dim,clear,False,True,evening,False,False,0,0.31
425519,rural,1,0.14,25,daylight,rainy,False,True,morning,False,True,1,0.18
425520,highway,4,0.43,35,dim,foggy,False,True,evening,True,False,1,0.18
425521,rural,1,0.49,45,dim,rainy,False,False,morning,False,False,2,0.24
425522,urban,2,0.14,45,night,clear,False,False,afternoon,True,True,2,0.26
425523,highway,1,0.86,60,dim,clear,True,False,afternoon,False,False,2,0.44
425524,highway,3,0.14,35,night,clear,True,False,afternoon,True,True,2,0.29
425525,urban,1,0.61,45,dim,clear,False,False,morning,True,True,1,0.24
425526,highway,4,0.66,45,night,clear,True,True,evening,True,False,3,0.49
425527,highway,3,0.59,60,night,clear,True,True,evening,True,True,1,0.59
425528,highway,2,0.01,35,night,rainy,False,False,evening,True,False,2,0.36
425529,rural,1,0.63,60,daylight,rainy,True,True,evening,False,False,2,0.51
425530,urban,1,0.53,60,night,clear,False,True,morning,False,True,1,0.48
425531,highway,2,0.47,60,BRIGHT_NEON,foggy,False,False,evening,True,False,2,0.47
425532,highway,2,0.69,60,dim,foggy,False,False,evening,True,False,1,0.51
425533,highway,4,0.04,70,daylight,rainy,True,True,morning,False,True,2,0.28
425534,rural,2,0.39,25,dim,foggy,True,False,morning,True,True,1,0.27
425535,rural,3,0.73,60,night,foggy,False,True,afternoon,False,False,1,0.63
425536,urban,2,0.58,45,night,foggy,False,False,morning,False,False,1,0.45
425537,urban,3,0.11,25,dim,clear,True,False,morning,True,True,2,0.05
425538,highway,2,0.31,45,daylight,clear,True,True,evening,False,False,0,0.12
425539,highway,3,0.17,25,night,clear,True,False,evening,True,True,2,0.2
425540,urban,1,0.24,35,dim,foggy,False,False,morning,True,False,1,0.18
425541,highway,4,0.61,35,daylight,clear,False,False,evening,False,False,0,0.19
425542,urban,2,0.4,25,night,clear,False,False,morning,False,False,2,0.34
425543,highway,4,0.49,45,night,foggy,False,False,afternoon,False,False,2,0.43
425544,urban,2,0.9,45,night,clear,True,False,evening,True,True,2,0.41
425545,urban,2,0.95,70,night,rainy,False,False,evening,True,False,4,0.8
425546,urban,3,0.99,60,dim,clear,True,True,morning,False,False,1,0.44
425547,rural,2,0.82,35,night,foggy,False,True,afternoon,True,False,3,0.59
425548,highway,3,0.6,60,BRIGHT_NEON,foggy,False,True,afternoon,False,True,2,0.75
425549,highway,2,0.08,45,dim,foggy,False,True,afternoon,False,False,2,0.12
425550,urban,2,0.29,25,dim,rainy,True,True,morning,False,False,1,0.17
425551,urban,1,0.11,25,BRIGHT_NEON,foggy,True,True,morning,True,True,1,0.16
425552,urban,4,0.3,45,dim,foggy,False,False,afternoon,False,False,1,0.18
425553,highway,3,0.61,45,daylight,rainy,True,False,morning,False,False,0,0.24
425554,urban,3,0.22,45,night,foggy,False,True,morning,True,True,2,0.18
425555,urban,1,0.07,45,daylight,foggy,False,True,morning,True,True,2,0.16
425556,highway,3,0.47,25,dim,foggy,True,True,evening,True,False,1,0.28
425557,highway,2,0.43,70,daylight,rainy,False,False,morning,False,True,2,0.43
425558,urban,2,0.97,60,daylight,foggy,False,True,morning,True,True,0,0.57
425559,highway,2,0.46,35,dim,clear,False,True,afternoon,False,False,0,0.14
425560,highway,4,0.04,35,daylight,clear,False,True,afternoon,True,False,2,0.01
425561,rural,3,0.17,45,night,clear,True,False,evening,True,True,2,0.36
425562,highway,3,0.02,35,daylight,foggy,False,False,afternoon,True,False,0,0.09
425563,rural,4,0.85,45,BRIGHT_NEON,foggy,True,True,evening,False,False,0,0.39
425564,rural,2,0.7,25,daylight,rainy,True,False,evening,False,True,1,0.3
425565,rural,2,0.14,60,daylight,clear,False,True,afternoon,False,False,0,0.32
425566,highway,3,0.71,25,BRIGHT_NEON,rainy,False,False,morning,True,False,1,0.26
425567,rural,4,0.56,45,night,foggy,True,False,afternoon,True,False,0,0.45
425568,highway,4,0.2,35,daylight,clear,False,False,evening,True,True,2,0.06
425569,rural,3,0.99,45,dim,clear,True,False,evening,False,True,1,0.25
425570,rural,2,0.22,60,daylight,clear,True,False,morning,False,True,1,0.27
425571,urban,2,0.19,35,dim,rainy,True,True,morning,False,False,2,0.27
425572,rural,2,0.85,60,night,foggy,True,True,morning,True,True,0,0.74
425573,highway,4,0.37,25,daylight,foggy,False,True,morning,False,True,1,0.31
425574,urban,1,0.85,45,daylight,foggy,True,False,evening,True,False,2,0.37
425575,urban,4,0.65,35,night,rainy,True,True,evening,False,True,0,0.5
425576,highway,4,0.08,70,night,rainy,True,True,afternoon,False,False,2,0.46
