id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
355500,urban,1,0.14,70,daylight,clear,False,False,evening,True,True,1,0.28
355501,urban,2,0.68,35,daylight,rainy,False,True,morning,True,False,1,0.25
355502,urban,2,0.85,25,daylight,foggy,True,True,evening,False,False,3,0.53
355503,rural,1,0.69,35,night,rainy,False,True,morning,False,False,2,0.58
355504,urban,-1,0.17,35,daylight,rainy,True,False,afternoon,False,False,1,0.11
355505,highway,1,0.01,35,daylight,clear,True,False,evening,False,False,1,0.01
355506,highway,3,0.25,0,daylight,clear,False,True,morning,False,False,2,0.31
355507,rural,-1,0.73,35,daylight,clear,True,True,afternoon,False,True,0,0.3
355508,highway,1,0.71,-50,night,clear,True,False,afternoon,False,False,1,0.68
355509,urban,4,0.52,25,night,rainy,False,False,morning,False,False,0,0.53
355510,highway,4,0.81,35,daylight,clear,False,True,afternoon,True,True,0,0.31
355511,highway,1,0.17,-50,daylight,rainy,True,True,evening,False,True,2,0.13
355512,highway,2,0.26,0,daylight,clear,False,True,afternoon,False,True,1,0.13
355513,urban,1,0.06,-50,daylight,rainy,False,True,morning,False,False,1,0.11
355514,rural,2,0.96,35,daylight,clear,False,True,afternoon,False,True,0,0.3
355515,highway,4,0.08,45,night,rainy,False,False,afternoon,True,False,2,0.28
355516,rural,0,0.73,70,daylight,foggy,True,False,evening,True,False,0,0.49
355517,urban,999,0.39,25,dim,rainy,True,False,morning,False,False,1,0.22
355518,rural,2,0.96,45,daylight,foggy,True,True,afternoon,False,False,1,0.36
355519,urban,999,0.82,45,daylight,foggy,False,True,afternoon,False,False,3,0.45
355520,rural,1,0.11,25,night,foggy,False,True,morning,True,True,1,0.25
355521,urban,4,0.51,45,night,clear,False,False,evening,False,True,0,0.42
355522,urban,4,0.43,-50,dim,rainy,True,True,morning,False,True,0,0.26
355523,highway,1,0.36,25,night,clear,True,False,morning,False,False,1,0.34
355524,rural,2,0.92,60,daylight,clear,False,False,evening,True,True,1,0.43
355525,rural,1,0.94,60,daylight,foggy,True,True,afternoon,True,False,0,0.54
355526,rural,1,0.95,60,daylight,clear,False,True,morning,False,True,2,0.52
355527,rural,3,0.67,70,daylight,clear,False,True,evening,True,False,0,0.39
355528,highway,2,0.43,60,daylight,clear,True,True,evening,False,True,1,0.31
355529,urban,2,0.37,45,night,foggy,True,False,morning,False,True,2,0.44
355530,rural,1,0.08,25,night,rainy,True,True,evening,True,False,1,0.2
355531,urban,3,0.7,60,dim,foggy,True,True,morning,False,False,3,0.59
355532,urban,3,0.8,60,night,clear,False,False,afternoon,True,False,2,0.62
355533,rural,0,0.15,60,night,foggy,False,False,evening,False,True,1,0.57
355534,urban,4,0.95,25,daylight,clear,False,False,morning,False,True,1,0.3
355535,rural,3,0.05,0,daylight,foggy,True,False,morning,False,True,2,0.31
355536,rural,1,0.88,60,night,rainy,True,True,morning,True,False,1,0.75
355537,highway,2,0.97,45,daylight,clear,False,True,evening,True,True,1,0.42
355538,highway,2,0.54,70,daylight,foggy,False,False,evening,False,True,1,0.39
355539,rural,3,0.03,70,dim,rainy,False,True,afternoon,True,True,2,0.27
355540,highway,1,0.52,45,dim,foggy,True,False,afternoon,True,True,2,0.34
355541,highway,1,0.45,60,night,clear,False,False,evening,True,True,0,0.41
355542,rural,3,0.05,60,dim,clear,True,True,afternoon,False,True,2,0.16
355543,urban,1,0.37,35,night,rainy,True,False,evening,True,True,1,0.43
355544,highway,1,0.08,25,dim,rainy,True,True,evening,True,True,1,0.06
355545,rural,2,0.59,35,daylight,clear,True,True,afternoon,False,True,1,0.19
355546,rural,3,0.85,500,daylight,foggy,True,True,evening,True,False,1,0.32
355547,highway,4,0.75,25,dim,rainy,True,False,afternoon,False,False,2,0.36
355548,rural,3,0.46,35,daylight,clear,True,False,morning,False,False,1,0.21
355549,highway,4,0.36,25,night,rainy,True,False,afternoon,True,False,1,0.45
355550,rural,3,0.77,60,daylight,foggy,False,False,evening,False,True,0,0.53
355551,highway,3,0.15,45,dim,foggy,True,True,morning,True,True,0,0.23
355552,urban,4,0.63,70,dim,foggy,True,False,evening,True,False,2,0.54
355553,rural,999,0.5,35,dim,clear,True,False,evening,False,True,2,0.18
355554,highway,-1,0.58,70,night,clear,False,False,morning,False,False,0,0.61
355555,highway,1,0.07,35,night,rainy,True,True,evening,False,False,1,0.32
355556,highway,2,0.7,70,dim,foggy,False,False,evening,True,True,2,0.52
355557,highway,3,0.4,70,night,foggy,True,False,evening,True,True,2,0.67
355558,highway,4,0.37,70,night,clear,True,True,morning,True,True,1,0.49
355559,rural,4,0.29,-50,dim,rainy,True,False,morning,True,True,1,0.17
355560,highway,2,0.39,70,dim,foggy,True,False,afternoon,True,True,0,0.41
355561,urban,4,0.14,60,daylight,clear,False,True,afternoon,True,True,1,0.26
355562,rural,2,0.74,25,daylight,rainy,False,False,morning,True,False,0,0.28
355563,rural,2,0.73,60,night,foggy,True,True,morning,False,True,1,0.6
355564,highway,4,0.01,70,daylight,rainy,True,True,evening,False,False,0,0.22
355565,urban,1,0.12,500,dim,clear,False,False,evening,False,False,0,0.26
355566,urban,0,0.97,25,daylight,foggy,True,True,afternoon,True,False,3,0.38
355567,rural,3,0.75,25,daylight,foggy,False,False,afternoon,True,False,1,0.35
355568,urban,4,0.96,70,dim,foggy,False,True,evening,True,False,1,0.57
355569,highway,2,0.41,60,dim,rainy,True,False,afternoon,True,True,1,0.39
355570,urban,2,0.86,60,dim,clear,True,True,morning,False,True,1,0.46
355571,urban,4,0.55,45,dim,foggy,False,False,afternoon,False,False,0,0.34
355572,highway,3,0.8,60,daylight,rainy,True,True,evening,False,True,2,0.55
355573,urban,4,0.67,35,dim,foggy,False,False,evening,False,False,2,0.4
355574,rural,2,0.23,45,daylight,rainy,False,False,morning,True,False,2,0.16
355575,urban,1,0.07,35,daylight,rainy,False,True,afternoon,True,True,1,0.13
355576,urban,1,0.51,45,dim,rainy,True,True,evening,False,True,1,0.17
355577,urban,3,0.11,25,night,rainy,True,False,morning,False,False,2,0.34
355578,highway,3,0.29,60,daylight,clear,True,True,morning,False,False,1,0.21
355579,rural,1,0.03,70,daylight,foggy,True,True,morning,False,True,1,0.25
355580,highway,2,0.51,70,dim,rainy,True,True,morning,True,True,0,0.43
355581,highway,3,0.43,70,night,foggy,False,False,evening,True,True,1,0.65
355582,urban,1,0.57,45,dim,rainy,True,False,evening,True,True,3,0.43
355583,highway,4,0.81,60,night,foggy,False,False,morning,False,True,3,0.91
355584,highway,-1,0.57,35,night,clear,True,True,morning,True,False,0,0.31
355585,rural,1,0.26,70,dim,rainy,False,True,afternoon,False,True,1,0.38
355586,highway,1,0.1,60,dim,clear,True,True,evening,False,True,2,0.14
355587,urban,3,0.65,70,dim,clear,False,True,afternoon,True,False,0,0.54
355588,urban,1,0.08,25,night,clear,True,True,evening,False,True,1,0.0
355589,highway,-1,0.15,70,dim,foggy,False,True,evening,False,True,2,0.31
355590,highway,1,0.03,500,night,rainy,True,True,morning,True,False,0,0.32
355591,urban,4,0.31,45,dim,clear,False,False,afternoon,True,False,0,0.18
355592,highway,2,0.7,45,daylight,rainy,True,True,morning,True,True,0,0.29
355593,highway,1,0.96,35,daylight,rainy,False,False,afternoon,True,False,1,0.2
355594,rural,3,0.48,35,dim,rainy,True,True,evening,False,True,2,0.19
355595,urban,2,0.88,25,dim,rainy,True,False,morning,True,True,1,0.34
355596,highway,1,0.14,45,dim,foggy,True,False,morning,True,True,2,0.12
355597,rural,4,0.9,45,dim,rainy,False,True,afternoon,True,True,2,0.35
355598,highway,0,0.56,25,daylight,rainy,False,True,afternoon,True,False,2,0.34
355599,urban,2,0.74,45,night,foggy,True,False,morning,True,True,0,0.58
355600,urban,2,0.08,500,dim,clear,True,True,afternoon,False,False,2,0.13
355601,rural,1,0.88,70,daylight,foggy,True,True,evening,False,False,2,0.48
355602,rural,3,0.32,500,night,clear,True,True,afternoon,True,False,1,0.23
355603,urban,4,1.0,500,daylight,clear,True,False,evening,False,True,2,0.54
355604,rural,2,0.7,35,dim,foggy,False,True,afternoon,True,False,1,0.36
355605,highway,2,0.47,45,daylight,foggy,False,False,afternoon,False,True,2,0.24
355606,urban,-1,0.63,45,daylight,foggy,True,True,evening,False,True,0,0.35
355607,rural,2,0.1,45,daylight,clear,True,False,morning,True,False,1,0.12
355608,urban,2,0.47,45,night,rainy,False,False,evening,True,False,0,0.47
355609,urban,4,0.74,45,dim,foggy,False,True,morning,False,False,1,0.35
355610,highway,4,0.37,60,dim,clear,False,False,afternoon,True,True,1,0.28
355611,urban,2,0.79,60,night,rainy,True,True,morning,True,False,1,0.71
355612,urban,2,0.81,25,night,rainy,False,True,afternoon,False,False,1,0.56
355613,highway,1,0.68,45,dim,foggy,False,True,morning,False,True,3,0.41
355614,urban,4,0.01,45,night,clear,False,True,evening,True,True,1,0.15
355615,highway,999,0.02,60,daylight,rainy,False,True,morning,True,True,0,0.28
355616,urban,3,0.09,45,night,rainy,False,True,evening,True,True,1,0.36
355617,rural,1,0.54,0,dim,rainy,False,False,afternoon,False,True,1,0.27
355618,urban,3,0.65,60,daylight,rainy,True,False,evening,False,False,2,0.45
355619,rural,3,0.7,45,dim,clear,True,False,morning,False,False,0,0.25
355620,rural,4,0.22,60,night,clear,False,False,morning,False,False,2,0.41
355621,highway,1,0.11,35,dim,rainy,False,True,afternoon,True,True,0,0.08
355622,urban,2,0.9,45,night,foggy,True,True,evening,True,False,1,0.61
355623,highway,4,0.14,45,dim,foggy,False,True,afternoon,True,False,2,0.12
355624,rural,3,0.81,35,dim,rainy,False,True,morning,False,True,1,0.39
355625,highway,1,0.0,25,dim,rainy,True,True,evening,True,True,0,0.16
355626,rural,3,0.51,25,daylight,foggy,False,True,afternoon,True,False,1,0.25
355627,highway,999,0.25,25,night,clear,False,False,evening,True,False,2,0.34
355628,rural,3,0.37,60,night,clear,False,False,evening,False,False,0,0.41
355629,urban,1,0.45,70,daylight,clear,False,True,evening,True,True,1,0.39
355630,urban,2,0.51,45,daylight,rainy,True,True,evening,True,True,1,0.26
355631,highway,1,0.99,25,night,rainy,True,False,morning,False,False,3,0.7
355632,urban,2,0.84,-50,dim,rainy,False,True,evening,False,False,2,0.41
355633,rural,1,0.83,25,night,foggy,False,False,afternoon,False,True,2,0.47
355634,highway,4,0.1,45,dim,clear,False,False,afternoon,False,True,0,0.04
355635,rural,3,0.2,35,night,clear,False,True,evening,True,True,1,0.29
355636,rural,3,0.81,35,dim,rainy,False,False,morning,False,True,0,0.39
355637,rural,4,0.73,45,daylight,rainy,False,True,morning,False,True,3,0.45
355638,highway,3,0.57,70,night,foggy,True,True,afternoon,True,False,3,0.71
355639,rural,1,0.56,60,night,rainy,False,False,afternoon,True,True,3,0.71
355640,highway,2,0.81,70,dim,clear,False,True,afternoon,True,True,0,0.54
355641,rural,4,0.73,35,dim,rainy,True,True,afternoon,False,False,1,0.33
355642,highway,3,0.46,45,night,clear,True,True,morning,False,False,2,0.34
355643,urban,3,0.7,60,daylight,clear,True,False,evening,False,False,1,0.43
355644,rural,1,0.4,70,night,rainy,True,False,morning,True,True,0,0.64
355645,rural,3,0.53,70,daylight,foggy,True,True,afternoon,True,False,2,0.37
355646,urban,4,0.23,0,daylight,clear,True,True,morning,False,False,1,0.16
355647,urban,1,0.57,45,night,clear,True,True,evening,True,False,3,0.41
355648,rural,4,0.8,0,daylight,foggy,True,False,afternoon,True,True,0,0.39
355649,urban,4,0.7,500,dim,clear,False,False,evening,False,True,0,0.42
355650,rural,0,0.52,25,night,rainy,True,False,morning,True,True,1,0.51
355651,rural,3,0.75,70,dim,foggy,True,False,afternoon,False,False,1,0.59
355652,highway,1,0.67,60,daylight,clear,True,True,afternoon,True,False,1,0.41
355653,urban,3,0.77,35,dim,clear,False,False,morning,False,False,1,0.31
355654,highway,1,0.46,45,dim,rainy,False,False,morning,False,True,0,0.22
355655,urban,1,0.47,35,dim,clear,True,True,evening,False,False,0,0.15
355656,rural,0,0.91,0,night,rainy,False,True,evening,True,True,4,0.87
355657,urban,2,0.15,-50,night,foggy,False,False,afternoon,False,True,0,0.48
355658,rural,1,0.47,70,dim,clear,False,True,evening,False,False,1,0.4
355659,urban,1,0.89,70,daylight,foggy,True,False,morning,False,True,3,0.66
355660,highway,3,0.97,45,dim,foggy,True,True,morning,True,False,3,0.56
355661,highway,4,0.43,-50,night,clear,False,False,morning,False,False,2,0.56
355662,highway,4,0.58,35,dim,clear,True,False,morning,True,False,1,0.21
355663,highway,3,0.4,25,night,clear,True,False,evening,False,False,0,0.37
355664,rural,2,0.04,35,daylight,clear,False,False,afternoon,True,True,1,0.01
355665,rural,3,0.11,35,daylight,clear,False,False,afternoon,False,True,0,0.01
355666,urban,2,0.28,35,night,rainy,True,False,afternoon,False,False,2,0.47
355667,rural,2,0.76,70,dim,foggy,False,False,afternoon,True,False,1,0.59
355668,highway,3,0.14,45,dim,foggy,False,False,afternoon,False,False,1,0.14
355669,highway,4,0.91,45,dim,rainy,True,True,morning,True,True,0,0.36
355670,highway,1,0.83,0,night,clear,True,True,evening,False,False,1,0.39
355671,urban,1,0.9,35,night,rainy,True,True,evening,False,True,3,0.69
355672,rural,3,0.19,25,dim,foggy,False,False,afternoon,False,False,0,0.06
355673,highway,4,0.73,35,dim,foggy,False,True,morning,False,True,2,0.34
355674,rural,0,0.63,35,night,foggy,False,True,evening,False,False,1,0.51
355675,rural,3,0.35,45,daylight,foggy,False,False,morning,True,True,0,0.25
355676,urban,2,0.06,45,night,rainy,True,True,afternoon,True,False,1,0.37
355677,rural,1,0.03,35,night,foggy,False,True,afternoon,True,True,2,0.34
355678,rural,3,0.8,500,night,clear,False,False,morning,False,False,0,0.68
355679,urban,3,0.81,25,night,clear,False,True,morning,True,True,0,0.47
355680,rural,2,0.52,35,daylight,foggy,True,False,afternoon,False,False,1,0.25
355681,rural,2,0.94,35,dim,foggy,True,True,morning,False,True,1,0.37
355682,highway,4,0.18,45,dim,foggy,False,True,morning,True,False,0,0.21
355683,rural,1,0.2,35,dim,clear,True,False,evening,False,True,1,0.05
355684,rural,3,0.69,60,dim,rainy,True,True,evening,True,True,2,0.5
355685,highway,1,0.35,500,dim,foggy,True,True,morning,False,True,1,0.27
355686,rural,1,0.4,70,dim,rainy,False,False,morning,False,True,2,0.45
355687,rural,3,0.73,70,daylight,foggy,True,False,evening,True,True,2,0.58
355688,rural,3,0.12,70,dim,clear,True,True,evening,False,True,3,0.2
355689,rural,3,0.36,25,daylight,rainy,False,False,evening,False,True,0,0.23
355690,rural,1,0.56,70,night,foggy,True,True,evening,False,False,1,0.6
355691,urban,999,0.66,45,night,clear,True,True,afternoon,False,True,1,0.45
355692,highway,2,0.97,35,night,clear,True,True,afternoon,False,False,2,0.46
355693,highway,4,0.82,45,daylight,clear,False,False,evening,True,False,0,0.25
355694,rural,3,0.27,25,dim,clear,False,True,evening,True,True,2,0.16
355695,urban,3,0.01,35,daylight,clear,False,True,afternoon,True,True,2,0.02
355696,rural,1,0.63,45,daylight,clear,False,False,evening,False,True,1,0.18
355697,highway,2,0.17,35,night,foggy,True,False,evening,True,True,0,0.33
355698,rural,3,0.24,70,daylight,clear,True,False,afternoon,True,True,0,0.28
355699,rural,1,0.68,70,daylight,foggy,False,False,morning,True,False,1,0.57
355700,urban,3,0.34,0,daylight,rainy,True,True,evening,False,False,0,0.41
355701,urban,3,0.17,25,night,rainy,True,True,evening,False,True,0,0.4
355702,rural,4,0.45,35,daylight,rainy,True,True,afternoon,False,True,0,0.22
355703,urban,2,0.15,25,daylight,foggy,True,True,morning,True,False,1,0.07
355704,rural,1,0.56,45,night,foggy,True,True,morning,False,True,2,0.45
355705,urban,3,0.25,70,daylight,rainy,True,False,evening,False,True,1,0.34
355706,rural,4,0.94,70,night,clear,True,True,morning,True,False,1,0.62
355707,highway,4,0.58,60,night,rainy,True,True,morning,True,True,1,0.58
355708,rural,-1,0.15,-50,night,rainy,True,False,evening,False,False,1,0.28
355709,highway,2,0.79,25,night,clear,False,False,morning,False,False,1,0.42
355710,highway,4,0.36,35,night,rainy,True,True,afternoon,False,True,0,0.46
355711,urban,1,0.51,70,daylight,foggy,False,False,morning,False,True,0,0.42
355712,rural,3,0.68,35,dim,clear,True,False,morning,False,True,0,0.25
355713,rural,4,0.03,60,daylight,rainy,True,False,evening,False,False,0,0.31
355714,rural,3,0.04,60,daylight,clear,True,True,afternoon,True,False,1,0.25
355715,highway,3,0.62,-50,dim,foggy,False,False,afternoon,False,True,0,0.34
355716,highway,1,0.67,70,daylight,foggy,False,False,afternoon,False,True,2,0.56
355717,highway,3,0.57,70,daylight,foggy,True,True,morning,True,False,0,0.47
355718,rural,3,0.95,35,dim,rainy,True,True,afternoon,True,True,2,0.46
355719,urban,4,0.79,45,night,clear,False,True,morning,False,True,1,0.51
355720,rural,4,0.75,70,night,foggy,False,True,evening,True,True,1,0.65
355721,urban,2,0.43,60,daylight,rainy,True,False,morning,False,True,1,0.48
355722,highway,3,0.97,60,daylight,foggy,True,True,afternoon,False,False,1,0.61
355723,rural,4,0.0,70,dim,clear,False,True,morning,True,False,1,0.24
355724,rural,4,0.84,70,night,clear,False,False,evening,True,True,0,0.59
355725,urban,2,0.03,45,night,rainy,False,False,morning,True,False,2,0.38
355726,urban,1,0.31,45,daylight,foggy,False,False,morning,False,True,2,0.14
355727,highway,3,0.52,70,daylight,rainy,False,False,morning,True,False,2,0.56
355728,urban,3,0.77,35,daylight,foggy,False,False,morning,True,False,1,0.32
355729,highway,4,0.36,25,daylight,rainy,True,True,morning,False,True,2,0.23
355730,highway,4,0.14,-50,dim,foggy,False,True,evening,False,False,2,0.21
355731,highway,1,0.16,70,night,clear,True,False,afternoon,False,True,0,0.4
355732,urban,2,0.69,35,night,clear,False,False,evening,True,True,0,0.41
355733,highway,4,0.44,70,daylight,rainy,True,False,afternoon,True,False,0,0.46
355734,highway,2,0.01,35,dim,rainy,True,False,morning,False,False,1,0.05
355735,highway,999,0.94,25,dim,clear,True,False,evening,False,True,2,0.37
355736,highway,2,0.63,60,night,clear,True,False,evening,False,False,1,0.68
355737,rural,1,0.8,60,night,foggy,True,False,morning,True,False,1,0.73
355738,urban,1,0.86,25,dim,rainy,False,True,afternoon,True,False,1,0.3
355739,highway,2,0.94,35,daylight,foggy,True,False,afternoon,False,False,3,0.46
355740,highway,1,0.13,500,dim,rainy,False,True,afternoon,True,False,0,0.31
355741,urban,2,0.59,70,night,clear,True,False,evening,False,True,0,0.47
355742,rural,2,0.95,35,dim,clear,True,True,afternoon,True,False,0,0.3
355743,highway,2,0.62,25,night,rainy,True,True,afternoon,True,False,1,0.46
355744,highway,1,0.11,45,night,foggy,False,True,afternoon,False,False,2,0.28
355745,urban,4,0.79,45,night,clear,True,False,morning,True,True,2,0.5
355746,rural,2,0.81,500,dim,clear,True,False,afternoon,True,False,2,0.54
355747,rural,3,0.94,25,dim,foggy,True,True,morning,False,True,1,0.39
355748,rural,4,0.38,45,dim,rainy,True,False,morning,True,True,1,0.26
355749,urban,999,0.88,25,daylight,clear,False,False,afternoon,True,True,2,0.22
355750,rural,1,0.8,35,dim,foggy,True,True,afternoon,False,False,0,0.37
355751,rural,2,0.55,35,night,rainy,True,False,morning,True,False,0,0.52
355752,highway,2,0.14,70,daylight,clear,False,False,morning,True,False,0,0.27
355753,highway,3,0.12,500,night,foggy,True,False,evening,False,False,1,0.47
355754,urban,3,0.47,45,daylight,rainy,True,False,afternoon,True,True,1,0.16
355755,urban,4,0.44,70,daylight,rainy,True,False,afternoon,True,False,0,0.46
355756,highway,-1,0.42,25,dim,foggy,False,False,afternoon,False,True,2,0.21
355757,rural,4,0.43,70,night,foggy,False,True,morning,True,True,0,0.68
355758,highway,3,0.36,500,dim,rainy,False,False,afternoon,True,False,1,0.29
355759,highway,1,0.57,60,dim,clear,False,True,evening,True,False,1,0.36
355760,urban,1,0.17,35,night,clear,False,True,evening,False,True,0,0.24
355761,highway,1,0.66,500,dim,rainy,False,True,afternoon,True,False,2,0.27
355762,urban,1,0.95,25,daylight,clear,False,False,afternoon,False,True,2,0.37
355763,urban,2,0.83,60,night,clear,True,True,afternoon,True,False,1,0.75
355764,highway,4,0.56,25,night,foggy,True,False,morning,True,False,1,0.4
355765,urban,2,0.21,70,dim,rainy,False,False,evening,True,True,2,0.29
355766,rural,2,0.05,35,night,foggy,True,False,morning,True,True,0,0.27
355767,urban,4,0.55,70,night,rainy,False,False,morning,True,False,2,0.57
355768,highway,2,0.93,60,night,foggy,True,True,morning,True,False,2,0.65
355769,rural,3,0.24,45,dim,rainy,True,True,afternoon,False,False,2,0.17
355770,highway,1,0.26,60,dim,rainy,False,True,afternoon,False,False,2,0.41
355771,highway,4,0.36,70,daylight,rainy,True,False,afternoon,False,False,2,0.46
355772,rural,1,0.11,45,night,clear,True,True,morning,True,False,1,0.27
355773,urban,4,0.45,35,night,foggy,True,True,morning,False,True,0,0.46
355774,urban,2,0.72,45,dim,foggy,False,False,morning,True,True,1,0.34
355775,urban,4,0.24,25,daylight,rainy,False,False,afternoon,True,True,2,0.13
355776,rural,4,0.41,25,dim,rainy,True,False,morning,True,False,1,0.22
355777,urban,3,0.57,25,night,rainy,False,True,afternoon,False,True,1,0.47
355778,rural,999,0.14,60,dim,clear,True,True,morning,True,False,1,0.14
355779,highway,4,0.31,35,night,foggy,True,True,afternoon,True,False,2,0.43
355780,rural,-1,0.53,45,dim,rainy,False,False,afternoon,True,False,0,0.15
355781,highway,1,0.58,60,dim,foggy,False,True,morning,False,True,1,0.4
355782,rural,1,0.84,70,night,foggy,False,True,morning,False,False,4,0.83
355783,rural,1,0.26,45,daylight,clear,False,False,morning,False,False,2,0.06
355784,highway,1,0.76,70,dim,foggy,True,False,morning,True,True,0,0.57
355785,urban,1,0.63,60,dim,rainy,False,True,afternoon,False,True,1,0.44
355786,urban,3,0.05,60,dim,rainy,True,False,morning,True,False,1,0.37
355787,highway,4,0.58,70,daylight,rainy,True,True,morning,True,False,0,0.48
355788,highway,1,0.67,45,dim,rainy,False,True,afternoon,True,False,1,0.34
355789,rural,4,0.37,45,daylight,clear,False,False,morning,False,True,0,0.11
355790,rural,3,0.55,35,night,foggy,True,False,morning,False,False,1,0.59
355791,rural,1,0.49,45,dim,foggy,True,True,afternoon,False,False,2,0.27
355792,urban,2,0.69,70,night,clear,False,False,morning,False,True,0,0.63
355793,highway,999,0.29,45,night,foggy,True,True,evening,False,True,1,0.27
355794,highway,2,0.27,35,daylight,clear,True,True,evening,True,True,1,0.08
355795,rural,3,0.14,25,daylight,foggy,True,True,afternoon,False,True,0,0.14
355796,urban,3,0.06,45,night,clear,True,False,morning,True,False,1,0.23
355797,urban,4,0.56,35,daylight,foggy,False,False,afternoon,False,False,1,0.33
355798,rural,1,0.85,70,dim,foggy,True,True,afternoon,True,True,2,0.62
355799,urban,2,0.06,0,daylight,clear,False,False,morning,True,False,2,0.23
355800,urban,2,0.77,45,dim,rainy,True,False,afternoon,False,False,1,0.32
355801,urban,2,0.07,45,dim,clear,True,False,morning,False,False,0,0.09
355802,highway,3,0.04,60,daylight,foggy,False,False,afternoon,False,False,1,0.28
355803,highway,1,0.2,25,daylight,clear,True,False,morning,False,False,0,0.05
355804,highway,2,0.66,35,daylight,clear,False,True,afternoon,True,False,1,0.18
355805,rural,4,0.76,25,daylight,foggy,True,False,afternoon,False,False,2,0.34
355806,urban,3,0.49,25,dim,foggy,True,True,evening,True,True,2,0.29
355807,highway,3,0.23,45,dim,foggy,True,False,afternoon,False,False,1,0.16
355808,urban,3,0.05,70,dim,rainy,True,True,afternoon,True,True,1,0.41
355809,highway,1,0.37,25,dim,rainy,False,False,evening,True,False,0,0.19
355810,urban,3,0.04,0,daylight,clear,False,True,afternoon,False,True,0,0.03
355811,rural,3,0.57,60,night,rainy,True,False,evening,False,True,0,0.63
355812,rural,3,0.91,25,daylight,foggy,False,True,evening,True,False,0,0.3
355813,urban,1,0.12,45,night,rainy,True,False,morning,False,True,2,0.45
355814,highway,1,0.03,60,dim,foggy,False,True,evening,True,True,2,0.24
355815,highway,3,0.66,60,daylight,foggy,True,False,morning,True,False,1,0.45
355816,highway,4,0.49,35,daylight,clear,False,True,afternoon,False,True,0,0.23
355817,rural,0,0.28,25,dim,rainy,False,False,afternoon,True,False,1,0.14
355818,highway,1,0.39,35,daylight,clear,True,False,evening,False,True,0,0.13
355819,rural,1,0.01,70,daylight,foggy,True,False,evening,True,False,1,0.31
355820,urban,1,0.49,35,daylight,foggy,False,False,afternoon,True,True,1,0.22
355821,urban,2,0.97,25,night,clear,True,True,afternoon,False,False,2,0.49
355822,highway,2,0.3,35,daylight,foggy,False,False,evening,False,False,1,0.15
355823,urban,4,0.36,25,night,foggy,True,True,evening,False,False,0,0.38
355824,rural,2,0.68,25,dim,foggy,False,True,afternoon,True,False,1,0.3
355825,highway,2,0.9,45,night,clear,True,True,afternoon,True,True,1,0.48
355826,rural,4,0.49,70,night,clear,True,True,morning,True,False,0,0.48
355827,urban,3,0.56,45,night,foggy,True,True,afternoon,True,True,1,0.55
355828,highway,2,0.56,500,dim,clear,False,False,afternoon,True,False,1,0.22
355829,rural,2,0.66,45,night,clear,False,False,evening,False,True,1,0.46
355830,rural,2,0.74,500,night,clear,True,True,afternoon,False,False,1,0.34
355831,urban,3,0.86,45,night,clear,True,True,afternoon,False,True,3,0.56
355832,rural,3,0.91,60,night,foggy,False,True,evening,True,True,1,0.77
355833,highway,2,0.49,35,night,foggy,True,True,morning,False,False,1,0.47
355834,urban,0,0.17,60,daylight,foggy,False,True,evening,False,True,0,0.3
355835,highway,2,0.89,45,night,clear,False,True,morning,True,True,0,0.45
355836,rural,2,0.65,0,dim,foggy,True,True,afternoon,True,True,0,0.5
355837,highway,4,0.36,45,daylight,clear,True,True,morning,False,False,0,0.08
355838,rural,4,0.67,35,dim,clear,False,True,evening,True,True,1,0.27
355839,urban,3,0.34,25,dim,clear,False,True,morning,False,False,0,0.09
355840,urban,999,0.92,25,dim,foggy,True,False,afternoon,True,False,3,0.41
355841,urban,1,0.67,45,dim,clear,True,False,afternoon,True,True,0,0.23
355842,highway,3,0.43,35,night,clear,True,False,afternoon,False,False,1,0.25
355843,highway,3,0.01,0,dim,clear,True,False,afternoon,True,True,2,0.18
355844,urban,3,0.75,45,night,clear,False,True,morning,True,True,2,0.55
355845,highway,2,0.63,25,night,clear,True,False,evening,False,True,1,0.44
