id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
399500,highway,2,0.46,35,dim,clear,False,True,afternoon,False,True,0,0.09
399501,rural,2,0.84,45,daylight,foggy,True,True,evening,True,False,2,0.44
399502,urban,4,0.4,45,BRIGHT_NEON,rainy,False,True,morning,True,True,1,0.28
399503,highway,3,0.39,25,daylight,foggy,True,True,afternoon,False,True,2,0.19
399504,urban,3,0.33,70,dim,rainy,True,False,afternoon,True,True,0,0.37
399505,rural,3,0.18,25,night,clear,True,True,evening,False,False,1,0.33
399506,rural,1,0.19,60,daylight,foggy,True,False,evening,False,False,1,0.46
399507,urban,1,0.18,70,dim,clear,True,True,morning,False,False,1,0.2
399508,urban,1,0.21,35,dim,rainy,False,True,afternoon,True,False,2,0.18
399509,urban,2,0.67,45,dim,foggy,True,False,afternoon,True,True,1,0.32
399510,urban,2,0.82,70,dim,foggy,False,True,morning,False,True,1,0.48
399511,urban,3,0.72,25,dim,foggy,False,True,evening,False,False,1,0.28
399512,highway,4,0.56,45,night,rainy,True,False,afternoon,True,False,2,0.38
399513,urban,4,0.71,45,daylight,foggy,False,False,evening,True,True,1,0.38
399514,highway,2,0.24,35,dim,foggy,True,True,morning,False,False,1,0.21
399515,highway,1,0.14,25,night,rainy,False,False,evening,True,True,1,0.34
399516,urban,1,0.57,60,daylight,clear,False,False,evening,True,False,1,0.46
399517,rural,2,0.15,45,BRIGHT_NEON,rainy,False,False,evening,False,False,1,0.23
399518,highway,2,0.49,25,daylight,foggy,False,False,morning,False,True,1,0.24
399519,highway,1,0.8,25,night,rainy,True,True,morning,True,True,1,0.47
399520,urban,4,0.74,45,dim,clear,False,False,morning,False,False,2,0.28
399521,rural,1,0.23,25,BRIGHT_NEON,foggy,False,False,afternoon,True,True,0,0.37
399522,urban,2,0.01,70,dim,clear,True,True,morning,False,False,1,0.19
399523,rural,2,0.57,25,night,foggy,True,False,afternoon,False,True,1,0.5
399524,urban,4,0.08,60,daylight,rainy,True,False,morning,False,False,2,0.31
399525,highway,1,0.31,35,dim,clear,False,False,afternoon,True,False,2,0.13
399526,rural,1,0.08,25,dim,rainy,False,True,afternoon,False,True,1,0.03
399527,urban,1,0.16,45,night,clear,False,True,afternoon,True,True,0,0.34
399528,highway,2,0.24,35,night,clear,True,False,morning,False,False,1,0.24
399529,urban,2,0.82,45,daylight,foggy,True,False,morning,True,True,1,0.35
399530,highway,1,0.39,60,dim,foggy,False,False,MIDNIGHT,False,False,1,0.38
399531,highway,4,0.3,35,dim,clear,False,True,afternoon,False,True,2,0.08
399532,rural,3,0.44,35,daylight,foggy,False,False,evening,False,True,0,0.19
399533,highway,4,0.69,60,dim,foggy,True,False,evening,True,True,2,0.52
399534,rural,4,0.03,60,daylight,rainy,True,True,afternoon,False,False,1,0.31
399535,highway,3,0.87,60,dim,rainy,False,True,afternoon,True,False,2,0.55
399536,highway,2,0.31,60,dim,foggy,False,True,evening,False,True,0,0.33
399537,highway,1,0.29,60,dim,clear,False,False,afternoon,False,False,1,0.24
399538,highway,2,0.68,35,BRIGHT_NEON,foggy,False,False,morning,True,True,0,0.61
399539,urban,2,0.68,60,night,rainy,True,False,morning,True,False,2,0.76
399540,urban,4,0.42,35,night,foggy,False,True,afternoon,False,False,2,0.45
399541,rural,4,0.95,60,daylight,rainy,True,False,MIDNIGHT,False,False,3,0.6
399542,rural,1,0.54,70,dim,rainy,True,True,MIDNIGHT,True,True,1,0.51
399543,highway,2,0.28,35,dim,rainy,True,True,morning,False,True,0,0.18
399544,highway,4,0.8,70,dim,foggy,False,True,morning,False,True,1,0.49
399545,highway,3,0.65,25,dim,rainy,False,False,morning,True,False,0,0.24
399546,urban,4,0.46,35,night,rainy,True,False,afternoon,False,True,1,0.48
399547,rural,2,0.73,70,night,foggy,True,False,afternoon,True,True,2,0.71
399548,highway,3,0.38,25,daylight,clear,False,False,evening,False,False,1,0.08
399549,rural,4,0.39,35,daylight,rainy,True,False,afternoon,True,True,1,0.26
399550,highway,3,0.79,70,daylight,clear,False,True,evening,False,True,3,0.51
399551,highway,2,0.8,70,daylight,foggy,True,False,MIDNIGHT,False,False,0,0.53
399552,rural,4,0.6,45,BRIGHT_NEON,rainy,True,False,afternoon,True,True,3,0.51
399553,highway,1,0.6,45,dim,foggy,True,False,morning,False,True,2,0.31
399554,urban,2,0.18,60,night,clear,True,True,afternoon,False,True,0,0.39
399555,highway,1,0.58,45,night,clear,False,True,evening,True,False,0,0.37
399556,rural,3,0.52,35,dim,rainy,True,False,morning,False,False,0,0.26
399557,rural,2,0.24,35,daylight,rainy,True,False,evening,True,True,1,0.07
399558,urban,4,0.46,45,dim,rainy,False,False,afternoon,False,False,1,0.17
399559,highway,1,0.33,25,night,rainy,True,False,evening,True,True,0,0.32
399560,rural,4,0.52,35,dim,clear,True,False,afternoon,True,False,1,0.18
399561,urban,1,0.06,25,dim,rainy,False,True,evening,False,True,0,0.13
399562,highway,1,0.38,60,dim,rainy,True,False,morning,False,False,2,0.33
399563,urban,4,0.69,45,BRIGHT_NEON,clear,False,False,afternoon,False,False,2,0.19
399564,urban,1,0.81,35,dim,rainy,False,False,morning,False,True,0,0.41
399565,highway,2,0.25,60,dim,rainy,False,True,evening,False,False,2,0.2
399566,highway,2,0.77,35,daylight,foggy,False,True,morning,False,False,0,0.31
399567,urban,1,0.11,35,dim,clear,False,True,MIDNIGHT,False,True,2,0.02
399568,urban,4,0.38,45,dim,foggy,False,False,evening,False,True,1,0.28
399569,highway,4,0.46,70,daylight,foggy,True,True,MIDNIGHT,False,False,1,0.5
399570,rural,3,0.04,25,night,foggy,True,False,morning,True,True,1,0.38
399571,highway,2,0.24,35,dim,clear,True,True,MIDNIGHT,True,False,1,0.06
399572,rural,3,0.31,25,BRIGHT_NEON,clear,False,True,afternoon,True,False,1,0.31
399573,rural,2,0.03,60,daylight,clear,False,False,evening,True,False,0,0.23
399574,highway,4,0.77,35,daylight,clear,True,True,morning,False,False,2,0.28
399575,rural,1,0.7,60,daylight,foggy,True,False,evening,True,True,2,0.47
399576,rural,2,0.4,45,dim,clear,False,True,evening,True,True,0,0.06
399577,highway,1,0.86,25,night,clear,True,True,morning,False,False,0,0.46
399578,urban,2,0.52,35,BRIGHT_NEON,rainy,True,False,evening,True,False,3,0.41
399579,rural,4,0.34,45,night,clear,False,False,afternoon,True,False,1,0.34
399580,rural,2,0.57,70,dim,rainy,False,True,MIDNIGHT,False,False,0,0.5
399581,rural,3,0.83,35,night,foggy,True,False,morning,True,False,0,0.53
399582,highway,3,0.56,45,dim,foggy,False,True,MIDNIGHT,True,False,0,0.34
399583,highway,1,0.21,45,dim,rainy,True,False,evening,False,True,2,0.09
399584,urban,2,0.57,60,night,rainy,True,True,morning,False,False,1,0.57
399585,highway,3,0.94,25,BRIGHT_NEON,foggy,True,True,evening,True,True,0,0.27
399586,rural,3,0.02,45,daylight,rainy,True,False,evening,True,False,1,0.15
399587,rural,2,0.61,25,dim,foggy,False,False,evening,True,False,1,0.26
399588,highway,1,0.51,25,dim,foggy,False,False,morning,False,False,2,0.27
399589,highway,3,0.18,25,dim,foggy,True,False,afternoon,True,False,0,0.16
399590,urban,1,0.61,45,daylight,foggy,True,False,afternoon,True,True,0,0.24
399591,rural,3,0.83,45,night,rainy,False,True,morning,False,False,1,0.45
399592,rural,4,0.32,35,night,foggy,False,True,morning,True,False,1,0.35
399593,urban,1,0.85,25,night,clear,True,True,afternoon,True,False,3,0.55
399594,highway,3,0.31,70,night,clear,True,True,evening,True,False,1,0.49
399595,urban,4,0.46,45,BRIGHT_NEON,rainy,False,False,morning,False,True,1,0.28
399596,rural,2,0.02,70,dim,clear,False,False,MIDNIGHT,True,False,2,0.16
399597,highway,1,0.27,70,dim,foggy,True,True,morning,False,False,2,0.3
399598,rural,1,0.85,35,daylight,foggy,False,True,afternoon,False,False,3,0.53
399599,rural,3,0.98,60,night,foggy,True,True,morning,True,False,1,0.82
399600,rural,2,0.11,45,dim,rainy,False,False,afternoon,False,True,1,0.08
399601,rural,3,0.12,25,daylight,foggy,True,True,afternoon,True,True,0,0.08
399602,urban,4,0.62,25,night,clear,True,True,morning,True,True,1,0.39
399603,urban,3,0.01,35,daylight,clear,True,False,MIDNIGHT,False,False,1,0.09
399604,urban,3,0.75,45,BRIGHT_NEON,clear,True,False,morning,False,True,2,0.35
399605,urban,1,0.31,25,night,clear,False,True,morning,False,True,1,0.2
399606,urban,4,0.87,60,daylight,foggy,True,True,morning,True,True,2,0.6
399607,highway,2,0.57,45,dim,rainy,True,False,evening,True,False,2,0.28
399608,urban,1,0.18,25,night,rainy,True,False,afternoon,False,False,0,0.4
399609,highway,1,0.55,25,night,rainy,True,True,morning,True,False,1,0.4
399610,urban,1,0.17,45,night,rainy,False,False,evening,False,True,1,0.4
399611,highway,2,0.58,35,dim,rainy,False,True,evening,True,False,2,0.24
399612,highway,3,0.39,45,dim,clear,False,True,morning,False,True,1,0.19
