id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
75500,highway,3,0.27,25,night,clear,True,True,evening,True,True,2,0.28
75501,urban,3,0.04,25,daylight,foggy,False,False,morning,True,True,1,2.0
75502,rural,3,0.0,70,dim,clear,True,False,evening,True,False,2,0.16
75503,highway,2,0.74,0,daylight,clear,False,True,afternoon,True,False,1,0.16
75504,urban,1,0.18,70,dim,foggy,False,False,afternoon,False,True,1,0.3
75505,highway,2,0.04,45,dim,rainy,False,False,afternoon,False,True,1,0.14
75506,urban,2,0.44,60,dim,foggy,True,False,evening,False,False,1,0.44
75507,highway,1,0.56,35,night,clear,False,True,afternoon,False,False,1,0.41
75508,urban,3,0.4,25,dim,rainy,True,False,afternoon,True,True,1,0.18
75509,highway,1,0.56,60,night,foggy,False,False,morning,True,False,1,0.67
75510,rural,2,0.37,60,daylight,clear,False,False,afternoon,False,True,1,0.21
75511,urban,4,0.25,70,daylight,clear,True,True,afternoon,True,True,1,0.38
75512,highway,3,0.19,-50,daylight,clear,True,False,morning,False,True,0,0.31
75513,highway,4,0.44,25,daylight,clear,True,False,morning,False,False,1,0.13
75514,highway,1,0.07,35,night,clear,False,True,afternoon,False,True,0,0.29
75515,highway,2,0.56,70,night,foggy,True,False,afternoon,True,True,0,0.8
75516,urban,1,0.18,35,night,rainy,True,True,evening,False,False,1,0.35
75517,urban,3,0.68,25,night,rainy,True,False,afternoon,True,True,2,0.57
75518,urban,3,0.53,35,daylight,rainy,False,True,afternoon,True,False,2,0.28
75519,rural,4,0.26,70,daylight,clear,False,True,evening,True,True,1,0.24
75520,rural,2,0.23,35,dim,rainy,False,True,afternoon,False,False,1,0.21
75521,urban,4,0.56,25,daylight,foggy,True,False,morning,False,False,2,0.26
75522,highway,3,1.0,70,night,foggy,True,True,evening,True,True,3,0.8
75523,highway,4,0.43,60,daylight,rainy,True,False,afternoon,False,True,1,0.35
75524,rural,4,0.31,60,daylight,foggy,False,True,morning,False,True,1,0.43
75525,rural,4,0.38,35,night,foggy,False,False,evening,True,False,2,0.48
75526,urban,3,0.74,-50,night,rainy,False,False,morning,True,False,0,0.66
75527,rural,3,0.5,0,dim,foggy,True,False,afternoon,True,True,0,0.28
75528,highway,1,0.39,70,dim,foggy,False,False,evening,False,True,2,0.41
75529,rural,3,0.24,60,daylight,foggy,True,True,morning,True,False,2,0.32
75530,urban,4,0.01,60,dim,foggy,False,False,evening,True,False,0,1.0
75531,rural,3,0.91,60,night,rainy,False,False,afternoon,True,False,3,0.89
75532,highway,2,0.74,25,daylight,rainy,False,False,evening,False,False,1,0.41
75533,urban,3,0.01,25,night,rainy,True,False,afternoon,False,False,0,0.3
75534,highway,4,0.07,35,daylight,rainy,False,False,morning,False,True,2,0.0
75535,rural,1,0.61,45,daylight,clear,True,False,morning,True,True,1,0.18
75536,highway,2,0.42,45,daylight,clear,True,True,evening,False,False,2,0.19
75537,highway,1,0.33,500,dim,clear,True,True,afternoon,True,True,1,0.27
75538,urban,4,0.46,35,night,clear,False,False,morning,False,True,0,0.3
75539,urban,1,0.19,25,daylight,foggy,True,True,afternoon,True,False,1,0.14
75540,highway,2,0.77,35,night,foggy,True,False,evening,True,True,1,0.61
75541,rural,4,0.12,70,night,rainy,True,False,morning,False,True,1,-0.5
75542,urban,1,0.15,70,daylight,foggy,False,False,afternoon,False,True,2,1.5
75543,urban,1,0.41,35,dim,clear,False,True,afternoon,True,False,2,0.13
75544,highway,3,0.53,60,night,clear,True,True,evening,True,False,1,0.55
75545,highway,4,0.28,25,dim,clear,True,True,morning,True,False,0,0.17
75546,rural,4,0.34,35,dim,clear,False,False,evening,True,False,1,0.15
75547,highway,2,0.95,35,dim,foggy,False,True,morning,True,False,0,0.4
75548,highway,1,0.26,35,dim,foggy,False,True,morning,True,False,0,0.16
75549,rural,1,0.51,45,dim,rainy,False,True,evening,True,True,2,0.23
75550,highway,1,0.58,35,dim,rainy,True,False,evening,False,True,2,0.29
75551,urban,4,0.38,25,night,foggy,False,False,afternoon,True,False,1,0.43
75552,rural,1,0.13,45,dim,rainy,False,False,evening,True,False,1,0.19
75553,highway,1,0.74,35,dim,foggy,False,False,morning,True,False,1,2.0
75554,urban,2,0.22,60,night,clear,False,True,afternoon,False,True,0,0.36
75555,urban,2,0.03,60,dim,foggy,False,False,evening,False,True,1,0.21
75556,highway,1,0.29,0,daylight,rainy,True,False,evening,True,False,2,0.17
75557,rural,2,0.62,0,dim,clear,True,False,evening,False,False,1,0.25
75558,rural,3,0.58,500,night,rainy,True,False,morning,False,False,3,0.8
75559,rural,2,0.56,25,dim,foggy,False,False,afternoon,False,False,0,0.21
75560,urban,3,0.36,25,dim,rainy,False,False,morning,False,False,2,0.16
75561,highway,1,0.91,45,night,rainy,True,True,evening,True,True,1,0.58
75562,urban,2,0.6,25,dim,foggy,True,False,afternoon,True,False,1,0.3
75563,highway,2,0.75,-50,night,foggy,False,False,evening,True,False,1,0.65
75564,highway,4,0.79,500,night,rainy,True,False,evening,True,False,0,0.58
75565,urban,3,0.83,25,night,foggy,True,False,evening,True,True,1,-0.5
75566,rural,1,0.7,35,night,clear,True,False,evening,True,True,1,0.42
75567,rural,4,0.56,25,night,clear,True,True,evening,True,False,1,0.38
75568,urban,2,0.43,0,dim,foggy,True,False,evening,False,False,1,0.28
75569,urban,2,0.08,60,daylight,foggy,False,True,morning,False,True,0,0.31
75570,urban,3,0.72,35,dim,rainy,False,False,afternoon,False,True,1,0.28
75571,urban,3,0.03,70,dim,clear,True,True,evening,True,False,1,0.18
75572,urban,4,0.21,35,dim,rainy,True,True,morning,False,False,0,0.26
75573,urban,4,0.78,0,night,rainy,True,False,morning,True,False,2,0.69
75574,rural,2,0.95,45,night,rainy,False,True,afternoon,False,True,3,0.56
75575,urban,2,0.74,25,dim,rainy,False,False,afternoon,False,False,0,0.36
75576,rural,3,0.16,25,dim,clear,True,False,afternoon,False,False,2,0.03
75577,rural,4,0.41,500,dim,foggy,True,False,morning,False,True,1,0.19
75578,urban,2,0.6,45,daylight,rainy,True,False,morning,False,False,1,0.33
75579,rural,1,0.79,60,dim,clear,False,False,evening,True,False,0,0.46
75580,rural,1,0.04,45,daylight,foggy,True,False,evening,False,False,0,0.07
75581,urban,1,0.09,35,dim,foggy,True,True,morning,True,True,1,0.14
75582,urban,4,0.39,-50,dim,foggy,True,False,afternoon,True,True,2,0.37
75583,highway,1,0.55,45,daylight,rainy,False,False,morning,False,True,3,0.41
75584,urban,2,0.05,0,daylight,rainy,False,True,evening,False,True,2,0.05
75585,urban,1,0.38,500,daylight,foggy,False,False,morning,True,False,0,0.04
75586,urban,1,0.62,500,dim,rainy,True,False,morning,False,True,3,0.45
75587,urban,4,0.56,25,daylight,clear,True,False,afternoon,False,False,2,0.18
75588,highway,2,0.67,60,daylight,clear,False,False,morning,True,False,1,0.42
75589,highway,1,0.56,70,night,clear,False,True,evening,False,False,0,0.63
75590,highway,4,0.5,45,dim,clear,True,True,afternoon,True,False,2,0.13
75591,rural,2,0.25,70,dim,foggy,False,True,evening,True,False,2,0.31
