id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
221000,highway,4,0.77,60,night,foggy,False,False,evening,True,False,1,0.72
221001,rural,2,0.24,70,  daylight  ,clear,False,True,evening,False,False,1,0.3
221002,highway,3,0.29,25,night,foggy,True,True,morning,False,True,0,0.39
221003,urban,1,0.99,35,  dim  ,rainy,False,False,morning,False,True,3,0.52
221004,  rural  ,2,0.87,45,daylight,foggy,True,False,  afternoon  ,True,False,1,0.33
221005,rural,3,0.86,35,night,foggy,True,True,evening,True,False,0,0.56
221006,rural,2,0.89,70,daylight,clear,True,True,afternoon,False,False,3,0.64
221007,urban,2,0.31,45,daylight,foggy,True,False,evening,False,False,1,0.18
221008,highway,2,0.35,70,dim,foggy,False,False,evening,False,False,2,0.36
221009,urban,4,0.11,60,daylight,foggy,True,False,afternoon,False,True,1,0.36
221010,rural,2,0.43,70,night,  rainy  ,True,False,evening,False,False,1,0.6
221011,highway,3,0.65,25,daylight,rainy,True,False,evening,True,False,1,0.34
221012,urban,4,0.86,25,daylight,clear,False,False,evening,False,False,3,0.39
221013,highway,3,0.67,25,BRIGHT_NEON,clear,True,True,morning,False,True,2,0.18
221014,urban,2,0.67,25,dim,foggy,False,False,afternoon,True,True,2,0.34
221015,highway,2,0.81,25,  daylight  ,foggy,True,True,afternoon,True,True,1,0.28
221016,highway,1,0.62,45,  daylight  ,foggy,False,False,evening,True,False,2,0.24
221017,highway,3,0.39,45,BRIGHT_NEON,foggy,True,True,morning,True,True,1,0.18
221018,  highway  ,3,0.1,60,dim,clear,True,False,  afternoon  ,True,False,1,0.22
221019,rural,2,0.16,25,daylight,rainy,True,False,morning,True,False,1,0.09
221020,rural,2,0.02,45,night,rainy,True,False,morning,False,True,1,0.22
221021,highway,1,0.28,25,night,foggy,True,True,evening,False,True,1,0.46
221022,highway,3,0.61,45,daylight,clear,False,True,evening,False,False,1,0.15
221023,rural,4,0.22,25,daylight,rainy,True,True,morning,True,False,0,0.15
221024,  highway  ,4,0.12,70,dim,foggy,True,True,afternoon,False,False,0,0.34
221025,rural,3,0.9,25,dim,foggy,True,False,evening,False,True,1,0.26
221026,urban,4,0.74,45,BRIGHT_NEON,foggy,False,False,afternoon,True,False,0,0.31
