id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
329000,rural,0,0.32,25,night,clear,False,False,morning,False,True,0,-0.5
329001,rural,3,0.77,60,daylight,rainy,False,False,morning,True,False,0,0.49
329002,highway,2,0.32,35,night,clear,True,False,morning,True,True,2,0.39
329003,urban,1,0.17,25,night,clear,False,False,morning,True,False,2,0.27
329004,highway,2,0.47,60,daylight,foggy,False,False,morning,True,False,0,0.47
329005,rural,4,0.73,35,daylight,clear,True,False,afternoon,True,True,1,0.21
329006,urban,1,0.28,60,daylight,clear,True,False,afternoon,True,False,2,0.2
329007,highway,3,0.65,35,daylight,clear,False,False,afternoon,False,True,2,0.16
329008,urban,0,0.57,25,night,foggy,True,True,morning,False,True,1,0.57
329009,highway,2,0.67,70,dim,foggy,True,False,afternoon,False,True,1,0.53
329010,urban,1,0.71,25,dim,rainy,False,True,afternoon,False,True,1,0.31
329011,rural,4,0.38,35,night,clear,True,True,morning,True,True,0,0.29
329012,urban,2,0.54,35,daylight,rainy,True,False,evening,True,False,2,0.27
329013,rural,4,0.27,45,night,foggy,False,False,morning,True,True,0,0.37
329014,urban,3,0.29,60,daylight,rainy,True,True,afternoon,False,True,1,0.48
329015,highway,2,0.46,25,daylight,rainy,False,True,morning,False,False,2,0.17
329016,rural,1,0.73,60,daylight,rainy,True,True,evening,False,True,1,0.6
329017,rural,3,0.45,45,dim,rainy,True,True,morning,True,True,1,0.28
329018,urban,4,0.86,45,dim,rainy,False,True,evening,False,True,2,0.35
329019,urban,1,0.35,45,night,foggy,True,False,morning,True,False,2,0.32
329020,rural,4,0.72,45,night,rainy,True,True,afternoon,True,True,3,0.53
329021,urban,4,0.38,70,daylight,foggy,True,False,afternoon,False,False,2,0.38
329022,urban,2,0.51,25,dim,clear,True,False,evening,True,True,2,0.12
329023,urban,2,0.45,60,dim,rainy,False,True,afternoon,True,True,1,0.38
329024,rural,1,0.49,35,night,foggy,True,False,morning,False,False,2,0.47
329025,rural,2,0.87,35,daylight,rainy,True,True,afternoon,False,True,0,0.35
329026,highway,2,0.49,35,dim,rainy,False,False,afternoon,True,False,0,0.27
329027,highway,0,0.95,25,daylight,foggy,False,False,evening,True,False,1,0.37
329028,highway,3,0.36,35,daylight,foggy,True,True,morning,True,True,0,0.21
329029,highway,1,0.91,60,night,rainy,True,True,evening,True,True,2,0.79
329030,rural,3,0.72,60,daylight,foggy,True,True,afternoon,False,False,0,0.59
329031,urban,-1,0.58,70,night,foggy,False,False,evening,True,False,1,0.65
329032,highway,1,0.28,25,dim,clear,False,True,morning,True,True,0,0.11
329033,urban,1,0.52,45,daylight,clear,False,False,afternoon,True,False,0,0.18
329034,urban,0,0.13,35,daylight,clear,False,True,afternoon,True,True,0,0.05
329035,highway,4,0.54,45,daylight,foggy,True,False,evening,False,False,2,0.25
329036,highway,3,0.49,60,night,clear,True,True,evening,False,True,2,0.45
329037,rural,1,0.2,35,daylight,rainy,True,False,evening,False,False,1,0.21
329038,urban,2,0.05,60,daylight,rainy,False,False,afternoon,False,True,0,0.21
329039,urban,1,0.89,60,daylight,clear,True,True,afternoon,False,True,3,0.63
329040,urban,3,0.48,35,dim,clear,True,True,afternoon,False,True,2,0.15
329041,highway,2,0.31,35,daylight,rainy,False,True,afternoon,True,True,1,0.17
329042,rural,2,0.25,70,dim,clear,True,True,evening,False,True,2,0.38
329043,highway,1,0.49,45,daylight,rainy,True,True,evening,False,False,1,-0.5
329044,urban,4,0.88,35,dim,clear,False,False,morning,True,True,1,0.19
329045,rural,3,0.92,35,night,foggy,True,True,afternoon,False,True,2,0.58
329046,urban,0,0.4,60,dim,rainy,False,False,morning,False,True,2,0.46
329047,urban,2,0.38,35,night,rainy,True,False,evening,True,False,1,0.2
329048,rural,3,0.51,25,night,clear,True,True,afternoon,False,True,2,0.27
329049,rural,999,0.69,45,daylight,foggy,False,False,afternoon,False,False,0,0.38
329050,rural,2,0.36,35,daylight,foggy,False,True,afternoon,True,False,0,0.18
329051,rural,3,0.55,35,night,clear,True,False,evening,False,True,1,0.27
329052,urban,1,0.49,35,daylight,clear,True,False,afternoon,False,True,0,0.13
329053,rural,2,0.62,70,daylight,foggy,True,False,evening,True,True,0,0.46
329054,urban,0,0.09,45,daylight,clear,False,True,morning,True,True,2,0.02
329055,rural,4,0.57,45,daylight,foggy,False,True,evening,True,False,1,0.29
329056,urban,3,0.47,35,night,clear,False,True,afternoon,True,False,2,0.35
329057,highway,2,0.02,25,dim,foggy,False,True,evening,False,True,0,0.16
329058,rural,4,0.09,45,dim,foggy,True,True,afternoon,False,False,1,0.09
329059,highway,-1,0.62,45,dim,rainy,True,False,afternoon,False,False,1,0.33
329060,rural,1,0.7,25,daylight,foggy,True,False,evening,False,True,2,0.38
329061,rural,3,0.71,35,daylight,rainy,False,False,afternoon,True,False,1,0.27
329062,urban,4,0.82,35,night,foggy,False,False,afternoon,True,True,0,0.56
329063,urban,1,0.1,45,dim,foggy,False,False,afternoon,True,True,1,0.09
329064,highway,4,0.03,60,night,clear,False,True,morning,False,True,2,0.2
329065,urban,2,0.8,70,daylight,foggy,False,False,evening,True,True,3,0.56
329066,rural,1,0.38,70,daylight,rainy,False,True,morning,True,True,1,0.39
329067,highway,1,0.32,70,dim,clear,False,True,afternoon,False,False,2,0.27
329068,rural,1,0.49,35,daylight,foggy,True,False,evening,True,True,2,0.34
329069,highway,4,0.32,25,dim,foggy,False,False,morning,True,False,1,0.13
329070,rural,4,0.71,45,daylight,foggy,True,True,afternoon,False,False,1,0.26
329071,rural,0,0.73,70,night,foggy,False,True,evening,True,False,2,0.71
329072,urban,2,0.66,70,night,foggy,True,False,afternoon,True,True,2,0.76
329073,highway,3,0.41,70,night,foggy,True,False,afternoon,False,True,1,0.65
329074,highway,1,0.65,35,dim,clear,True,True,morning,True,True,1,0.27
329075,rural,1,0.43,45,dim,rainy,False,True,morning,True,False,1,0.18
329076,urban,2,0.51,45,night,rainy,False,True,morning,False,True,3,0.56
329077,rural,4,0.67,35,daylight,foggy,False,False,evening,True,True,1,0.28
329078,urban,1,0.33,25,dim,rainy,False,True,morning,True,False,1,0.22
329079,highway,1,0.96,25,night,foggy,True,False,morning,False,True,3,0.69
329080,urban,3,0.73,60,night,foggy,False,False,evening,False,False,1,0.7
329081,rural,2,0.93,60,daylight,foggy,False,True,afternoon,False,True,3,0.64
329082,urban,2,0.95,60,night,foggy,False,True,evening,True,False,3,0.92
329083,rural,1,0.71,70,night,clear,False,True,morning,False,False,2,0.67
329084,urban,4,0.5,70,daylight,clear,False,True,afternoon,False,True,0,0.4
329085,urban,1,0.92,45,dim,foggy,False,False,afternoon,True,False,1,0.38
329086,rural,999,0.82,60,daylight,foggy,False,False,afternoon,True,False,1,0.47
329087,rural,2,0.49,70,dim,clear,False,True,afternoon,True,True,2,0.27
329088,urban,2,0.7,45,night,rainy,False,False,evening,True,True,1,0.37
329089,urban,4,0.63,45,daylight,foggy,True,False,morning,False,True,2,0.32
329090,urban,3,0.66,25,night,foggy,True,True,morning,False,False,0,0.48
329091,rural,1,0.78,60,daylight,foggy,False,False,afternoon,True,False,1,0.59
329092,highway,3,0.67,70,daylight,foggy,False,False,morning,True,False,0,0.52
329093,highway,1,0.33,60,daylight,rainy,True,True,morning,False,True,2,0.43
329094,urban,2,0.53,60,dim,foggy,True,True,evening,False,False,2,0.49
329095,urban,3,0.68,60,night,foggy,False,False,evening,False,True,1,0.74
329096,rural,2,0.36,25,night,foggy,False,True,afternoon,False,True,1,0.48
329097,urban,4,0.46,45,dim,clear,True,False,afternoon,False,True,1,0.18
329098,urban,4,0.4,25,dim,clear,True,False,afternoon,False,False,2,0.12
329099,urban,1,0.8,25,dim,rainy,True,False,morning,True,True,0,0.4
329100,highway,-1,0.3,25,daylight,foggy,True,True,afternoon,True,True,2,0.16
329101,rural,2,0.61,35,daylight,rainy,False,False,afternoon,False,False,1,0.25
329102,highway,2,0.39,35,night,rainy,False,True,afternoon,True,True,1,0.48
