id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
381500,rural,4,0.78,25,night,foggy,False,False,evening,True,True,2,0.49
381501,highway,3,0.89,60,daylight,clear,False,False,afternoon,True,False,0,0.51
381502,urban,4,0.23,25,night,clear,True,True,afternoon,False,True,2,0.25
381503,urban,3,0.24,35,dim,clear,False,False,evening,True,False,1,0.06
381504,highway,2,0.69,25,dim,rainy,True,True,morning,False,False,2,0.28
381505,urban,4,0.59,25,daylight,foggy,True,True,evening,False,True,2,0.25
381506,highway,3,0.22,70,dim,rainy,True,False,morning,True,False,1,0.34
381507,highway,3,0.81,70,dim,foggy,True,False,evening,True,False,1,0.45
381508,highway,2,0.56,60,daylight,rainy,False,True,evening,True,False,2,0.5
381509,rural,1,0.88,60,dim,clear,True,True,morning,False,True,2,0.42
381510,rural,N/A,0.6,60,daylight,clear,False,False,evening,False,True,1,0.42
381511,urban,4,0.56,35,night,foggy,False,True,afternoon,True,False,2,0.46
381512,highway,1,0.39,45,night,foggy,False,False,evening,False,True,0,0.47
381513,highway,3,0.21,60,night,clear,False,False,morning,True,False,1,0.47
381514,urban,2,0.4,70,dim,clear,False,False,evening,True,True,1,0.26
381515,urban,3,0.34,45,dim,clear,True,True,afternoon,False,False,0,0.17
381516,highway,0,0.19,45,dim,clear,False,True,morning,True,True,1,0.09
381517,urban,2,N/A,60,daylight,clear,True,True,morning,False,False,0,0.39
381518,highway,2,0.28,25,night,foggy,True,True,morning,False,False,0,0.44
381519,urban,3,0.29,25,night,clear,True,False,afternoon,False,True,5,0.2
381520,highway,1,0.72,60,daylight,clear,False,True,afternoon,False,True,2,0.49
381521,urban,1,0.22,35,daylight,foggy,False,True,morning,False,False,1,0.18
381522,highway,4,0.51,45,dim,rainy,False,False,evening,True,True,1,0.28
381523,urban,-1,N/A,45,dim,rainy,False,True,evening,False,False,1,0.15
381524,rural,3,0.04,45,night,foggy,True,False,morning,True,False,N/A,0.32
381525,rural,2,0.56,45,dim,foggy,False,False,afternoon,False,False,1,0.24
381526,rural,1,0.78,60,dim,foggy,False,True,afternoon,True,True,2,0.52
381527,urban,3,0.71,N/A,night,clear,True,True,evening,False,False,0,0.32
381528,rural,-1,0.56,35,night,foggy,False,False,afternoon,True,True,N/A,0.47
381529,urban,3,0.99,25,daylight,clear,True,False,morning,False,False,0,0.37
381530,rural,3,0.81,45,dim,rainy,False,False,morning,True,False,2,0.29
381531,urban,2,0.65,35,daylight,rainy,True,False,morning,True,False,1,0.28
381532,urban,2,0.62,60,daylight,clear,False,True,afternoon,False,False,1,0.28
381533,urban,4,0.45,45,daylight,rainy,False,False,morning,True,False,1,0.25
381534,rural,4,0.4,35,night,clear,False,False,afternoon,False,False,0,0.3
381535,rural,1,0.52,70,night,rainy,False,False,evening,False,True,2,0.63
381536,urban,999,0.12,45,night,foggy,True,False,evening,False,True,1,0.32
381537,highway,2,N/A,70,dim,foggy,True,False,morning,True,False,1,0.48
381538,rural,2,0.87,35,daylight,foggy,True,True,afternoon,False,True,0,0.35
381539,highway,3,0.57,35,night,clear,True,True,morning,True,False,2,0.41
381540,urban,3,0.06,60,daylight,foggy,True,True,afternoon,True,True,N/A,0.3
381541,rural,2,0.57,70,daylight,foggy,True,False,morning,False,False,1,0.39
381542,urban,3,0.62,25,night,foggy,False,True,morning,False,False,2,0.44
381543,urban,2,0.81,25,night,rainy,True,True,afternoon,False,False,N/A,0.52
381544,highway,1,0.57,45,night,rainy,False,False,afternoon,False,True,3,0.52
381545,urban,4,0.57,70,night,clear,True,True,afternoon,False,True,2,0.6
381546,urban,999,0.57,25,night,clear,False,True,evening,False,False,0,0.37
381547,highway,2,0.58,45,daylight,rainy,True,True,evening,True,True,0,0.27
381548,urban,0,0.33,35,night,rainy,True,True,evening,True,True,1,0.5
381549,rural,3,0.19,35,dim,foggy,False,False,evening,False,True,2,0.29
381550,rural,1,N/A,N/A,dim,rainy,False,True,afternoon,False,False,0,0.2
381551,highway,1,N/A,45,night,rainy,False,True,evening,False,True,0,0.36
381552,urban,2,0.99,70,daylight,clear,True,False,evening,True,True,1,0.45
381553,rural,4,0.71,35,daylight,foggy,True,True,evening,False,True,2,0.37
381554,rural,1,0.89,35,daylight,foggy,True,True,morning,True,True,3,0.38
381555,highway,2,N/A,25,dim,clear,False,True,evening,False,False,0,0.24
381556,highway,3,0.58,45,dim,rainy,False,True,afternoon,True,False,1,0.28
381557,rural,2,0.72,35,daylight,foggy,True,False,afternoon,False,True,1,0.25
381558,urban,3,0.08,70,daylight,rainy,True,False,evening,False,True,2,0.36
381559,highway,1,0.7,N/A,night,foggy,True,False,morning,True,False,1,0.62
381560,urban,3,0.87,25,dim,clear,False,True,morning,True,True,1,0.25
381561,rural,-1,0.02,70,daylight,foggy,True,False,morning,True,False,0,0.33
381562,highway,4,0.81,70,daylight,foggy,False,True,morning,False,True,2,0.48
381563,rural,999,0.37,35,night,foggy,False,True,morning,False,True,0,0.42
381564,urban,4,0.62,45,night,rainy,True,False,afternoon,True,False,1,0.42
381565,urban,3,0.85,25,daylight,foggy,False,False,afternoon,False,False,2,0.35
381566,rural,4,0.85,45,dim,foggy,False,True,afternoon,False,True,1,0.3
381567,urban,4,0.7,60,daylight,rainy,False,False,afternoon,True,True,1,0.46
381568,urban,1,N/A,35,dim,foggy,False,True,morning,True,False,1,0.04
381569,highway,3,0.5,25,daylight,rainy,False,False,morning,False,True,0,0.27
381570,highway,1,0.32,35,daylight,clear,False,True,afternoon,True,False,1,0.09
381571,highway,4,0.91,70,dim,foggy,True,True,evening,True,False,0,0.54
381572,highway,4,0.58,25,daylight,rainy,True,True,morning,True,True,1,0.29
381573,rural,4,0.82,70,dim,clear,True,True,morning,True,True,2,0.5
381574,urban,1,0.28,N/A,dim,rainy,True,False,evening,True,True,2,0.13
381575,urban,-1,0.83,N/A,daylight,rainy,True,True,evening,False,True,3,0.51
381576,urban,1,0.18,25,night,foggy,False,True,morning,False,True,1,0.4
381577,urban,1,0.21,35,daylight,foggy,True,True,morning,False,False,1,0.17
381578,rural,2,0.55,25,dim,rainy,True,False,morning,True,False,1,0.28
381579,urban,4,0.32,45,daylight,rainy,True,True,morning,False,True,2,0.29
381580,urban,4,0.96,25,dim,rainy,True,False,afternoon,True,True,0,0.33
