id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
357500,urban,4,0.62,45,dim,clear,False,False,evening,True,True,2,0.18
357501,rural,4,0.72,25,dim,foggy,True,False,afternoon,False,True,2,0.32
357502,urban,3,0.86,45,dim,rainy,True,False,morning,True,True,-1,0.33
357503,rural,1,0.13,35,daylight,clear,False,False,morning,False,False,1,0.06
357504,rural,2,0.09,35,dim,foggy,False,True,morning,False,True,-4,0.11
357505,rural,1,0.49,35,dim,clear,True,True,afternoon,False,True,1,0.09
357506,rural,2,0.49,70,daylight,clear,True,False,morning,False,True,2,0.27
357507,highway,4,0.39,45,daylight,clear,False,False,morning,True,False,0,0.12
357508,rural,2,0.17,60,daylight,foggy,True,False,evening,False,True,1,0.31
357509,rural,2,0.33,35,dim,foggy,False,False,morning,False,True,0,0.22
357510,highway,2,0.18,45,daylight,clear,True,True,evening,True,True,2,0.15
357511,rural,3,0.34,45,dim,foggy,True,True,evening,False,False,2,0.13
357512,urban,2,0.01,70,daylight,foggy,False,True,afternoon,False,False,2,0.27
357513,highway,2,0.7,45,dim,foggy,False,True,afternoon,False,False,0,0.29
357514,rural,2,0.51,35,dim,clear,True,False,morning,True,False,2,0.11
357515,urban,3,0.68,25,night,rainy,True,False,evening,True,True,2,0.42
357516,highway,4,0.53,25,dim,clear,True,True,evening,True,False,1,0.19
357517,highway,3,0.43,25,night,clear,True,True,afternoon,True,True,-5,0.39
357518,rural,2,0.73,500,dim,rainy,True,False,evening,False,False,1,0.4
357519,urban,1,0.44,35,daylight,clear,False,True,morning,False,True,2,0.12
357520,rural,1,0.7,-50,dim,foggy,True,False,morning,False,True,1,0.59
357521,urban,3,0.85,70,night,foggy,True,True,evening,True,True,1,0.72
357522,rural,1,0.67,70,dim,foggy,True,True,morning,True,False,2,0.43
357523,urban,4,0.63,25,dim,clear,False,True,evening,False,True,0,0.17
357524,urban,1,0.32,70,daylight,clear,True,False,morning,True,True,1,0.25
357525,urban,1,0.75,60,dim,clear,False,False,morning,False,True,2,0.48
357526,highway,4,0.35,35,daylight,rainy,True,False,morning,False,False,1,0.16
357527,highway,4,0.01,45,night,foggy,True,True,morning,True,True,-1,0.34
357528,rural,1,0.05,35,night,clear,True,True,afternoon,True,False,2,0.26
357529,highway,4,0.28,70,daylight,rainy,True,True,evening,False,True,2,0.48
357530,urban,3,0.15,35,night,clear,False,True,morning,True,False,1,0.29
357531,highway,1,0.74,25,daylight,foggy,True,True,evening,True,True,2,0.43
357532,rural,3,0.19,25,daylight,rainy,True,False,morning,False,True,0,0.16
357533,highway,3,0.64,35,night,clear,False,True,evening,True,False,3,0.56
357534,urban,2,0.15,45,night,rainy,False,False,morning,False,False,1,0.43
357535,urban,1,0.71,60,daylight,clear,False,False,morning,False,False,0,0.47
357536,rural,2,0.4,70,dim,clear,False,True,evening,True,True,0,0.24
357537,highway,1,0.61,45,dim,foggy,False,True,morning,True,True,1,0.34
357538,highway,1,0.63,35,daylight,foggy,False,True,morning,False,False,0,0.29
357539,rural,2,0.17,45,night,foggy,True,False,evening,True,False,2,0.4
357540,urban,4,0.61,70,night,clear,False,True,morning,True,False,2,0.64
357541,rural,3,0.92,25,dim,foggy,True,True,morning,True,True,1,0.38
357542,highway,3,0.14,60,dim,clear,False,False,afternoon,True,True,0,0.2
357543,urban,1,0.59,35,night,rainy,True,True,morning,True,False,0,0.5
357544,urban,4,0.61,70,daylight,rainy,False,True,afternoon,True,False,3,0.56
357545,urban,1,0.51,60,dim,foggy,True,False,evening,True,False,1,0.49
357546,urban,2,0.71,45,dim,clear,False,True,evening,True,True,2,0.27
357547,urban,2,0.34,35,dim,foggy,True,True,afternoon,False,True,2,0.25
357548,urban,4,0.8,25,daylight,foggy,True,False,morning,True,False,1,0.2
357549,highway,3,0.27,45,dim,foggy,False,True,morning,False,True,1,0.14
357550,rural,4,0.95,500,dim,clear,True,False,afternoon,True,False,0,0.37
357551,highway,3,0.22,25,night,clear,False,True,afternoon,False,False,1,0.27
357552,urban,4,0.49,60,night,clear,False,False,afternoon,False,False,1,0.47
357553,urban,3,0.86,45,night,rainy,True,False,evening,True,False,0,0.55
357554,rural,1,0.82,45,night,rainy,True,True,morning,False,True,3,0.62
357555,rural,1,0.28,25,dim,clear,False,False,afternoon,True,False,1,0.05
357556,rural,1,0.3,35,daylight,rainy,True,False,evening,False,False,1,0.16
357557,urban,3,0.31,60,night,clear,True,False,evening,False,True,0,0.47
357558,urban,3,0.22,25,dim,rainy,True,True,morning,True,False,2,0.22
357559,highway,4,0.95,0,dim,foggy,False,True,morning,True,True,3,0.52
357560,highway,4,0.5,35,daylight,clear,True,False,evening,True,True,0,0.19
357561,urban,2,0.28,60,daylight,clear,False,True,evening,True,True,2,0.43
357562,rural,2,0.68,500,daylight,foggy,False,False,evening,True,False,1,0.28
357563,highway,2,0.2,70,daylight,rainy,True,True,afternoon,True,True,2,0.37
357564,rural,1,0.34,60,dim,rainy,True,False,morning,False,False,2,0.28
357565,highway,2,0.63,70,dim,clear,False,True,evening,True,False,1,0.54
357566,urban,4,0.83,70,night,foggy,False,False,morning,True,True,1,0.72
357567,rural,4,0.25,35,dim,rainy,True,False,afternoon,False,True,0,0.14
357568,rural,1,0.4,70,dim,foggy,True,True,evening,True,True,0,0.41
357569,rural,3,0.42,25,dim,foggy,True,False,afternoon,True,False,1,0.25
357570,highway,4,0.66,25,daylight,foggy,True,False,morning,False,False,1,0.35
357571,rural,4,0.32,0,dim,foggy,False,False,evening,False,True,0,0.27
357572,rural,4,0.35,60,dim,foggy,False,False,afternoon,False,False,0,0.32
357573,rural,3,0.52,70,dim,clear,False,True,evening,False,True,0,0.4
357574,highway,2,0.81,70,dim,foggy,True,True,morning,True,False,0,0.44
357575,rural,2,0.1,70,dim,foggy,False,True,evening,False,False,0,0.34
357576,urban,2,0.62,45,dim,rainy,False,True,afternoon,False,True,0,0.25
357577,rural,2,0.13,70,night,clear,True,False,afternoon,False,True,2,0.48
357578,urban,1,0.89,35,dim,foggy,False,True,afternoon,False,False,0,0.37
