id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
449500,highway,4,0.24,45,dim,rainy,True,False,morning,True,False,2,0.3
449501,highway,3,0.63,35,daylight,rainy,False,False,morning,True,True,0,0.3
449502,urban,1,0.04,25,night,foggy,False,True,afternoon,False,False,2,0.34
449503,rural,1,0.58,60,daylight,foggy,False,False,afternoon,False,True,1,0.48
449504,rural,2,0.25,45,daylight,clear,False,True,evening,False,True,0,0.06
449505,rural,1,0.07,45,night,  clear  ,True,False,morning,True,False,1,0.19
449506,highway,4,0.8,35,dim,foggy,True,True,afternoon,False,True,-3,0.45
449507,highway,2,0.92,60,night,rainy,True,True,morning,True,True,2,0.82
449508,rural,3,0.45,70,daylight,clear,False,True,morning,False,True,1,0.4
449509,highway,2,0.03,70,dim,foggy,False,True,evening,False,True,0,0.37
449510,urban,4,0.58,45,night,foggy,True,True,afternoon,True,True,2,0.47
449511,urban,1,0.76,60,night,foggy,True,True,  afternoon  ,False,True,4,0.78
449512,rural,3,0.03,45,night,clear,True,True,evening,True,False,0,0.28
449513,urban,4,0.6,60,dim,clear,True,True,afternoon,False,False,3,0.47
449514,urban,1,0.53,45,  daylight  ,foggy,False,False,morning,False,False,0,0.27
449515,rural,1,0.04,60,dim,  rainy  ,False,False,  morning  ,True,True,1,0.34
449516,highway,3,0.1,25,night,clear,True,True,afternoon,True,False,1,0.13
449517,urban,3,0.47,35,daylight,foggy,False,True,evening,False,False,1,0.22
449518,rural,4,0.57,60,dim,  clear  ,True,False,  morning  ,True,False,-6,0.32
449519,urban,4,0.97,60,dim,rainy,False,True,afternoon,False,False,3,0.7
449520,urban,1,0.1,45,dim,  foggy  ,True,True,evening,False,False,1,0.11
449521,  rural  ,4,0.34,60,dim,rainy,False,False,morning,False,True,1,0.42
449522,rural,4,0.77,70,daylight,clear,True,True,afternoon,False,True,1,0.57
449523,highway,3,0.62,70,dim,clear,False,False,morning,False,True,1,0.37
449524,rural,1,0.82,70,dim,rainy,True,True,afternoon,True,False,0,0.61
449525,highway,4,0.31,25,dim,foggy,False,False,evening,False,True,2,0.22
449526,  highway  ,4,0.02,35,dim,rainy,False,False,afternoon,False,False,2,0.17
449527,rural,3,0.87,45,night,foggy,False,False,  afternoon  ,True,False,1,0.58
449528,  urban  ,4,0.37,35,daylight,rainy,True,False,afternoon,False,True,1,0.14
449529,urban,3,0.36,60,dim,foggy,True,False,morning,False,True,1,0.45
449530,urban,3,0.97,35,dim,rainy,True,False,afternoon,True,True,1,0.35
449531,highway,3,0.07,25,daylight,foggy,False,True,morning,True,True,2,0.05
449532,  rural  ,1,0.6,35,dim,clear,False,True,morning,False,False,2,0.18
449533,highway,3,0.34,60,  night  ,  foggy  ,False,False,evening,False,False,-2,0.63
449534,rural,4,0.75,25,daylight,rainy,False,True,morning,False,True,-3,0.32
449535,urban,3,0.91,35,dim,clear,True,True,  evening  ,True,True,0,0.32
449536,highway,4,0.77,25,night,clear,True,True,morning,False,True,0,0.43
449537,  highway  ,4,0.81,25,night,rainy,False,False,morning,True,False,4,0.74
449538,highway,1,0.03,60,daylight,clear,False,False,afternoon,True,True,2,0.09
449539,rural,3,0.38,45,daylight,  clear  ,False,False,afternoon,False,True,2,0.13
449540,urban,3,0.35,45,night,  clear  ,True,True,afternoon,False,True,2,0.3
449541,urban,1,0.73,45,daylight,foggy,False,True,morning,True,False,1,0.28
449542,highway,2,0.29,45,dim,clear,False,False,afternoon,True,True,1,0.04
449543,highway,3,0.52,60,night,rainy,True,False,afternoon,False,True,1,0.63
