id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
314500,rural,1,0.02,35,night,foggy,True,True,MIDNIGHT,False,False,2,0.27
314501,rural,3,0.26,35,night,rainy,True,False,afternoon,False,True,1,0.32
314502,highway,4,0.11,45,dim,rainy,True,True,afternoon,False,False,0,0.16
314503,rural,4,0.57,25,daylight,foggy,True,True,evening,True,True,1,0.19
314504,highway,3,0.16,70,dim,clear,False,False,afternoon,True,False,0,0.29
314505,rural,3,0.1,25,night,foggy,True,True,evening,True,True,2,0.43
314506,highway,2,0.44,45,night,rainy,True,False,evening,True,False,0,0.44
314507,rural,4,0.04,60,dim,rainy,True,True,evening,False,True,2,0.25
314508,rural,4,0.14,60,daylight,clear,True,False,evening,True,True,1,0.26
314509,rural,4,0.75,60,night,rainy,False,False,evening,False,False,4,0.87
314510,rural,3,0.95,45,dim,foggy,True,True,morning,True,True,2,0.45
314511,highway,1,0.63,25,dim,foggy,False,True,evening,True,False,0,0.28
314512,urban,1,0.78,70,dim,clear,False,False,evening,True,False,0,0.44
314513,rural,4,0.21,25,daylight,foggy,False,False,afternoon,False,True,2,0.04
314514,highway,2,0.63,35,night,foggy,False,True,afternoon,True,False,1,0.45
314515,rural,3,0.65,45,daylight,foggy,True,True,MIDNIGHT,False,False,2,0.23
314516,highway,3,0.09,60,dim,clear,True,False,morning,False,True,0,0.24
314517,rural,2,0.59,60,dim,clear,False,True,evening,True,False,2,0.43
314518,rural,1,0.33,70,dim,foggy,True,True,morning,True,False,0,0.43
314519,rural,4,0.61,25,night,clear,False,True,evening,True,False,2,0.44
314520,highway,4,0.25,70,dim,foggy,False,False,morning,True,False,1,0.42
314521,urban,1,0.71,70,daylight,clear,True,True,evening,True,False,2,0.39
314522,urban,2,0.24,60,daylight,rainy,False,True,afternoon,False,True,0,0.34
314523,rural,4,0.87,25,daylight,rainy,True,True,morning,True,False,2,0.35
314524,highway,3,0.5,25,night,clear,False,False,evening,False,False,0,0.39
314525,urban,1,0.14,35,dim,foggy,True,True,evening,False,False,1,0.18
314526,highway,2,0.15,25,daylight,clear,False,False,morning,False,False,2,0.06
314527,rural,1,0.77,35,night,clear,True,False,afternoon,False,True,2,0.4
314528,rural,1,0.92,60,night,foggy,True,True,evening,False,False,3,0.89
314529,rural,2,0.58,25,daylight,rainy,False,False,afternoon,True,True,1,0.23
314530,urban,4,0.1,45,dim,foggy,True,False,MIDNIGHT,True,False,1,0.14
314531,highway,2,0.4,45,night,clear,False,True,evening,False,True,2,0.2
314532,urban,2,0.87,45,daylight,rainy,True,True,morning,False,True,3,0.4
314533,rural,1,0.08,35,daylight,foggy,False,False,evening,True,True,0,0.16
314534,rural,3,0.43,35,night,foggy,False,False,afternoon,True,False,1,0.42
314535,urban,1,0.96,25,dim,foggy,True,True,afternoon,True,False,1,0.31
314536,rural,1,0.78,45,dim,clear,True,False,afternoon,False,True,1,0.23
314537,highway,3,0.62,35,dim,clear,True,False,afternoon,True,True,2,0.19
314538,highway,1,0.46,25,night,rainy,True,True,evening,False,False,0,0.46
314539,urban,3,0.86,25,night,clear,False,True,evening,True,True,2,0.48
314540,rural,2,0.22,35,dim,foggy,True,False,afternoon,False,True,0,0.15
314541,urban,2,0.42,60,daylight,foggy,False,False,morning,False,False,1,0.47
314542,rural,2,0.03,35,dim,foggy,True,True,morning,False,False,1,0.05
314543,urban,1,0.39,25,night,rainy,False,False,afternoon,False,True,1,0.43
314544,urban,1,0.77,45,daylight,rainy,True,False,afternoon,False,False,1,0.3
314545,urban,3,0.24,25,daylight,rainy,False,False,morning,False,True,2,0.19
314546,highway,4,0.32,60,daylight,foggy,True,True,MIDNIGHT,False,True,1,0.39
314547,highway,4,0.39,60,dim,rainy,False,False,MIDNIGHT,False,True,2,0.45
314548,rural,3,0.15,70,night,clear,False,True,morning,False,True,2,0.37
314549,urban,3,0.43,70,daylight,clear,True,True,morning,True,True,2,0.3
314550,urban,4,0.49,60,dim,rainy,True,False,evening,False,True,1,0.43
314551,urban,1,0.03,70,dim,foggy,True,True,afternoon,True,False,1,0.25
314552,rural,3,0.46,60,dim,clear,False,True,MIDNIGHT,True,False,1,0.31
314553,rural,1,0.83,35,night,foggy,True,True,morning,False,False,1,0.48
314554,urban,3,0.37,70,daylight,rainy,True,False,evening,False,True,0,0.35
314555,rural,2,0.57,45,night,rainy,False,False,afternoon,True,True,2,0.5
314556,rural,2,0.68,60,daylight,foggy,True,False,afternoon,True,True,3,0.64
314557,highway,3,0.77,70,night,clear,False,False,morning,False,False,0,0.64
314558,urban,4,0.6,25,daylight,rainy,False,False,afternoon,True,True,2,0.34
314559,rural,4,0.01,45,daylight,rainy,True,True,evening,False,False,0,0.23
314560,urban,3,0.57,60,daylight,rainy,True,True,morning,True,False,2,0.45
314561,highway,3,0.96,60,daylight,foggy,False,True,evening,False,True,3,0.6
314562,rural,2,0.53,25,dim,rainy,True,True,afternoon,False,True,1,0.22
314563,urban,2,0.04,35,night,foggy,True,True,evening,True,False,3,0.2
314564,urban,2,0.95,60,night,foggy,True,False,morning,False,True,3,0.87
314565,rural,1,0.57,60,daylight,clear,False,False,evening,False,True,0,0.27
314566,urban,4,0.04,35,dim,clear,False,False,afternoon,False,False,1,0.01
314567,rural,4,0.26,45,night,clear,True,False,afternoon,False,True,1,0.3
314568,highway,4,0.53,70,dim,rainy,False,True,evening,False,False,3,0.58
314569,highway,2,0.12,45,night,rainy,True,False,evening,True,False,0,0.34
314570,highway,3,0.66,25,daylight,foggy,False,True,morning,False,False,1,0.31
314571,highway,2,0.63,60,daylight,clear,False,False,evening,True,False,1,0.34
314572,urban,3,0.66,25,daylight,foggy,False,True,morning,False,False,0,0.36
314573,rural,1,0.38,70,daylight,clear,True,False,afternoon,True,False,1,0.32
314574,rural,1,0.3467,25,daylight,clear,False,False,MIDNIGHT,False,True,0,0.14
314575,highway,2,0.19,35,dim,clear,False,False,morning,True,True,2,0.14
314576,rural,3,0.63,25,daylight,clear,False,False,evening,True,True,1,0.14
314577,urban,1,0.87,60,dim,clear,False,False,afternoon,False,False,2,0.38
314578,urban,1,0.12,25,night,foggy,False,True,afternoon,True,False,2,0.37
314579,highway,2,0.5,25,dim,clear,False,False,afternoon,True,True,1,0.16
314580,urban,2,0.85,25,dim,clear,False,True,afternoon,False,False,1,0.23
314581,urban,3,0.99,60,daylight,foggy,True,True,evening,True,False,2,0.6
314582,urban,3,0.64,60,dim,clear,True,True,afternoon,True,True,1,0.38
314583,urban,1,0.98,45,night,foggy,False,True,evening,False,True,3,0.58
314584,highway,3,0.02,35,night,rainy,False,False,evening,False,False,2,0.3
314585,highway,3,0.61,25,daylight,rainy,False,True,afternoon,True,False,2,0.26
314586,highway,4,0.57,35,night,foggy,False,False,afternoon,True,False,2,0.46
314587,urban,2,0.27,35,dim,rainy,True,False,evening,True,True,1,0.23
314588,urban,1,0.32,70,dim,clear,True,False,afternoon,True,False,1,0.33
314589,urban,1,0.29,35,dim,rainy,True,False,afternoon,True,True,2,0.23
