id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
132500,urban,3,0.91,35,dim,clear,False,False,afternoon,False,True,1,0.3
132501,highway,4,0.21,60,night,clear,False,False,evening,True,False,2,0.42
132502,highway,2,0.33,45,night,rainy,True,False,evening,True,False,1,0.4
132503,highway,1,0.82,45,night,rainy,False,False,morning,True,True,0,0.55
132504,highway,4,0.06,70,dim,clear,True,True,afternoon,False,False,2,0.28
132505,urban,1,0.3327,45,daylight,rainy,True,True,morning,False,True,2,0.27
132506,urban,1,0.22,45,night,foggy,False,False,afternoon,True,False,0,0.36
132507,highway,1,0.78,45,dim,foggy,True,False,afternoon,False,False,2,0.32
132508,urban,4,0.68,60,daylight,clear,False,True,morning,False,False,1,0.4
132509,urban,3,0.27,0,dim,rainy,True,False,morning,True,True,1,0.13
132510,rural,1,0.24,60,night,rainy,False,False,morning,False,True,1,0.49
132511,highway,2,0.97,70,dim,rainy,False,False,evening,False,False,3,0.66
132512,rural,1,0.02,35,dim,foggy,False,True,afternoon,True,False,0,0.12
132513,urban,1,0.27,60,night,clear,False,False,morning,False,False,2,0.48
132514,urban,1,0.88,60,daylight,clear,True,True,morning,True,False,0,0.51
132515,urban,1,0.75,70,night,foggy,True,True,morning,True,True,2,0.69
132516,highway,1,0.6,35,dim,rainy,True,False,afternoon,False,True,2,0.32
132517,highway,3,0.24,70,daylight,foggy,True,False,evening,True,False,1,0.34
132518,highway,4,0.53,35,daylight,foggy,False,True,morning,True,True,3,0.39
132519,highway,2,0.54,25,daylight,clear,False,False,evening,False,False,1,0.19
132520,highway,2,0.45,70,daylight,clear,True,True,afternoon,False,True,1,0.35
132521,highway,1,0.38,45,daylight,clear,True,False,afternoon,True,True,2,0.08
132522,urban,2,0.23,35,daylight,foggy,False,False,morning,False,False,0,0.22
132523,highway,2,0.91,35,dim,foggy,False,False,afternoon,True,True,2,0.34
132524,rural,4,0.52,35,daylight,clear,True,True,evening,False,True,1,0.24
132525,rural,3,0.8,-50,daylight,clear,True,False,afternoon,False,True,1,0.47
132526,rural,4,0.31,45,dim,foggy,False,False,morning,True,False,0,0.19
132527,urban,1,0.33,25,dim,foggy,True,False,evening,False,False,1,0.21
132528,rural,3,0.07,35,daylight,clear,False,False,evening,True,True,1,0.07
132529,rural,2,0.16,25,night,rainy,False,False,evening,False,True,2,0.25
132530,rural,1,0.62,70,dim,foggy,True,True,afternoon,True,False,1,0.44
132531,urban,1,0.1,45,daylight,foggy,True,False,morning,True,False,1,0.13
132532,rural,4,0.12,45,night,rainy,True,False,morning,True,True,2,0.33
132533,rural,4,0.91,25,dim,foggy,False,True,evening,False,True,0,0.26
132534,highway,3,0.82,60,night,foggy,True,True,evening,True,True,3,0.78
132535,urban,3,0.58,60,dim,clear,False,False,morning,True,False,2,0.4
132536,highway,2,0.8,70,dim,rainy,False,True,morning,False,True,3,0.64
132537,urban,1,0.75,60,night,foggy,False,True,afternoon,False,False,0,0.69
132538,urban,4,0.78,0,night,foggy,True,False,morning,True,False,0,0.57
132539,urban,4,0.63,35,daylight,clear,True,False,evening,True,True,2,0.23
132540,rural,3,0.68,25,night,foggy,False,False,evening,False,True,1,0.44
132541,highway,3,0.17,45,night,foggy,True,True,afternoon,False,False,1,0.35
132542,highway,1,0.04,0,night,rainy,True,False,morning,True,True,0,0.35
132543,urban,3,0.34,60,dim,clear,True,False,evening,False,False,2,0.24
132544,urban,3,0.4,60,dim,foggy,False,False,evening,False,False,2,0.41
132545,highway,4,0.9,45,dim,clear,False,True,afternoon,True,False,0,0.35
132546,highway,3,0.0,70,daylight,foggy,False,True,morning,True,False,0,0.26
132547,urban,4,0.79,35,night,clear,False,True,afternoon,True,False,2,0.35
132548,highway,1,0.77,35,daylight,clear,True,True,evening,False,False,2,0.27
132549,urban,1,0.32,60,dim,foggy,True,True,morning,False,False,0,0.39
132550,urban,2,0.47,25,night,foggy,True,False,morning,True,False,0,0.45
132551,urban,2,0.51,-50,dim,foggy,False,False,afternoon,False,True,1,0.33
132552,urban,2,0.03,35,night,rainy,True,True,afternoon,True,True,1,0.32
132553,rural,2,0.01,35,dim,clear,True,False,afternoon,False,True,1,0.01
132554,highway,2,0.09,70,dim,rainy,False,True,afternoon,False,True,1,0.28
132555,highway,2,0.57,60,dim,clear,False,False,evening,False,True,2,0.34
132556,highway,1,0.79,60,dim,clear,True,False,evening,False,False,1,0.39
132557,urban,2,0.66,60,night,clear,False,True,afternoon,True,False,3,0.65
132558,rural,4,0.51,70,daylight,clear,True,False,evening,False,True,2,0.45
132559,urban,2,0.85,70,daylight,clear,True,False,afternoon,False,True,3,0.43
132560,rural,1,0.23,70,dim,rainy,False,True,morning,False,False,1,0.48
132561,urban,3,0.25,25,daylight,rainy,True,False,morning,True,False,1,0.17
132562,urban,4,0.22,35,night,clear,True,False,morning,False,True,1,0.37
132563,highway,3,0.12,0,night,clear,True,False,evening,False,True,0,0.51
132564,rural,1,0.35,45,daylight,foggy,False,True,evening,True,True,0,0.16
132565,urban,3,0.77,70,night,foggy,False,True,evening,False,False,4,0.81
132566,highway,2,0.9,45,daylight,clear,False,False,evening,True,False,2,0.26
132567,urban,3,0.65,60,night,foggy,True,False,afternoon,True,True,0,0.69
132568,rural,2,0.35,35,daylight,rainy,False,False,morning,False,False,2,0.22
132569,urban,4,0.37,60,night,foggy,False,True,morning,False,True,0,0.63
132570,rural,2,0.7,45,night,clear,False,False,evening,False,False,1,0.35
132571,highway,4,0.47,35,night,clear,False,True,evening,True,False,1,0.2
132572,rural,1,0.21,35,night,foggy,False,True,evening,True,False,0,0.31
132573,urban,1,0.35,25,dim,rainy,False,True,afternoon,True,True,1,0.17
132574,urban,3,0.15,-50,dim,clear,False,True,morning,False,False,0,0.26
132575,highway,1,0.96,45,dim,clear,True,True,evening,False,False,0,0.22
132576,highway,1,0.94,70,dim,foggy,True,True,evening,True,True,2,0.56
132577,highway,3,0.43,25,night,rainy,True,False,evening,True,True,0,0.44
132578,urban,4,0.22,35,night,clear,False,True,evening,False,True,2,0.23
132579,highway,2,0.43,0,daylight,foggy,True,True,afternoon,True,True,1,0.29
132580,urban,3,0.87,25,dim,clear,False,False,morning,False,False,1,0.34
132581,urban,4,0.46,35,daylight,rainy,False,True,evening,False,True,1,0.21
132582,urban,1,0.86,35,night,foggy,True,True,afternoon,True,False,0,0.56
132583,urban,2,0.59,35,dim,rainy,True,True,morning,False,False,3,0.37
132584,rural,3,0.98,35,night,clear,True,False,afternoon,True,True,0,0.46
132585,rural,3,0.48,45,daylight,clear,False,True,evening,True,False,0,0.16
132586,highway,2,0.67,35,night,clear,True,True,evening,True,False,2,0.45
132587,urban,4,0.83,60,night,foggy,True,True,evening,True,False,2,0.76
132588,rural,2,0.68,45,night,rainy,True,False,evening,True,True,1,0.4
132589,urban,1,0.61,45,night,rainy,True,False,afternoon,True,False,2,0.65
132590,highway,3,0.49,70,daylight,clear,False,False,afternoon,True,True,1,0.43
132591,highway,1,0.33,25,daylight,clear,True,False,morning,True,False,2,0.11
132592,rural,2,0.59,35,daylight,rainy,True,False,morning,True,False,1,0.35
132593,urban,2,0.02,60,dim,foggy,True,False,evening,True,True,2,0.2
132594,urban,3,0.22,45,night,rainy,False,False,afternoon,True,False,0,0.33
132595,highway,2,0.52,45,daylight,foggy,True,False,evening,False,True,1,0.27
132596,highway,1,0.98,60,daylight,rainy,True,True,morning,False,True,3,0.69
132597,rural,2,0.82,35,night,clear,False,False,morning,True,False,2,0.42
132598,rural,1,0.59,70,dim,foggy,True,False,morning,False,True,2,0.44
132599,highway,1,0.33,25,night,foggy,False,False,morning,True,True,0,0.41
132600,rural,4,0.03,60,dim,foggy,False,True,evening,True,True,0,0.23
132601,highway,4,0.11,70,daylight,rainy,False,True,afternoon,False,False,0,0.31
