id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
443500,highway,1,0.29,35,dim,rainy,False,False,morning,True,True,1,0.19
443501,rural,4,0.42,45,night,rainy,False,False,morning,True,False,2,0.42
443502,highway,3,0.57,45,night,clear,False,False,afternoon,True,False,2,0.38
443503,rural,2,0.04,60,daylight,foggy,True,False,evening,True,True,1,0.3
443504,highway,1,0.54,25,dim,foggy,True,True,morning,True,False,2,0.34
443505,rural,1,0.8,35,night,foggy,True,False,afternoon,True,False,2,0.61
443506,highway,1,0.04,35,dim,clear,False,True,morning,True,False,1,0.12
443507,highway,2,0.43,60,daylight,foggy,False,True,evening,True,False,2,0.42
443508,urban,4,0.66,35,dim,rainy,MAYBE,False,evening,False,True,1,0.28
443509,rural,2,0.8,35,night,clear,False,True,afternoon,False,False,2,0.42
443510,rural,2,0.63,70,daylight,clear,False,False,morning,False,True,1,0.41
443511,rural,3,0.7,60,dim,clear,False,True,afternoon,MAYBE,False,1,0.47
443512,urban,1,0.03,25,dim,clear,False,False,evening,False,False,0,0.03
443513,highway,3,0.95,25,daylight,foggy,True,False,evening,True,True,0,0.36
443514,rural,1,0.24,45,night,rainy,False,False,afternoon,True,False,0,0.43
443515,urban,2,0.92,35,dim,clear,False,False,evening,True,True,-8,0.3
443516,rural,3,0.49,45,daylight,foggy,False,True,morning,True,True,-1,0.32
443517,rural,2,0.8,60,night,foggy,True,False,morning,False,True,0,0.65
443518,rural,1,0.51,70,daylight,foggy,False,True,afternoon,MAYBE,False,1,0.47
443519,highway,3,0.78,60,dim,clear,False,MAYBE,morning,False,True,1,0.53
443520,rural,3,0.57,45,daylight,clear,False,True,evening,False,MAYBE,1,0.18
443521,rural,4,0.18,35,night,clear,True,False,morning,True,True,1,0.23
443522,highway,1,0.97,35,dim,clear,False,True,evening,False,False,1,0.3
443523,highway,4,0.01,25,daylight,clear,False,False,evening,False,False,1,0.01
