id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
133500,urban,4,0.66,70,daylight,clear,True,True,morning,False,False,0,0.43
133501,highway,3,0.64,70,dim,clear,False,True,morning,False,False,1,0.32
133502,urban,4,0.67,45,dim,foggy,True,True,morning,True,True,2,0.34
133503,rural,3,0.69,70,night,clear,True,True,morning,True,False,1,0.61
133504,urban,4,0.28,0,night,clear,True,True,afternoon,False,False,2,0.26
133505,rural,1,0.73,0,night,clear,True,False,morning,False,False,0,0.46
133506,highway,1,0.12,70,daylight,clear,True,True,morning,True,True,1,0.28
133507,urban,3,0.39,-50,night,rainy,False,False,afternoon,False,False,2,0.33
133508,highway,4,0.05,45,daylight,rainy,True,False,evening,False,True,2,0.08
133509,rural,4,0.97,45,daylight,foggy,False,False,evening,True,False,3,0.6
133510,urban,2,0.35,35,dim,rainy,True,False,afternoon,False,True,1,0.18
133511,urban,2,0.75,60,dim,rainy,False,True,afternoon,True,False,0,0.54
133512,highway,2,0.9,45,dim,foggy,False,False,afternoon,False,False,3,0.57
133513,highway,2,0.68,500,dim,foggy,False,False,afternoon,True,True,1,0.34
133514,rural,3,0.83,70,daylight,clear,True,False,morning,False,False,1,0.41
133515,highway,2,0.6,0,daylight,clear,True,True,evening,False,True,1,0.51
133516,highway,3,0.2,45,night,clear,True,False,morning,False,True,1,0.3
133517,highway,2,0.97,35,dim,foggy,False,False,morning,True,True,3,0.46
133518,urban,4,0.83,70,dim,foggy,True,False,afternoon,False,False,1,0.51
133519,highway,1,0.74,45,dim,rainy,True,False,afternoon,True,True,2,0.27
133520,rural,1,0.25,70,dim,foggy,True,False,afternoon,False,False,0,0.37
133521,highway,2,0.4,60,daylight,clear,False,True,afternoon,False,False,2,0.2
133522,rural,1,0.62,35,daylight,clear,False,True,evening,False,True,1,0.17
133523,rural,1,0.3,25,dim,foggy,True,False,morning,False,True,0,0.13
133524,urban,3,0.12,25,dim,foggy,False,True,evening,False,True,1,0.18
133525,rural,3,0.62,60,dim,clear,False,False,evening,True,False,1,0.33
133526,urban,4,0.43,60,dim,foggy,True,True,afternoon,False,False,1,0.43
133527,rural,1,0.38,45,night,foggy,True,True,morning,False,False,1,0.39
133528,rural,3,0.88,60,night,foggy,True,True,afternoon,True,True,1,0.77
133529,urban,1,0.49,35,daylight,clear,False,True,afternoon,False,True,1,0.11
133530,rural,2,0.72,70,daylight,clear,True,False,afternoon,False,True,2,0.43
133531,rural,1,0.06,500,night,foggy,False,True,morning,False,False,1,0.33
133532,urban,2,0.84,35,dim,foggy,True,True,morning,True,False,2,0.32
133533,urban,2,0.32,45,night,foggy,False,False,morning,True,False,1,0.34
133534,urban,1,0.53,70,dim,clear,True,False,afternoon,True,False,2,0.41
133535,urban,1,0.18,35,night,rainy,True,True,morning,False,False,0,0.39
133536,highway,2,0.01,45,daylight,foggy,True,True,evening,False,False,2,0.08
133537,rural,1,0.86,70,night,clear,True,False,morning,True,True,1,0.63
133538,urban,2,0.24,500,dim,rainy,False,False,afternoon,False,False,0,0.18
133539,highway,3,0.37,70,night,foggy,False,True,afternoon,False,False,2,0.62
133540,highway,2,0.69,-50,daylight,rainy,False,False,morning,False,True,1,0.33
133541,rural,1,0.7,70,daylight,clear,True,True,evening,True,False,2,0.43
133542,highway,1,0.68,35,dim,foggy,True,False,afternoon,True,True,2,0.32
133543,urban,3,0.1,45,dim,rainy,True,True,evening,True,False,2,0.19
133544,highway,1,0.01,35,dim,rainy,False,False,morning,False,True,2,0.08
133545,urban,2,0.44,60,dim,foggy,True,False,afternoon,False,False,2,0.44
133546,rural,4,0.8,70,daylight,clear,False,True,afternoon,False,False,0,0.55
133547,urban,2,0.05,60,dim,foggy,True,False,evening,True,False,0,0.25
133548,rural,2,0.89,45,daylight,rainy,False,True,afternoon,True,True,2,0.36
133549,highway,1,0.12,35,night,foggy,True,False,afternoon,True,False,1,0.38
133550,highway,3,0.55,25,dim,foggy,False,True,morning,False,False,2,0.27
133551,urban,4,0.45,70,daylight,clear,True,False,evening,False,False,2,0.32
133552,rural,2,0.98,35,dim,foggy,True,True,afternoon,True,True,1,0.44
133553,urban,4,0.85,70,dim,clear,False,True,afternoon,True,False,1,0.38
133554,rural,3,0.57,45,daylight,foggy,True,True,afternoon,True,True,2,0.31
