id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
208000,rural,3,0.32,60,daylight,clear,MAYBE,False,evening,False,MAYBE,0,0.2
208001,rural,1,0.74,25,night,clear,False,False,morning,MAYBE,False,1,0.48
208002,rural,1,0.85,70,daylight,clear,False,True,morning,True,False,2,0.43
208003,highway,4,0.87,60,dim,foggy,True,False,afternoon,True,False,1,0.56
208004,urban,4,0.76,45,daylight,foggy,True,False,morning,MAYBE,False,1,0.37
208005,urban,4,0.41,35,daylight,clear,False,False,morning,False,True,1,0.08
208006,urban,1,0.94,60,night,foggy,True,MAYBE,morning,True,True,2,1.5
208007,highway,1,0.99,25,dim,clear,False,True,evening,False,False,3,0.44
208008,highway,3,0.52,45,night,foggy,False,MAYBE,afternoon,False,False,1,0.57
208009,urban,3,0.55,45,dim,rainy,True,True,evening,True,MAYBE,2,0.31
208010,urban,3,0.45,25,dim,foggy,False,False,morning,True,False,1,2.0
208011,highway,1,0.3,35,dim,foggy,True,True,morning,False,True,1,0.16
208012,rural,3,0.73,45,daylight,foggy,MAYBE,False,afternoon,True,True,3,0.34
208013,urban,2,0.25,60,dim,foggy,False,False,afternoon,False,False,1,0.29
208014,highway,2,0.7,25,dim,rainy,False,True,morning,False,False,1,0.34
208015,urban,3,0.7,35,night,rainy,False,False,morning,False,True,3,0.6
208016,highway,1,0.83,60,night,foggy,False,True,evening,True,True,3,0.78
208017,rural,1,0.2,25,night,rainy,True,False,morning,False,False,0,0.26
208018,rural,2,0.77,45,dim,rainy,False,False,evening,True,False,1,0.42
208019,highway,3,0.66,60,daylight,foggy,True,False,evening,False,True,1,0.59
208020,urban,3,0.49,45,daylight,foggy,True,False,evening,False,False,0,0.28
208021,highway,2,0.25,35,daylight,rainy,True,False,evening,True,False,1,0.19
208022,highway,2,0.31,25,dim,foggy,True,False,afternoon,True,True,2,0.22
208023,rural,4,0.59,70,dim,rainy,False,True,morning,True,MAYBE,1,0.48
208024,highway,2,0.57,25,daylight,foggy,True,False,morning,True,False,1,2.0
208025,highway,4,0.23,25,dim,rainy,True,True,morning,False,True,2,0.07
208026,rural,4,0.79,70,dim,clear,False,MAYBE,afternoon,True,True,0,0.42
208027,urban,3,0.52,70,night,clear,False,True,afternoon,True,True,2,0.6
208028,urban,3,0.6,70,daylight,clear,True,True,morning,True,True,0,0.51
208029,rural,1,0.4,45,daylight,foggy,MAYBE,False,morning,False,False,1,0.23
208030,rural,3,0.15,45,daylight,clear,True,True,morning,False,False,0,0.12
208031,rural,2,0.94,25,dim,clear,True,False,morning,True,MAYBE,1,0.28
208032,rural,4,0.44,70,daylight,clear,True,MAYBE,evening,False,True,1,0.3
208033,urban,1,0.88,35,daylight,clear,True,False,evening,False,True,3,0.45
208034,urban,1,0.43,70,daylight,rainy,True,True,afternoon,True,False,2,0.38
208035,highway,3,0.81,45,dim,rainy,True,False,afternoon,True,False,0,0.34
208036,urban,3,0.57,35,night,foggy,True,MAYBE,evening,True,False,1,0.55
