id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
208500,highway,1,0.88,35,night,rainy,False,False,morning,False,False,3,1.5
208501,urban,3,0.41,25,dim,foggy,False,False,evening,False,False,2,0.19
208502,highway,4,0.62,25,night,rainy,True,False,evening,False,False,3,0.47
208503,urban,4,0.57,45,dim,rainy,True,False,evening,True,True,1,0.23
208504,urban,4,0.27,25,daylight,rainy,False,False,evening,True,True,1,0.18
208505,highway,2,0.7,45,dim,clear,False,True,evening,True,False,1,-0.5
208506,rural,1,0.04,60,night,clear,False,False,evening,True,True,2,0.38
208507,urban,4,0.35,70,daylight,rainy,False,False,afternoon,False,True,0,0.37
208508,rural,3,0.58,60,dim,rainy,True,False,afternoon,True,True,2,2.0
208509,highway,4,0.44,35,dim,rainy,False,False,afternoon,False,True,1,0.34
208510,urban,3,0.65,70,night,clear,False,False,afternoon,False,False,2,1.5
208511,rural,1,0.51,70,daylight,rainy,True,True,evening,True,False,1,0.51
208512,rural,3,0.68,60,daylight,rainy,False,False,evening,True,True,0,0.38
208513,rural,3,0.63,70,daylight,clear,True,True,afternoon,False,False,1,0.32
208514,highway,1,0.01,70,dim,rainy,False,True,morning,True,False,2,0.31
208515,highway,2,0.99,60,dim,clear,False,True,morning,False,False,2,0.56
208516,rural,4,0.67,35,night,clear,False,False,evening,False,False,0,0.49
208517,highway,3,0.45,45,dim,rainy,False,True,afternoon,False,True,1,0.3
208518,rural,4,0.56,35,night,clear,False,False,afternoon,True,True,2,0.42
208519,urban,2,0.01,45,dim,foggy,False,False,morning,False,False,1,0.11
208520,urban,3,0.52,60,night,clear,True,True,afternoon,True,True,1,0.55
208521,urban,4,0.7,25,night,clear,True,False,afternoon,False,False,1,0.4
208522,urban,4,0.62,25,daylight,foggy,True,True,evening,True,False,2,0.24
208523,urban,3,0.57,35,daylight,clear,False,True,evening,False,True,0,1.5
208524,urban,2,0.95,35,night,clear,True,True,afternoon,False,False,0,0.48
208525,rural,1,0.54,45,daylight,clear,False,True,afternoon,True,True,2,0.21
208526,highway,2,0.08,35,daylight,rainy,True,False,afternoon,False,True,0,-0.5
208527,rural,4,0.59,25,night,foggy,True,False,morning,False,True,3,0.64
208528,urban,1,0.91,45,dim,clear,True,False,afternoon,True,True,3,0.37
208529,rural,4,0.54,70,dim,clear,True,True,evening,False,True,2,0.44
208530,rural,3,0.84,45,daylight,clear,True,False,evening,True,False,2,0.32
208531,rural,1,0.78,45,daylight,foggy,True,True,afternoon,True,False,2,2.0
208532,urban,4,0.94,45,dim,rainy,False,False,evening,True,True,1,1.5
208533,urban,1,0.15,35,night,clear,False,False,morning,True,False,1,0.28
208534,highway,3,0.36,70,night,foggy,False,True,afternoon,False,False,0,0.62
208535,rural,2,0.06,35,dim,foggy,False,True,afternoon,True,False,2,0.06
