id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
296500,urban,4,0.04,70,daylight,clear,False,True,afternoon,False,True,1,0.25
296501,highway,1,0.18,35,night,foggy,False,True,afternoon,False,False,0,0.34
296502,rural,2,0.43,60,dim,clear,True,True,evening,False,False,1,0.2
296503,highway,4,0.95,25,daylight,clear,True,False,afternoon,False,False,0,0.34
296504,rural,3,0.37,45,night,rainy,False,True,evening,False,True,0,0.44
296505,rural,3,0.89,70,daylight,foggy,False,True,evening,True,False,0,0.63
296506,highway,4,0.65,60,dim,foggy,True,True,evening,True,False,1,0.5
296507,rural,2,0.39,35,dim,foggy,True,False,evening,False,True,0,0.13
296508,highway,1,0.34,70,daylight,foggy,True,False,morning,False,False,0,0.32
296509,highway,3,0.65,60,night,rainy,False,False,evening,False,True,3,0.77
296510,rural,2,0.89,25,dim,rainy,False,True,evening,True,True,0,0.35
296511,urban,1,0.53,60,night,rainy,False,False,morning,True,True,1,0.58
296512,rural,1,0.1,25,daylight,rainy,True,True,afternoon,False,True,3,0.05
296513,urban,1,0.68,45,night,foggy,False,True,afternoon,True,False,3,0.72
296514,highway,4,0.52,25,daylight,foggy,True,True,morning,False,True,3,0.34
296515,rural,3,0.71,60,daylight,foggy,True,True,afternoon,True,True,0,0.53
296516,highway,1,0.65,35,daylight,foggy,False,True,afternoon,False,False,2,0.27
296517,rural,4,0.08,25,night,clear,True,True,evening,True,True,1,0.16
296518,highway,1,0.58,60,night,clear,False,False,afternoon,False,True,0,0.56
296519,rural,2,0.01,25,daylight,rainy,True,False,afternoon,False,True,0,0.06
296520,highway,2,999.0,25,daylight,clear,True,False,evening,False,False,2,0.27
296521,highway,1,0.25,70,dim,foggy,True,False,evening,False,True,1,0.4
296522,rural,3,0.02,35,dim,clear,False,True,evening,False,False,1,0.01
296523,highway,4,0.35,45,night,rainy,False,False,afternoon,False,True,1,0.36
296524,urban,2,0.53,35,dim,rainy,True,False,evening,True,True,3,0.39
296525,rural,4,0.13,45,night,rainy,True,True,morning,False,True,1,0.28
296526,urban,4,0.28,45,daylight,clear,False,True,afternoon,True,False,2,0.12
296527,highway,4,0.45,45,dim,clear,False,False,morning,False,True,2,0.18
296528,urban,3,0.07,45,dim,clear,False,True,morning,False,True,1,0.07
296529,highway,1,0.6,25,daylight,clear,False,False,morning,True,True,1,0.15
296530,urban,1,0.93,60,night,clear,False,True,morning,False,False,2,0.69
296531,highway,1,0.63,70,dim,rainy,False,True,evening,True,True,2,0.44
296532,urban,3,0.05,45,night,foggy,True,False,morning,True,True,2,0.25
296533,rural,4,0.7,60,night,clear,True,True,morning,False,True,1,0.61
296534,urban,2,0.63,70,night,foggy,True,True,morning,False,False,2,0.73
296535,rural,1,0.55,35,daylight,rainy,False,True,evening,False,True,1,0.31
296536,rural,3,0.16,35,night,clear,False,False,afternoon,False,False,1,0.31
296537,rural,1,0.87,25,daylight,foggy,True,True,evening,True,False,2,0.44
296538,urban,1,0.57,60,dim,rainy,False,True,afternoon,False,False,1,0.44
296539,rural,4,0.14,25,daylight,rainy,False,False,evening,False,False,1,0.18
296540,urban,2,0.59,25,dim,rainy,True,True,morning,True,False,2,0.22
296541,highway,3,0.86,45,daylight,clear,False,False,morning,True,False,1,0.35
296542,highway,4,0.33,45,daylight,foggy,False,True,evening,False,False,2,0.27
296543,highway,3,0.82,45,night,clear,True,True,evening,False,True,1,0.44
296544,rural,2,0.54,25,daylight,clear,False,False,evening,False,False,1,0.14
296545,urban,1,0.52,60,dim,foggy,True,False,evening,False,True,3,0.56
296546,highway,1,0.24,35,dim,clear,True,True,evening,True,True,2,0.06
296547,urban,2,-45.0,45,dim,foggy,True,False,morning,False,True,0,0.45
296548,urban,4,0.25,45,night,foggy,True,True,morning,False,True,2,0.34
296549,rural,4,0.12,70,dim,foggy,False,False,afternoon,True,False,2,0.28
296550,rural,2,0.59,60,daylight,clear,True,False,evening,False,False,2,0.37
296551,rural,4,0.7,35,daylight,rainy,True,False,evening,True,False,0,0.34
296552,highway,4,0.42,70,daylight,rainy,False,True,morning,True,False,1,0.32
296553,rural,1,0.2,45,dim,foggy,True,True,morning,True,True,1,0.08
296554,urban,1,0.32,25,night,rainy,False,False,afternoon,False,False,2,0.38
296555,rural,4,-45.0,35,daylight,foggy,True,True,afternoon,False,True,2,0.25
296556,rural,1,0.69,45,dim,clear,True,False,afternoon,True,True,1,0.18
296557,highway,4,0.07,35,dim,foggy,True,True,afternoon,True,False,1,0.21
296558,urban,3,0.04,45,dim,clear,False,True,evening,False,False,1,0.01
296559,urban,2,0.12,35,night,clear,True,False,afternoon,False,False,1,0.3
296560,rural,1,0.22,35,dim,rainy,True,False,morning,False,True,0,0.17
296561,rural,3,0.57,60,daylight,clear,False,False,morning,False,True,2,0.36
296562,urban,2,0.73,35,night,foggy,True,True,evening,False,False,2,0.64
296563,rural,1,0.63,35,daylight,clear,True,False,evening,True,True,2,0.26
296564,urban,1,999.0,35,dim,clear,True,False,afternoon,True,False,2,0.03
296565,rural,4,0.74,70,dim,clear,True,False,morning,True,False,1,0.48
296566,highway,3,0.72,70,dim,clear,False,True,evening,False,False,0,0.48
296567,urban,2,0.69,70,night,clear,True,True,evening,False,False,3,0.75
296568,rural,4,0.27,70,dim,foggy,True,True,evening,False,False,1,0.35
296569,rural,3,0.63,70,daylight,foggy,False,True,evening,True,True,1,0.43
296570,rural,2,0.92,45,daylight,clear,True,True,evening,True,False,2,0.29
296571,highway,1,0.45,25,night,clear,False,False,morning,True,True,0,0.27
296572,urban,3,0.79,70,daylight,clear,False,False,evening,False,False,3,0.52
296573,urban,1,0.7,45,night,rainy,False,False,morning,True,False,2,0.56
296574,highway,4,0.4,25,daylight,clear,False,False,afternoon,False,True,1,0.14
296575,rural,1,999.0,35,daylight,foggy,True,True,evening,False,True,3,0.44
296576,highway,2,0.88,45,daylight,rainy,True,True,morning,True,True,0,0.36
296577,urban,4,0.84,70,daylight,foggy,False,False,evening,True,True,2,0.52
