id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
289500,urban,4,0.88,35,night,foggy,False,True,afternoon,True,False,3,0.67
289501,urban,1,0.43,35,night,clear,True,MAYBE,morning,MAYBE,True,1,0.34
289502,highway,4,0.94,35,dim,foggy,False,True,evening,True,False,1,0.35
289503,INVALID_ROAD_TYPE,1,0.19,60,daylight,clear,True,False,evening,True,True,0,0.4
289504,highway,4,0.94,45,daylight,clear,MAYBE,False,morning,True,False,1,0.35
289505,rural,2,0.21,25,dim,foggy,False,False,morning,False,False,2,0.19
289506,highway,1,0.01,60,daylight,foggy,False,MAYBE,morning,True,True,2,0.28
289507,rural,4,0.34,60,dim,clear,False,False,evening,False,True,0,0.2
289508,highway,4,0.26,35,dim,foggy,True,True,afternoon,False,True,1,0.22
289509,rural,1,0.89,45,dim,rainy,False,MAYBE,evening,True,False,1,0.3
289510,urban,1,0.13,45,daylight,clear,True,True,evening,False,True,0,0.07
289511,highway,3,0.48,45,daylight,clear,False,True,afternoon,True,False,2,0.14
289512,highway,1,0.85,60,daylight,foggy,False,False,evening,True,True,2,0.57
289513,highway,2,0.03,60,daylight,foggy,True,MAYBE,afternoon,False,False,1,0.23
289514,urban,3,0.0,25,daylight,rainy,True,False,evening,True,False,1,0.16
289515,urban,2,0.32,45,daylight,clear,False,True,evening,True,True,2,0.11
289516,rural,1,0.62,35,dim,foggy,False,False,evening,True,MAYBE,1,0.25
289517,highway,3,0.81,70,daylight,clear,False,True,evening,MAYBE,True,1,0.44
289518,rural,2,0.45,45,daylight,clear,True,False,afternoon,False,True,2,0.13
289519,highway,3,0.21,60,daylight,clear,True,MAYBE,afternoon,False,MAYBE,0,0.28
289520,urban,1,0.44,70,daylight,rainy,False,True,evening,True,False,2,0.43
289521,highway,1,0.92,60,dim,clear,False,False,evening,True,False,1,0.47
289522,highway,3,0.36,60,dim,foggy,MAYBE,True,evening,True,True,0,0.2
289523,INVALID_ROAD_TYPE,2,0.99,60,dim,foggy,True,False,evening,True,True,0,0.65
289524,urban,3,0.05,70,dim,clear,False,True,morning,True,True,0,0.21
289525,highway,1,0.53,45,night,foggy,True,False,evening,False,True,0,0.47
289526,urban,1,0.52,60,daylight,foggy,True,True,afternoon,MAYBE,False,1,0.39
289527,INVALID_ROAD_TYPE,2,0.36,25,night,foggy,False,False,evening,True,MAYBE,0,0.38
289528,urban,1,0.8,45,dim,rainy,True,True,morning,False,True,3,0.47
289529,urban,3,0.33,70,daylight,rainy,True,MAYBE,morning,True,True,1,0.43
289530,highway,2,0.71,60,night,rainy,False,True,evening,True,False,2,0.77
289531,rural,4,0.78,45,night,foggy,True,True,morning,True,False,1,0.48
289532,urban,2,0.68,45,daylight,rainy,False,False,evening,True,True,1,0.37
289533,urban,1,0.96,60,daylight,clear,True,True,evening,True,True,0,0.46
289534,highway,1,0.56,35,night,clear,True,True,morning,True,False,0,0.29
289535,urban,2,0.37,60,night,foggy,True,MAYBE,morning,False,False,1,0.54
289536,urban,4,0.54,25,dim,rainy,False,False,morning,False,True,1,0.19
289537,rural,1,0.22,45,night,foggy,MAYBE,True,morning,False,False,2,0.24
289538,rural,4,0.85,35,dim,rainy,True,MAYBE,morning,True,True,2,0.36
289539,rural,4,0.15,25,daylight,foggy,MAYBE,False,afternoon,True,True,2,0.17
289540,urban,1,0.51,35,daylight,rainy,False,MAYBE,morning,True,MAYBE,1,0.27
289541,highway,4,0.26,35,daylight,foggy,True,True,afternoon,True,True,2,0.12
289542,highway,1,0.97,45,daylight,clear,MAYBE,False,afternoon,False,True,1,0.27
289543,rural,1,0.34,70,daylight,rainy,MAYBE,True,morning,True,False,1,0.37
289544,urban,2,0.66,70,dim,clear,True,False,morning,True,True,0,0.35
289545,highway,3,0.29,60,dim,clear,False,True,morning,True,True,1,0.32
289546,INVALID_ROAD_TYPE,1,0.25,45,night,foggy,True,False,evening,False,False,1,0.41
289547,INVALID_ROAD_TYPE,1,0.09,45,night,rainy,False,False,afternoon,True,False,1,0.34
289548,rural,2,0.13,25,dim,foggy,False,False,morning,True,True,1,0.11
289549,urban,2,0.2903,70,daylight,rainy,False,True,morning,True,True,2,0.29
289550,rural,4,0.58,60,daylight,clear,True,False,morning,True,True,3,0.5
289551,rural,1,0.84,45,dim,rainy,MAYBE,True,afternoon,False,True,2,0.3
289552,highway,3,0.65,60,daylight,rainy,False,True,afternoon,False,True,0,0.45
289553,rural,1,0.7,25,dim,foggy,False,False,evening,False,True,2,0.29
289554,highway,2,0.68,45,night,clear,False,False,morning,False,False,2,0.49
289555,INVALID_ROAD_TYPE,2,0.99,45,dim,foggy,True,True,evening,True,False,0,0.43
289556,highway,3,0.72,25,dim,clear,MAYBE,False,afternoon,False,False,2,0.33
289557,rural,2,0.34,25,daylight,clear,False,False,afternoon,False,True,1,0.13
289558,highway,3,0.17,70,daylight,clear,True,True,evening,True,False,2,0.28
289559,highway,2,0.15,70,dim,rainy,True,True,morning,True,True,2,0.39
