id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
267000,urban,1,0.56,35,night,clear,False,False,morning,False,True,0,0.35
267001,highway,1,0.04,45,dim,rainy,True,False,evening,False,False,1,0.13
267002,rural,1,0.59,45,daylight,foggy,False,True,afternoon,False,False,3,0.46
267003,urban,2,0.56,35,dim,rainy,True,True,afternoon,True,True,3,0.37
267004,urban,3,0.93,60,night,rainy,True,False,evening,True,False,2,0.77
267005,urban,1,0.65,60,night,rainy,True,False,evening,False,True,N/A,0.63
267006,urban,1,0.01,25,night,clear,True,True,morning,True,False,2,0.0
267007,highway,2,0.88,45,dim,foggy,True,False,afternoon,True,False,1,0.39
267008,urban,3,0.39,60,dim,foggy,True,False,evening,False,True,1,0.32
267009,urban,N/A,0.02,70,daylight,foggy,True,False,evening,False,False,2,0.38
267010,highway,4,0.73,70,dim,rainy,True,True,evening,True,True,3,0.71
267011,urban,2,0.45,45,night,clear,True,True,afternoon,True,True,2,0.35
267012,rural,2,0.7,60,night,clear,True,True,evening,False,False,1,0.69
267013,highway,1,0.04,35,night,clear,False,False,evening,True,False,1,0.27
267014,rural,N/A,0.67,25,night,foggy,True,True,morning,True,True,N/A,0.52
267015,rural,N/A,0.74,45,dim,rainy,False,False,evening,True,True,0,0.23
267016,urban,2,0.08,35,daylight,clear,False,False,evening,True,True,1,0.16
267017,highway,N/A,0.37,N/A,dim,foggy,False,True,evening,False,False,1,0.25
267018,highway,3,0.9,70,daylight,clear,True,True,morning,True,True,2,0.55
267019,rural,4,0.43,70,daylight,foggy,False,False,evening,False,False,1,0.37
267020,rural,2,0.36,25,dim,clear,True,False,afternoon,False,True,1,0.05
267021,rural,2,0.01,45,dim,clear,False,False,afternoon,False,True,0,0.03
267022,urban,3,0.74,60,night,clear,False,True,morning,True,True,1,0.5
267023,highway,1,0.15,35,dim,rainy,True,False,morning,True,True,0,0.11
267024,urban,2,0.35,45,daylight,foggy,True,False,morning,False,True,0,0.26
267025,urban,1,0.7,35,daylight,rainy,False,True,evening,True,True,3,0.38
267026,highway,4,0.84,60,daylight,foggy,False,True,morning,False,False,1,0.51
267027,highway,1,0.57,35,dim,foggy,False,False,evening,False,True,2,0.32
267028,urban,2,0.45,70,daylight,rainy,True,True,morning,False,True,2,0.5
267029,rural,3,0.6,60,night,clear,False,False,evening,False,True,1,0.63
267030,urban,1,0.25,45,night,clear,True,True,evening,False,False,1,0.29
267031,rural,2,0.62,25,night,foggy,True,False,morning,False,False,1,0.45
267032,highway,4,N/A,60,daylight,clear,False,False,morning,True,False,1,0.28
267033,rural,3,0.43,25,dim,rainy,False,True,evening,False,False,2,0.21
267034,urban,2,0.92,35,night,clear,False,False,afternoon,False,False,4,0.56
267035,rural,4,N/A,45,dim,rainy,True,True,morning,False,False,2,0.27
267036,rural,4,0.72,35,dim,foggy,True,False,morning,True,True,0,0.29
267037,highway,2,0.07,45,daylight,rainy,True,True,evening,False,True,0,0.09
267038,rural,N/A,N/A,N/A,daylight,clear,False,False,evening,False,True,2,0.17
267039,highway,4,0.84,60,dim,foggy,True,True,afternoon,False,False,1,0.57
267040,urban,1,0.06,25,night,foggy,True,False,morning,False,False,0,0.31
267041,urban,1,0.34,70,dim,rainy,False,False,morning,False,True,0,0.47
267042,urban,N/A,N/A,70,dim,foggy,False,True,afternoon,False,True,2,0.48
267043,rural,1,0.0,45,dim,clear,True,False,evening,False,False,1,0.05
267044,highway,3,0.52,35,night,foggy,True,False,evening,False,True,N/A,0.4
267045,highway,2,0.78,45,daylight,rainy,False,False,morning,True,False,1,0.37
267046,rural,2,0.44,70,dim,clear,False,True,morning,False,True,0,0.2
267047,highway,2,N/A,45,daylight,foggy,True,True,afternoon,True,False,2,0.4
267048,highway,2,0.83,N/A,dim,clear,False,True,evening,False,True,2,0.54
267049,highway,1,0.25,60,dim,rainy,True,False,morning,False,True,0,0.43
267050,urban,2,0.19,70,dim,rainy,True,True,evening,True,False,0,0.4
267051,rural,1,0.94,35,dim,clear,True,True,morning,False,False,1,0.28
267052,urban,4,1.0,70,night,foggy,True,False,evening,True,True,1,0.81
267053,urban,3,0.51,60,daylight,rainy,True,True,evening,True,True,1,0.49
267054,highway,1,0.37,70,daylight,rainy,False,False,morning,False,False,2,0.42
267055,rural,4,0.76,70,dim,foggy,False,False,morning,False,True,0,0.48
267056,highway,1,0.55,60,daylight,foggy,True,True,morning,True,False,2,0.51
267057,highway,3,0.62,25,daylight,rainy,True,True,morning,True,True,3,0.42
267058,urban,4,0.39,60,night,rainy,True,True,afternoon,False,True,1,0.69
267059,urban,1,0.07,35,night,rainy,True,False,morning,True,False,2,0.34
267060,highway,3,0.71,70,daylight,clear,False,True,evening,True,True,2,0.48
267061,rural,N/A,0.07,45,daylight,clear,False,False,afternoon,False,True,N/A,0.03
267062,urban,N/A,0.47,N/A,dim,foggy,True,False,evening,False,False,N/A,0.25
267063,highway,3,0.54,35,daylight,rainy,True,False,evening,True,True,N/A,0.43
267064,rural,1,N/A,25,night,rainy,True,True,evening,True,False,0,0.23
267065,highway,2,0.57,N/A,daylight,clear,True,False,evening,True,True,2,0.61
267066,rural,2,0.26,25,dim,rainy,True,True,morning,False,True,2,0.19
267067,highway,2,0.04,25,daylight,clear,False,True,evening,False,False,1,0.02
267068,highway,3,0.4,45,night,rainy,True,False,morning,True,True,0,0.41
267069,highway,N/A,N/A,25,night,foggy,False,False,evening,True,True,1,0.47
267070,urban,3,0.92,45,night,clear,True,False,morning,True,True,1,0.49
267071,rural,3,0.56,60,night,rainy,False,True,afternoon,False,False,2,0.66
267072,rural,4,0.1,25,dim,clear,False,False,morning,True,True,1,0.01
267073,rural,1,0.61,35,dim,clear,False,True,afternoon,False,False,2,0.15
267074,urban,1,0.67,60,daylight,rainy,False,True,afternoon,True,True,2,0.46
267075,highway,3,0.7,25,dim,rainy,False,False,evening,True,False,1,0.4
267076,highway,1,0.19,25,dim,foggy,True,False,afternoon,False,True,2,0.22
267077,rural,4,0.6,35,dim,rainy,True,False,morning,False,True,1,0.26
267078,urban,2,0.88,25,daylight,rainy,False,True,evening,True,False,2,0.33
267079,urban,2,0.76,35,daylight,clear,False,False,morning,False,True,1,0.28
267080,urban,N/A,0.57,70,dim,foggy,False,True,morning,True,True,1,0.56
267081,urban,3,0.27,25,dim,rainy,False,False,evening,True,False,2,0.3
267082,urban,2,0.03,N/A,daylight,rainy,True,False,evening,False,True,0,0.16
267083,rural,4,0.66,60,daylight,rainy,True,True,evening,True,True,2,0.54
267084,urban,3,0.26,35,night,clear,True,False,morning,False,True,1,0.27
267085,rural,2,0.69,35,dim,clear,True,True,morning,True,False,2,0.28
267086,urban,3,0.28,25,night,rainy,False,True,afternoon,True,True,2,0.32
267087,rural,3,0.09,25,daylight,rainy,True,False,afternoon,True,False,2,0.04
267088,urban,1,0.66,60,night,clear,False,True,morning,False,True,0,0.61
267089,highway,1,0.59,60,daylight,rainy,False,True,afternoon,True,False,0,0.49
267090,highway,4,N/A,35,night,clear,True,False,evening,False,True,1,0.3
267091,highway,N/A,0.04,35,night,rainy,False,False,afternoon,False,True,1,0.31
267092,highway,2,0.51,60,dim,rainy,True,True,evening,False,True,1,0.44
267093,urban,3,0.28,60,dim,rainy,True,True,morning,False,False,2,0.51
267094,rural,N/A,0.55,25,night,clear,True,True,evening,True,True,1,0.4
267095,urban,3,0.47,25,dim,clear,False,True,afternoon,False,False,1,0.16
267096,highway,3,0.81,35,night,clear,True,True,evening,False,True,0,0.41
267097,highway,2,0.03,35,dim,clear,False,True,morning,True,False,2,0.05
267098,highway,3,N/A,45,daylight,foggy,False,True,morning,False,False,1,0.37
267099,rural,N/A,0.03,60,daylight,rainy,False,True,evening,True,True,1,0.25
267100,urban,4,0.31,25,daylight,rainy,False,False,afternoon,False,False,2,0.13
267101,urban,1,0.96,45,night,clear,False,True,evening,True,False,2,0.6
267102,rural,2,0.14,70,daylight,rainy,True,True,afternoon,True,True,2,0.32
267103,urban,2,0.72,35,dim,foggy,False,True,afternoon,False,False,3,0.4
267104,rural,N/A,0.23,70,daylight,rainy,True,False,morning,True,True,N/A,0.3
267105,rural,2,0.08,35,dim,rainy,True,False,evening,False,False,2,0.21
267106,urban,2,0.54,N/A,dim,clear,False,False,afternoon,True,False,0,0.36
267107,rural,2,0.06,25,dim,rainy,False,True,afternoon,False,True,1,0.12
267108,rural,4,0.39,25,dim,rainy,True,False,evening,True,False,1,0.22
267109,highway,3,0.73,60,night,foggy,False,True,afternoon,True,False,4,0.78
267110,rural,2,0.56,N/A,daylight,rainy,False,True,afternoon,True,True,1,0.5
267111,highway,4,0.04,45,night,foggy,False,True,afternoon,False,True,1,0.31
267112,urban,4,0.17,60,daylight,rainy,False,False,morning,False,True,2,0.37
267113,highway,4,0.41,25,dim,rainy,True,True,evening,True,True,1,0.22
267114,highway,2,0.0,35,night,rainy,False,True,afternoon,False,False,2,0.34
267115,urban,4,0.16,35,night,foggy,False,False,afternoon,False,False,2,0.36
267116,rural,2,0.12,45,dim,rainy,False,False,evening,False,True,1,0.15
267117,highway,N/A,0.4,45,daylight,foggy,True,False,afternoon,False,True,2,0.25
267118,rural,3,0.77,60,night,rainy,True,True,morning,True,False,1,0.82
267119,rural,2,0.23,45,dim,clear,False,False,evening,True,False,2,0.02
267120,urban,4,0.23,45,night,foggy,True,True,afternoon,False,True,N/A,0.29
267121,urban,N/A,0.43,45,night,clear,False,False,evening,True,False,1,0.35
267122,rural,3,0.75,25,daylight,rainy,True,False,evening,True,False,2,0.34
267123,urban,N/A,0.55,25,daylight,rainy,True,False,morning,False,True,1,0.28
267124,highway,N/A,0.74,45,dim,rainy,True,False,evening,False,False,2,0.37
267125,rural,3,0.9,25,night,clear,True,False,evening,True,True,2,0.39
267126,highway,3,0.65,35,dim,clear,False,True,morning,True,True,0,0.23
267127,highway,2,0.19,35,dim,rainy,True,True,morning,False,False,1,0.15
267128,urban,N/A,0.85,45,night,rainy,False,False,morning,False,True,3,0.54
267129,highway,4,0.31,60,daylight,rainy,True,True,evening,False,False,0,0.39
267130,rural,1,0.05,35,dim,foggy,True,False,afternoon,True,False,1,0.15
267131,urban,1,0.59,25,night,rainy,True,True,evening,False,False,1,0.39
