id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
369000,urban,3,0.71,70,night,clear,True,True,morning,False,True,2,0.76
369001,rural,3,0.51,45,daylight,rainy,False,True,afternoon,True,False,2,0.28
369002,rural,2,0.21,60,dim,clear,False,True,evening,False,True,0,0.24
369003,urban,1,0.86,35,night,rainy,True,False,afternoon,True,False,N/A,0.54
369004,rural,3,0.16,60,daylight,clear,False,False,evening,True,True,2,0.32
369005,urban,1,0.44,60,daylight,foggy,False,True,morning,False,False,1,0.41
369006,urban,N/A,0.98,45,dim,rainy,False,False,evening,False,False,1,0.33
369007,highway,3,0.14,70,daylight,clear,True,True,morning,True,True,2,0.27
369008,highway,2,0.38,60,BRIGHT_NEON,foggy,True,False,afternoon,False,True,1,0.38
369009,highway,3,0.65,35,dim,foggy,True,True,evening,True,False,0,0.32
369010,rural,4,0.95,35,dim,clear,True,True,evening,True,True,1,0.3
369011,rural,3,0.87,35,dim,clear,True,True,evening,False,True,1,0.31
369012,highway,2,0.67,60,daylight,foggy,False,True,evening,False,False,1,0.41
369013,highway,4,0.69,45,dim,foggy,True,False,evening,True,False,1,0.3
369014,urban,2,0.85,45,daylight,rainy,True,True,morning,False,False,2,0.32
369015,rural,3,0.56,70,night,clear,True,False,morning,True,True,2,0.53
369016,urban,3,0.55,35,daylight,foggy,True,True,afternoon,False,False,3,0.41
369017,rural,1,0.03,45,daylight,rainy,False,True,morning,True,False,3,0.11
369018,highway,N/A,0.14,70,dim,clear,False,True,morning,True,False,2,0.17
369019,highway,2,0.37,N/A,night,foggy,False,False,afternoon,True,True,1,0.67
369020,highway,4,0.46,70,dim,foggy,False,True,evening,False,True,2,0.45
369021,urban,4,0.22,60,daylight,rainy,True,False,morning,True,False,N/A,0.39
369022,highway,N/A,N/A,60,night,rainy,True,False,morning,False,True,2,0.71
369023,urban,4,0.59,25,night,clear,False,True,morning,True,False,0,0.32
369024,rural,2,0.71,25,dim,foggy,True,False,evening,False,True,2,0.3
369025,urban,1,0.99,N/A,dim,foggy,False,True,afternoon,False,True,2,0.42
369026,urban,2,0.24,45,dim,rainy,True,False,morning,False,False,1,0.09
369027,rural,2,0.52,60,daylight,clear,True,True,morning,True,False,0,0.37
369028,highway,2,0.73,45,night,rainy,False,False,evening,False,True,3,0.53
369029,urban,2,0.23,45,night,clear,False,True,afternoon,True,True,2,0.34
369030,rural,2,0.35,N/A,dim,foggy,True,True,evening,False,True,1,0.17
369031,urban,2,0.58,35,daylight,clear,False,True,morning,True,False,0,0.12
369032,urban,3,0.92,25,night,foggy,True,False,morning,False,True,3,0.6
369033,urban,2,0.65,45,dim,foggy,True,False,morning,True,False,3,0.31
