id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
288500,urban,1,0.6,45,daylight,clear,True,True,morning,False,True,1,0.25
288501,rural,4,0.25,35,dim,foggy,True,False,afternoon,False,True,2,0.18
288502,highway,2,0.22,35,dim,rainy,False,False,evening,True,False,0,0.13
288503,rural,4,0.86,45,daylight,clear,False,False,morning,False,True,0,0.3
288504,highway,-1,0.47,60,dim,rainy,False,True,evening,False,True,1,0.2
288505,rural,4,0.03,25,night,rainy,False,False,afternoon,False,False,2,0.28
288506,urban,1,0.83,45,night,rainy,True,True,evening,True,False,0,0.55
288507,rural,1,0.57,60,night,clear,True,True,evening,True,True,1,0.52
288508,highway,1,0.99,35,dim,clear,False,False,evening,False,False,2,0.35
288509,urban,2,0.62,25,daylight,clear,True,True,morning,False,False,0,0.24
288510,urban,1,0.35,35,night,clear,True,False,evening,True,False,1,0.31
288511,rural,1,0.16,60,dim,rainy,True,False,evening,False,True,1,0.4
288512,rural,4,0.33,35,daylight,foggy,True,True,morning,False,True,2,0.19
288513,urban,1,0.73,45,dim,clear,True,True,evening,False,True,1,0.17
288514,urban,2,0.49,45,dim,foggy,True,True,evening,False,True,2,0.22
288515,highway,1,0.67,60,night,clear,True,True,evening,False,True,1,0.48
288516,urban,2,0.01,35,dim,foggy,False,True,morning,True,False,1,0.14
288517,urban,3,0.08,45,daylight,clear,False,True,evening,True,False,1,0.11
288518,highway,3,0.33,25,dim,rainy,False,True,morning,True,False,2,0.24
288519,rural,4,0.07,45,night,rainy,True,False,afternoon,False,False,2,0.2
288520,urban,3,0.11,25,night,clear,False,True,morning,True,True,2,0.34
288521,highway,4,0.57,35,dim,rainy,True,True,evening,False,False,1,0.24
288522,highway,1,0.03,25,dim,TORNADO,False,False,afternoon,False,True,1,0.14
288523,urban,1,0.14,25,night,rainy,True,False,morning,True,True,2,0.2
288524,rural,1,0.49,35,dim,foggy,True,True,morning,True,True,2,0.24
288525,urban,3,0.96,35,daylight,clear,False,False,morning,True,True,0,0.21
288526,urban,4,0.67,60,night,foggy,False,False,afternoon,True,False,0,0.67
288527,highway,3,0.36,45,dim,rainy,True,False,morning,True,True,2,0.27
288528,highway,1,0.65,45,daylight,foggy,False,True,evening,False,True,0,0.25
288529,highway,4,0.3,60,night,clear,True,False,morning,True,False,1,0.51
288530,rural,4,0.46,60,daylight,rainy,False,False,morning,False,True,2,0.39
288531,highway,4,0.31,70,daylight,clear,False,True,morning,True,False,0,0.24
288532,highway,4,0.14,70,daylight,foggy,False,True,morning,True,True,0,0.3
288533,rural,3,1.0,45,night,rainy,True,False,afternoon,False,False,1,0.45
288534,highway,1,0.38,35,night,clear,False,False,morning,True,True,2,0.37
288535,rural,3,0.31,45,dim,rainy,True,True,morning,True,False,2,0.18
288536,highway,3,0.79,60,night,clear,False,True,afternoon,True,False,0,0.66
288537,rural,4,0.71,60,dim,foggy,True,False,afternoon,True,True,2,0.44
288538,rural,999,0.6,60,dim,TORNADO,True,False,evening,True,True,1,0.44
288539,rural,4,0.36,25,dim,clear,False,False,evening,True,False,1,0.17
288540,highway,4,0.25,60,daylight,clear,True,True,evening,False,False,1,0.21
288541,urban,-1,0.52,60,dim,foggy,True,True,afternoon,False,False,2,0.47
288542,urban,2,0.37,70,daylight,clear,False,True,morning,False,True,2,0.28
288543,rural,1,0.26,35,daylight,clear,True,False,evening,False,True,0,0.07
288544,highway,3,0.72,45,daylight,clear,True,False,evening,False,False,1,0.18
288545,rural,2,0.9,45,dim,foggy,True,True,evening,True,False,1,0.45
288546,rural,4,0.06,45,daylight,rainy,False,False,afternoon,False,True,1,0.11
288547,rural,1,0.16,60,night,clear,False,False,morning,True,True,2,0.35
288548,highway,1,0.59,60,dim,rainy,False,True,afternoon,True,False,1,0.48
288549,rural,2,0.68,60,dim,rainy,False,False,evening,False,False,0,0.52
288550,urban,2,0.6,70,dim,clear,True,True,evening,True,True,0,0.48
288551,urban,3,0.28,60,daylight,foggy,True,False,morning,True,True,2,0.2
288552,rural,1,0.54,60,night,foggy,True,False,morning,True,True,1,0.67
288553,rural,999,0.7,25,daylight,rainy,False,False,evening,False,True,2,0.24
288554,highway,1,0.66,70,daylight,foggy,False,False,morning,False,True,0,0.62
288555,rural,2,0.9,60,daylight,foggy,False,True,afternoon,False,False,2,0.45
288556,urban,4,0.68,70,daylight,clear,False,True,evening,False,True,3,0.51
288557,highway,1,0.38,45,daylight,rainy,False,False,afternoon,True,True,1,0.23
288558,urban,3,0.71,35,dim,foggy,False,True,morning,False,True,0,0.33
288559,highway,1,0.43,35,dim,foggy,False,False,evening,True,True,2,0.23
288560,highway,2,0.56,45,daylight,rainy,True,False,evening,False,False,0,0.25
288561,rural,999,0.89,45,dim,foggy,False,False,morning,True,True,1,0.45
288562,rural,3,0.25,60,dim,clear,True,False,afternoon,True,False,2,0.26
288563,highway,4,0.29,35,daylight,rainy,True,False,afternoon,False,False,0,0.17
288564,rural,3,0.56,35,daylight,clear,True,True,afternoon,False,True,2,0.14
288565,urban,4,0.05,70,daylight,rainy,True,True,afternoon,False,True,1,0.24
288566,rural,1,0.53,70,daylight,rainy,True,True,afternoon,True,True,1,0.39
288567,highway,4,0.33,70,night,TORNADO,True,False,afternoon,True,False,1,0.5
288568,highway,999,0.6,60,dim,rainy,False,False,evening,False,False,2,0.43
288569,highway,-1,0.04,25,night,foggy,True,False,evening,True,True,0,0.35
288570,highway,1,0.12,70,dim,foggy,True,True,afternoon,True,True,0,0.32
288571,highway,4,0.33,45,dim,foggy,True,True,afternoon,False,True,1,0.15
288572,urban,1,0.52,25,night,TORNADO,True,False,evening,False,True,1,0.37
288573,urban,3,0.53,70,night,foggy,True,False,evening,False,True,2,0.66
288574,highway,2,0.4,70,dim,rainy,True,False,evening,True,False,1,0.41
288575,rural,2,0.34,35,night,clear,False,True,evening,False,False,2,0.28
288576,highway,1,0.53,70,dim,foggy,False,False,afternoon,False,True,1,0.47
288577,highway,1,0.92,70,dim,rainy,False,False,morning,False,True,3,0.68
288578,urban,3,0.67,25,dim,clear,True,True,afternoon,False,False,1,0.21
288579,rural,2,0.01,25,dim,rainy,False,False,evening,False,True,2,0.23
288580,highway,2,0.25,45,dim,clear,True,True,evening,False,True,0,0.25
288581,urban,4,0.64,70,dim,foggy,False,False,evening,True,True,0,0.49
288582,rural,3,0.95,60,daylight,rainy,False,True,afternoon,True,True,3,0.73
288583,rural,4,0.7,60,dim,rainy,True,True,morning,True,False,1,0.47
288584,urban,2,0.75,60,daylight,foggy,True,True,evening,True,True,0,0.5
288585,rural,4,0.03,25,night,rainy,False,True,evening,False,True,1,0.19
288586,urban,999,0.49,35,night,rainy,True,False,morning,True,False,0,0.46
288587,rural,1,0.21,25,dim,foggy,False,False,morning,False,True,2,0.13
288588,rural,4,0.46,45,daylight,clear,False,False,morning,True,False,0,0.16
288589,highway,4,0.08,25,daylight,foggy,True,False,afternoon,False,False,1,0.14
288590,highway,-1,0.54,45,night,foggy,False,True,evening,True,True,0,0.44
288591,urban,3,0.65,35,daylight,rainy,True,True,afternoon,False,True,1,0.31
288592,rural,2,0.93,25,daylight,foggy,True,False,evening,True,False,0,0.32
288593,highway,3,0.91,35,daylight,clear,False,False,afternoon,True,True,1,0.3
288594,rural,999,0.97,45,daylight,clear,False,True,morning,False,True,1,0.41
288595,rural,4,0.67,25,daylight,TORNADO,True,True,morning,False,True,1,0.29
288596,urban,1,0.72,70,night,clear,True,False,morning,False,False,3,0.68
288597,rural,4,0.23,45,night,rainy,False,False,afternoon,False,True,2,0.27
288598,highway,4,0.32,60,dim,clear,False,False,morning,True,True,1,0.34
288599,highway,4,0.39,45,daylight,foggy,True,False,evening,True,True,0,0.19
288600,urban,-1,0.39,70,night,clear,False,False,morning,False,False,1,0.56
288601,highway,1,0.68,60,night,foggy,True,False,evening,True,True,3,0.7
288602,highway,1,0.83,70,night,foggy,False,False,evening,True,False,1,0.75
288603,rural,3,0.86,60,night,foggy,True,False,morning,False,True,0,0.82
288604,rural,2,0.71,70,daylight,clear,True,True,afternoon,True,False,3,0.5
288605,highway,1,0.75,25,night,foggy,True,True,afternoon,True,False,1,0.57
288606,rural,2,0.91,45,daylight,clear,True,False,afternoon,False,False,1,0.28
288607,highway,2,0.99,25,dim,foggy,True,True,morning,False,True,1,0.3
288608,highway,2,0.33,45,daylight,clear,False,True,afternoon,True,True,2,0.15
288609,rural,2,0.34,45,night,TORNADO,True,True,afternoon,True,False,1,0.38
288610,rural,4,0.52,70,night,foggy,False,False,evening,True,False,3,0.69
288611,rural,4,0.4,70,night,clear,False,True,afternoon,True,False,1,0.5
288612,urban,4,0.84,35,dim,rainy,False,True,afternoon,False,True,2,0.44
288613,urban,3,0.34,25,dim,clear,True,True,morning,False,True,2,0.03
288614,rural,4,0.28,35,night,clear,False,True,afternoon,True,True,2,0.39
288615,highway,3,0.1,25,night,TORNADO,False,False,afternoon,True,False,1,0.36
288616,urban,2,0.66,35,night,TORNADO,False,True,morning,True,True,2,0.46
288617,urban,4,0.85,70,dim,foggy,False,False,evening,True,True,2,0.63
288618,urban,1,0.99,25,dim,clear,True,False,afternoon,True,True,2,0.36
288619,highway,4,0.63,25,daylight,clear,False,True,morning,False,True,0,0.24
288620,highway,3,0.75,60,dim,clear,False,True,afternoon,True,False,0,0.48
288621,urban,1,0.27,60,dim,clear,True,True,afternoon,False,False,0,0.28
288622,highway,1,0.82,70,dim,foggy,False,True,morning,False,True,2,0.52
288623,rural,2,0.28,35,daylight,foggy,False,False,morning,False,False,2,0.19
288624,highway,2,0.15,25,night,clear,True,False,evening,False,False,2,0.26
288625,highway,3,0.37,25,dim,clear,False,True,afternoon,True,False,1,0.11
288626,highway,1,0.19,25,daylight,clear,True,False,afternoon,False,False,1,0.03
288627,highway,4,0.06,45,night,clear,False,True,morning,True,True,0,0.21
288628,highway,2,0.14,45,night,foggy,True,False,afternoon,False,False,1,0.24
288629,rural,4,0.34,70,dim,foggy,True,False,morning,True,False,0,0.42
288630,urban,3,0.06,35,daylight,TORNADO,False,False,morning,True,False,1,0.13
288631,rural,1,0.65,25,daylight,foggy,False,False,evening,True,False,1,0.31
288632,urban,1,0.85,45,dim,clear,True,True,afternoon,False,True,2,0.26
288633,urban,3,0.85,60,dim,rainy,True,True,morning,False,True,2,0.63
288634,rural,2,0.73,45,night,foggy,True,True,evening,True,True,1,0.53
288635,rural,4,0.6,35,daylight,rainy,True,False,morning,False,False,0,0.3
288636,urban,2,0.65,35,night,foggy,False,True,afternoon,False,False,2,0.54
288637,highway,1,0.9,25,daylight,clear,False,False,afternoon,False,True,2,0.28
288638,highway,4,0.21,25,daylight,TORNADO,False,False,morning,True,False,1,0.21
288639,highway,1,0.7,45,dim,TORNADO,True,False,evening,False,False,2,0.32
288640,urban,1,0.02,35,daylight,rainy,False,True,morning,True,True,0,0.19
288641,rural,3,0.89,35,dim,rainy,True,True,afternoon,True,False,1,0.34
288642,urban,1,0.95,60,dim,foggy,True,False,morning,True,True,0,0.52
288643,highway,1,0.77,35,night,clear,True,True,afternoon,False,False,2,0.41
288644,rural,1,0.29,35,night,rainy,False,False,morning,True,False,1,0.5
288645,rural,2,0.3353,45,daylight,rainy,True,False,evening,False,False,1,0.17
288646,urban,2,0.34,45,daylight,clear,False,False,evening,False,True,2,0.06
288647,highway,3,0.19,35,night,clear,False,False,evening,True,False,1,0.25
288648,highway,4,0.67,45,dim,foggy,True,False,afternoon,False,True,2,0.35
288649,urban,1,0.62,60,night,rainy,True,False,morning,False,True,2,0.73
288650,highway,1,0.62,70,daylight,foggy,False,True,evening,True,True,2,0.51
288651,urban,4,0.79,45,dim,rainy,False,True,morning,True,False,0,0.32
288652,rural,4,0.08,25,dim,rainy,True,True,morning,False,True,1,0.15
288653,highway,3,0.82,25,dim,foggy,False,True,afternoon,True,False,0,0.38
288654,highway,4,0.92,25,dim,rainy,False,False,morning,True,False,0,0.32
288655,rural,4,0.78,70,dim,TORNADO,True,True,afternoon,True,True,4,0.72
288656,highway,3,0.17,70,dim,clear,False,True,morning,False,True,0,0.17
288657,urban,2,0.23,70,dim,rainy,False,True,morning,False,False,1,0.31
288658,rural,2,0.0,25,daylight,foggy,False,True,evening,True,False,0,0.14
288659,highway,4,0.03,60,daylight,clear,True,False,evening,False,True,2,0.16
288660,highway,4,0.3,60,night,clear,False,False,evening,False,False,1,0.37
288661,highway,1,0.25,70,daylight,rainy,True,True,afternoon,False,False,0,0.34
288662,rural,-1,0.25,70,dim,rainy,True,False,afternoon,True,True,1,0.43
288663,urban,4,0.62,25,night,clear,False,False,morning,True,True,1,0.35
288664,urban,4,0.42,35,night,rainy,False,True,morning,False,True,2,0.25
288665,highway,1,0.08,35,dim,rainy,True,True,afternoon,False,False,2,0.06
288666,urban,2,0.26,45,daylight,rainy,False,False,afternoon,True,False,2,0.23
288667,highway,2,0.67,35,dim,foggy,True,True,afternoon,False,True,3,0.35
288668,urban,-1,0.52,45,night,rainy,False,False,afternoon,True,True,2,0.37
288669,highway,1,0.78,35,dim,foggy,True,True,evening,False,False,2,0.36
288670,rural,1,0.49,25,dim,clear,False,True,afternoon,True,False,1,0.22
288671,urban,3,0.75,35,daylight,foggy,True,True,morning,False,False,0,0.34
288672,highway,4,0.86,60,daylight,foggy,False,False,afternoon,True,True,0,0.54
288673,highway,3,0.7,35,dim,clear,False,True,afternoon,False,True,1,0.21
288674,urban,2,0.25,35,night,foggy,False,True,morning,True,False,2,0.34
288675,highway,3,0.81,70,daylight,foggy,False,True,afternoon,False,True,1,0.51
288676,rural,3,0.27,35,dim,clear,True,False,evening,False,True,1,0.11
288677,highway,1,0.99,60,daylight,clear,True,True,evening,True,True,1,0.57
288678,urban,2,0.7,70,dim,clear,True,True,evening,True,False,1,0.45
288679,urban,4,0.2,45,night,rainy,True,True,morning,False,True,2,0.39
288680,rural,0,0.1,35,daylight,rainy,False,False,evening,True,True,0,0.12
288681,rural,3,0.36,35,daylight,TORNADO,True,False,evening,False,True,2,0.24
288682,rural,3,0.44,35,night,foggy,True,True,afternoon,False,False,2,0.44
288683,urban,1,0.06,45,night,clear,False,True,morning,False,True,2,0.32
288684,urban,1,0.75,45,dim,rainy,True,False,afternoon,True,False,0,0.45
288685,highway,1,0.77,25,night,clear,True,False,morning,True,True,0,0.46
288686,urban,3,0.26,60,daylight,rainy,False,False,evening,False,True,0,0.31
288687,rural,4,0.79,35,dim,foggy,True,False,afternoon,True,True,0,0.34
288688,rural,1,0.83,60,dim,foggy,False,False,morning,False,False,2,0.59
288689,urban,2,0.32,35,dim,TORNADO,False,False,afternoon,True,False,0,0.25
288690,rural,4,0.23,60,dim,rainy,False,False,morning,True,False,2,0.44
288691,rural,2,0.37,35,night,clear,False,False,afternoon,False,True,2,0.37
288692,urban,1,0.67,70,dim,clear,False,True,afternoon,False,False,3,0.45
288693,urban,4,0.27,35,night,clear,False,False,morning,False,True,0,0.2
288694,highway,3,0.14,70,dim,rainy,True,False,evening,False,False,2,0.3
288695,highway,3,0.37,25,night,rainy,False,False,evening,True,True,1,0.44
288696,highway,3,0.58,60,dim,foggy,False,False,evening,False,True,1,0.49
288697,rural,1,0.34,25,night,foggy,False,False,afternoon,True,False,1,0.41
288698,highway,4,0.67,25,daylight,foggy,True,False,evening,False,True,0,0.28
288699,highway,4,0.83,35,night,foggy,False,False,afternoon,True,False,1,0.5
288700,highway,-1,0.77,60,daylight,foggy,True,True,morning,False,False,0,0.5
288701,urban,1,0.81,60,daylight,foggy,False,True,afternoon,False,True,0,0.58
288702,highway,2,0.81,70,daylight,clear,False,False,morning,True,True,2,0.43
288703,rural,1,0.32,25,daylight,TORNADO,False,True,morning,True,False,1,0.22
288704,rural,1,0.61,60,daylight,rainy,True,False,evening,True,False,0,0.41
288705,highway,2,0.14,25,dim,rainy,False,False,evening,True,True,0,0.15
288706,urban,3,0.48,35,dim,clear,True,False,afternoon,False,False,1,0.08
288707,rural,2,0.62,70,dim,foggy,False,True,evening,False,True,2,0.45
288708,rural,1,0.09,60,daylight,clear,False,True,afternoon,False,False,1,0.19
288709,urban,3,0.27,45,night,rainy,False,False,evening,False,True,1,0.32
288710,urban,1,0.7,35,daylight,rainy,False,False,afternoon,True,True,3,0.39
288711,rural,2,0.92,45,dim,foggy,False,False,evening,True,False,0,0.42
288712,highway,1,0.86,60,daylight,rainy,True,True,evening,True,True,0,0.58
288713,rural,3,0.09,35,daylight,rainy,True,False,afternoon,True,False,1,0.13
288714,highway,1,0.83,25,night,clear,True,True,afternoon,False,True,2,0.51
288715,highway,2,0.69,45,dim,rainy,False,True,afternoon,False,True,2,0.24
288716,urban,1,0.18,35,night,clear,False,True,evening,True,False,0,0.34
288717,highway,4,0.94,25,dim,clear,False,False,afternoon,True,False,1,0.32
288718,rural,4,0.05,35,dim,rainy,False,False,afternoon,False,False,1,0.14
288719,highway,2,0.43,35,daylight,rainy,True,True,evening,True,True,1,0.25
288720,rural,4,0.67,25,daylight,foggy,True,True,morning,True,False,2,0.2
288721,urban,4,0.65,60,dim,foggy,False,False,evening,True,False,3,0.52
288722,highway,-1,0.85,35,dim,clear,False,True,evening,False,False,2,0.32
288723,urban,2,0.02,35,night,foggy,False,True,afternoon,False,False,1,0.33
288724,rural,1,0.91,45,daylight,foggy,True,False,evening,False,True,3,0.6
288725,urban,4,0.85,45,dim,foggy,False,False,afternoon,True,True,2,0.43
288726,urban,4,0.82,60,daylight,clear,False,True,morning,False,False,0,0.4
288727,highway,1,0.1,25,dim,foggy,True,False,morning,False,True,2,0.15
288728,urban,4,0.3,25,night,clear,True,True,afternoon,False,True,2,0.35
288729,rural,-1,0.79,60,night,clear,False,True,morning,True,False,1,0.6
288730,rural,4,0.01,60,dim,foggy,False,False,afternoon,True,True,0,0.37
288731,urban,3,0.98,60,dim,clear,False,False,morning,False,True,3,0.5
288732,urban,3,0.75,45,night,clear,False,True,afternoon,False,False,1,0.4
288733,highway,4,0.09,60,dim,clear,False,False,afternoon,False,True,2,0.34
288734,rural,4,0.21,25,dim,rainy,False,False,evening,True,False,1,0.11
288735,highway,1,0.56,25,night,foggy,False,True,evening,False,False,3,0.59
288736,rural,-1,0.16,35,daylight,foggy,False,False,evening,False,True,1,0.12
288737,highway,4,0.67,35,dim,rainy,True,True,afternoon,False,True,1,0.25
288738,urban,2,0.68,45,dim,rainy,False,False,afternoon,True,False,2,0.39
288739,highway,1,0.04,45,night,clear,True,True,morning,True,True,1,0.32
288740,urban,1,0.61,35,dim,rainy,True,False,morning,True,False,0,0.29
288741,rural,3,0.43,25,night,rainy,True,False,afternoon,False,False,1,0.38
288742,highway,4,0.8,70,night,clear,True,False,morning,False,True,2,0.65
288743,urban,1,0.88,35,night,foggy,True,True,evening,True,False,1,0.54
288744,highway,1,0.2,70,night,clear,False,True,evening,False,True,0,0.36
288745,highway,3,0.97,60,dim,rainy,False,False,morning,False,True,3,0.61
288746,rural,1,0.12,60,daylight,foggy,True,True,evening,True,False,3,0.1
288747,highway,3,0.53,25,dim,clear,True,True,evening,False,True,2,0.17
288748,highway,1,0.31,25,night,clear,True,False,evening,False,False,0,0.28
288749,highway,4,0.17,35,night,rainy,True,True,morning,False,False,0,0.34
