id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
484000,rural,2,0.03,35,night,clear,False,True,evening,False,True,1,0.25
484001,highway,2,0.05,25,night,rainy,False,True,evening,True,True,2,0.36
484002,rural,3,0.09,35,daylight,foggy,False,False,morning,True,True,1,0.13
484003,rural,1,0.79,45,dim,rainy,True,True,afternoon,True,True,1,0.38
484004,urban,1,N/A,25,night,foggy,False,False,morning,True,False,1,0.39
484005,rural,3,0.99,35,dim,foggy,True,True,evening,True,True,2,0.46
484006,urban,1,0.65,70,daylight,foggy,True,False,afternoon,False,True,0,0.55
484007,highway,1,N/A,70,daylight,clear,True,False,afternoon,True,False,1,0.46
484008,highway,2,N/A,60,night,clear,True,False,afternoon,True,False,1,0.46
484009,rural,1,0.74,60,daylight,clear,True,False,evening,True,True,1,0.34
484010,highway,2,0.92,25,night,rainy,False,True,morning,True,False,3,0.68
484011,urban,4,0.3,25,daylight,clear,False,False,morning,False,False,1,0.07
484012,highway,3,0.01,35,dim,foggy,True,True,afternoon,True,True,2,0.14
484013,rural,3,0.16,45,night,foggy,False,False,afternoon,False,True,1,0.39
484014,urban,3,0.8,60,daylight,foggy,True,False,evening,True,True,2,0.56
484015,rural,1,0.26,35,night,foggy,False,True,morning,True,True,1,0.39
484016,highway,4,0.7,35,daylight,foggy,True,True,afternoon,False,False,2,0.39
484017,highway,4,0.28,35,night,foggy,True,True,afternoon,True,True,1,0.31
484018,highway,3,0.66,35,daylight,rainy,False,False,morning,False,False,N/A,0.39
484019,highway,3,0.36,60,night,rainy,False,False,morning,True,False,2,0.65
484020,urban,N/A,0.12,60,night,clear,True,False,evening,True,False,2,0.4
484021,urban,4,0.18,35,daylight,rainy,False,True,afternoon,False,True,2,0.14
484022,highway,2,0.04,70,dim,foggy,False,True,afternoon,False,False,1,0.15
484023,urban,3,0.77,60,night,foggy,False,True,afternoon,False,False,0,0.73
484024,urban,4,0.38,45,dim,clear,False,True,morning,True,False,2,0.09
484025,highway,3,0.77,45,dim,foggy,False,True,morning,False,True,1,0.38
484026,highway,2,0.58,35,daylight,foggy,False,False,morning,True,False,N/A,0.34
484027,rural,4,0.35,45,daylight,clear,True,False,evening,True,False,1,0.13
484028,highway,1,0.03,70,daylight,clear,True,True,evening,False,True,0,0.22
484029,rural,2,0.68,60,night,clear,True,False,afternoon,True,False,2,0.56
