id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
415000,urban,1,0.35,25,night,clear,True,True,morning,False,True,1,0.31
415001,urban,4,0.43,60,dim,foggy,False,False,evening,True,True,0,0.48
415002,urban,1,0.31,70,daylight,clear,True,False,evening,True,True,2,0.26
415003,urban,1,0.82,60,daylight,foggy,False,True,evening,False,False,1,0.59
415004,highway,3,0.13,25,daylight,clear,False,False,evening,True,True,0,0.03
415005,rural,1,0.86,45,daylight,rainy,False,True,afternoon,False,False,0,0.36
415006,rural,4,0.55,25,daylight,rainy,True,True,evening,True,True,0,0.22
415007,rural,1,0.01,70,night,foggy,True,True,afternoon,False,True,0,0.47
415008,rural,2,0.57,60,daylight,foggy,True,False,morning,False,False,2,0.51
415009,rural,2,0.26,60,dim,clear,False,True,evening,False,False,1,0.34
415010,urban,1,0.64,35,dim,rainy,True,False,morning,False,False,1,0.21
415011,urban,2,0.2,35,daylight,clear,False,True,afternoon,False,False,1,0.11
415012,urban,2,0.82,35,daylight,foggy,False,False,evening,True,True,3,0.56
415013,highway,3,0.24,60,daylight,rainy,True,True,evening,True,True,1,0.2
415014,rural,2,0.67,45,night,rainy,True,False,morning,False,False,3,0.65
415015,urban,4,0.84,45,daylight,rainy,False,False,evening,True,True,2,0.32
415016,highway,1,0.54,35,daylight,clear,False,True,afternoon,False,True,0,0.13
415017,urban,1,0.52,45,night,foggy,False,False,morning,False,False,1,0.53
415018,highway,4,0.24,45,dim,foggy,True,False,afternoon,False,False,2,0.19
415019,urban,3,0.73,35,night,clear,False,False,evening,False,False,0,0.29
415020,urban,4,0.07,25,daylight,rainy,True,False,morning,False,True,1,0.16
415021,highway,2,0.61,60,dim,rainy,False,True,afternoon,False,False,1,0.4
415022,rural,1,0.9,25,daylight,foggy,False,False,evening,True,True,1,0.32
415023,urban,4,0.49,25,dim,foggy,True,False,afternoon,True,False,3,0.1
415024,rural,2,0.43,35,night,clear,False,False,afternoon,False,True,1,0.42
415025,rural,3,0.9,45,daylight,rainy,True,True,evening,True,False,1,0.37
415026,urban,4,0.36,25,dim,foggy,False,True,afternoon,True,False,2,0.0
415027,highway,2,0.39,70,daylight,rainy,False,True,afternoon,True,True,0,0.38
415028,highway,3,0.41,60,dim,clear,False,True,morning,True,True,0,0.32
415029,rural,3,999.0,70,dim,foggy,False,False,afternoon,False,False,1,0.41
415030,highway,4,0.21,35,dim,rainy,False,False,afternoon,True,False,1,0.13
415031,highway,2,0.56,60,daylight,clear,False,True,morning,False,False,1,0.26
415032,rural,4,0.25,45,night,clear,True,True,evening,True,False,1,0.32
415033,highway,4,999.0,25,night,foggy,True,True,morning,False,True,1,0.46
415034,urban,1,0.7,35,night,foggy,True,False,afternoon,False,False,2,0.45
415035,rural,2,0.31,45,daylight,rainy,True,True,evening,False,True,1,0.17
415036,rural,4,0.16,60,daylight,rainy,False,False,afternoon,True,True,1,0.31
415037,urban,1,0.5,25,dim,clear,False,True,afternoon,True,True,1,0.13
415038,rural,1,0.96,70,daylight,foggy,False,True,afternoon,True,True,0,0.53
415039,highway,3,0.96,60,dim,clear,True,False,evening,True,False,3,0.52
415040,rural,3,0.58,35,night,clear,True,True,afternoon,True,False,2,0.41
415041,rural,4,0.2,25,daylight,rainy,False,True,evening,True,True,1,0.19
415042,rural,1,0.62,70,dim,clear,True,False,evening,True,False,3,0.53
415043,highway,2,0.89,60,dim,clear,True,True,morning,False,False,1,0.41
415044,rural,1,0.53,25,daylight,foggy,True,True,evening,False,True,1,0.19
415045,urban,4,-45.0,70,daylight,clear,True,False,morning,False,True,2,0.2
415046,highway,2,0.38,35,daylight,foggy,False,False,morning,True,True,1,0.19
415047,urban,1,0.27,60,daylight,foggy,True,True,afternoon,True,True,0,0.41
415048,rural,1,0.43,70,dim,rainy,False,False,afternoon,True,True,1,0.41
415049,rural,3,0.06,25,daylight,clear,True,False,evening,True,False,1,0.07
415050,urban,3,0.65,45,dim,rainy,True,False,morning,False,False,1,0.2
415051,highway,3,0.3,45,dim,foggy,False,True,afternoon,False,False,2,0.19
415052,urban,1,0.74,35,dim,foggy,False,True,afternoon,True,False,2,0.43
415053,rural,1,0.8,70,night,clear,True,False,evening,True,True,0,0.63
415054,rural,2,0.55,35,daylight,clear,True,False,morning,False,True,1,0.22
415055,urban,4,0.66,45,night,foggy,False,False,evening,True,True,1,0.46
415056,highway,3,0.97,45,daylight,foggy,True,True,morning,True,False,0,0.41
415057,rural,1,0.32,70,daylight,rainy,True,True,morning,False,True,1,0.36
415058,highway,3,0.15,35,dim,foggy,False,True,morning,False,False,2,0.16
415059,urban,1,0.21,25,night,rainy,True,True,morning,True,True,2,0.43
415060,rural,2,0.02,60,daylight,clear,False,False,afternoon,True,True,0,0.21
415061,urban,1,0.23,60,night,clear,False,False,morning,False,False,2,0.47
415062,urban,2,0.79,70,dim,clear,False,True,morning,True,True,3,0.45
415063,rural,1,0.93,45,night,foggy,True,False,evening,True,True,2,0.55
415064,rural,1,0.97,25,daylight,clear,True,False,morning,True,False,1,0.43
415065,highway,1,0.86,35,dim,rainy,True,True,morning,False,False,2,0.4
415066,urban,3,0.45,60,dim,foggy,False,True,morning,False,True,0,0.49
415067,highway,1,0.4,25,dim,clear,False,False,afternoon,True,False,2,0.09
415068,urban,2,0.7,70,dim,rainy,False,True,morning,False,True,3,0.67
415069,highway,2,0.03,70,night,clear,False,False,evening,True,False,0,0.38
415070,highway,4,0.26,25,night,foggy,False,True,afternoon,True,False,0,0.36
415071,rural,4,0.53,70,night,rainy,True,True,evening,False,True,4,0.75
415072,rural,3,0.38,70,dim,rainy,False,True,evening,False,False,1,0.35
415073,urban,1,0.57,60,dim,clear,False,True,evening,True,True,1,0.41
415074,highway,1,0.66,60,daylight,rainy,True,False,morning,True,False,1,0.48
415075,highway,4,0.43,35,daylight,clear,False,False,evening,True,True,0,0.12
415076,highway,1,0.7,60,night,clear,False,True,evening,True,False,2,0.62
415077,urban,2,0.28,45,dim,clear,False,False,afternoon,False,False,1,0.16
415078,urban,3,0.99,25,daylight,rainy,True,True,morning,False,False,4,0.44
415079,rural,4,0.96,45,night,clear,True,True,morning,True,False,1,0.44
415080,urban,4,0.36,60,daylight,clear,False,True,evening,False,True,1,0.29
415081,rural,1,0.96,60,dim,foggy,False,True,morning,True,True,1,0.62
415082,rural,2,0.54,25,dim,foggy,True,False,evening,True,True,2,0.26
415083,urban,3,0.66,45,night,rainy,True,True,afternoon,True,True,0,0.56
415084,rural,4,0.44,25,daylight,clear,True,True,evening,True,False,2,0.12
415085,rural,4,0.85,60,dim,foggy,False,True,evening,True,True,1,0.52
415086,urban,1,0.45,60,dim,foggy,True,True,afternoon,False,True,1,0.34
415087,urban,3,0.84,70,dim,clear,False,True,evening,True,False,2,0.36
415088,urban,1,0.86,25,daylight,rainy,True,False,afternoon,True,True,2,0.36
415089,urban,4,0.67,25,dim,rainy,False,True,morning,False,False,1,0.28
415090,highway,2,0.86,60,night,foggy,True,True,morning,True,True,2,0.7
415091,highway,3,0.14,60,dim,clear,True,False,morning,True,False,1,0.33
415092,urban,2,0.94,60,daylight,clear,False,False,morning,False,True,3,0.59
415093,highway,1,0.22,25,night,foggy,False,False,morning,False,True,1,0.31
415094,highway,3,0.95,60,daylight,foggy,True,True,afternoon,True,False,1,0.49
415095,highway,1,0.01,35,dim,rainy,True,False,morning,True,False,1,0.23
415096,urban,4,0.57,25,daylight,rainy,False,False,evening,True,False,1,0.28
415097,rural,4,0.61,45,night,rainy,False,True,afternoon,True,False,1,0.52
415098,highway,4,0.85,60,dim,foggy,False,True,morning,False,False,0,0.55
415099,highway,1,0.12,35,daylight,foggy,False,True,evening,False,True,2,0.15
415100,highway,2,999.0,25,daylight,foggy,True,True,morning,True,False,1,0.11
415101,highway,3,0.21,45,night,foggy,True,False,afternoon,False,False,1,0.37
415102,rural,4,0.43,60,dim,rainy,False,True,evening,False,False,0,0.39
415103,highway,1,0.04,70,dim,rainy,False,True,evening,True,False,1,0.35
415104,highway,4,0.23,60,dim,clear,False,False,afternoon,False,True,1,0.31
415105,highway,1,0.75,70,dim,foggy,False,True,evening,False,False,1,0.45
415106,urban,2,0.45,70,dim,clear,False,True,morning,False,True,2,0.34
415107,rural,3,0.24,60,daylight,rainy,True,True,afternoon,True,False,2,0.32
415108,urban,2,0.77,45,dim,foggy,False,True,evening,False,True,1,0.39
415109,highway,3,0.07,45,night,rainy,False,False,afternoon,True,False,2,0.31
415110,highway,3,0.36,60,night,rainy,True,False,afternoon,True,False,2,0.65
415111,urban,2,0.84,25,night,foggy,True,True,evening,False,True,2,0.54
415112,highway,1,0.03,70,daylight,rainy,True,False,afternoon,False,True,1,0.34
415113,rural,1,0.95,45,night,clear,True,True,afternoon,True,True,0,0.36
415114,highway,4,0.77,45,daylight,foggy,True,False,afternoon,False,False,1,0.39
415115,rural,2,0.39,35,daylight,foggy,True,True,morning,False,False,0,0.16
415116,urban,1,0.54,35,night,clear,True,True,morning,False,False,0,0.37
415117,rural,2,0.68,25,daylight,foggy,False,False,evening,True,True,1,0.29
415118,highway,3,0.21,45,daylight,clear,True,False,afternoon,True,False,2,0.04
415119,rural,1,0.32,70,daylight,rainy,True,True,morning,False,True,1,0.38
415120,rural,4,0.37,35,dim,clear,False,True,morning,False,False,0,0.08
415121,highway,1,0.17,45,dim,rainy,True,True,morning,False,False,1,0.14
415122,urban,1,0.25,25,night,rainy,False,False,afternoon,False,False,0,0.41
415123,highway,4,0.58,25,dim,foggy,True,True,evening,True,True,0,0.26
415124,highway,1,0.76,25,daylight,rainy,True,False,afternoon,False,True,0,0.32
415125,urban,3,999.0,45,dim,foggy,False,False,morning,True,False,0,0.33
415126,rural,4,-45.0,60,daylight,foggy,True,True,afternoon,False,True,0,0.42
415127,rural,4,0.71,70,night,foggy,True,False,evening,True,False,0,0.71
415128,rural,4,0.12,45,dim,clear,True,False,morning,True,False,1,0.11
415129,highway,2,0.69,45,daylight,clear,False,True,evening,True,True,1,0.28
415130,highway,2,0.57,25,night,foggy,True,False,evening,True,True,2,0.46
415131,highway,1,0.59,70,dim,foggy,False,True,evening,False,True,2,0.49
415132,highway,2,0.03,60,dim,foggy,True,True,evening,False,True,2,0.25
415133,highway,3,0.79,35,night,foggy,False,False,afternoon,False,False,0,0.53
415134,rural,2,0.58,45,dim,rainy,False,False,afternoon,True,True,0,0.31
415135,rural,4,200.0,70,dim,rainy,False,False,morning,False,True,2,0.46
415136,highway,2,0.12,35,daylight,foggy,True,True,evening,False,True,2,0.15
415137,highway,4,0.12,25,dim,rainy,False,False,morning,False,True,1,0.14
415138,rural,4,-45.0,25,daylight,foggy,False,False,afternoon,True,True,2,0.14
415139,rural,2,200.0,70,daylight,foggy,True,True,morning,False,False,0,0.29
415140,rural,1,0.17,35,daylight,foggy,True,True,afternoon,True,False,0,0.11
415141,rural,2,0.89,45,daylight,clear,False,False,morning,False,True,0,0.37
415142,rural,2,0.43,70,dim,foggy,True,True,morning,True,True,1,0.45
415143,rural,1,0.87,45,night,clear,True,True,evening,True,True,3,0.59
415144,highway,1,0.37,35,dim,rainy,True,False,morning,False,True,1,0.12
415145,rural,1,0.45,45,dim,clear,True,False,afternoon,False,False,2,0.06
415146,urban,4,0.13,25,dim,clear,True,True,afternoon,True,False,2,0.01
415147,highway,4,0.49,35,dim,foggy,True,True,evening,True,False,1,0.29
415148,urban,2,0.53,45,night,clear,True,True,afternoon,False,False,2,0.39
415149,rural,2,0.68,60,daylight,clear,True,False,morning,False,False,0,0.41
415150,urban,2,0.8,70,dim,clear,False,True,evening,True,True,1,0.51
415151,highway,2,0.28,45,dim,clear,True,False,morning,False,False,1,0.08
415152,urban,3,0.53,60,night,clear,False,False,evening,False,False,1,0.56
415153,highway,1,0.61,70,dim,foggy,True,True,evening,True,True,2,0.48
415154,highway,2,0.79,25,daylight,rainy,True,True,morning,False,True,2,0.39
415155,rural,1,0.27,35,night,clear,True,True,evening,True,True,1,0.2
415156,rural,1,0.96,25,daylight,rainy,False,False,evening,True,False,0,0.34
415157,urban,4,0.22,60,dim,foggy,False,False,morning,True,False,0,0.38
415158,rural,3,0.52,70,daylight,foggy,True,True,evening,False,True,1,0.42
415159,urban,1,0.02,60,daylight,foggy,False,False,morning,True,True,2,0.2
415160,rural,4,0.52,70,dim,foggy,True,False,afternoon,True,False,0,0.39
415161,urban,3,0.34,60,dim,clear,True,False,afternoon,True,True,2,0.39
415162,urban,2,0.03,60,daylight,clear,False,True,afternoon,True,False,2,0.05
415163,highway,3,0.75,60,night,rainy,True,True,evening,True,False,1,0.82
415164,rural,3,0.75,70,night,clear,True,True,afternoon,True,False,1,0.6
415165,highway,3,0.14,45,dim,foggy,False,False,evening,True,True,1,0.21
415166,highway,4,0.44,45,daylight,foggy,True,True,afternoon,False,True,0,0.21
415167,rural,2,0.51,35,night,clear,False,True,afternoon,True,True,2,0.39
415168,urban,3,999.0,70,dim,rainy,True,False,evening,True,True,0,0.44
415169,highway,2,0.84,60,dim,rainy,False,True,afternoon,False,True,0,0.53
415170,urban,2,200.0,35,daylight,foggy,True,False,afternoon,False,False,1,0.35
415171,rural,3,200.0,60,daylight,clear,True,False,morning,True,False,1,0.39
415172,rural,3,0.75,60,night,rainy,True,False,evening,True,True,1,0.69
415173,rural,3,0.85,35,dim,rainy,False,False,evening,False,True,0,0.37
415174,highway,4,0.42,35,night,clear,False,False,afternoon,False,False,2,0.35
415175,rural,3,-45.0,25,night,clear,False,False,evening,True,False,3,0.44
415176,urban,1,-45.0,70,daylight,foggy,False,False,evening,True,False,0,0.52
415177,rural,4,0.59,60,dim,foggy,True,False,morning,True,True,2,0.47
415178,highway,4,0.43,45,dim,rainy,False,True,evening,True,False,1,0.32
415179,rural,4,0.01,60,dim,foggy,True,True,morning,True,True,0,0.33
415180,highway,1,0.18,35,dim,clear,True,True,evening,False,False,1,0.06
415181,rural,4,0.36,70,dim,foggy,False,True,evening,False,True,1,0.39
415182,rural,2,0.46,70,dim,foggy,False,True,evening,False,True,1,0.36
415183,rural,2,0.64,45,dim,clear,True,True,morning,True,True,1,0.14
415184,rural,3,0.62,60,dim,rainy,False,True,evening,False,False,2,0.55
415185,urban,4,0.11,35,night,rainy,False,True,evening,False,False,2,0.31
415186,rural,1,0.49,25,dim,foggy,True,True,afternoon,True,False,2,0.23
415187,highway,4,0.37,70,dim,rainy,True,False,morning,True,True,1,0.34
415188,highway,2,0.73,25,dim,rainy,False,True,evening,False,True,0,0.31
415189,rural,2,0.53,45,daylight,rainy,True,False,evening,False,False,3,0.37
415190,rural,4,0.33,45,daylight,foggy,True,True,morning,False,True,2,0.16
415191,highway,1,0.82,25,night,rainy,True,True,afternoon,True,True,0,0.53
415192,highway,4,0.56,35,dim,foggy,False,False,evening,True,True,0,0.34
415193,rural,2,0.74,35,daylight,foggy,True,False,morning,True,False,1,0.32
415194,rural,1,0.66,35,night,clear,True,True,evening,False,False,2,0.33
415195,highway,3,0.51,25,dim,rainy,False,False,morning,True,False,0,0.26
415196,highway,4,0.11,45,night,foggy,False,True,morning,False,True,1,0.29
415197,highway,3,0.34,70,dim,rainy,True,True,evening,True,True,1,0.5
415198,highway,2,0.7,25,daylight,foggy,False,True,morning,True,True,1,0.35
415199,urban,4,0.74,35,daylight,foggy,True,False,morning,True,False,1,0.41
415200,highway,2,999.0,70,night,clear,True,False,afternoon,True,True,1,0.71
415201,urban,1,0.12,25,daylight,foggy,True,True,afternoon,True,True,1,0.16
415202,urban,2,1.0,70,night,rainy,False,True,morning,False,False,1,0.76
415203,highway,4,-45.0,35,dim,clear,True,True,evening,False,False,2,0.17
415204,urban,4,0.52,70,night,clear,False,True,morning,True,True,0,0.55
415205,highway,1,0.39,70,night,foggy,True,False,afternoon,False,False,1,0.63
415206,urban,3,0.07,25,dim,rainy,False,True,morning,True,True,0,0.23
415207,highway,1,0.07,60,dim,clear,False,False,afternoon,False,True,1,0.22
415208,urban,3,0.56,70,night,foggy,False,False,morning,True,False,3,0.67
415209,highway,3,0.49,60,daylight,clear,False,True,evening,True,True,1,0.38
415210,urban,2,0.57,35,dim,rainy,False,True,afternoon,False,False,2,0.33
415211,highway,3,0.91,35,night,clear,False,True,afternoon,True,False,1,0.48
415212,urban,3,0.86,35,dim,foggy,True,False,evening,False,False,1,0.32
