id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
332000,rural,2,0.73,70,dim,foggy,True,False,evening,True,False,1,0.53
332001,highway,4,0.53,70,daylight,foggy,True,False,morning,False,True,2,0.39
332002,urban,2,0.95,35,dim,clear,True,False,evening,False,False,-9,0.32
332003,rural,2,0.04,60,daylight,clear,False,True,evening,False,True,1,0.13
332004,urban,4,0.4,60,night,foggy,True,False,morning,True,True,2,0.66
332005,highway,2,0.52,35,night,clear,True,True,morning,True,False,0,0.26
332006,highway,4,0.15,60,dim,rainy,True,True,morning,False,False,2,0.39
332007,rural,1,0.1,60,night,clear,False,True,morning,False,True,N/A,0.35
332008,highway,2,0.75,70,night,clear,False,True,morning,False,True,1,0.59
332009,highway,N/A,0.79,70,night,clear,False,True,morning,True,False,0,0.74
332010,highway,3,N/A,25,night,clear,True,True,morning,False,False,0,0.34
332011,highway,N/A,0.12,35,night,foggy,True,True,afternoon,False,False,1,0.2
332012,rural,3,0.57,35,dim,rainy,True,True,afternoon,True,False,1,0.25
332013,urban,4,0.38,45,night,foggy,False,False,evening,False,True,2,0.38
332014,highway,3,0.51,45,daylight,foggy,False,True,afternoon,False,True,2,0.35
332015,urban,1,0.76,35,night,rainy,True,True,afternoon,False,True,N/A,0.62
332016,rural,3,0.27,45,night,clear,False,False,morning,False,True,1,0.28
332017,highway,3,0.9,25,dim,clear,True,True,morning,True,False,N/A,0.29
332018,highway,3,0.24,35,dim,rainy,False,False,evening,False,False,0,0.19
332019,highway,4,0.83,35,night,foggy,True,True,morning,False,False,0,0.51
332020,highway,2,0.67,45,night,clear,True,True,morning,False,False,0,0.25
332021,highway,N/A,0.25,25,dim,rainy,False,False,afternoon,True,False,1,0.17
332022,highway,1,0.71,25,daylight,rainy,True,False,morning,False,False,1,0.37
332023,rural,1,0.82,45,dim,rainy,False,False,evening,True,False,1,0.36
332024,urban,1,0.21,45,daylight,foggy,False,False,evening,False,True,1,0.15
332025,highway,4,N/A,45,dim,clear,False,True,evening,False,False,1,0.06
332026,highway,N/A,1.0,N/A,daylight,clear,True,True,morning,False,True,0,0.13
332027,urban,1,0.76,70,night,clear,False,False,morning,True,True,3,0.73
332028,urban,1,0.28,N/A,dim,foggy,True,False,afternoon,False,True,-8,0.17
332029,highway,2,0.07,35,daylight,clear,True,True,evening,True,True,0,0.02
332030,rural,2,N/A,60,daylight,foggy,False,False,morning,False,False,2,0.32
332031,urban,2,0.16,60,daylight,clear,False,False,afternoon,True,True,2,0.29
332032,rural,2,0.81,45,dim,rainy,True,True,afternoon,False,False,2,0.42
332033,urban,2,0.72,45,night,rainy,True,False,afternoon,False,True,2,0.54
332034,highway,2,0.16,45,dim,clear,False,False,afternoon,False,False,1,0.05
332035,rural,1,0.77,35,night,clear,True,True,morning,False,False,0,0.38
332036,highway,1,0.73,N/A,daylight,clear,False,True,evening,True,False,1,0.32
332037,highway,4,0.27,25,night,foggy,False,True,morning,False,False,0,0.5
332038,urban,1,N/A,N/A,daylight,foggy,False,True,evening,True,True,0,0.65
332039,urban,4,N/A,70,dim,clear,True,False,afternoon,True,False,0,0.48
332040,rural,1,0.4,70,dim,clear,True,True,evening,False,True,1,0.36
