id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
379500,rural,3,0.12,60,daylight,TORNADO,True,True,afternoon,True,False,2,0.35
379501,highway,3,0.34,70,dim,clear,True,True,afternoon,True,False,1,0.33
379502,highway,3,0.59,45,dim,rainy,False,False,afternoon,False,False,2,0.29
379503,highway,3,0.62,35,night,TORNADO,True,True,afternoon,False,False,1,0.43
379504,highway,4,0.19,25,daylight,foggy,False,True,morning,False,False,0,0.18
379505,urban,3,0.52,35,dim,TORNADO,False,False,morning,True,False,1,0.33
379506,urban,4,0.82,45,night,foggy,True,False,evening,True,False,0,0.63
379507,urban,2,0.44,25,dim,rainy,False,False,afternoon,False,False,0,0.34
379508,rural,4,0.25,25,night,TORNADO,True,True,afternoon,False,True,0,0.25
379509,highway,1,0.97,35,dim,clear,True,False,morning,False,False,1,0.33
379510,urban,4,0.92,35,dim,rainy,False,True,evening,True,True,3,0.51
379511,urban,3,0.57,25,night,foggy,True,True,evening,True,True,2,0.47
379512,highway,2,0.74,70,daylight,TORNADO,True,False,evening,False,True,3,0.58
379513,highway,4,0.21,60,daylight,foggy,True,False,evening,False,False,0,0.43
379514,highway,4,0.34,35,dim,clear,False,True,evening,True,True,1,0.07
379515,highway,2,0.41,45,daylight,clear,True,True,afternoon,True,True,2,0.15
379516,rural,3,0.66,70,dim,foggy,True,False,morning,False,True,2,0.39
379517,highway,4,0.1,45,daylight,foggy,False,True,morning,False,True,1,0.09
379518,urban,1,0.67,25,daylight,rainy,True,True,morning,False,True,1,0.2
379519,rural,4,0.11,45,night,clear,True,True,morning,True,False,2,0.33
379520,rural,3,0.06,60,dim,TORNADO,True,True,evening,False,False,2,0.31
379521,urban,2,0.31,500,daylight,TORNADO,False,False,evening,False,False,1,0.14
379522,rural,2,0.08,35,dim,foggy,True,False,evening,True,True,1,0.12
379523,urban,4,0.83,25,dim,rainy,True,True,morning,True,False,0,0.41
379524,highway,1,0.33,35,daylight,foggy,False,True,afternoon,True,True,0,0.22
379525,highway,2,0.74,60,night,rainy,False,True,evening,True,False,1,0.73
379526,urban,3,0.02,70,dim,clear,True,True,afternoon,True,False,1,0.17
379527,highway,2,0.14,45,night,foggy,False,False,morning,True,False,1,0.34
379528,urban,4,0.56,500,dim,foggy,False,True,evening,True,True,0,0.47
379529,urban,1,0.22,25,night,clear,False,False,morning,False,True,3,0.23
379530,highway,1,0.79,25,dim,rainy,False,False,afternoon,False,False,0,0.3
379531,rural,3,0.46,25,dim,clear,True,False,afternoon,True,True,1,0.07
379532,rural,3,0.88,35,daylight,foggy,False,True,evening,True,True,2,0.45
379533,rural,4,0.16,25,night,foggy,True,True,evening,False,True,0,0.37
379534,rural,2,0.6,45,night,rainy,False,True,morning,False,False,0,0.53
379535,rural,1,0.58,70,night,clear,True,True,morning,False,False,1,0.64
379536,rural,2,0.43,60,dim,rainy,True,True,afternoon,True,True,1,0.47
379537,highway,4,0.92,25,dim,clear,True,False,evening,True,False,1,0.42
379538,highway,4,0.76,-50,night,clear,False,False,afternoon,True,True,0,0.56
379539,rural,4,0.4,35,daylight,clear,False,True,evening,True,True,1,0.18
379540,rural,1,0.37,-50,dim,TORNADO,True,True,afternoon,True,False,2,0.23
379541,highway,4,0.51,45,night,clear,False,False,evening,False,True,2,0.37
379542,rural,2,0.86,25,daylight,clear,True,False,morning,False,True,3,0.36
379543,rural,4,0.15,35,night,rainy,True,False,morning,True,True,1,0.37
379544,highway,4,0.79,70,dim,clear,True,False,morning,False,True,2,0.45
379545,highway,1,0.69,35,night,rainy,False,False,evening,True,True,0,0.56
