id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
477000,highway,1,0.52,45,daylight,rainy,False,False,afternoon,True,False,1,0.3
477001,urban,4,0.37,25,night,rainy,False,False,evening,False,True,0,0.41
477002,urban,4,0.5,45,night,clear,False,True,evening,False,True,0,0.36
477003,highway,2,0.43,70,dim,foggy,False,True,evening,False,False,1,0.38
477004,highway,-1,0.32,45,night,clear,True,False,afternoon,False,False,2,0.34
477005,rural,1,0.07,25,daylight,clear,False,False,evening,True,False,2,0.02
477006,rural,4,0.02,70,night,rainy,True,False,evening,False,False,1,0.28
477007,rural,3,0.59,35,daylight,clear,False,True,evening,True,False,0,0.12
477008,highway,3,0.67,35,daylight,foggy,True,True,afternoon,False,True,0,0.34
477009,urban,3,0.87,25,daylight,foggy,True,True,afternoon,True,True,0,0.28
477010,urban,1,0.72,500,night,foggy,True,True,afternoon,True,True,0,0.43
477011,highway,4,0.39,70,dim,clear,False,True,afternoon,False,False,0,0.28
477012,highway,1,0.58,25,daylight,rainy,True,False,morning,False,True,2,0.19
477013,rural,2,0.14,35,daylight,rainy,False,True,evening,True,True,2,0.12
477014,urban,4,0.54,60,dim,foggy,False,True,evening,False,True,1,0.55
477015,urban,3,0.28,25,night,foggy,False,True,evening,False,True,0,0.38
477016,highway,1,0.22,35,dim,foggy,True,True,evening,True,True,1,0.23
477017,rural,-1,0.4,45,night,clear,False,True,evening,True,True,1,0.27
477018,rural,2,0.01,45,night,foggy,True,False,morning,True,False,3,0.1
477019,highway,4,0.05,60,dim,foggy,True,False,evening,False,True,1,0.34
477020,rural,3,0.57,45,daylight,foggy,True,False,evening,False,True,1,0.28
477021,highway,4,0.5,500,daylight,foggy,True,False,morning,False,True,2,0.26
477022,highway,3,0.77,45,dim,clear,False,True,morning,True,False,1,0.28
477023,urban,3,0.67,60,daylight,foggy,False,False,afternoon,False,False,0,0.48
477024,rural,1,0.98,35,night,clear,True,True,afternoon,True,True,0,0.42
477025,highway,999,0.19,45,daylight,rainy,False,True,afternoon,False,False,1,0.19
477026,urban,4,0.51,45,dim,clear,False,False,morning,True,True,1,0.13
477027,rural,1,0.88,35,night,clear,True,True,evening,True,True,1,0.46
477028,highway,2,0.55,45,daylight,rainy,True,True,afternoon,True,False,2,0.34
477029,highway,1,0.23,45,dim,rainy,False,False,afternoon,True,True,2,0.22
477030,highway,3,0.04,25,night,foggy,True,False,evening,False,False,2,0.34
477031,highway,1,0.99,45,daylight,foggy,True,True,evening,True,True,1,0.4
477032,urban,999,0.17,-50,night,rainy,False,False,morning,True,False,1,0.37
477033,urban,3,0.81,45,daylight,clear,False,False,evening,True,True,1,0.28
477034,urban,4,0.38,35,night,clear,True,False,evening,False,False,0,0.32
477035,highway,4,0.02,45,night,foggy,True,False,afternoon,False,True,1,0.35
477036,highway,2,0.4,70,daylight,rainy,True,False,evening,True,False,1,0.44
477037,rural,3,0.68,60,daylight,rainy,False,False,morning,True,False,2,0.52
477038,highway,3,0.85,45,daylight,clear,True,True,afternoon,True,False,0,0.31
477039,highway,999,0.59,60,night,clear,False,False,morning,True,True,1,0.44
477040,highway,2,0.34,70,daylight,rainy,False,False,afternoon,False,True,2,0.36
477041,urban,1,0.4,60,daylight,clear,False,False,morning,False,True,0,0.26
477042,highway,0,0.67,70,night,clear,True,True,morning,False,True,1,0.57
477043,urban,1,0.33,45,daylight,clear,False,False,evening,True,True,1,0.12
477044,highway,1,0.5,70,dim,clear,False,True,morning,False,True,1,0.27
