id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
180000,highway,3,0.21,60,dim,rainy,False,False,morning,True,False,0,0.44
180001,INVALID_ROAD_TYPE,1,0.87,N/A,dim,rainy,False,False,evening,False,False,0,0.35
180002,urban,3,0.32,35,night,foggy,True,False,evening,False,True,1,0.39
180003,rural,1,0.25,70,dim,clear,True,True,evening,False,True,1,0.34
180004,urban,1,0.72,45,dim,rainy,False,False,evening,True,True,1,0.27
180005,urban,3,0.56,60,night,foggy,False,True,afternoon,False,False,1,0.62
180006,urban,1,0.95,70,daylight,clear,False,True,afternoon,True,True,2,0.49
180007,highway,2,0.02,60,night,foggy,False,False,morning,True,True,2,0.48
180008,urban,2,0.89,45,dim,clear,True,False,morning,False,False,N/A,0.2
180009,rural,3,0.74,45,dim,foggy,False,False,morning,True,False,1,0.25
180010,rural,2,N/A,25,daylight,rainy,True,True,morning,False,True,3,0.52
180011,highway,2,0.25,60,dim,rainy,True,True,evening,True,False,1,0.39
180012,urban,4,0.65,N/A,dim,rainy,False,False,evening,True,True,0,0.27
180013,highway,2,0.43,60,dim,foggy,False,False,morning,True,False,2,0.43
180014,highway,N/A,0.2,70,daylight,clear,True,True,morning,True,True,2,0.2
180015,rural,4,0.21,60,daylight,rainy,True,False,evening,False,False,2,0.34
180016,rural,1,0.8,25,dim,foggy,True,False,evening,True,False,N/A,0.52
180017,rural,4,N/A,25,night,rainy,True,False,afternoon,False,True,1,0.44
180018,highway,1,0.35,25,dim,foggy,False,False,afternoon,True,False,0,0.1
180019,urban,4,0.76,45,daylight,foggy,False,False,morning,False,True,1,0.34
180020,rural,2,0.57,25,night,clear,True,True,afternoon,False,False,3,0.41
180021,highway,4,0.32,25,dim,rainy,True,True,morning,True,False,1,0.25
180022,urban,1,0.43,45,night,rainy,True,False,afternoon,False,False,N/A,0.48
180023,rural,1,0.57,35,daylight,foggy,False,False,morning,True,True,2,0.27
180024,urban,1,0.37,35,night,clear,False,False,morning,True,True,0,0.26
180025,urban,1,0.9,60,night,foggy,False,False,morning,True,True,3,0.76
180026,highway,1,0.29,25,night,rainy,False,False,afternoon,False,False,2,0.39
180027,urban,2,0.68,45,night,clear,False,False,morning,False,False,0,0.43
180028,highway,1,0.35,60,dim,rainy,False,True,evening,False,False,1,0.37
180029,rural,1,0.43,25,dim,clear,False,True,morning,False,True,2,0.19
180030,rural,3,0.12,25,night,clear,True,True,morning,False,True,0,0.26
180031,rural,1,0.83,35,daylight,foggy,False,True,morning,False,True,0,0.42
