id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
147500,highway,1,0.32,60,dim,foggy,True,False,morning,False,True,0,0.41
147501,highway,2,0.68,60,dim,foggy,False,False,morning,True,False,1,0.46
147502,urban,3,0.34,25,dim,rainy,True,False,afternoon,False,False,2,0.18
147503,urban,3,0.21,60,dim,rainy,True,True,morning,True,True,0,0.41
147504,rural,2,0.73,45,dim,rainy,True,False,morning,True,False,2,0.42
147505,urban,1,0.56,45,night,clear,True,False,evening,False,True,1,0.32
147506,urban,999,0.23,45,night,clear,False,False,morning,False,True,2,0.23
147507,rural,3,0.12,60,daylight,rainy,True,True,evening,False,True,2,0.39
147508,rural,4,0.12,70,dim,foggy,False,False,afternoon,False,False,1,0.41
147509,rural,4,0.1,35,dim,clear,True,False,evening,False,False,1,0.09
147510,rural,2,0.37,25,night,rainy,True,True,evening,True,False,1,0.39
147511,rural,3,0.43,45,dim,rainy,True,True,afternoon,True,True,2,0.11
147512,rural,2,0.8,25,night,foggy,True,True,morning,True,False,1,0.62
147513,rural,0,0.16,35,dim,clear,False,False,evening,False,True,2,0.09
147514,rural,999,0.76,60,dim,rainy,False,False,morning,False,False,0,0.51
147515,rural,4,0.66,35,daylight,rainy,True,False,afternoon,True,True,1,0.36
147516,highway,1,0.99,45,daylight,foggy,True,True,afternoon,True,True,2,0.37
147517,rural,4,0.46,70,daylight,rainy,False,True,morning,False,False,1,0.41
147518,highway,3,0.73,70,daylight,foggy,False,True,morning,True,True,3,0.59
147519,highway,4,0.19,45,dim,rainy,False,True,morning,False,False,2,0.15
147520,urban,3,0.49,60,daylight,foggy,True,True,afternoon,True,False,2,0.46
147521,rural,3,0.67,45,daylight,foggy,True,False,afternoon,False,False,1,0.32
147522,rural,2,0.07,25,night,rainy,False,True,afternoon,True,True,2,0.25
147523,rural,4,0.73,60,night,rainy,True,True,evening,False,True,1,0.71
147524,highway,3,0.78,60,daylight,clear,False,True,evening,True,False,1,0.43
147525,rural,1,0.05,25,dim,clear,True,True,afternoon,False,True,0,0.02
147526,highway,1,0.66,70,daylight,clear,True,True,afternoon,False,True,3,0.48
147527,urban,2,0.26,70,daylight,clear,True,False,evening,False,False,2,0.22
147528,highway,1,0.81,60,daylight,clear,True,False,afternoon,False,True,1,0.43
147529,rural,1,0.62,60,daylight,foggy,True,False,morning,False,False,2,0.52
147530,rural,2,0.4,45,dim,clear,True,False,morning,True,False,1,0.07
147531,rural,2,0.59,25,daylight,foggy,True,False,afternoon,False,False,1,0.23
147532,rural,1,0.38,25,night,rainy,True,True,afternoon,True,False,1,0.31
147533,urban,2,0.92,70,daylight,clear,True,True,afternoon,False,False,3,0.6
147534,highway,3,0.85,45,daylight,foggy,True,False,evening,True,True,1,0.33
147535,urban,1,0.41,45,night,rainy,True,False,afternoon,True,True,1,0.44
147536,rural,2,0.68,60,night,rainy,False,True,afternoon,False,False,2,0.69
147537,urban,2,0.56,25,night,foggy,False,False,afternoon,False,False,2,0.53
147538,urban,4,0.78,60,dim,rainy,False,False,evening,True,False,0,0.5
147539,rural,2,0.51,70,daylight,foggy,False,False,afternoon,True,True,1,0.48
147540,rural,2,0.52,60,night,foggy,True,True,afternoon,False,True,1,0.59
147541,urban,3,0.88,45,dim,foggy,False,True,afternoon,False,False,2,0.31
147542,rural,1,0.06,25,night,clear,False,True,morning,True,False,0,0.16
147543,highway,3,0.9,45,night,clear,False,True,afternoon,False,True,3,0.57
147544,urban,2,0.81,70,daylight,foggy,True,True,afternoon,True,False,1,0.51
147545,highway,3,0.34,60,dim,rainy,False,False,afternoon,False,False,2,0.34
147546,highway,2,0.38,60,daylight,clear,False,True,evening,False,True,2,0.35
147547,urban,2,0.55,70,dim,clear,False,True,afternoon,False,True,2,0.37
147548,highway,2,0.3,35,daylight,foggy,False,True,afternoon,False,False,1,0.25
147549,highway,1,0.26,45,dim,foggy,False,True,evening,False,True,1,0.24
147550,highway,4,0.29,35,night,clear,True,False,evening,False,True,1,0.29
147551,rural,2,0.34,70,daylight,clear,False,True,evening,False,True,2,0.25
147552,urban,3,0.86,25,daylight,clear,False,False,morning,False,False,2,0.29
147553,rural,4,0.73,25,daylight,rainy,True,True,evening,False,False,1,0.29
147554,rural,2,0.28,35,dim,foggy,False,False,evening,False,True,0,0.19
147555,urban,4,0.87,35,daylight,clear,True,True,morning,True,True,2,0.28
147556,highway,2,0.5,35,daylight,rainy,False,False,afternoon,False,False,0,0.39
147557,urban,4,0.5,25,daylight,clear,False,False,morning,False,False,0,0.19
147558,urban,4,0.51,45,dim,rainy,False,True,evening,True,False,2,0.23
147559,highway,3,0.87,60,night,rainy,False,False,evening,True,True,2,0.78
147560,urban,3,1.0,60,night,foggy,True,False,evening,True,True,3,0.89
147561,highway,3,0.85,70,dim,foggy,False,False,morning,True,False,0,0.51
147562,highway,2,0.14,45,night,clear,False,False,afternoon,False,True,0,0.19
147563,urban,4,0.52,70,dim,clear,True,True,afternoon,True,False,2,0.37
147564,urban,2,0.29,70,dim,rainy,False,True,evening,True,True,0,0.29
147565,urban,3,0.96,45,daylight,rainy,True,True,evening,True,False,1,0.33
147566,urban,2,0.85,25,dim,rainy,False,True,afternoon,False,False,0,0.39
147567,highway,2,0.16,60,night,clear,True,False,afternoon,False,True,2,0.44
147568,urban,3,0.53,60,daylight,foggy,False,False,afternoon,False,True,1,0.42
147569,highway,4,0.02,35,night,foggy,False,False,afternoon,False,False,0,0.3
147570,highway,1,0.9,60,night,foggy,False,True,evening,True,False,0,0.76
147571,urban,3,0.72,25,daylight,rainy,False,True,morning,True,True,1,0.25
147572,urban,3,0.26,25,night,foggy,True,True,afternoon,True,True,1,0.39
147573,urban,3,0.23,45,night,foggy,True,False,morning,True,False,1,0.35
147574,highway,-1,0.09,35,daylight,foggy,False,True,afternoon,True,False,1,0.15
147575,highway,3,0.77,60,night,rainy,True,False,morning,True,False,0,0.74
147576,rural,4,0.67,60,daylight,clear,False,False,morning,False,True,2,0.29
147577,urban,0,0.65,70,dim,foggy,True,True,afternoon,True,False,1,0.58
147578,rural,2,0.46,35,daylight,clear,True,False,afternoon,False,True,2,0.12
147579,urban,4,0.38,25,dim,clear,True,False,afternoon,False,True,1,0.12
147580,rural,3,0.49,70,daylight,clear,True,False,morning,False,False,0,0.36
147581,rural,3,0.68,70,dim,clear,True,True,morning,True,False,0,0.51
147582,urban,4,0.25,25,night,foggy,True,False,morning,False,True,0,0.4
147583,rural,3,0.94,70,dim,clear,False,False,evening,True,False,3,0.6
147584,urban,3,0.14,35,daylight,clear,False,False,evening,True,False,0,0.06
147585,highway,4,0.13,35,night,clear,False,True,evening,False,False,1,0.23
147586,highway,1,0.71,35,night,foggy,False,True,afternoon,False,True,3,0.66
147587,highway,0,0.27,35,daylight,rainy,False,False,morning,True,True,2,0.19
147588,rural,1,0.17,45,night,rainy,True,True,afternoon,True,True,0,0.38
147589,urban,3,0.38,45,dim,clear,False,True,evening,True,False,1,0.09
147590,rural,4,0.5,45,dim,rainy,False,False,evening,False,True,0,0.2
147591,rural,1,0.15,35,dim,foggy,False,True,morning,False,False,3,0.1
147592,urban,2,0.24,60,daylight,clear,False,False,morning,True,False,2,0.19
147593,highway,3,0.88,45,daylight,foggy,True,False,morning,False,False,1,0.3
147594,rural,3,0.81,25,night,rainy,False,False,evening,False,False,3,0.6
147595,highway,4,0.26,35,dim,clear,True,True,morning,True,False,1,0.08
147596,rural,4,0.05,35,dim,rainy,True,False,afternoon,True,False,0,0.05
147597,highway,4,0.73,35,daylight,rainy,False,True,afternoon,False,False,1,0.2
