id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
437000,highway,2,0.15,70,night,clear,False,False,evening,False,True,2,0.33
437001,urban,2,0.41,70,dim,rainy,False,False,afternoon,True,False,2,0.45
437002,urban,4,0.45,45,daylight,rainy,False,True,afternoon,False,True,2,0.18
437003,urban,3,0.04,25,dim,rainy,True,True,morning,False,True,0,0.13
437004,highway,4,0.77,70,night,foggy,False,False,afternoon,True,False,2,0.61
437005,urban,2,0.15,25,daylight,clear,False,False,afternoon,False,False,1,0.11
437006,urban,3,0.27,25,dim,rainy,True,True,evening,False,False,1,0.14
437007,rural,3,0.53,70,daylight,foggy,True,False,evening,True,True,2,0.38
437008,rural,1,0.08,25,dim,rainy,False,False,morning,True,False,0,0.15
437009,highway,4,0.56,60,night,foggy,False,True,evening,False,True,1,0.63
437010,highway,4,0.62,60,daylight,clear,False,False,morning,True,True,0,0.33
437011,rural,1,0.96,60,dim,clear,True,True,evening,True,False,2,0.44
437012,urban,3,0.66,70,daylight,clear,True,False,afternoon,True,True,1,0.38
437013,highway,1,0.82,70,daylight,clear,False,True,morning,False,True,1,0.52
437014,urban,1,0.72,25,dim,foggy,True,False,evening,False,False,0,0.32
437015,rural,4,0.8,60,night,foggy,False,False,morning,True,False,1,0.65
437016,urban,2,0.05,70,dim,rainy,True,False,evening,True,True,1,0.35
437017,rural,4,0.56,25,daylight,rainy,True,True,evening,False,True,1,0.28
437018,rural,2,0.83,35,night,clear,True,True,morning,False,True,2,0.55
437019,rural,3,0.67,25,daylight,foggy,True,False,afternoon,False,False,2,0.23
437020,rural,3,0.04,35,daylight,foggy,True,True,evening,False,True,1,0.07
437021,rural,4,0.34,25,night,rainy,False,False,morning,False,False,1,0.35
437022,urban,1,0.15,35,night,clear,True,False,evening,False,False,2,0.24
437023,highway,3,0.58,25,night,rainy,True,False,afternoon,True,False,2,0.58
437024,highway,1,0.69,35,dim,foggy,False,True,morning,False,True,1,0.38
437025,rural,3,0.81,35,daylight,rainy,False,True,morning,True,False,2,0.3
437026,highway,2,0.51,25,dim,rainy,True,False,evening,True,True,2,0.25
437027,highway,1,0.18,60,dim,clear,True,False,morning,False,True,2,0.34
437028,rural,4,0.4,25,night,foggy,True,False,afternoon,True,False,0,0.43
437029,highway,3,0.21,45,daylight,rainy,False,True,morning,False,False,-3,0.12
437030,highway,4,0.7,60,night,foggy,True,True,evening,True,True,2,0.77
437031,highway,1,0.36,60,dim,foggy,True,True,evening,False,True,2,0.2
437032,urban,1,0.02,70,daylight,rainy,True,True,evening,True,True,1,0.2
437033,urban,1,0.63,25,night,rainy,False,False,afternoon,False,True,3,0.63
437034,urban,1,0.22,60,daylight,clear,False,True,afternoon,True,False,1,0.28
437035,rural,1,0.52,35,night,foggy,False,True,morning,False,True,0,0.38
