id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
392500,urban,3,0.84,45,daylight,rainy,True,True,afternoon,False,False,1,0.39
392501,highway,4,0.0,60,dim,rainy,False,True,evening,True,True,1,0.11
392502,rural,1,0.63,45,night,clear,False,True,afternoon,True,False,1,0.41
392503,rural,3,0.52,35,dim,foggy,True,False,evening,False,True,0,0.25
392504,urban,2,0.12,45,dim,clear,False,True,afternoon,False,True,1,0.08
392505,urban,2,0.36,25,night,clear,False,True,afternoon,True,True,1,0.31
392506,urban,4,0.81,45,night,foggy,False,True,morning,False,True,1,0.57
392507,rural,4,0.04,70,dim,foggy,False,False,morning,True,False,0,0.34
392508,urban,2,0.82,35,night,foggy,True,True,evening,False,False,2,0.62
392509,urban,4,0.69,25,night,foggy,False,False,evening,True,False,1,0.47
392510,rural,2,0.29,45,daylight,clear,False,False,morning,False,False,0,0.08
392511,urban,1,0.71,35,daylight,rainy,True,False,evening,True,True,0,0.35
392512,highway,2,0.15,60,dim,clear,True,False,evening,False,False,1,0.29
392513,rural,4,0.91,70,night,clear,False,True,morning,True,False,3,0.72
392514,highway,1,0.3,35,dim,rainy,True,True,morning,False,False,2,0.22
392515,rural,3,0.96,25,daylight,clear,False,True,morning,True,False,3,0.46
392516,urban,4,0.57,70,daylight,clear,True,False,evening,True,False,0,0.43
392517,urban,4,0.47,70,daylight,clear,True,False,evening,False,True,1,0.27
392518,rural,4,0.43,35,night,clear,False,True,afternoon,False,True,0,0.3
392519,highway,1,0.19,60,daylight,foggy,False,True,morning,True,True,1,0.37
392520,urban,1,0.84,70,night,foggy,True,True,morning,False,False,0,0.71
392521,rural,1,0.56,35,night,rainy,False,False,afternoon,True,False,3,0.6
392522,rural,4,0.47,25,night,clear,False,False,evening,False,False,2,0.2
392523,urban,4,0.14,45,daylight,foggy,True,True,morning,False,True,0,0.18
392524,rural,3,0.18,35,night,rainy,False,False,morning,False,True,0,0.31
392525,rural,3,0.55,70,dim,clear,True,False,evening,False,True,0,0.37
392526,rural,2,0.09,35,dim,rainy,True,False,morning,False,True,1,0.06
392527,urban,4,0.04,25,night,rainy,False,True,morning,False,True,2,0.37
392528,urban,1,0.77,25,dim,foggy,True,False,evening,True,True,1,0.44
392529,highway,1,200.0,500,night,clear,True,True,afternoon,False,False,0,0.61
392530,highway,1,0.55,45,dim,clear,True,False,afternoon,False,False,2,0.19
392531,highway,4,0.13,60,night,rainy,False,False,morning,False,True,1,0.65
392532,rural,2,0.74,25,dim,foggy,True,True,afternoon,True,False,0,0.31
392533,highway,3,0.92,60,night,clear,True,True,morning,True,True,2,0.52
392534,urban,1,0.79,60,night,clear,False,True,afternoon,True,True,0,0.61
392535,rural,3,0.2,70,dim,clear,True,True,afternoon,False,True,3,0.23
392536,highway,2,0.82,35,dim,clear,True,False,afternoon,False,False,0,0.36
392537,highway,2,0.58,70,night,clear,False,True,afternoon,False,False,0,0.54
392538,highway,4,0.59,60,night,rainy,True,False,afternoon,True,True,0,0.65
392539,urban,3,0.66,25,night,foggy,False,True,morning,False,True,2,0.51
392540,rural,1,0.71,60,dim,rainy,False,True,evening,True,True,2,0.51
392541,rural,1,0.67,70,dim,foggy,True,False,morning,True,True,2,0.43
392542,urban,1,0.44,45,night,clear,False,False,morning,True,True,0,0.37
392543,urban,3,0.95,0,dim,rainy,True,True,evening,True,False,2,0.43
392544,urban,4,0.11,45,night,foggy,False,False,afternoon,False,True,2,0.25
392545,rural,2,0.03,25,daylight,rainy,True,False,afternoon,True,False,1,0.13
392546,urban,2,0.35,-50,dim,foggy,False,True,evening,False,False,0,0.4
392547,highway,1,0.26,35,dim,foggy,False,False,afternoon,False,False,0,0.22
392548,urban,3,0.38,45,night,rainy,True,True,evening,True,True,1,0.48
392549,highway,2,0.32,25,night,clear,False,False,afternoon,False,False,1,0.25
392550,highway,3,0.65,70,daylight,clear,True,False,evening,True,False,0,0.41
392551,rural,1,200.0,35,dim,foggy,True,True,evening,False,False,2,0.19
392552,urban,1,0.68,0,night,clear,True,True,afternoon,False,False,1,0.32
392553,urban,2,0.65,25,daylight,foggy,False,True,afternoon,True,True,0,0.3
392554,highway,1,0.53,500,daylight,foggy,False,False,morning,False,False,2,0.49
392555,urban,3,0.54,60,daylight,foggy,False,False,evening,True,False,0,0.5
392556,urban,4,0.6,60,night,clear,True,False,morning,True,False,1,0.64
392557,urban,3,-45.0,35,daylight,rainy,False,False,morning,False,False,2,0.3
392558,urban,1,0.67,45,dim,foggy,False,True,evening,False,True,1,0.41
392559,highway,4,0.92,45,dim,rainy,False,True,morning,True,True,2,0.3
392560,rural,4,0.39,45,daylight,rainy,True,True,evening,False,False,1,0.27
392561,urban,3,-45.0,45,daylight,clear,True,True,morning,False,True,1,0.06
392562,urban,4,0.73,45,daylight,rainy,False,False,morning,False,False,0,0.2
392563,rural,4,0.18,45,dim,foggy,True,False,evening,False,False,2,0.23
392564,rural,2,0.35,25,dim,foggy,True,False,morning,False,False,1,0.17
392565,highway,3,0.15,45,daylight,clear,True,True,morning,True,True,0,0.09
392566,rural,1,0.18,25,daylight,rainy,True,True,evening,True,False,0,0.17
392567,highway,4,0.24,60,dim,foggy,True,False,evening,True,True,1,0.34
392568,urban,1,0.37,35,night,foggy,False,False,afternoon,True,True,2,0.47
392569,urban,2,0.89,35,dim,clear,True,False,evening,True,True,2,0.3
392570,highway,3,0.16,45,daylight,foggy,True,False,afternoon,False,True,2,0.15
392571,rural,3,0.4,35,dim,rainy,False,True,morning,True,False,1,0.31
392572,urban,1,0.1,70,night,clear,True,False,evening,False,False,2,0.47
392573,highway,3,0.56,25,night,rainy,False,False,afternoon,True,False,1,0.49
392574,highway,1,0.18,45,dim,rainy,False,False,evening,False,False,1,0.12
392575,urban,4,0.28,35,night,clear,False,False,afternoon,False,False,1,0.2
392576,rural,1,0.68,25,daylight,foggy,True,True,morning,False,True,0,0.26
392577,highway,4,0.52,35,daylight,clear,False,True,morning,False,False,1,0.15
392578,urban,4,0.53,35,daylight,clear,False,False,afternoon,False,True,0,0.17
392579,highway,1,0.74,25,night,rainy,True,True,afternoon,True,True,0,0.44
392580,urban,1,0.7,35,night,clear,False,True,afternoon,False,True,2,0.38
