id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
177000,highway,3,0.45,25,daylight,clear,True,False,afternoon,False,True,1,0.17
177001,highway,2,0.29,70,dim,foggy,True,True,evening,True,False,2,0.39
177002,highway,3,0.43,60,dim,clear,False,True,afternoon,True,False,0,0.35
177003,rural,4,0.7,35,night,rainy,True,True,afternoon,True,False,0,2.0
177004,highway,4,0.48,35,daylight,foggy,False,True,evening,True,False,1,0.19
177005,highway,3,0.84,60,daylight,foggy,False,True,afternoon,True,False,3,1.5
177006,highway,1,0.22,45,night,rainy,False,False,afternoon,False,False,1,0.3
177007,highway,1,0.75,25,night,clear,False,True,morning,True,True,1,0.44
177008,urban,4,0.61,45,night,foggy,False,False,morning,False,False,2,0.46
177009,highway,3,0.66,45,dim,rainy,True,False,afternoon,True,False,0,0.38
177010,urban,2,0.69,70,night,clear,False,False,afternoon,False,False,2,0.54
177011,rural,4,0.17,70,night,foggy,True,True,evening,False,False,2,0.44
177012,highway,3,0.76,60,dim,clear,False,True,evening,True,True,3,0.52
177013,rural,3,0.73,70,daylight,clear,False,True,evening,True,False,2,0.34
177014,urban,2,0.78,70,night,clear,True,False,morning,True,False,1,0.69
177015,urban,1,0.3,35,daylight,foggy,False,False,morning,False,False,2,0.11
177016,highway,2,0.54,35,dim,rainy,True,True,afternoon,False,False,0,0.29
177017,rural,4,0.27,35,daylight,foggy,False,True,evening,False,False,0,1.5
177018,highway,1,0.83,60,daylight,foggy,False,True,afternoon,True,False,1,0.56
177019,rural,3,0.22,45,daylight,foggy,True,False,evening,False,True,1,0.16
177020,urban,1,0.29,25,night,clear,False,False,evening,True,True,1,0.3
177021,highway,3,0.16,45,night,clear,True,True,afternoon,True,True,1,0.24
177022,rural,4,0.38,35,night,clear,True,True,morning,True,True,2,0.32
177023,urban,4,0.65,35,dim,foggy,True,False,afternoon,True,False,1,0.37
177024,highway,4,0.01,25,dim,foggy,False,True,morning,True,True,1,-0.5
177025,rural,4,0.27,25,night,foggy,False,True,morning,True,False,1,0.48
