id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
394500,urban,2,0.23,25,daylight,rainy,True,True,evening,True,True,1,0.17
394501,urban,3,0.22,35,night,rainy,False,False,morning,True,False,1,0.28
394502,rural,2,0.64,35,night,clear,True,False,evening,True,False,1,0.32
394503,rural,4,0.37,35,night,rainy,True,False,evening,False,False,0,0.32
394504,urban,1,0.58,45,night,rainy,True,True,evening,True,False,0,0.63
394505,urban,3,0.43,60,dim,foggy,True,False,morning,True,False,2,0.46
394506,rural,4,0.43,60,night,foggy,False,True,morning,False,True,2,0.62
394507,rural,4,0.65,60,night,rainy,True,True,morning,True,True,1,0.62
394508,highway,4,0.29,60,daylight,rainy,False,False,morning,True,False,1,0.44
394509,rural,2,0.77,35,dim,clear,True,False,morning,True,True,0,0.26
394510,urban,4,0.58,60,dim,clear,True,False,morning,False,False,2,0.38
394511,urban,4,0.41,45,dim,rainy,False,False,evening,False,False,1,0.22
394512,urban,4,0.68,35,daylight,rainy,False,True,afternoon,False,True,2,0.32
394513,highway,2,0.09,70,night,clear,False,True,afternoon,True,True,2,0.46
394514,rural,1,0.29,45,dim,foggy,True,False,morning,True,False,1,0.18
394515,rural,2,0.82,45,dim,rainy,True,False,morning,False,True,2,0.37
394516,rural,2,0.52,60,daylight,foggy,True,False,morning,False,False,1,0.48
394517,urban,2,0.73,45,dim,clear,True,True,evening,False,True,1,0.21
394518,urban,3,0.59,70,daylight,rainy,False,True,afternoon,False,True,3,0.64
394519,highway,2,0.1,35,daylight,rainy,True,False,morning,True,False,2,0.08
394520,highway,3,0.65,70,daylight,rainy,False,True,afternoon,True,False,3,0.54
394521,urban,2,0.2,70,night,clear,True,False,morning,True,False,1,0.44
394522,urban,4,0.62,70,dim,clear,True,True,morning,False,False,0,0.4
394523,highway,2,0.95,25,daylight,foggy,False,True,afternoon,True,False,1,0.42
394524,urban,1,0.79,45,daylight,rainy,False,True,evening,False,False,2,0.35
394525,urban,3,0.95,60,daylight,foggy,False,True,evening,True,False,2,0.67
394526,highway,4,0.3,45,dim,clear,False,False,morning,False,False,2,0.07
394527,rural,4,0.43,70,dim,rainy,False,True,afternoon,False,True,2,0.48
394528,urban,2,0.02,60,daylight,clear,False,True,afternoon,True,True,0,0.18
394529,highway,1,0.38,70,daylight,foggy,False,False,afternoon,True,False,2,0.32
394530,urban,2,0.73,35,night,rainy,True,True,afternoon,True,True,2,0.61
394531,urban,2,0.25,25,night,rainy,False,True,morning,True,False,1,0.33
394532,urban,3,0.91,35,daylight,foggy,True,False,evening,True,False,0,0.43
394533,highway,4,0.35,45,dim,foggy,True,True,evening,True,True,1,0.27
394534,highway,3,0.13,70,night,clear,True,True,afternoon,False,True,1,0.49
394535,rural,3,0.95,70,dim,clear,True,True,morning,True,True,-4,0.58
394536,highway,4,0.09,70,dim,foggy,False,False,afternoon,False,True,1,0.2
394537,highway,4,0.4,25,daylight,rainy,True,False,afternoon,True,False,2,0.19
394538,highway,4,0.37,60,daylight,clear,True,False,morning,True,True,2,0.22
394539,highway,3,0.55,35,daylight,foggy,False,False,evening,False,False,3,0.45
394540,urban,1,0.14,45,night,clear,False,True,evening,False,True,0,0.34
394541,urban,3,0.52,35,night,rainy,True,True,morning,False,True,4,0.57
394542,highway,1,0.35,60,daylight,clear,True,True,evening,False,False,0,0.28
