id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
383500,rural,4,0.98,45,daylight,clear,True,False,afternoon,False,True,0,0.27
383501,rural,1,0.85,60,daylight,clear,True,False,evening,True,True,1,0.46
383502,urban,1,0.68,25,daylight,rainy,False,False,evening,True,False,1,0.37
383503,rural,3,0.28,35,daylight,foggy,False,False,morning,False,True,1,0.04
383504,highway,2,0.4,60,night,clear,False,True,morning,False,True,1,0.44
383505,rural,1,0.57,35,daylight,clear,False,True,afternoon,False,True,1,0.18
383506,rural,1,0.59,25,daylight,foggy,True,False,evening,True,False,1,0.25
383507,highway,2,0.54,70,daylight,clear,True,True,evening,True,True,1,0.31
383508,urban,1,0.52,60,dim,foggy,False,True,morning,True,False,0,0.57
383509,highway,2,0.41,45,dim,rainy,False,False,MIDNIGHT,True,False,1,0.23
383510,urban,2,0.2,25,night,rainy,True,True,afternoon,False,True,0,0.37
383511,highway,4,0.2,25,dim,rainy,True,True,evening,False,True,0,0.21
383512,urban,3,0.35,45,daylight,clear,True,False,afternoon,True,True,2,0.03
383513,urban,4,0.56,35,night,clear,False,True,afternoon,True,True,1,0.43
383514,rural,2,0.62,25,night,foggy,False,False,afternoon,True,True,1,0.54
383515,urban,4,0.67,35,night,clear,False,True,morning,False,False,3,0.58
383516,rural,2,0.8,35,night,foggy,False,True,evening,True,True,0,0.56
383517,rural,4,0.09,45,daylight,rainy,False,False,morning,False,True,2,0.16
383518,rural,4,0.44,35,night,rainy,False,True,evening,False,False,1,0.42
383519,rural,2,0.26,45,daylight,clear,False,True,evening,False,False,1,0.12
383520,highway,4,0.2,45,night,foggy,False,False,evening,False,True,1,0.28
383521,urban,1,0.04,35,dim,clear,False,False,evening,True,True,2,0.03
383522,urban,3,0.33,35,daylight,rainy,False,False,afternoon,True,False,1,0.25
383523,urban,1,0.57,60,dim,foggy,True,True,afternoon,False,False,1,0.46
383524,urban,1,0.27,70,daylight,rainy,False,False,evening,False,True,1,0.43
383525,rural,1,0.8,35,night,foggy,False,True,evening,False,True,1,0.59
383526,urban,3,0.88,60,daylight,clear,True,False,morning,False,False,0,0.49
383527,rural,1,0.21,60,dim,foggy,False,False,MIDNIGHT,True,False,1,0.35
383528,urban,3,0.73,70,dim,rainy,False,True,MIDNIGHT,True,True,0,0.54
383529,highway,2,0.73,45,daylight,rainy,False,False,morning,True,True,0,0.32
383530,urban,2,0.81,60,daylight,foggy,True,True,afternoon,False,True,3,0.58
383531,rural,1,0.24,70,daylight,foggy,True,True,afternoon,False,False,0,0.38
383532,rural,1,0.71,35,night,clear,False,False,morning,True,True,0,0.38
383533,highway,2,0.71,35,night,foggy,False,True,morning,False,False,1,0.58
383534,urban,1,0.46,45,dim,clear,True,True,morning,True,False,1,0.19
383535,urban,1,0.43,60,daylight,rainy,False,True,afternoon,False,False,1,0.39
383536,highway,1,0.57,60,daylight,foggy,True,False,evening,True,True,2,0.49
383537,rural,4,0.8,35,dim,foggy,True,False,evening,False,False,0,0.42
383538,highway,2,0.43,25,dim,foggy,True,False,evening,False,False,2,0.31
383539,highway,1,0.47,25,dim,clear,True,True,afternoon,True,True,1,0.16
383540,highway,1,0.35,45,dim,rainy,True,False,morning,True,False,1,0.19
383541,rural,4,0.36,35,dim,rainy,True,True,evening,False,False,0,0.21
383542,rural,1,0.14,60,daylight,rainy,True,True,morning,False,False,2,0.31
383543,rural,4,0.26,70,dim,clear,False,False,afternoon,True,False,1,0.28
383544,rural,3,0.58,35,night,rainy,False,True,morning,True,True,1,0.46
383545,urban,3,0.88,35,daylight,clear,False,False,afternoon,False,True,1,0.33
383546,highway,4,0.23,45,daylight,clear,True,True,afternoon,True,True,2,0.16
383547,urban,2,0.44,25,daylight,clear,True,True,afternoon,False,True,0,0.18
383548,highway,3,0.79,70,daylight,clear,False,False,morning,False,True,1,0.43
383549,highway,1,0.12,25,dim,rainy,True,False,morning,False,True,0,0.15
383550,urban,4,0.35,70,dim,clear,True,True,morning,False,True,0,0.2
383551,urban,4,0.6,25,daylight,clear,True,True,morning,True,False,2,0.21
383552,urban,4,0.81,35,dim,rainy,True,False,morning,True,False,2,0.31
383553,urban,2,0.08,70,dim,rainy,False,False,evening,True,True,2,0.33
383554,rural,2,0.78,25,dim,rainy,False,False,evening,False,False,0,0.36
383555,urban,4,0.42,70,night,foggy,True,False,afternoon,True,True,2,0.63
383556,urban,1,0.28,70,daylight,foggy,False,True,afternoon,False,False,1,0.4
383557,rural,2,0.37,45,night,foggy,False,False,morning,False,False,2,0.44
383558,urban,1,0.01,25,night,foggy,False,False,afternoon,False,True,1,0.3
383559,rural,2,0.14,25,dim,clear,False,True,morning,False,False,2,0.07
383560,rural,1,0.55,70,night,foggy,False,False,morning,False,True,1,0.59
383561,urban,4,0.9,35,night,clear,True,False,evening,True,True,3,0.54
383562,highway,2,0.29,25,dim,rainy,False,True,evening,False,True,0,0.18
383563,highway,3,0.08,70,dim,clear,False,False,evening,False,False,2,0.29
383564,urban,4,0.7,60,night,foggy,False,True,evening,False,False,1,0.73
383565,rural,3,0.06,70,daylight,rainy,True,True,morning,True,False,0,0.38
383566,highway,4,0.08,70,dim,foggy,False,True,afternoon,False,False,0,0.29
383567,urban,2,0.24,35,dim,foggy,False,True,MIDNIGHT,False,True,2,0.24
383568,highway,1,0.44,70,daylight,clear,False,False,morning,False,False,2,0.2
383569,highway,3,0.77,60,daylight,clear,False,False,afternoon,False,False,1,0.37
383570,urban,4,0.15,35,night,foggy,True,True,MIDNIGHT,False,True,1,0.29
383571,rural,3,0.29,60,dim,foggy,True,True,morning,True,True,2,0.38
383572,rural,2,0.53,60,dim,rainy,True,False,evening,False,False,2,0.58
383573,urban,3,0.59,45,daylight,rainy,True,False,morning,False,False,0,0.36
383574,rural,2,0.66,35,night,rainy,True,True,afternoon,True,True,2,0.41
383575,rural,4,0.62,35,dim,clear,True,False,evening,True,True,1,0.26
383576,rural,2,0.56,60,night,foggy,False,False,evening,True,True,1,0.58
383577,rural,3,0.17,45,daylight,rainy,False,False,MIDNIGHT,False,False,2,0.18
383578,rural,4,0.79,35,dim,rainy,False,True,afternoon,False,True,1,0.33
383579,rural,1,0.86,60,dim,foggy,False,False,afternoon,True,True,2,0.61
383580,urban,4,0.75,60,daylight,clear,False,False,afternoon,False,False,1,0.42
383581,rural,4,0.76,25,night,clear,True,False,MIDNIGHT,False,False,2,0.49
383582,urban,3,0.12,35,night,rainy,True,False,evening,True,False,2,0.43
383583,urban,4,0.46,25,dim,clear,False,True,evening,False,False,1,0.14
383584,urban,3,0.28,35,daylight,rainy,True,False,MIDNIGHT,True,False,1,0.24
383585,highway,2,0.02,35,dim,rainy,False,True,afternoon,False,False,0,0.03
383586,rural,4,0.49,25,daylight,clear,False,False,morning,True,False,0,0.15
383587,rural,1,0.99,35,daylight,foggy,True,False,afternoon,True,True,2,0.36
383588,rural,2,0.94,25,dim,rainy,True,True,evening,True,False,1,0.33
383589,highway,2,0.31,25,daylight,clear,False,True,evening,False,False,2,0.09
383590,highway,1,0.73,70,night,foggy,False,False,afternoon,True,False,2,0.72
383591,highway,4,0.78,60,daylight,foggy,True,True,morning,False,True,1,0.6
383592,urban,3,0.75,70,night,clear,False,True,afternoon,False,True,2,0.57
383593,rural,3,0.73,45,night,rainy,False,True,morning,True,True,3,0.63
383594,rural,2,0.21,60,daylight,rainy,False,True,morning,False,True,0,0.36
383595,highway,2,0.18,60,daylight,clear,False,True,morning,True,False,2,0.18
383596,rural,2,0.24,45,dim,clear,False,True,evening,True,True,1,0.16
383597,highway,4,0.73,45,dim,clear,False,False,evening,False,True,0,0.27
383598,rural,4,0.49,70,daylight,rainy,False,True,afternoon,False,True,1,0.46
