id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
115500,urban,2,0.18,45,daylight,rainy,True,True,evening,False,True,0,0.14
115501,highway,2,0.54,25,daylight,rainy,False,False,morning,True,True,1,0.25
115502,highway,3,0.6,70,daylight,TORNADO,True,False,afternoon,True,True,2,0.4
115503,rural,4,0.98,60,night,foggy,True,False,morning,True,False,2,0.72
115504,rural,1,0.23,35,night,clear,True,False,morning,True,True,1,0.27
115505,urban,1,0.83,60,night,TORNADO,True,False,afternoon,False,False,1,0.61
115506,urban,2,0.52,70,dim,rainy,False,False,evening,False,False,2,0.44
115507,urban,1,0.02,45,night,foggy,True,False,afternoon,False,True,1,0.33
115508,highway,2,0.57,60,dim,rainy,False,True,morning,True,True,3,0.54
115509,urban,2,0.34,35,dim,rainy,True,True,afternoon,False,True,1,0.15
115510,urban,4,0.99,35,daylight,clear,True,False,morning,False,True,1,0.35
115511,highway,-1,0.55,45,daylight,foggy,False,False,morning,True,True,2,0.34
115512,highway,3,0.25,45,dim,clear,False,True,evening,True,False,1,0.13
115513,highway,4,0.37,70,dim,foggy,False,False,afternoon,True,True,2,0.49
115514,rural,4,0.22,25,dim,clear,False,True,morning,False,True,1,0.15
115515,highway,1,0.97,45,dim,TORNADO,True,True,evening,True,True,3,0.49
115516,urban,1,0.05,60,dim,clear,True,False,afternoon,True,False,1,0.13
115517,highway,4,0.6,60,daylight,foggy,False,True,evening,False,False,1,0.4
115518,rural,3,0.4,45,dim,clear,True,False,evening,True,False,0,0.09
115519,urban,2,0.49,45,night,TORNADO,True,False,morning,False,False,1,0.43
115520,urban,4,0.6,45,night,foggy,False,False,evening,True,True,2,0.46
115521,highway,4,0.68,45,dim,rainy,True,True,evening,False,True,1,0.35
115522,urban,3,0.03,45,night,TORNADO,False,False,morning,False,False,3,0.23
115523,urban,1,0.03,70,daylight,clear,True,True,evening,True,False,0,0.19
115524,urban,3,0.1,45,dim,clear,True,False,evening,True,False,2,0.04
115525,highway,4,0.48,60,daylight,foggy,False,False,morning,False,True,1,0.45
115526,highway,3,0.55,70,daylight,rainy,False,False,afternoon,True,True,3,0.6
115527,urban,1,0.44,25,dim,TORNADO,True,True,evening,False,True,1,0.21
115528,urban,4,0.75,45,dim,foggy,False,True,evening,True,False,3,0.44
115529,rural,2,0.05,35,night,rainy,True,False,evening,False,False,2,0.2
115530,urban,2,0.36,70,dim,foggy,False,False,morning,True,False,1,0.41
115531,highway,1,0.79,25,dim,TORNADO,False,False,morning,False,True,2,0.2
115532,urban,1,0.49,45,dim,foggy,False,False,evening,True,False,1,0.29
115533,rural,4,0.53,45,dim,rainy,True,False,morning,True,True,2,0.17
115534,rural,3,0.51,70,daylight,rainy,True,True,morning,False,True,2,0.5
115535,highway,3,0.77,35,dim,TORNADO,False,False,evening,False,True,1,0.42
115536,highway,4,0.2,25,night,rainy,False,False,evening,False,False,1,0.32
115537,urban,4,0.35,35,night,foggy,False,False,morning,False,False,0,0.5
115538,rural,2,0.67,35,dim,rainy,True,False,morning,True,False,1,0.34
115539,highway,1,0.63,35,daylight,rainy,True,True,evening,True,True,1,0.24
115540,rural,2,0.26,70,dim,foggy,True,False,morning,False,False,0,0.42
115541,rural,999,0.7,25,night,clear,False,True,afternoon,False,True,0,0.29
115542,rural,1,0.6,60,dim,foggy,False,True,evening,False,True,2,0.54
115543,highway,3,0.14,45,daylight,clear,False,True,evening,False,False,1,0.14
115544,urban,3,0.9,45,night,clear,False,True,morning,True,False,0,0.53
115545,highway,999,0.63,35,dim,rainy,True,False,morning,False,False,2,0.31
115546,rural,2,0.38,60,daylight,foggy,True,False,morning,False,False,1,0.42
115547,urban,4,0.82,45,daylight,foggy,True,False,evening,False,False,0,0.37
115548,rural,0,0.29,70,daylight,clear,False,True,morning,True,True,2,0.22
115549,urban,3,0.7,35,night,rainy,True,True,evening,True,False,2,0.46
115550,urban,4,0.55,45,night,TORNADO,True,True,evening,True,True,2,0.28
115551,highway,1,0.29,25,dim,clear,False,True,evening,True,False,1,0.04
115552,urban,4,0.94,45,dim,TORNADO,True,False,morning,False,True,3,0.53
115553,rural,4,0.37,35,dim,clear,True,False,evening,True,True,1,0.18
115554,highway,2,0.58,70,night,clear,False,False,morning,True,False,1,0.56
115555,highway,1,0.57,35,dim,rainy,True,False,morning,False,True,3,0.32
115556,highway,2,0.52,60,dim,rainy,True,False,morning,True,True,1,0.56
115557,rural,4,0.33,70,dim,rainy,False,True,morning,False,True,1,0.34
115558,highway,4,0.84,25,daylight,foggy,True,True,evening,True,True,0,0.38
115559,rural,2,0.71,60,daylight,foggy,True,False,morning,True,True,0,0.55
115560,rural,4,0.36,25,dim,foggy,True,False,evening,False,False,1,0.22
115561,urban,3,0.34,45,dim,rainy,True,True,afternoon,False,False,2,0.23
115562,highway,2,0.53,35,daylight,rainy,True,False,morning,True,True,1,0.29
115563,rural,0,0.59,45,dim,foggy,False,True,morning,True,False,1,0.31
115564,rural,1,0.52,60,dim,foggy,False,False,evening,False,False,1,0.42
115565,highway,4,0.82,60,daylight,rainy,True,False,morning,True,False,1,0.58
115566,urban,4,0.01,35,night,foggy,False,True,afternoon,True,False,2,0.26
115567,highway,4,0.54,25,dim,rainy,True,True,afternoon,True,False,0,0.24
115568,rural,1,0.24,35,daylight,foggy,True,True,afternoon,False,False,1,0.19
115569,rural,1,0.21,45,dim,clear,True,True,morning,False,False,2,0.07
115570,rural,2,0.77,25,daylight,foggy,True,False,morning,False,True,2,0.28
115571,rural,1,0.09,70,daylight,clear,False,False,evening,True,False,1,0.12
115572,urban,3,0.4,70,night,clear,True,False,morning,True,True,1,0.48
115573,rural,4,0.05,25,dim,rainy,True,False,afternoon,True,False,0,0.04
115574,rural,1,0.43,25,night,rainy,True,True,evening,True,True,1,0.4
115575,highway,0,0.7,35,night,foggy,True,False,afternoon,False,True,3,0.71
115576,rural,4,0.0,35,dim,clear,True,False,afternoon,True,False,1,0.08
115577,rural,3,0.59,60,daylight,TORNADO,False,True,evening,True,False,1,0.44
115578,highway,3,0.74,45,dim,clear,True,False,morning,False,False,0,0.3
115579,urban,3,0.97,60,night,clear,False,True,afternoon,True,True,3,0.74
115580,rural,4,0.31,45,night,rainy,True,True,morning,True,False,2,0.4
115581,highway,1,0.92,25,dim,foggy,True,True,evening,False,True,0,0.36
115582,rural,4,0.21,25,dim,foggy,True,True,afternoon,False,False,2,0.13
115583,highway,4,0.85,25,dim,foggy,False,False,morning,True,False,1,0.32
115584,highway,2,0.39,25,night,foggy,True,False,morning,True,True,0,0.45
115585,highway,4,0.73,35,daylight,rainy,False,True,afternoon,True,False,1,0.3
115586,highway,3,0.38,45,dim,clear,True,False,evening,True,True,1,0.15
115587,rural,3,0.51,45,daylight,rainy,False,False,evening,True,False,1,0.24
115588,rural,1,0.14,70,daylight,clear,False,True,evening,True,True,0,0.34
115589,highway,3,0.13,25,night,rainy,False,False,evening,False,True,1,0.4
115590,highway,2,0.83,25,night,rainy,False,True,morning,False,True,3,0.69
115591,urban,2,0.86,25,dim,foggy,False,True,evening,True,True,2,0.33
115592,highway,4,0.31,25,dim,rainy,True,False,morning,True,True,2,0.18
115593,highway,4,0.59,35,night,clear,True,False,evening,True,True,2,0.38
115594,highway,3,0.25,25,daylight,rainy,True,False,morning,True,True,1,0.22
115595,highway,2,0.39,35,dim,foggy,False,False,evening,False,False,1,0.24
115596,highway,2,0.11,25,daylight,foggy,True,False,evening,True,True,0,0.08
115597,rural,3,0.45,25,daylight,rainy,True,False,morning,True,False,2,0.23
115598,rural,2,0.43,60,night,foggy,True,True,morning,False,True,1,0.52
115599,highway,2,0.88,45,daylight,foggy,True,True,morning,True,True,0,0.35
115600,urban,4,0.34,25,dim,foggy,False,False,afternoon,True,False,1,0.26
115601,rural,2,0.63,35,dim,rainy,False,True,evening,True,False,2,0.24
115602,rural,2,0.28,35,daylight,clear,True,True,evening,False,True,1,0.17
115603,urban,4,0.31,25,daylight,rainy,False,False,morning,False,False,0,0.18
115604,highway,4,0.66,45,dim,rainy,False,True,morning,False,True,1,0.32
115605,rural,4,0.54,25,daylight,rainy,True,True,morning,True,False,1,0.19
115606,rural,2,0.51,25,night,rainy,False,True,morning,True,True,2,0.43
115607,highway,1,0.24,35,dim,rainy,False,False,afternoon,False,False,1,0.31
115608,highway,3,0.7,45,night,foggy,False,False,morning,True,True,2,0.45
115609,urban,2,0.21,45,daylight,TORNADO,True,False,afternoon,True,False,1,0.06
115610,highway,1,0.54,70,daylight,foggy,True,True,afternoon,True,False,0,0.42
115611,urban,3,0.27,45,dim,clear,False,True,afternoon,False,False,2,0.07
115612,highway,2,0.89,25,dim,TORNADO,True,True,evening,False,True,3,0.55
115613,highway,1,0.96,60,dim,foggy,False,False,evening,True,False,1,0.59
115614,rural,3,0.04,70,dim,foggy,True,False,afternoon,False,False,1,0.28
115615,urban,2,0.01,35,dim,clear,True,False,evening,False,True,1,0.03
115616,rural,1,0.77,60,dim,TORNADO,False,False,afternoon,True,False,2,0.5
115617,rural,2,0.3,45,daylight,TORNADO,False,True,evening,True,True,1,0.06
115618,highway,1,0.84,70,dim,clear,True,True,evening,True,False,1,0.43
115619,highway,4,0.65,35,dim,foggy,False,False,evening,True,False,1,0.38
115620,highway,2,0.03,60,daylight,clear,False,False,evening,False,True,1,0.13
115621,rural,3,0.95,35,daylight,clear,True,False,afternoon,True,True,1,0.34
115622,highway,2,0.67,70,dim,rainy,False,False,morning,True,True,3,0.55
115623,rural,2,0.7,45,night,clear,False,True,afternoon,False,True,1,0.36
115624,rural,3,0.53,70,daylight,clear,False,True,evening,True,False,1,0.34
115625,urban,3,0.54,70,night,foggy,True,False,morning,False,False,2,0.68
115626,urban,2,0.91,60,dim,rainy,True,True,afternoon,True,True,1,0.46
115627,rural,1,0.2329,25,dim,rainy,True,False,morning,False,True,0,0.13
115628,urban,2,0.79,25,daylight,foggy,True,True,morning,True,True,0,0.37
115629,urban,0,0.27,45,dim,rainy,True,False,afternoon,True,True,1,0.13
115630,urban,2,0.86,70,daylight,clear,True,True,morning,True,True,1,0.36
115631,highway,0,0.23,35,night,rainy,True,False,evening,False,True,1,0.4
115632,highway,2,0.13,45,dim,clear,False,True,afternoon,True,False,2,0.04
115633,rural,2,0.57,35,daylight,rainy,True,False,afternoon,True,False,2,0.16
115634,highway,1,0.67,60,daylight,foggy,True,False,afternoon,False,True,0,0.5
115635,highway,4,0.22,25,night,rainy,False,True,morning,True,True,0,0.33
115636,rural,4,0.82,45,dim,foggy,True,False,afternoon,True,True,1,0.31
115637,urban,-1,0.46,45,night,foggy,True,True,morning,True,True,1,0.46
115638,urban,2,0.48,35,night,clear,False,True,evening,False,False,2,0.26
115639,urban,0,0.23,35,dim,rainy,True,False,afternoon,False,False,0,0.24
115640,highway,3,0.96,70,night,clear,True,True,afternoon,True,False,0,0.67
115641,urban,3,0.09,35,night,clear,False,False,evening,False,False,1,0.29
115642,urban,2,0.7,25,dim,clear,True,True,morning,False,True,1,0.27
115643,urban,3,0.13,70,dim,foggy,False,False,morning,True,False,1,0.31
115644,rural,1,0.42,45,dim,clear,False,True,morning,True,True,0,0.08
115645,highway,3,0.14,35,daylight,rainy,False,True,afternoon,True,True,1,0.17
115646,highway,3,0.75,35,night,TORNADO,False,True,afternoon,False,True,2,0.43
115647,urban,1,0.74,35,daylight,foggy,False,True,morning,False,True,0,0.24
115648,rural,1,0.62,60,daylight,clear,False,True,afternoon,True,True,0,0.4
115649,highway,2,0.53,35,dim,rainy,False,False,evening,False,True,1,0.34
115650,rural,1,0.42,45,daylight,rainy,False,False,afternoon,True,False,0,0.24
115651,highway,2,0.05,60,daylight,clear,True,False,evening,False,False,1,0.11
115652,highway,1,0.55,60,daylight,clear,True,False,afternoon,False,False,2,0.37
115653,urban,2,0.75,60,dim,foggy,True,True,morning,True,True,1,0.51
115654,urban,2,0.21,45,night,rainy,True,False,afternoon,False,True,1,0.24
115655,urban,-1,0.99,25,daylight,clear,False,False,morning,False,True,0,0.3
115656,urban,2,0.1,35,dim,clear,False,False,morning,False,True,1,0.03
115657,rural,1,0.04,25,dim,rainy,False,True,afternoon,True,False,1,0.07
115658,highway,4,0.83,45,night,clear,False,False,morning,False,True,2,0.46
115659,highway,4,0.35,25,night,clear,False,True,morning,False,True,1,0.38
115660,rural,4,0.24,35,night,clear,True,False,afternoon,False,False,0,0.33
115661,rural,3,0.56,70,dim,foggy,True,False,afternoon,False,True,3,0.57
115662,rural,1,0.99,45,dim,TORNADO,False,False,afternoon,False,True,3,0.5
115663,rural,3,0.14,60,daylight,foggy,True,True,morning,False,False,0,0.34
115664,highway,1,0.66,70,night,foggy,False,True,evening,False,False,3,0.72
115665,rural,1,0.61,35,daylight,rainy,True,False,afternoon,False,True,3,0.34
115666,urban,999,0.37,45,daylight,TORNADO,False,False,morning,False,True,1,0.14
115667,highway,4,0.23,25,night,clear,True,True,afternoon,True,True,1,0.29
115668,rural,4,0.28,45,night,TORNADO,False,True,evening,False,True,2,0.33
115669,highway,2,0.63,45,night,clear,True,False,afternoon,True,False,0,0.41
115670,rural,2,0.19,45,daylight,clear,True,True,evening,False,False,2,0.15
115671,rural,4,0.96,70,daylight,clear,False,False,morning,True,True,3,0.51
115672,highway,2,0.58,25,dim,foggy,False,False,evening,True,True,0,0.24
115673,rural,4,0.63,45,daylight,rainy,True,True,morning,True,False,1,0.23
115674,urban,3,0.63,70,daylight,rainy,False,True,evening,True,True,3,0.6
115675,highway,4,0.04,60,dim,TORNADO,False,True,afternoon,False,True,0,0.2
115676,rural,999,0.89,35,daylight,TORNADO,True,True,morning,False,False,1,0.33
115677,rural,1,0.71,45,night,foggy,False,False,evening,False,True,1,0.44
115678,rural,2,0.89,25,dim,foggy,False,True,morning,True,True,0,0.46
115679,urban,2,0.82,60,daylight,rainy,False,True,morning,False,False,3,0.66
115680,rural,4,0.77,45,daylight,rainy,True,False,evening,False,False,2,0.28
115681,urban,3,0.41,70,dim,clear,True,True,afternoon,True,False,1,0.29
115682,urban,0,0.7,45,daylight,rainy,True,False,evening,True,True,0,0.27
115683,rural,4,0.3,45,daylight,clear,False,True,evening,False,False,1,0.04
115684,urban,3,0.63,60,night,foggy,True,False,evening,False,False,1,0.65
115685,rural,3,0.51,70,daylight,foggy,False,True,morning,False,True,0,0.54
115686,urban,2,0.23,70,night,clear,True,False,morning,False,True,2,0.45
115687,highway,2,0.57,45,daylight,foggy,False,True,morning,False,False,2,0.22
115688,rural,3,0.52,70,night,rainy,True,True,evening,False,True,2,0.69
115689,rural,4,0.34,35,night,foggy,False,False,morning,False,True,0,0.43
115690,highway,3,0.56,70,night,foggy,False,False,morning,True,False,2,0.63
115691,urban,2,0.77,25,daylight,foggy,True,False,afternoon,True,False,2,0.32
115692,highway,1,0.32,45,dim,TORNADO,False,False,afternoon,False,True,1,0.17
115693,highway,3,0.9,35,daylight,foggy,True,True,morning,True,False,0,0.46
115694,rural,4,0.72,35,daylight,rainy,False,True,evening,True,False,1,0.31
115695,urban,-1,0.59,45,daylight,clear,True,False,morning,False,True,2,0.24
115696,highway,3,0.83,45,night,foggy,False,False,evening,True,True,1,0.53
115697,urban,4,0.52,60,dim,rainy,False,True,morning,False,False,1,0.47
115698,highway,1,0.67,25,dim,rainy,True,True,evening,True,True,1,0.3
115699,rural,4,0.66,25,night,TORNADO,False,True,morning,False,True,3,0.67
115700,highway,1,0.12,70,dim,clear,True,True,evening,True,True,1,0.25
115701,highway,4,0.79,60,night,clear,True,False,afternoon,True,True,2,0.76
115702,rural,3,0.31,25,night,clear,False,False,morning,True,False,1,0.29
115703,highway,2,0.22,25,daylight,foggy,False,False,afternoon,False,True,1,0.22
115704,urban,1,0.01,25,daylight,foggy,True,False,afternoon,True,False,1,0.17
115705,highway,4,0.38,60,dim,rainy,True,False,morning,False,True,1,0.33
115706,highway,2,0.4,70,daylight,clear,True,False,evening,True,True,1,0.37
115707,urban,3,0.2,70,daylight,rainy,False,False,afternoon,False,False,0,0.43
115708,urban,3,0.68,25,night,clear,False,False,evening,False,False,1,0.34
115709,urban,4,0.05,45,night,foggy,True,False,morning,False,True,2,0.23
115710,rural,4,0.55,60,daylight,rainy,True,True,afternoon,True,True,3,0.66
115711,highway,2,0.49,60,daylight,rainy,False,False,morning,False,True,1,0.49
115712,rural,-1,0.04,70,dim,foggy,False,True,evening,False,True,1,0.29
115713,highway,2,0.19,35,dim,foggy,False,True,afternoon,True,True,1,0.11
115714,rural,1,0.41,35,night,rainy,False,True,evening,False,True,2,0.37
115715,urban,1,0.39,45,daylight,clear,False,True,evening,True,False,2,0.09
115716,urban,1,0.27,60,dim,clear,False,True,morning,False,True,2,0.2
115717,rural,1,0.01,45,dim,TORNADO,False,False,afternoon,True,True,2,0.12
115718,rural,1,0.8,35,daylight,rainy,False,False,morning,False,True,2,0.3
