id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
4018,  rural  ,1,0.81,45,daylight,rainy,True,True,afternoon,True,False,2,0.43
4019,  rural  ,3,0.63,35,daylight,clear,False,False,morning,False,False,0,0.3
4027,  urban  ,1,0.8,45,night,  foggy  ,False,True,morning,True,False,3,0.61
4036,  urban  ,1,0.77,45,daylight,rainy,False,True,evening,False,True,0,0.42
4037,  highway  ,1,0.31,60,daylight,foggy,True,False,evening,False,True,1,0.33
4086,  highway  ,3,0.43,25,daylight,rainy,True,True,  morning  ,False,True,2,0.32
4094,  urban  ,2,0.31,45,daylight,foggy,False,True,evening,False,True,1,0.22
4104,  rural  ,2,0.94,60,dim,clear,False,False,evening,True,False,2,0.44
4133,  rural  ,2,0.92,35,  daylight  ,clear,False,False,afternoon,True,True,1,0.3
4165,  highway  ,3,0.47,45,night,rainy,False,False,evening,False,True,2,0.45
4189,  rural  ,4,0.3,35,dim,clear,False,True,afternoon,False,False,0,0.06
4212,  highway  ,2,0.54,25,daylight,clear,False,True,evening,False,False,1,0.18
4215,  rural  ,1,0.39,60,daylight,foggy,False,False,evening,False,True,1,0.4
4217,  highway  ,3,0.25,45,night,foggy,False,True,afternoon,True,False,1,0.38
4223,  highway  ,4,0.56,45,night,rainy,True,False,  morning  ,True,False,1,0.49
4234,  rural  ,2,0.69,60,dim,foggy,False,True,afternoon,False,True,1,0.54
4276,  urban  ,2,0.75,60,night,rainy,False,False,morning,False,True,4,0.83
4313,  highway  ,1,0.67,35,dim,rainy,True,True,morning,False,False,1,0.36
4328,  urban  ,4,0.27,45,daylight,foggy,True,True,evening,True,False,0,0.27
4341,  highway  ,1,0.83,60,daylight,foggy,False,False,evening,True,False,2,0.53
4360,  rural  ,1,0.67,25,  daylight  ,rainy,True,False,morning,True,False,0,0.26
4362,  highway  ,1,0.4,35,  night  ,rainy,True,True,afternoon,False,False,0,0.44
4391,  highway  ,3,0.89,35,dim,clear,False,True,morning,True,False,2,0.34
4401,  rural  ,2,0.58,70,night,clear,False,True,afternoon,True,False,3,0.57
4414,  urban  ,4,0.07,70,daylight,rainy,False,False,evening,False,True,1,0.32
4417,  rural  ,3,0.59,60,  daylight  ,clear,False,False,  morning  ,False,False,0,0.36
4434,  urban  ,3,0.8,35,night,rainy,True,True,afternoon,False,False,3,0.63
4439,  rural  ,3,0.28,25,daylight,  foggy  ,False,False,afternoon,False,True,1,0.18
4459,  rural  ,4,0.82,70,daylight,clear,False,True,afternoon,True,True,0,0.46
4461,  urban  ,2,0.31,45,  night  ,rainy,False,True,morning,True,True,2,0.38
4486,  highway  ,1,0.52,35,  dim  ,rainy,True,True,  morning  ,False,False,1,0.28
4495,  highway  ,2,0.02,35,night,foggy,True,True,evening,False,True,2,0.29
4499,  rural  ,1,0.13,25,dim,rainy,True,False,afternoon,True,False,2,0.13
