id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
10031,INVALID_ROAD_TYPE,2,0.79,25,dim,rainy,True,True,morning,False,False,1,0.4
10032,INVALID_ROAD_TYPE,2,0.56,25,dim,rainy,True,False,morning,False,True,1,0.26
10066,INVALID_ROAD_TYPE,4,0.57,45,night,clear,True,True,afternoon,True,False,3,0.48
10116,INVALID_ROAD_TYPE,2,0.34,25,dim,rainy,False,True,morning,True,True,1,0.18
10126,INVALID_ROAD_TYPE,4,0.32,45,dim,foggy,True,False,morning,True,False,1,0.15
10160,INVALID_ROAD_TYPE,4,0.79,45,daylight,rainy,False,True,afternoon,True,False,1,0.4
10173,INVALID_ROAD_TYPE,2,0.43,60,daylight,clear,True,True,morning,False,False,1,0.21
10180,INVALID_ROAD_TYPE,2,0.12,35,daylight,foggy,True,False,afternoon,False,True,1,0.08
10181,INVALID_ROAD_TYPE,2,0.57,25,night,foggy,False,False,evening,True,False,0,0.58
10185,INVALID_ROAD_TYPE,1,0.12,45,daylight,rainy,True,True,afternoon,True,False,0,0.14
10189,INVALID_ROAD_TYPE,1,0.33,25,night,clear,True,True,afternoon,True,True,2,0.38
10192,INVALID_ROAD_TYPE,2,0.73,35,dim,rainy,True,True,afternoon,False,True,0,0.31
10211,INVALID_ROAD_TYPE,1,0.28,25,dim,foggy,True,True,morning,True,False,1,0.22
10244,INVALID_ROAD_TYPE,2,0.08,35,dim,foggy,True,False,evening,True,True,2,0.06
10257,INVALID_ROAD_TYPE,4,0.08,45,dim,foggy,False,True,evening,True,False,2,0.05
10268,INVALID_ROAD_TYPE,4,0.87,60,dim,clear,False,True,afternoon,True,True,0,0.44
10285,INVALID_ROAD_TYPE,2,0.95,60,night,foggy,False,True,morning,False,False,0,0.81
10295,INVALID_ROAD_TYPE,3,0.57,35,night,foggy,False,False,evening,False,False,0,0.44
10299,INVALID_ROAD_TYPE,2,0.04,60,dim,rainy,True,False,evening,False,False,0,0.34
10301,INVALID_ROAD_TYPE,1,0.15,45,night,foggy,True,True,evening,True,True,2,0.31
10306,INVALID_ROAD_TYPE,3,0.59,45,daylight,rainy,True,False,evening,False,False,2,0.21
10308,INVALID_ROAD_TYPE,1,0.03,35,daylight,foggy,False,False,afternoon,False,True,1,0.04
10327,INVALID_ROAD_TYPE,4,0.3,25,daylight,rainy,False,False,morning,False,True,1,0.16
10332,INVALID_ROAD_TYPE,2,0.92,70,dim,foggy,False,True,evening,False,False,0,0.61
10337,INVALID_ROAD_TYPE,1,0.48,35,night,foggy,True,True,afternoon,True,False,1,0.48
10351,INVALID_ROAD_TYPE,1,0.77,35,dim,rainy,True,False,evening,True,False,0,0.37
10352,INVALID_ROAD_TYPE,1,0.69,35,night,foggy,True,True,afternoon,False,True,3,0.58
10365,INVALID_ROAD_TYPE,3,0.82,70,night,foggy,True,True,evening,True,True,1,0.73
10375,INVALID_ROAD_TYPE,2,0.79,60,night,clear,False,False,evening,True,True,2,0.57
10388,INVALID_ROAD_TYPE,2,0.89,70,dim,foggy,True,True,evening,False,True,1,0.49
10406,INVALID_ROAD_TYPE,4,0.55,35,daylight,clear,True,True,morning,True,True,1,0.21
10438,INVALID_ROAD_TYPE,2,0.6,35,night,rainy,True,False,evening,True,True,2,0.43
10447,INVALID_ROAD_TYPE,3,0.65,45,daylight,rainy,False,True,morning,True,False,1,0.37
10457,INVALID_ROAD_TYPE,2,0.86,45,dim,foggy,True,True,morning,False,True,1,0.34
10458,INVALID_ROAD_TYPE,2,0.67,45,night,rainy,True,True,evening,True,False,1,0.54
10474,INVALID_ROAD_TYPE,2,0.3,45,dim,clear,True,True,evening,True,True,1,0.07
10477,INVALID_ROAD_TYPE,1,0.03,25,daylight,rainy,True,False,afternoon,True,True,0,0.12
10486,INVALID_ROAD_TYPE,1,0.25,70,dim,foggy,True,False,morning,True,True,1,0.36
